Regulator	Target	SINGE_Score
NR0B1	CTNNB1	0.00028
NR0B1	DKK1	0.00027
RSPO1	DMRT1	0.00027
SRY	UGR	0.00027
GATA4	WT1mKTS	0.00026
SOX9	SRY	0.00026
DKK1	DMRT1	0.00025
CBX2	UGR	0.00025
CBX2	WT1pKTS	0.00024
DHH	CBX2	0.00024
SRY	DKK1	0.00024
SOX9	PGD2	0.00023
UGR	CBX2	0.00023
AMH	FOXL2	0.00023
WT1pKTS	UGR	0.00022
CTNNB1	NR5A1	0.00022
FOXL2	UGR	0.00022
GATA4	DHH	0.00022
SOX9	CBX2	0.00021
SRY	CBX2	0.00021
CBX2	NR0B1	0.00021
SOX9	FOXL2	0.00021
UGR	NR0B1	0.0002
NR0B1	CBX2	0.0002
CBX2	PGD2	0.0002
NR5A1	RSPO1	0.0002
NR5A1	PGD2	0.00019
WT1pKTS	CTNNB1	0.00019
DHH	DMRT1	0.00019
FGF9	CBX2	0.00019
AMH	SRY	0.00018
CBX2	DHH	0.00018
DMRT1	PGD2	0.00018
PGD2	FOXL2	0.00018
WNT4	DKK1	0.00018
WT1pKTS	SRY	0.00017
FOXL2	CTNNB1	0.00017
DHH	RSPO1	0.00017
DKK1	NR0B1	0.00017
FOXL2	DKK1	0.00016
CTNNB1	WNT4	0.00016
WT1pKTS	SOX9	0.00016
NR0B1	NR5A1	0.00016
RSPO1	PGD2	0.00016
RSPO1	SOX9	0.00016
DKK1	SRY	0.00015
FGF9	DHH	0.00015
CTNNB1	DHH	0.00015
DHH	PGD2	0.00015
DHH	WT1pKTS	0.00015
WT1pKTS	RSPO1	0.00015
FOXL2	PGD2	0.00015
SRY	NR5A1	0.00014
FGF9	SOX9	0.00014
PGD2	SRY	0.00014
UGR	FGF9	0.00014
SRY	RSPO1	0.00014
FGF9	SRY	0.00014
UGR	DMRT1	0.00014
PGD2	DKK1	0.00013
FGF9	UGR	0.00013
NR0B1	AMH	0.00013
CBX2	SOX9	0.00013
AMH	SOX9	0.00013
UGR	WNT4	0.00013
DHH	SOX9	0.00012
DKK1	DHH	0.00012
AMH	DKK1	0.00012
NR5A1	WNT4	0.00012
RSPO1	UGR	0.00012
DHH	FGF9	0.00012
WT1pKTS	PGD2	0.00012
NR0B1	FOXL2	0.00012
RSPO1	DHH	0.00011
FOXL2	FGF9	0.00011
DHH	NR0B1	0.00011
FOXL2	RSPO1	0.00011
FOXL2	AMH	0.00011
DKK1	WNT4	0.00011
UGR	AMH	0.00011
SRY	NR0B1	0.00011
RSPO1	AMH	0.00011
CTNNB1	DKK1	0.00011
NR0B1	DMRT1	0.0001
NR5A1	SRY	0.0001
WNT4	DMRT1	0.0001
DHH	NR5A1	0.0001
NR0B1	DHH	0.0001
WT1pKTS	DHH	0.0001
AMH	DMRT1	0.0001
SRY	SOX9	0.0001
WT1pKTS	NR5A1	0.0001
DMRT1	SOX9	0.0001
DMRT1	FOXL2	9e-05
DHH	DKK1	9e-05
FOXL2	DMRT1	9e-05
FOXL2	CBX2	9e-05
CBX2	WNT4	9e-05
DMRT1	FGF9	9e-05
SOX9	FGF9	9e-05
NR0B1	WNT4	9e-05
CTNNB1	NR0B1	9e-05
WT1pKTS	NR0B1	9e-05
WT1pKTS	FGF9	9e-05
SRY	DHH	9e-05
RSPO1	WT1pKTS	9e-05
DHH	CTNNB1	8e-05
DMRT1	SRY	8e-05
NR0B1	SOX9	8e-05
NR0B1	SRY	8e-05
CTNNB1	PGD2	8e-05
PGD2	DHH	8e-05
SRY	PGD2	8e-05
PGD2	WT1mKTS	8e-05
FGF9	WT1mKTS	8e-05
CBX2	FGF9	8e-05
FOXL2	SRY	8e-05
FOXL2	DHH	8e-05
DMRT1	GATA4	8e-05
SOX9	NR0B1	8e-05
DKK1	PGD2	8e-05
AMH	WNT4	7e-05
UGR	DHH	7e-05
FOXL2	WNT4	7e-05
SRY	CTNNB1	7e-05
DHH	WT1mKTS	7e-05
SOX9	RSPO1	7e-05
CTNNB1	SRY	7e-05
CTNNB1	SOX9	7e-05
CBX2	AMH	7e-05
SRY	WT1pKTS	7e-05
WT1pKTS	CBX2	7e-05
UGR	PGD2	7e-05
DKK1	FGF9	7e-05
FGF9	DMRT1	7e-05
DHH	GATA4	7e-05
CTNNB1	DMRT1	7e-05
DKK1	AMH	7e-05
RSPO1	FGF9	7e-05
PGD2	GATA4	7e-05
NR5A1	DMRT1	6e-05
SOX9	AMH	6e-05
CBX2	SRY	6e-05
DKK1	GATA4	6e-05
RSPO1	DKK1	6e-05
SRY	WNT4	6e-05
AMH	GATA4	6e-05
WT1pKTS	WNT4	6e-05
SOX9	WT1mKTS	6e-05
SOX9	DMRT1	6e-05
CTNNB1	AMH	6e-05
SOX9	UGR	6e-05
SRY	FGF9	6e-05
WNT4	FGF9	6e-05
SOX9	GATA4	6e-05
UGR	DKK1	6e-05
PGD2	DMRT1	6e-05
SRY	GATA4	6e-05
NR5A1	NR0B1	6e-05
AMH	NR0B1	6e-05
DMRT1	WT1mKTS	6e-05
RSPO1	CTNNB1	6e-05
SRY	DMRT1	6e-05
CBX2	GATA4	6e-05
AMH	FGF9	5e-05
DKK1	WT1mKTS	5e-05
AMH	WT1pKTS	5e-05
SRY	FOXL2	5e-05
RSPO1	NR0B1	5e-05
NR0B1	PGD2	5e-05
WNT4	PGD2	5e-05
FOXL2	WT1pKTS	5e-05
SRY	AMH	5e-05
WT1pKTS	AMH	5e-05
FOXL2	NR0B1	5e-05
AMH	PGD2	5e-05
WT1pKTS	DKK1	5e-05
CTNNB1	GATA4	5e-05
FGF9	PGD2	5e-05
DMRT1	WT1pKTS	5e-05
RSPO1	WNT4	5e-05
WT1pKTS	DMRT1	5e-05
FGF9	GATA4	5e-05
NR5A1	DKK1	5e-05
AMH	WT1mKTS	5e-05
CBX2	DKK1	5e-05
NR5A1	FGF9	5e-05
