Regulator	Target	SINGE_Score
DMRT1	SOX9	0.00013
DMRT1	NR5A1	0.00013
SRY	NR0B1	0.00013
DHH	NR0B1	0.00013
WT1mKTS	SOX9	0.00013
PGD2	DMRT1	0.00013
DMRT1	AMH	0.00012
NR5A1	FGF9	0.00012
DMRT1	PGD2	0.00012
DKK1	NR0B1	0.00012
NR5A1	WT1mKTS	0.00012
FGF9	DKK1	0.00012
AMH	RSPO1	0.00012
SOX9	PGD2	0.00012
RSPO1	SOX9	0.00012
RSPO1	DMRT1	0.00011
RSPO1	GATA4	0.00011
DKK1	DHH	0.00011
FOXL2	SRY	0.00011
FOXL2	DHH	0.00011
FGF9	DMRT1	0.00011
FGF9	SOX9	0.00011
AMH	DKK1	0.00011
FOXL2	DKK1	0.00011
WNT4	FGF9	0.00011
DMRT1	FGF9	0.0001
NR5A1	PGD2	0.0001
NR0B1	RSPO1	0.0001
WNT4	WT1mKTS	0.0001
CBX2	DHH	0.0001
UGR	DKK1	0.0001
NR0B1	FGF9	0.0001
SRY	PGD2	0.0001
SOX9	NR5A1	0.0001
FGF9	DHH	0.0001
FOXL2	DMRT1	0.0001
DKK1	DMRT1	9e-05
AMH	PGD2	9e-05
AMH	NR0B1	9e-05
RSPO1	DHH	9e-05
UGR	FGF9	9e-05
SRY	NR5A1	9e-05
NR0B1	WT1mKTS	9e-05
GATA4	FOXL2	9e-05
FOXL2	UGR	9e-05
SOX9	RSPO1	9e-05
PGD2	SOX9	9e-05
CTNNB1	DHH	9e-05
NR5A1	GATA4	9e-05
SOX9	DHH	9e-05
NR5A1	SOX9	8e-05
WNT4	WT1pKTS	8e-05
NR5A1	SRY	8e-05
AMH	DMRT1	8e-05
FOXL2	PGD2	8e-05
DHH	SOX9	8e-05
PGD2	DKK1	8e-05
UGR	AMH	8e-05
WT1pKTS	WT1mKTS	8e-05
FOXL2	GATA4	8e-05
SRY	FGF9	8e-05
FGF9	FOXL2	8e-05
NR0B1	DKK1	8e-05
CBX2	AMH	8e-05
DHH	AMH	8e-05
UGR	NR0B1	7e-05
UGR	WT1pKTS	7e-05
DMRT1	DHH	7e-05
FGF9	PGD2	7e-05
SRY	WT1mKTS	7e-05
CBX2	DMRT1	7e-05
DMRT1	WT1pKTS	7e-05
SOX9	DMRT1	7e-05
PGD2	FGF9	7e-05
CTNNB1	DKK1	7e-05
DHH	WT1mKTS	7e-05
FOXL2	SOX9	7e-05
AMH	WT1mKTS	7e-05
SRY	GATA4	7e-05
CBX2	CTNNB1	7e-05
UGR	PGD2	7e-05
DMRT1	WT1mKTS	7e-05
SRY	WNT4	6e-05
DHH	PGD2	6e-05
PGD2	NR0B1	6e-05
UGR	WT1mKTS	6e-05
FGF9	GATA4	6e-05
WT1mKTS	DMRT1	6e-05
WT1pKTS	FGF9	6e-05
AMH	DHH	6e-05
FOXL2	WNT4	6e-05
UGR	DHH	6e-05
WT1pKTS	GATA4	6e-05
FOXL2	WT1mKTS	6e-05
UGR	SOX9	6e-05
PGD2	GATA4	6e-05
DKK1	GATA4	6e-05
RSPO1	AMH	6e-05
NR5A1	DMRT1	6e-05
RSPO1	FGF9	6e-05
DMRT1	WNT4	6e-05
DMRT1	GATA4	6e-05
