Gene1	Gene2	corVal	pValue
WT1mKTS	FOXL2	0.0473675564062194	0.0595408088955452
FOXL2	WT1mKTS	0.0473675564062193	0.059540808895546
NR0B1	FOXL2	0.0450781969281041	0.0729700637521335
FOXL2	NR0B1	0.045078196928104	0.0729700637521343
NR0B1	RSPO1	0.043747359902805	0.0818535094550879
RSPO1	NR0B1	0.0437473599028049	0.0818535094550884
SOX9	SRY	0.0357564746370606	0.155034564766613
SRY	SOX9	0.0357564746370606	0.155034564766613
WT1mKTS	UGR	0.0275111178445965	0.273987700792167
UGR	WT1mKTS	0.0275111178445965	0.273987700792167
FGF9	CTNNB1	0.0239637285563104	0.34067777057065
CTNNB1	FGF9	0.0239637285563104	0.340677770570651
FGF9	SOX9	0.0226137549668535	0.368580121289146
SOX9	FGF9	0.0226137549668535	0.368580121289147
UGR	NR5A1	0.0180542629011555	0.472871474669624
NR5A1	UGR	0.0180542629011554	0.472871474669627
DHH	FOXL2	0.0173896663131029	0.489322232738049
FOXL2	DHH	0.0173896663131029	0.48932223273805
GATA4	FOXL2	0.0151345834599727	0.547362232116157
FOXL2	GATA4	0.0151345834599726	0.547362232116158
WNT4	WT1pKTS	0.0150159330051605	0.550507622550124
WT1pKTS	WNT4	0.0150159330051604	0.550507622550128
CBX2	WT1mKTS	0.0147260435236778	0.55822970059267
WT1mKTS	CBX2	0.0147260435236776	0.558229700592673
NR5A1	FGF9	0.0141514716802769	0.573688863587963
FGF9	NR5A1	0.0141514716802768	0.573688863587966
SRY	WNT4	0.00834845050697873	0.739962777573101
WNT4	SRY	0.00834845050697845	0.739962777573109
NR0B1	WT1mKTS	0.00699956512083407	0.780801537220388
WT1mKTS	NR0B1	0.00699956512083401	0.78080153722039
DMRT1	FGF9	0.00449027981833501	0.858319141988611
FGF9	DMRT1	0.00449027981833484	0.858319141988616
FOXL2	CBX2	0.00391023025349292	0.876463598742426
CBX2	FOXL2	0.00391023025349284	0.876463598742429
DHH	DKK1	0.00101503922180333	0.967811376598466
DKK1	DHH	0.00101503922180328	0.967811376598467
FOXL2	FGF9	-0.00195843107394924	0.937940620441797
FGF9	FOXL2	-0.00195843107394926	0.937940620441797
PGD2	FOXL2	-0.0101448010030501	0.686711320817968
FOXL2	PGD2	-0.0101448010030502	0.686711320817967
CBX2	WNT4	-0.010994051971118	0.662048049435525
WNT4	CBX2	-0.010994051971118	0.662048049435524
RSPO1	DMRT1	-0.0122623172056695	0.62589488515271
DMRT1	RSPO1	-0.0122623172056696	0.625894885152708
GATA4	UGR	-0.0132567681206915	0.598157024473916
UGR	GATA4	-0.0132567681206915	0.598157024473916
CTNNB1	GATA4	-0.0144197941445019	0.56644430337264
GATA4	CTNNB1	-0.0144197941445019	0.566444303372639
UGR	FGF9	-0.0174423360640221	0.488007362877766
FGF9	UGR	-0.0174423360640222	0.488007362877764
RSPO1	WT1pKTS	-0.0187181265059684	0.456747173277428
WT1pKTS	RSPO1	-0.0187181265059685	0.456747173277426
AMH	DKK1	-0.019354087759213	0.441594419724626
DKK1	AMH	-0.019354087759213	0.441594419724625
PGD2	NR5A1	-0.0196866812540591	0.433785808869151
NR5A1	PGD2	-0.0196866812540592	0.433785808869148
CBX2	SRY	-0.0201624249061052	0.422756114253055
SRY	CBX2	-0.0201624249061053	0.422756114253053
SRY	NR5A1	-0.0214706507485482	0.393285123832832
NR5A1	SRY	-0.0214706507485484	0.393285123832829
PGD2	DMRT1	-0.0224624416335196	0.371793789894178
DMRT1	PGD2	-0.0224624416335197	0.371793789894176
NR0B1	WT1pKTS	-0.0289778953707529	0.249208991894468
WT1pKTS	NR0B1	-0.028977895370753	0.249208991894467
CBX2	CTNNB1	-0.0290968588409315	0.247270218498576
CTNNB1	CBX2	-0.0290968588409316	0.247270218498574
DHH	NR5A1	-0.0292444068762014	0.244880288658545
NR5A1	DHH	-0.0292444068762014	0.244880288658544
DKK1	CTNNB1	-0.031636694078903	0.208374539350297
CTNNB1	DKK1	-0.0316366940789031	0.208374539350296
DKK1	PGD2	-0.0334652929673761	0.18325406380701
PGD2	DKK1	-0.0334652929673761	0.18325406380701
DMRT1	WT1mKTS	-0.0338657541599869	0.178065142733454
WT1mKTS	DMRT1	-0.033865754159987	0.178065142733453
GATA4	NR0B1	-0.0384290690867244	0.126430245077695
NR0B1	GATA4	-0.0384290690867245	0.126430245077695
SOX9	CTNNB1	-0.0387562711233694	0.123230613166552
CTNNB1	SOX9	-0.0387562711233696	0.12323061316655
SOX9	AMH	-0.041092407943109	0.102187545066642
AMH	SOX9	-0.041092407943109	0.102187545066641
SRY	FGF9	-0.04203057003809	0.0945864157494499
FGF9	SRY	-0.0420305700380901	0.0945864157494493
DMRT1	NR0B1	-0.0420474893355629	0.0944536070340893
NR0B1	DMRT1	-0.0420474893355629	0.0944536070340892
DMRT1	CBX2	-0.0432704275779972	0.0852428907877262
CBX2	DMRT1	-0.0432704275779973	0.0852428907877256
FOXL2	SOX9	-0.0447074587567588	0.0753617067248487
SOX9	FOXL2	-0.0447074587567589	0.0753617067248482
AMH	CTNNB1	-0.0463631454932687	0.0651566330080112
CTNNB1	AMH	-0.0463631454932687	0.0651566330080108
NR0B1	DKK1	-0.0471301988176863	0.0608303471348366
DKK1	NR0B1	-0.0471301988176863	0.0608303471348365
DKK1	UGR	-0.0485361033691974	0.0535182877965788
UGR	DKK1	-0.0485361033691974	0.0535182877965788
UGR	WNT4	-0.0493762206358542	0.0495098461126948
WNT4	UGR	-0.0493762206358542	0.0495098461126945
WT1mKTS	RSPO1	-0.0520388115572466	0.0384306316758977
RSPO1	WT1mKTS	-0.0520388115572466	0.0384306316758976
DHH	CBX2	-0.0527237429856941	0.0359477552458525
CBX2	DHH	-0.0527237429856943	0.0359477552458521
GATA4	NR5A1	-0.0530417645512517	0.0348422015840085
NR5A1	GATA4	-0.0530417645512518	0.0348422015840079
WT1pKTS	PGD2	-0.0532821873216868	0.0340257818349228
PGD2	WT1pKTS	-0.0532821873216868	0.0340257818349228
WT1mKTS	WNT4	-0.0537900314517379	0.0323548363628324
WNT4	WT1mKTS	-0.053790031451738	0.0323548363628322
DHH	WNT4	-0.0542300536468527	0.0309643285663481
WNT4	DHH	-0.0542300536468528	0.0309643285663478
CTNNB1	WT1mKTS	-0.0543963284869973	0.0304523924647606
WT1mKTS	CTNNB1	-0.0543963284869974	0.0304523924647602
SOX9	UGR	-0.0544716921823572	0.0302227613242884
UGR	SOX9	-0.0544716921823573	0.0302227613242882
CTNNB1	DHH	-0.0562747874642255	0.0251554666254415
DHH	CTNNB1	-0.0562747874642255	0.0251554666254414
UGR	DHH	-0.0568105475466974	0.0237990692593708
DHH	UGR	-0.0568105475466975	0.0237990692593707
PGD2	SRY	-0.0568267115133881	0.0237591511201664
SRY	PGD2	-0.0568267115133882	0.0237591511201663
WNT4	FOXL2	-0.0580618554807862	0.0208755688492738
FOXL2	WNT4	-0.0580618554807862	0.0208755688492738
DHH	DMRT1	-0.0586090532946714	0.0196987340689328
DMRT1	DHH	-0.0586090532946715	0.0196987340689327
DKK1	FGF9	-0.0587394755576005	0.0194269351437347
FGF9	DKK1	-0.0587394755576006	0.0194269351437345
PGD2	UGR	-0.0591969127122839	0.0184993474843761
UGR	PGD2	-0.059196912712284	0.0184993474843761
WT1mKTS	NR5A1	-0.0599656667455797	0.0170275319978928
NR5A1	WT1mKTS	-0.0599656667455797	0.0170275319978927
CTNNB1	PGD2	-0.0601391926403692	0.0167098732982055
PGD2	CTNNB1	-0.0601391926403692	0.0167098732982055
AMH	UGR	-0.0624596816098102	0.0129353901937525
UGR	AMH	-0.0624596816098103	0.0129353901937525
NR0B1	SOX9	-0.0639278749631841	0.010956366861418
SOX9	NR0B1	-0.0639278749631842	0.010956366861418
AMH	NR5A1	-0.0647047853803576	0.0100219788011171
NR5A1	AMH	-0.0647047853803578	0.010021978801117
AMH	CBX2	-0.066530037278543	0.0081000876979816
CBX2	AMH	-0.066530037278543	0.00810008769798157
GATA4	WNT4	-0.0668403363449031	0.00780834745521765
WNT4	GATA4	-0.0668403363449032	0.00780834745521754
GATA4	RSPO1	-0.0687115955693057	0.00623998402408494
RSPO1	GATA4	-0.0687115955693058	0.00623998402408487
RSPO1	DKK1	-0.0706984732749015	0.00489025603049415
DKK1	RSPO1	-0.0706984732749015	0.00489025603049412
PGD2	WNT4	-0.0716007758227976	0.00436940028970942
WNT4	PGD2	-0.0716007758227977	0.00436940028970939
CBX2	PGD2	-0.0720611868330647	0.00412346793305404
PGD2	CBX2	-0.0720611868330647	0.00412346793305401
DMRT1	UGR	-0.0735991998549455	0.00339019244853259
UGR	DMRT1	-0.0735991998549455	0.00339019244853256
DMRT1	FOXL2	-0.0748937418570424	0.00286721511011544
FOXL2	DMRT1	-0.0748937418570425	0.00286721511011543
UGR	RSPO1	-0.076010455068906	0.00247638111319578
RSPO1	UGR	-0.0760104550689061	0.00247638111319574
WT1mKTS	DHH	-0.0775133677608905	0.00202713904042298
DHH	WT1mKTS	-0.0775133677608906	0.00202713904042298
PGD2	RSPO1	-0.0788920179819475	0.00168206028287172
RSPO1	PGD2	-0.0788920179819476	0.0016820602828717
DHH	WT1pKTS	-0.0793613508837751	0.00157749878851927
WT1pKTS	DHH	-0.0793613508837751	0.00157749878851926
AMH	SRY	-0.0798824745483365	0.00146842533595233
SRY	AMH	-0.0798824745483365	0.00146842533595232
SOX9	WT1mKTS	-0.0808378942897157	0.00128629319488716
WT1mKTS	SOX9	-0.0808378942897157	0.00128629319488716
GATA4	FGF9	-0.0810018109103841	0.00125722432161067
FGF9	GATA4	-0.0810018109103842	0.00125722432161064
DMRT1	AMH	-0.081221784092766	0.00121916626994919
AMH	DMRT1	-0.0812217840927661	0.00121916626994918
WNT4	AMH	-0.0818027643071391	0.00112370250054663
AMH	WNT4	-0.0818027643071392	0.00112370250054662
RSPO1	CBX2	-0.0850340771408085	0.000707366308189904
CBX2	RSPO1	-0.0850340771408085	0.000707366308189899
GATA4	DKK1	-0.0853055598026561	0.000679896657164071
DKK1	GATA4	-0.0853055598026563	0.000679896657164058
WT1pKTS	AMH	-0.0861011984738721	0.000604992013282929
AMH	WT1pKTS	-0.0861011984738721	0.000604992013282925
AMH	FOXL2	-0.0875786382954302	0.000485852651218058
FOXL2	AMH	-0.0875786382954302	0.000485852651218057
DKK1	WT1mKTS	-0.0881793868734953	0.000443979279673137
WT1mKTS	DKK1	-0.0881793868734954	0.00044397927967313
RSPO1	SOX9	-0.088253893498464	0.000439027288178299
SOX9	RSPO1	-0.0882538934984641	0.000439027288178292
CBX2	DKK1	-0.0888152776326118	0.000403338896645212
DKK1	CBX2	-0.0888152776326119	0.000403338896645204
NR0B1	CBX2	-0.0892413217770465	0.000378081941551722
CBX2	NR0B1	-0.0892413217770467	0.00037808194155171
CTNNB1	UGR	-0.0929262827042026	0.00021361625759068
UGR	CTNNB1	-0.0929262827042028	0.000213616257590674
SRY	DHH	-0.0953462205628391	0.000145166830192811
DHH	SRY	-0.0953462205628391	0.000145166830192811
WNT4	NR5A1	-0.097395526502697	0.000103925837710716
NR5A1	WNT4	-0.0973955265026971	0.000103925837710715
GATA4	PGD2	-0.0982635846045866	9.00307979357329e-05
PGD2	GATA4	-0.0982635846045866	9.00307979357319e-05
NR0B1	PGD2	-0.0989437831085658	8.03884353266205e-05
PGD2	NR0B1	-0.098943783108566	8.0388435326619e-05
CBX2	SOX9	-0.102306494335322	4.5434508508548e-05
SOX9	CBX2	-0.102306494335322	4.54345085085476e-05
SOX9	WNT4	-0.102767696984286	4.19567652756623e-05
WNT4	SOX9	-0.102767696984286	4.19567652756614e-05
RSPO1	AMH	-0.105484474130841	2.60706839669605e-05
AMH	RSPO1	-0.105484474130841	2.60706839669605e-05
WT1pKTS	CTNNB1	-0.109081097894567	1.36411965779642e-05
CTNNB1	WT1pKTS	-0.109081097894568	1.36411965779631e-05
FGF9	WT1pKTS	-0.109256656131754	1.32097841231248e-05
WT1pKTS	FGF9	-0.109256656131754	1.32097841231246e-05
WT1mKTS	PGD2	-0.112079943414133	7.82617706931184e-06
PGD2	WT1mKTS	-0.112079943414133	7.82617706931178e-06
GATA4	AMH	-0.112610889283139	7.08247161754102e-06
AMH	GATA4	-0.112610889283139	7.08247161754084e-06
AMH	WT1mKTS	-0.114219537940329	5.21935863705599e-06
WT1mKTS	AMH	-0.114219537940329	5.21935863705598e-06
SOX9	GATA4	-0.116085969691151	3.6439701496711e-06
GATA4	SOX9	-0.116085969691151	3.64397014967098e-06
FGF9	WT1mKTS	-0.116640922545117	3.27126118113831e-06
WT1mKTS	FGF9	-0.116640922545117	3.27126118113827e-06
RSPO1	FGF9	-0.117398852727916	2.82080567596158e-06
FGF9	RSPO1	-0.117398852727916	2.82080567596154e-06
DKK1	FOXL2	-0.117507355787815	2.76140240306448e-06
FOXL2	DKK1	-0.117507355787815	2.76140240306445e-06
NR0B1	NR5A1	-0.118227095029858	2.39667186524572e-06
NR5A1	NR0B1	-0.118227095029858	2.39667186524567e-06
FGF9	CBX2	-0.120384325664996	1.55979926446005e-06
CBX2	FGF9	-0.120384325664996	1.55979926446003e-06
DHH	RSPO1	-0.121680413440536	1.20072342220505e-06
RSPO1	DHH	-0.121680413440536	1.20072342220504e-06
NR0B1	DHH	-0.122415502949881	1.03390551264413e-06
DHH	NR0B1	-0.122415502949881	1.03390551264412e-06
GATA4	DHH	-0.123821665319789	7.74760778882344e-07
DHH	GATA4	-0.123821665319789	7.74760778882344e-07
NR0B1	FGF9	-0.125420902754541	5.55872711712512e-07
FGF9	NR0B1	-0.125420902754541	5.55872711712503e-07
WNT4	FGF9	-0.130678371404233	1.81283229870285e-07
FGF9	WNT4	-0.130678371404233	1.81283229870279e-07
CTNNB1	SRY	-0.1346366358723	7.57177777285672e-08
SRY	CTNNB1	-0.1346366358723	7.57177777285603e-08
WNT4	DKK1	-0.135987870914346	5.58775273856186e-08
DKK1	WNT4	-0.135987870914347	5.58775273856178e-08
WT1pKTS	SOX9	-0.138639976979425	3.05128851708834e-08
SOX9	WT1pKTS	-0.138639976979425	3.05128851708828e-08
GATA4	SRY	-0.140226533897164	2.11308069418607e-08
SRY	GATA4	-0.140226533897164	2.11308069418605e-08
UGR	NR0B1	-0.141480590501958	1.5758898275831e-08
NR0B1	UGR	-0.141480590501958	1.57588982758308e-08
SRY	RSPO1	-0.145279519174202	6.37956942627538e-09
RSPO1	SRY	-0.145279519174202	6.37956942627485e-09
SRY	UGR	-0.147205310256089	3.99732185952653e-09
UGR	SRY	-0.147205310256089	3.9973218595265e-09
NR0B1	AMH	-0.15217039842292	1.16433237541062e-09
AMH	NR0B1	-0.15217039842292	1.16433237541062e-09
CTNNB1	DMRT1	-0.157742011735313	2.77847454597925e-10
DMRT1	CTNNB1	-0.157742011735313	2.77847454597924e-10
NR5A1	FOXL2	-0.165310435279359	3.65130857013232e-11
FOXL2	NR5A1	-0.165310435279359	3.65130857013205e-11
GATA4	DMRT1	-0.168605002561041	1.46460908167262e-11
DMRT1	GATA4	-0.168605002561041	1.4646090816726e-11
CTNNB1	NR5A1	-0.170643959972817	8.24520978838111e-12
NR5A1	CTNNB1	-0.170643959972817	8.24520978838071e-12
SRY	FOXL2	-0.174003765773751	3.15035146704733e-12
FOXL2	SRY	-0.174003765773751	3.15035146704713e-12
DKK1	NR5A1	-0.18425358182488	1.48563659251899e-13
NR5A1	DKK1	-0.18425358182488	1.48563659251897e-13
WNT4	DMRT1	-0.187138611067134	6.08703646584936e-14
DMRT1	WNT4	-0.187138611067134	6.08703646584907e-14
WT1mKTS	SRY	-0.229543117692986	2.25812535036808e-20
SRY	WT1mKTS	-0.229543117692986	2.25812535036802e-20
DMRT1	NR5A1	-0.241348904368235	2.05023887156403e-22
NR5A1	DMRT1	-0.241348904368235	2.05023887156395e-22
RSPO1	NR5A1	-0.311400945127188	6.15078646861462e-37
NR5A1	RSPO1	-0.311400945127188	6.15078646861392e-37
FOXL2	WT1pKTS	-0.345656865155975	1.19849945177879e-45
WT1pKTS	FOXL2	-0.345656865155975	1.19849945177863e-45
