Parent	Type	Child	Weight	Probability	Score
WT1mKTS	+	RSPO1	0.296369	0.000000	0.000000
SRY	-	RSPO1	-0.084828	0.160135	-0.015690
DKK1	+	RSPO1	0.056930	0.067045	0.004409
WNT4	+	RSPO1	0.118696	0.012166	0.001668
CBX2	-	RSPO1	-0.350149	1.000000	-0.404432
AMH	+	RSPO1	0.093030	0.075543	0.008117
NR0B1	-	RSPO1	-0.000378	0.091785	-0.000040
NR5A1	-	RSPO1	-0.076706	0.178351	-0.015801
WT1pKTS	+	RSPO1	0.048641	0.065997	0.003708
FOXL2	+	RSPO1	0.168632	0.004830	0.000941
UGR	-	RSPO1	-0.146645	0.572066	-0.096896
SOX9	+	RSPO1	0.059205	0.066906	0.004575
GATA4	+	RSPO1	0.548238	0.000000	0.000000
DMRT1	+	DHH	0.027325	0.047028	0.001484
FGF9	+	DHH	0.123583	0.105485	0.015057
RSPO1	+	DHH	0.059824	0.101579	0.007019
DHH	+	DHH	0.085616	0.084035	0.008310
CTNNB1	+	DHH	0.068607	0.104947	0.008316
PGD2	+	DHH	0.081315	0.080099	0.007523
WT1mKTS	-	DHH	-0.025818	0.115732	-0.003451
SRY	+	DHH	0.028737	0.056242	0.001867
DKK1	+	DHH	0.056745	0.070163	0.004599
WNT4	-	DHH	-0.034218	0.092572	-0.003659
CBX2	+	DHH	0.027961	0.075517	0.002439
AMH	+	DHH	0.177933	0.147755	0.030366
NR0B1	+	DHH	0.655990	0.000000	0.000000
NR5A1	+	DHH	0.020657	0.076665	0.001829
WT1pKTS	-	DHH	-0.006039	0.069584	-0.000485
FOXL2	+	DHH	0.077585	0.107694	0.009651
UGR	+	DHH	0.144863	0.154921	0.025922
SOX9	+	DHH	0.151959	0.126590	0.022219
GATA4	+	DHH	0.325338	0.903923	0.339671
DMRT1	+	CTNNB1	0.048693	0.064442	0.003624
FGF9	-	CTNNB1	-0.000341	0.038483	-0.000015
RSPO1	+	CTNNB1	0.650183	0.411093	0.308722
DHH	+	CTNNB1	0.040284	0.055806	0.002597
CTNNB1	+	CTNNB1	0.409351	0.000055	0.000026
PGD2	+	CTNNB1	0.082432	0.076940	0.007326
WT1mKTS	+	CTNNB1	0.221199	0.000192	0.000049
SRY	-	CTNNB1	-0.053654	0.095913	-0.005944
DKK1	+	CTNNB1	0.080927	0.078022	0.007293
WNT4	+	CTNNB1	0.119507	0.019005	0.002623
CBX2	-	CTNNB1	-0.349312	1.000000	-0.403464
AMH	+	CTNNB1	0.072670	0.074133	0.006222
NR0B1	+	CTNNB1	0.105078	0.027262	0.003309
NR5A1	-	CTNNB1	-0.069379	0.144792	-0.011603
WT1pKTS	+	CTNNB1	0.055001	0.069863	0.004438
FOXL2	+	CTNNB1	0.259661	0.000608	0.000182
UGR	-	CTNNB1	-0.158677	0.584318	-0.107092
SOX9	+	CTNNB1	0.092947	0.080431	0.008635
GATA4	+	CTNNB1	0.436965	0.000000	0.000000
DMRT1	+	PGD2	0.077338	0.079632	0.007113
FGF9	+	PGD2	0.142420	0.102685	0.016892
RSPO1	+	PGD2	0.026219	0.087307	0.002644
DHH	+	PGD2	0.158365	0.109963	0.020114
CTNNB1	+	PGD2	0.152740	0.055648	0.009817
PGD2	+	PGD2	0.075056	0.074278	0.006439
WT1mKTS	+	PGD2	0.093154	0.056345	0.006062
SRY	-	PGD2	-0.055787	0.084875	-0.005469
DKK1	+	PGD2	0.060321	0.070085	0.004883
WNT4	+	PGD2	0.015041	0.086142	0.001496
CBX2	+	PGD2	0.030887	0.073028	0.002605
AMH	+	PGD2	0.037841	0.053394	0.002334
NR0B1	-	PGD2	-0.004543	0.087331	-0.000458
NR5A1	+	PGD2	0.002921	0.068701	0.000232
WT1pKTS	+	PGD2	0.032998	0.077166	0.002941
FOXL2	-	PGD2	-0.027301	0.077665	-0.002449
UGR	+	PGD2	0.232088	0.122218	0.032763
SOX9	+	PGD2	0.047039	0.059832	0.003251
GATA4	+	PGD2	0.112389	0.046255	0.006004
DMRT1	+	WT1mKTS	0.013106	0.054635	0.000827
FGF9	+	WT1mKTS	0.040183	0.085027	0.003946
RSPO1	+	WT1mKTS	0.083317	0.005459	0.000525
DHH	+	WT1mKTS	0.042333	0.086891	0.004249
CTNNB1	+	WT1mKTS	0.034786	0.053590	0.002153
PGD2	+	WT1mKTS	0.030945	0.077887	0.002784
WT1mKTS	+	WT1mKTS	0.646579	1.000000	0.746816
SRY	+	WT1mKTS	0.003165	0.048052	0.000176
DKK1	+	WT1mKTS	0.018545	0.065706	0.001407
WNT4	+	WT1mKTS	0.011279	0.079555	0.001036
CBX2	+	WT1mKTS	0.045305	0.062068	0.003248
AMH	+	WT1mKTS	0.014907	0.056415	0.000971
NR0B1	+	WT1mKTS	0.138258	0.000027	0.000004
NR5A1	+	WT1mKTS	0.037273	0.058852	0.002534
WT1pKTS	+	WT1mKTS	0.028911	0.064444	0.002152
FOXL2	+	WT1mKTS	0.046308	0.041657	0.002228
UGR	+	WT1mKTS	0.102738	0.036433	0.004323
SOX9	+	WT1mKTS	0.013402	0.054228	0.000839
GATA4	+	WT1mKTS	0.517073	1.000000	0.597233
DMRT1	+	SRY	0.080237	0.014469	0.001341
FGF9	+	SRY	0.181638	0.000368	0.000077
RSPO1	-	SRY	-0.115042	0.992237	-0.131845
DHH	-	SRY	-0.066643	0.151626	-0.011671
CTNNB1	-	SRY	-0.088395	0.927398	-0.094686
PGD2	-	SRY	-0.021989	0.055118	-0.001400
WT1mKTS	-	SRY	-0.102889	0.996650	-0.118441
SRY	+	SRY	1.508059	0.000000	0.000000
DKK1	+	SRY	0.206954	0.000008	0.000002
WNT4	+	SRY	2.507549	0.000000	0.000000
CBX2	+	SRY	0.081221	0.001793	0.000168
AMH	+	SRY	0.097077	0.011495	0.001289
NR0B1	+	SRY	1.971182	0.000000	0.000000
NR5A1	+	SRY	1.578220	0.000000	0.000000
WT1pKTS	+	SRY	0.771388	0.000000	0.000000
FOXL2	-	SRY	-0.251455	1.000000	-0.290437
UGR	-	SRY	-0.050655	0.217011	-0.012697
SOX9	+	SRY	0.103102	0.009282	0.001105
GATA4	+	SRY	0.281069	0.000000	0.000000
DMRT1	+	DKK1	0.228620	0.000020	0.000005
FGF9	+	DKK1	0.197389	0.000666	0.000152
RSPO1	+	DKK1	0.348626	0.000000	0.000000
DHH	+	DKK1	0.087433	0.025505	0.002576
CTNNB1	+	DKK1	0.208333	0.000000	0.000000
PGD2	+	DKK1	0.201627	0.000812	0.000189
WT1mKTS	-	DKK1	-0.145240	0.991576	-0.166343
SRY	+	DKK1	0.202751	0.000000	0.000000
DKK1	+	DKK1	0.259134	0.000001	0.000000
WNT4	+	DKK1	0.191225	0.000000	0.000000
CBX2	-	DKK1	-0.029774	0.113209	-0.003893
AMH	-	DKK1	-0.027240	0.059450	-0.001870
NR0B1	-	DKK1	-0.051100	0.487468	-0.028771
NR5A1	+	DKK1	0.569534	0.000000	0.000000
WT1pKTS	+	DKK1	0.140452	0.000000	0.000000
FOXL2	-	DKK1	-0.036692	0.189027	-0.008011
UGR	+	DKK1	0.070773	0.016617	0.001358
SOX9	+	DKK1	0.054504	0.032560	0.002050
GATA4	+	DKK1	0.946836	0.000000	0.000000
DMRT1	-	WNT4	-0.014718	0.048520	-0.000825
FGF9	-	WNT4	-0.016044	0.051396	-0.000952
RSPO1	+	WNT4	0.108868	0.000011	0.000001
DHH	+	WNT4	0.002268	0.034637	0.000091
CTNNB1	-	WNT4	-0.016256	0.136265	-0.002559
PGD2	-	WNT4	-0.036657	0.084236	-0.003567
WT1mKTS	+	WNT4	0.894409	0.000000	0.000000
SRY	+	WNT4	0.166209	0.000001	0.000000
DKK1	-	WNT4	-0.007974	0.042928	-0.000395
WNT4	+	WNT4	1.299650	0.000000	0.000000
CBX2	-	WNT4	-0.057062	0.289385	-0.019073
AMH	+	WNT4	0.005348	0.036358	0.000225
NR0B1	+	WNT4	1.059189	0.000000	0.000000
NR5A1	-	WNT4	-0.002692	0.073593	-0.000229
WT1pKTS	-	WNT4	-0.009481	0.086835	-0.000951
FOXL2	+	WNT4	0.048088	0.018177	0.001010
UGR	-	WNT4	-0.146250	0.999944	-0.168913
SOX9	+	WNT4	0.000471	0.036848	0.000020
GATA4	+	WNT4	0.166433	0.000000	0.000000
DMRT1	+	CBX2	0.078697	0.082699	0.007517
FGF9	-	CBX2	-0.018827	0.042322	-0.000920
RSPO1	-	CBX2	-0.293135	0.626650	-0.212170
DHH	+	CBX2	0.012903	0.037617	0.000561
CTNNB1	-	CBX2	-0.424460	0.999037	-0.489790
PGD2	+	CBX2	0.072045	0.073141	0.006086
WT1mKTS	-	CBX2	-0.047283	0.122492	-0.006690
SRY	+	CBX2	0.152257	0.145806	0.025642
DKK1	-	CBX2	-0.000288	0.038827	-0.000013
WNT4	-	CBX2	-0.030340	0.093314	-0.003270
CBX2	+	CBX2	0.508213	1.000000	0.587000
AMH	-	CBX2	-0.005939	0.038159	-0.000262
NR0B1	-	CBX2	-0.035185	0.093110	-0.003784
NR5A1	+	CBX2	0.185242	0.194219	0.041555
WT1pKTS	-	CBX2	-0.020296	0.076247	-0.001787
FOXL2	-	CBX2	-0.043761	0.084035	-0.004248
UGR	+	CBX2	0.421057	0.999914	0.486290
SOX9	+	CBX2	0.018271	0.041881	0.000884
GATA4	+	CBX2	0.865781	1.000000	1.000000
DMRT1	+	AMH	0.032888	0.036229	0.001376
FGF9	+	AMH	0.142900	0.010026	0.001655
RSPO1	+	AMH	0.017178	0.052339	0.001038
DHH	+	AMH	0.121734	0.017517	0.002463
CTNNB1	+	AMH	0.722988	0.000000	0.000000
PGD2	+	AMH	0.086501	0.031953	0.003192
WT1mKTS	+	AMH	0.144608	0.000000	0.000000
SRY	+	AMH	0.042697	0.035786	0.001765
DKK1	+	AMH	0.136467	0.007555	0.001191
WNT4	-	AMH	-0.023535	0.203043	-0.005519
CBX2	+	AMH	0.028337	0.044682	0.001462
AMH	+	AMH	0.063383	0.036172	0.002648
NR0B1	+	AMH	0.450778	0.000000	0.000000
NR5A1	+	AMH	0.107691	0.000526	0.000065
WT1pKTS	-	AMH	-0.057050	0.322823	-0.021272
FOXL2	-	AMH	-0.012250	0.089431	-0.001265
UGR	+	AMH	0.291494	0.000000	0.000000
SOX9	+	AMH	0.102508	0.023389	0.002769
GATA4	+	AMH	0.796722	0.000000	0.000000
DMRT1	-	NR0B1	-0.001353	0.037375	-0.000058
FGF9	-	NR0B1	-0.044874	0.196109	-0.010164
RSPO1	+	NR0B1	0.043971	0.000194	0.000010
DHH	+	NR0B1	0.302389	0.000000	0.000000
CTNNB1	+	NR0B1	0.437891	0.000000	0.000000
PGD2	-	NR0B1	-0.024261	0.085594	-0.002399
WT1mKTS	+	NR0B1	1.773839	0.000000	0.000000
SRY	+	NR0B1	0.477970	0.000000	0.000000
DKK1	+	NR0B1	0.351845	0.000000	0.000000
WNT4	+	NR0B1	2.284570	0.000000	0.000000
CBX2	-	NR0B1	-0.036970	0.358451	-0.015306
AMH	-	NR0B1	-0.007081	0.046634	-0.000381
NR0B1	+	NR0B1	2.089697	0.000000	0.000000
NR5A1	-	NR0B1	-0.010138	0.120736	-0.001414
WT1pKTS	-	NR0B1	-0.028887	0.384314	-0.012823
FOXL2	+	NR0B1	0.014223	0.029398	0.000483
UGR	-	NR0B1	-0.109325	0.999993	-0.126273
SOX9	-	NR0B1	-0.012133	0.056669	-0.000794
GATA4	+	NR0B1	0.052258	0.000000	0.000000
DMRT1	+	NR5A1	0.033158	0.040806	0.001563
FGF9	+	NR5A1	0.046651	0.043868	0.002364
RSPO1	-	NR5A1	-0.077826	0.429125	-0.038575
DHH	+	NR5A1	0.154185	0.023779	0.004235
CTNNB1	-	NR5A1	-0.124438	0.872990	-0.125474
PGD2	-	NR5A1	-0.027127	0.052244	-0.001637
WT1mKTS	+	NR5A1	0.349270	0.000000	0.000000
SRY	+	NR5A1	0.351272	0.000000	0.000000
DKK1	+	NR5A1	0.132199	0.025794	0.003939
WNT4	-	NR5A1	-0.041862	0.215788	-0.010434
CBX2	+	NR5A1	0.256605	0.000000	0.000000
AMH	+	NR5A1	0.058468	0.045757	0.003090
NR0B1	+	NR5A1	0.067211	0.013954	0.001083
NR5A1	+	NR5A1	0.659351	0.000000	0.000000
WT1pKTS	+	NR5A1	0.664879	0.000000	0.000000
FOXL2	-	NR5A1	-0.332435	1.000000	-0.383971
UGR	+	NR5A1	0.284573	0.000000	0.000000
SOX9	+	NR5A1	0.043432	0.043402	0.002177
GATA4	+	NR5A1	1.253118	0.000000	0.000000
DMRT1	-	WT1pKTS	-0.027726	0.046337	-0.001484
FGF9	+	WT1pKTS	0.043243	0.056513	0.002823
RSPO1	+	WT1pKTS	0.074050	0.100337	0.008582
DHH	+	WT1pKTS	0.123632	0.105429	0.015055
CTNNB1	-	WT1pKTS	-0.036233	0.086300	-0.003612
PGD2	+	WT1pKTS	0.173409	0.138498	0.027740
WT1mKTS	+	WT1pKTS	0.749648	1.000000	0.865863
SRY	+	WT1pKTS	0.132361	0.127652	0.019516
DKK1	+	WT1pKTS	0.124161	0.110290	0.015817
WNT4	-	WT1pKTS	-0.046364	0.094342	-0.005052
CBX2	+	WT1pKTS	0.010915	0.066698	0.000841
AMH	+	WT1pKTS	0.029670	0.047798	0.001638
NR0B1	+	WT1pKTS	0.080884	0.105499	0.009856
NR5A1	+	WT1pKTS	0.154711	0.150520	0.026897
WT1pKTS	+	WT1pKTS	0.825776	1.000000	0.953793
FOXL2	-	WT1pKTS	-0.464944	0.999995	-0.537020
UGR	+	WT1pKTS	0.118798	0.127275	0.017464
SOX9	+	WT1pKTS	0.030471	0.048958	0.001723
GATA4	-	WT1pKTS	-0.216182	0.265701	-0.066344
DMRT1	-	FOXL2	-0.093478	0.206944	-0.022344
FGF9	+	FOXL2	0.400511	0.000000	0.000000
RSPO1	+	FOXL2	0.106552	0.001106	0.000136
DHH	+	FOXL2	0.018443	0.036566	0.000779
CTNNB1	+	FOXL2	0.494028	0.000000	0.000000
PGD2	-	FOXL2	-0.027237	0.054622	-0.001718
WT1mKTS	+	FOXL2	1.394416	0.000000	0.000000
SRY	-	FOXL2	-0.119985	0.586401	-0.081267
DKK1	-	FOXL2	-0.046529	0.088286	-0.004745
WNT4	-	FOXL2	-0.015141	0.128206	-0.002242
CBX2	-	FOXL2	-0.050980	0.148884	-0.008767
AMH	+	FOXL2	0.015857	0.037392	0.000685
NR0B1	+	FOXL2	0.043987	0.026721	0.001358
NR5A1	-	FOXL2	-0.236180	0.999997	-0.272793
WT1pKTS	-	FOXL2	-0.311514	1.000000	-0.359807
FOXL2	+	FOXL2	1.334158	0.000000	0.000000
UGR	+	FOXL2	0.167733	0.000402	0.000078
SOX9	-	FOXL2	-0.011882	0.043124	-0.000592
GATA4	+	FOXL2	0.348992	0.000000	0.000000
DMRT1	-	UGR	-0.002033	0.036772	-0.000086
FGF9	+	UGR	0.142391	0.023967	0.003942
RSPO1	-	UGR	-0.088413	0.551779	-0.056348
DHH	+	UGR	0.158979	0.018319	0.003364
CTNNB1	-	UGR	-0.158032	0.982841	-0.179399
PGD2	+	UGR	0.132322	0.029889	0.004568
WT1mKTS	+	UGR	0.300732	0.000000	0.000000
SRY	-	UGR	-0.073335	0.175428	-0.014860
DKK1	+	UGR	0.133901	0.022171	0.003429
WNT4	-	UGR	-0.241565	1.000000	-0.279013
CBX2	+	UGR	0.800059	0.000000	0.000000
AMH	+	UGR	0.272063	0.000407	0.000128
NR0B1	-	UGR	-0.211698	0.999994	-0.244515
NR5A1	+	UGR	0.050323	0.032348	0.001880
WT1pKTS	+	UGR	0.099726	0.003111	0.000358
FOXL2	-	UGR	-0.870874	0.000000	-0.000000
UGR	+	UGR	1.160112	0.000000	0.000000
SOX9	+	UGR	0.199007	0.005828	0.001340
GATA4	+	UGR	1.325455	0.000000	0.000000
DMRT1	+	SOX9	0.145122	0.122268	0.020495
FGF9	+	SOX9	0.145248	0.117025	0.019633
RSPO1	+	SOX9	0.122594	0.137107	0.019414
DHH	+	SOX9	0.004847	0.036081	0.000202
CTNNB1	-	SOX9	-0.001731	0.087352	-0.000175
PGD2	+	SOX9	0.094068	0.086506	0.009399
WT1mKTS	+	SOX9	0.546805	0.973865	0.615067
SRY	+	SOX9	0.051596	0.077577	0.004623
DKK1	+	SOX9	0.156095	0.129905	0.023421
WNT4	+	SOX9	0.046137	0.098670	0.005258
CBX2	+	SOX9	0.025528	0.073013	0.002153
AMH	+	SOX9	0.101110	0.092657	0.010821
NR0B1	+	SOX9	0.032925	0.094279	0.003585
NR5A1	+	SOX9	0.125326	0.132821	0.019226
WT1pKTS	-	SOX9	-0.002079	0.071495	-0.000172
FOXL2	+	SOX9	0.010062	0.069720	0.000810
UGR	+	SOX9	0.165161	0.180400	0.034414
SOX9	+	SOX9	0.045025	0.058531	0.003044
GATA4	-	SOX9	-0.458918	0.807328	-0.427934
DMRT1	+	GATA4	0.018072	0.064104	0.001338
FGF9	+	GATA4	0.028745	0.075910	0.002520
RSPO1	+	GATA4	0.105823	0.002069	0.000253
DHH	+	GATA4	0.031160	0.078804	0.002836
CTNNB1	+	GATA4	0.032773	0.058240	0.002205
PGD2	+	GATA4	0.035531	0.082047	0.003367
WT1mKTS	+	GATA4	0.516766	1.000000	0.596878
SRY	+	GATA4	0.010252	0.059812	0.000708
DKK1	-	GATA4	-0.000195	0.038180	-0.000009
WNT4	+	GATA4	0.025182	0.060795	0.001768
CBX2	+	GATA4	0.076171	0.037343	0.003285
AMH	+	GATA4	0.016733	0.059422	0.001148
NR0B1	+	GATA4	0.131925	0.000085	0.000013
NR5A1	+	GATA4	0.019620	0.075830	0.001718
WT1pKTS	+	GATA4	0.013511	0.075269	0.001175
FOXL2	+	GATA4	0.023901	0.072819	0.002010
UGR	+	GATA4	0.111707	0.054000	0.006967
SOX9	+	GATA4	0.032414	0.080468	0.003013
GATA4	+	GATA4	0.646527	1.000000	0.746756
