Regulator	Target	SINGE_Score
DMRT1	RSPO1	7e-05
FGF9	FOXL2	7e-05
UGR	NR5A1	7e-05
WT1mKTS	SOX9	7e-05
CBX2	AMH	7e-05
AMH	PGD2	7e-05
NR5A1	DMRT1	7e-05
FGF9	NR5A1	7e-05
UGR	WT1pKTS	7e-05
DKK1	CBX2	7e-05
DHH	NR5A1	7e-05
PGD2	RSPO1	7e-05
RSPO1	PGD2	7e-05
RSPO1	AMH	7e-05
UGR	DMRT1	7e-05
FOXL2	GATA4	6e-05
CTNNB1	NR5A1	6e-05
DMRT1	NR5A1	6e-05
UGR	WT1mKTS	6e-05
DKK1	GATA4	6e-05
RSPO1	FOXL2	6e-05
CTNNB1	WT1mKTS	6e-05
GATA4	WT1pKTS	6e-05
UGR	FOXL2	6e-05
AMH	WT1pKTS	6e-05
CTNNB1	FOXL2	6e-05
GATA4	WT1mKTS	6e-05
DMRT1	GATA4	6e-05
PGD2	DHH	6e-05
CTNNB1	DHH	6e-05
FOXL2	WT1pKTS	6e-05
SOX9	WT1pKTS	6e-05
UGR	PGD2	6e-05
FGF9	WT1mKTS	6e-05
DKK1	NR5A1	6e-05
PGD2	WT1mKTS	6e-05
UGR	GATA4	6e-05
CTNNB1	AMH	6e-05
DHH	WT1pKTS	5e-05
SOX9	WT1mKTS	5e-05
WNT4	DHH	5e-05
PGD2	FOXL2	5e-05
CTNNB1	WT1pKTS	5e-05
UGR	CTNNB1	5e-05
DKK1	UGR	5e-05
CBX2	FOXL2	5e-05
FOXL2	WT1mKTS	5e-05
PGD2	WT1pKTS	5e-05
SOX9	GATA4	5e-05
NR5A1	GATA4	5e-05
DMRT1	WT1pKTS	5e-05
RSPO1	FGF9	5e-05
AMH	GATA4	5e-05
DKK1	AMH	5e-05
FGF9	WT1pKTS	5e-05
DHH	FGF9	5e-05
WNT4	WT1mKTS	5e-05
PGD2	GATA4	5e-05
UGR	WNT4	5e-05
SRY	GATA4	5e-05
DHH	WT1mKTS	5e-05
SOX9	CBX2	5e-05
AMH	WT1mKTS	5e-05
SOX9	NR5A1	5e-05
CTNNB1	GATA4	5e-05
