DMRT1,FGF9,RSPO1,DHH,CTNNB1,PGD2,WT1mKTS,SRY,DKK1,WNT4,CBX2,AMH,NR0B1,NR5A1,WT1pKTS,FOXL2,UGR,SOX9,GATA4,Time
6.2416316499,5.6824300975,4.9216811067,4.9115864627,2.0700289204,4.1715356346,10.9610486801,4.8062284256,4.183441418,2.3509324667,10.7764906623,3.6757096434,3.2589306696,10.8581751696,10.4929177318,2.7845553548,10.5977872662,2.0621317528,10.142284561,6.343500000000001
9.5299277376,9.6333146852,0.320905645,9.626859927,1.3741975668,9.7280624457,9.8223468925,9.8030336843,9.3051039561,2.4334284369,0.5160859545,10.0882800768,4.1365589011,9.5561419938,9.8672166549,2.3080636733,1.0122698744,9.6852299961,9.6104783793,157.54000000000002
9.6573429201,9.8318494633,1.4408053938,9.564435626,4.7060745901,9.5595545873,9.5052951865,9.6054163357,9.8664407575,0.3707877268,2.7191061388,9.5328810735,3.4126139639,9.9283508397,9.697069773,1.6927391414,0.4019131618,9.8031845324,9.7460299566,148.48700000000002
4.1005992328,1.3470717214,4.749146516,5.8615824158,2.478613794,4.7824248524,11.0238730432,4.8276227077,3.4781482893,5.0460843683,10.1695894704,5.9978491583,3.143806783,10.6005025148,10.7374500187,4.5566720276,10.7007865531,2.8854701015,10.5950206102,20.0465
10.4984118477,2.4271223279,6.9480709021,2.8153031849,4.370099178,1.8341127584,10.2464533425,10.4212522285,9.9523321821,4.61071661,3.96398243,6.4042938214,10.3301594817,8.6225850566,10.5972145485,0.3638620583,1.6428703093,7.8594074272,10.2803659661,94.3295
3.3107459963,4.3327702832,3.9300227178,2.7837808161,3.9050999918,0.6066723066,10.5356151359,7.52747003,5.3522309734,9.9659704384,10.180675887,2.7357546302,10.0019162779,10.6583321737,10.5961729509,4.6740608255,8.2101194782,4.458872233,10.5887646485,36.181
5.6551527597,0.865388839,4.9469758629,0.9174610249,1.124584058,3.0131473159,10.733596203,6.2611677164,1.5038824341,7.4072829472,11.0072852756,4.2069106392,4.5522428058,11.173512264,10.3373235114,3.310185153,9.8674693681,5.3793061881,10.3246221865,20.0465
9.6181081041,2.9348399434,9.7612048146,2.939823137,7.8612774743,2.6847735263,10.2346104019,10.0032683659,9.2487157885,10.0495967426,3.0787996349,3.1803751422,10.1530549618,7.9944826638,10.3406180028,3.8494750531,3.559406317,6.2194719631,10.4545331297,68.395
10.4634663281,5.0716120684,6.6237579444,1.5962504089,6.8205669762,2.0723858295,9.9710778556,10.4003644946,10.4202670453,7.9764630227,1.8471694082,1.9983852565,10.2237483845,8.0998015181,10.3316900722,4.7318750739,2.066201402,8.2765297367,10.3105580429,94.3295
9.8843243022,7.8928400978,3.80810584,7.8916638038,1.7231377357,7.5515932377,10.0619459499,9.8364399457,10.1056667233,4.2388782163,1.9168221734,8.0123437007,9.4603038705,10.4372356667,10.2320102874,3.7152669031,3.2248278761,9.773212012,9.7088542165,120.499
3.6575971915,3.8494612876,1.4082883879,4.3265064329,2.4886249642,1.6551795407,10.2028824485,6.3098656088,2.8277300579,9.8310115523,10.3281768376,3.9129971482,9.8747159006,10.0898790174,10.9112262585,3.4471826367,10.2796825556,5.379254479,10.269102954,36.181
9.4378718311,2.8679922397,10.4292214302,1.2376180525,9.3761628097,4.1283831912,10.4085972603,8.7545338534,9.5323490028,10.1118916282,6.3322562735,3.3521994007,10.3402773517,4.6950546384,10.1776161019,5.5223732484,2.0066299038,1.971587787,9.953611789,68.395
10.3414659284,9.3966315321,2.9957844844,9.4841845872,3.3544678561,9.6376467902,10.1679155197,9.2419747554,9.5258963851,4.1370979043,4.4647404092,9.5142733198,4.2780480219,9.6592335387,9.7378206747,5.1663554482,0.9856478699,9.7097997442,9.4417532415,139.635
9.5261188794,10.0086441474,5.1845067409,9.6567870484,0.7931619039,9.4717374836,9.8711883557,9.4941856372,9.6894280578,3.2488811526,2.2984874615,9.8662823824,6.0050913771,9.530590015,9.4397425401,3.1786917938,1.3505383837,10.1280009205,9.3132607132,157.54000000000002
10.1906142602,3.5006125716,7.413933032,6.6058519319,7.1642406531,2.0902701516,10.6752331972,10.1948088397,10.2398225815,7.3344036846,6.4044672219,1.0549145954,10.3177808021,7.4863965526,9.904090655,3.8064440641,3.887076027,7.7031637267,10.5582889427,94.3295
9.4336558992,9.6828668415,3.6626722643,9.393177843,4.0120035755,9.4984740323,9.5882226583,9.7786751748,9.5505587529,3.1395742452,5.022777916,9.824284656,4.8205077479,9.9489767902,9.5980396469,2.3551007972,3.4949988608,9.8027821632,10.0138865821,139.635
5.2829152075,4.0971689221,2.8119909089,3.5194685767,4.7488931728,3.2157212843,10.1016117717,9.6398751519,6.2051686112,9.7345087166,9.9281719746,1.0719033557,10.1142272361,10.8798907367,10.6053000182,4.8174049837,8.3541449874,1.9731023049,10.2285868158,50.064
3.7983206122,2.9837394871,1.5938819516,1.8086221488,1.6178519673,5.1701301729,10.4090882916,4.3706172933,3.6401858754,5.9948627684,10.8366748597,3.8968839355,5.8068130194,10.5322566588,10.4618807641,1.4224226846,9.984777318,5.3844995159,11.3697481465,6.343500000000001
9.654751524,9.8182693277,2.75669513,9.6410912939,4.3841665433,9.2003829958,9.6144106779,9.7601053729,10.1738959755,4.0737735778,2.8740510067,9.7511077057,3.8872055265,9.4250318013,9.1968857795,2.0836743789,2.0712512083,9.8658102725,9.926465634,139.635
10.0589118865,3.8916601126,6.530276616,3.247439716,1.3543482526,1.8447072773,10.2449152333,10.3354266758,10.3705167853,2.8496240774,3.0709371496,2.7667263702,10.3594590041,8.8605041944,10.1990255301,4.0936078183,6.2419790047,9.4025943779,10.2923927851,120.499
3.0757461444,0.9204891659,4.4286559549,2.7355954507,2.3099414036,1.9739883592,10.735373372,3.2080179423,0.7676108493,8.9389359349,10.8764907855,0.4123231019,5.3464823805,10.4173233892,10.417386347,2.7812821329,10.1708370292,4.3432765646,10.912996554,20.0465
10.0791828122,2.1322357735,9.4332185759,1.5091904586,1.6838486235,4.1575832555,9.722134269,9.8308126615,10.2521974008,9.8771311829,9.4530632007,3.2182008295,10.3390684768,5.9453822986,10.2210408656,2.2514802097,2.1205219409,3.2216578805,9.9988744863,94.3295
1.8856373688,4.2137696185,7.9577845251,2.8284465014,8.0797874115,4.2991640307,10.1757410105,9.9590466489,5.0078472386,10.1546014212,10.092665317,3.4810173135,10.1038928457,10.4232560937,10.1367267904,4.6223299332,5.3189815378,3.637061606,10.3958696421,50.064
9.7265321152,9.8812244154,0.458561776,9.3426624542,1.5255060547,9.8148099278,9.5377557394,9.7514484156,9.4704763215,1.6096536849,3.2029346562,9.9630870606,4.5551763286,9.3369455876,9.8489890169,4.2509000114,4.3407654368,9.5767206931,9.8981393675,139.635
10.0341758381,5.8002273744,7.2592774254,0.5120181215,7.2362201915,4.6426841858,10.1377144933,10.2290819535,10.0504158775,6.1378827467,1.8294130775,2.0595000779,10.5755645758,9.3828792833,10.4932433864,1.9552723668,1.9649522361,9.2233345943,9.7788507944,94.3295
6.5157949212,6.0228362824,3.684021934,5.7645645453,5.9559432965,4.1968571694,10.4013385456,7.8900130443,2.296046875,9.0738805346,10.4229793499,5.0236455088,10.175512612,10.6855750996,10.2722534506,1.6573856921,9.3754408647,4.7824344319,10.492894733,36.181
10.0067879115,9.6810065165,3.6235487662,9.9154996699,5.0669635956,9.6112038756,9.5659713322,9.7178827152,9.3310678261,2.4887591524,5.2254847629,9.441346853,3.8338936558,9.8263007118,9.7116991098,2.635067897,4.4369488347,9.749977602,9.5384881892,139.635
9.5966965712,9.1378914003,4.0592021204,9.6562593041,2.0468400282,9.5487609104,9.5384740614,9.2104449723,9.6472974705,0.5651403047,3.5646589981,9.805973421,7.4898826181,9.7733263857,10.1565661989,1.7221144728,1.1079940183,9.5857411553,10.0876757767,148.48700000000002
4.7388654784,2.6706302816,2.1729587713,2.7716363992,1.8606908864,2.7971412746,10.7850493702,7.6594868594,2.108037884,10.3563619689,10.3655495816,4.0506875316,9.5278764486,10.2876816344,10.7290346481,4.9562301675,3.7657251608,2.5549583368,10.6530421693,36.181
9.6391738891,9.890970167,4.1378189363,9.5191886539,3.5378900665,9.5748793539,9.5153777099,9.766521343,9.8175042845,3.6354696398,2.8169090839,9.0408628871,6.7113243328,9.9549199513,10.1405443657,2.5709799134,2.7383557611,9.5575543538,9.4572173522,148.48700000000002
1.6934700877,2.2780081448,1.2388351008,2.3725860846,3.8349068166,6.4882972263,10.8742081279,4.9327449438,4.6609459015,2.8729013785,10.5301558516,4.367857102,7.1475456477,10.5074862607,10.2763108244,4.5825174418,10.7466348533,3.2410952397,10.8692762889,20.0465
9.3706957654,10.0925440475,0.8989946609,9.3611404078,3.5973549869,9.5602074905,9.539017863,9.9296770876,9.6426879247,3.1073345653,1.162661078,9.5979564829,5.4334130236,10.0091362714,9.4728548807,3.4974222725,2.1489070339,9.5916792872,9.9108543879,139.635
6.725093009,3.4843274635,9.6423849317,4.0613708458,10.2361110132,2.0318835799,10.3085347283,10.0992547309,6.7303912141,10.0577107501,4.7609774334,4.9150671422,10.7640741993,3.9454533347,9.9440101088,7.9232201128,0.904456916,2.1586799704,10.3365862737,68.395
3.0012302588,1.2589245109,2.4279140225,5.3650994136,5.0033911689,0.3956654751,10.1271164086,0.9601974993,1.2012298761,3.9527528468,11.3261191565,2.7050112205,3.6544756011,10.193484608,10.3436131317,0.2940023324,10.6828676537,1.5224369137,11.026314291,20.0465
10.1017042444,9.2466263243,3.1273136315,9.186377992,2.7246181446,8.847742266,9.7794694141,9.6012669318,10.0246898808,2.5986518428,1.9521652476,8.766547618,8.6660540622,9.9515950635,9.8815643662,1.2323517936,1.7568448543,9.865818893,9.7020058119,120.499
9.6513154016,10.0450839134,2.2525508733,9.8128973944,1.2369429027,9.5415186328,9.5935433315,9.6963131083,9.7540428057,3.8867365512,2.484282449,9.5269697407,2.9208251696,9.7953548096,9.5586592121,2.9519934449,2.8684928915,9.879520526,9.3997174867,148.48700000000002
9.7300910021,9.826519565,1.9448402435,9.8995818054,5.958827423,9.5671420669,9.6851431109,9.814960912,10.0638713366,3.4415577608,2.3220952111,9.4405056155,3.7755473203,9.3107421479,9.3470850037,1.1398755857,2.4284816195,9.2540734605,10.0481799741,139.635
9.2200517962,2.7586327548,9.9225679724,2.3616581693,8.5395955915,5.5964595345,10.0789485727,10.3694033119,9.1112329495,10.2059995454,3.6730401204,1.5370370304,10.3608979828,8.6772838766,10.049474712,1.7546924253,4.9676157863,6.4254554244,9.9079339438,68.395
10.4864663416,1.5905693796,6.9733642249,2.4345168719,8.0177793577,1.4610296755,10.487369624,10.3487082904,10.465890514,7.7674175177,1.4083958981,4.4876428966,10.1002076664,5.5159942791,10.2321114837,4.1549050747,3.2308465915,3.7927026064,10.4556796136,94.3295
9.9239220701,9.5772368435,4.4170222398,9.5434766105,4.3171470818,9.7247716728,9.3243139391,9.7677014379,9.7363856721,4.6093334469,4.7576744407,9.8344868077,4.411349498,9.7652198032,9.5558343236,1.7541933184,0.3526493068,9.49825976,9.8884413677,157.54000000000002
10.1788043058,5.4184293804,1.2216422435,6.4218302168,1.6301310061,2.6128211104,10.044664126,10.0889230675,9.8373722987,6.0043820175,4.4051642757,4.6432826262,9.9552068826,9.9994506245,9.6391604616,3.2922684232,1.3081257313,10.5620401171,10.2426549799,120.499
1.5653755923,5.0593265403,4.401153402,6.0647085223,2.5617132407,1.8120299369,10.4680601345,6.0653978416,4.382334512,8.4616758003,10.6131151168,2.3524217359,9.0291079968,10.5489941076,10.7872344173,1.3057352244,10.0236835685,3.2533579181,10.6584549769,36.181
10.0712364169,0.7652341779,10.0279236443,0.9776726089,4.1906008418,3.4589225535,10.3678503137,10.018120199,9.7398356412,10.1679882888,5.4970426757,1.7266969916,10.2123241826,6.453157833,9.7379332238,0.6117231182,1.409227856,3.5221795004,10.3557640396,94.3295
9.8231738771,9.562007536,1.5282304304,9.3232675666,1.7450952255,9.9278553867,9.7836311114,10.1829048233,9.5463955987,0.7715679865,1.5984449525,9.446557114,1.962768408,9.7104684719,9.5938542602,2.0599949884,1.0706411094,9.926152706,9.3414473049,139.635
0.8261927571,4.4411185574,1.0376933713,2.9300160671,0.6255470775,3.0842256588,10.5667839554,8.1184566834,3.4811634776,8.8286362755,10.7904269419,3.0488085765,9.6009275501,10.2202223084,10.7333820911,4.9329858739,10.001716526,3.5195188277,10.2250296906,36.181
9.6588075801,9.7580858122,2.8652145083,10.0362231875,0.5047336532,9.9649375172,9.3060694936,9.3523514581,9.7198407264,1.6876830935,2.9391087426,9.4522560555,4.842810049,9.0325328848,10.1549840608,1.9786392901,2.4642232861,9.9268184077,9.5886629506,157.54000000000002
