gene_symbol,reference_gene_id
Pbx2,ENSMUSG00000034673
Pbx3,ENSMUSG00000038718
Pbx4,ENSMUSG00000031860
Pdx1,ENSMUSG00000029644
Peg3,ENSMUSG00000002265
Pgr,ENSMUSG00000031870
Phb,ENSMUSG00000038845
Phox2a,ENSMUSG00000007946
Phox2b,ENSMUSG00000012520
Phtf1,ENSMUSG00000058388
Pias1,ENSMUSG00000032405
Pias2,ENSMUSG00000025423
Pias3,ENSMUSG00000028101
Pias4,ENSMUSG00000004934
Pitx1,ENSMUSG00000021506
Pitx2,ENSMUSG00000028023
Pitx3,ENSMUSG00000025229
Pknox1,ENSMUSG00000006705
Pknox2,ENSMUSG00000035934
Plag1,ENSMUSG00000003282
Plagl1,ENSMUSG00000019817
Plagl2,ENSMUSG00000051413
Platr25,ENSMUSG00000074863
Plek,ENSMUSG00000020120
Plscr1,ENSMUSG00000032369
Pms1,ENSMUSG00000026098
Pou1f1,ENSMUSG00000004842
Pou2f1,ENSMUSG00000026565
Pou2f2,ENSMUSG00000008496
Pou2f3,ENSMUSG00000032015
Pou3f1,ENSMUSG00000090125
Pou3f2,ENSMUSG00000095139
Pou3f3,ENSMUSG00000045515
Pou3f4,ENSMUSG00000056854
Pou4f1,ENSMUSG00000048349
Pou4f2,ENSMUSG00000031688
Pou4f3,ENSMUSG00000024497
Pou5f1,ENSMUSG00000024406
Pou5f2,ENSMUSG00000093668
Pou6f1,ENSMUSG00000009739
Pou6f2,ENSMUSG00000009734
Ppara,ENSMUSG00000022383
Ppard,ENSMUSG00000002250
Pparg,ENSMUSG00000000440
Prdm1,ENSMUSG00000038151
Prdm10,ENSMUSG00000042496
Prdm11,ENSMUSG00000075028
Prdm12,ENSMUSG00000079466
Prdm13,ENSMUSG00000040478
Prdm14,ENSMUSG00000042414
Prdm15,ENSMUSG00000014039
Prdm16,ENSMUSG00000039410
Prdm2,ENSMUSG00000057637
Prdm4,ENSMUSG00000035529
Prdm5,ENSMUSG00000029913
Prdm6,ENSMUSG00000069378
Prdm8,ENSMUSG00000035456
Prdm9,ENSMUSG00000051977
Preb,ENSMUSG00000045302
Prop1,ENSMUSG00000044542
Prox1,ENSMUSG00000010175
Prox2,ENSMUSG00000042320
Prrx1,ENSMUSG00000026586
Prrx2,ENSMUSG00000039476
Prrxl1,ENSMUSG00000041730
Ptf1a,ENSMUSG00000026735
Pura,ENSMUSG00000043991
Purb,ENSMUSG00000094483
Purg,ENSMUSG00000049184
Rag1,ENSMUSG00000061311
Rara,ENSMUSG00000037992
Rarb,ENSMUSG00000017491
Rarg,ENSMUSG00000001288
Rax,ENSMUSG00000024518
Rbak,ENSMUSG00000061898
Rbck1,ENSMUSG00000027466
Rbpj,ENSMUSG00000039191
Rbpjl,ENSMUSG00000017007
Rcor1,ENSMUSG00000037896
Rcor2,ENSMUSG00000024968
Rcor3,ENSMUSG00000037395
Rel,ENSMUSG00000020275
Rela,ENSMUSG00000024927
Relb,ENSMUSG00000002983
Repin1,ENSMUSG00000052751
Rere,ENSMUSG00000039852
Rest,ENSMUSG00000029249
Rex2,ENSMUSG00000067919
Rfx1,ENSMUSG00000031706
Rfx2,ENSMUSG00000024206
Rfx3,ENSMUSG00000040929
Rfx4,ENSMUSG00000020037
Rfx5,ENSMUSG00000005774
Rfx6,ENSMUSG00000019900
Rfx7,ENSMUSG00000037674
Rfx8,ENSMUSG00000057173
Rfxank,ENSMUSG00000036120
Rhox1,ENSMUSG00000071773
Rhox10,ENSMUSG00000053909
Rhox11,ENSMUSG00000051038
Rhox12,ENSMUSG00000071766
Rhox13,ENSMUSG00000050197
Rhox2a,ENSMUSG00000051827
Rhox2b,ENSMUSG00000079638
Rhox2c,ENSMUSG00000079637
Rhox2d,ENSMUSG00000095698
Rhox2e,ENSMUSG00000096788
Rhox2f,ENSMUSG00000095741
Rhox2g,ENSMUSG00000079629
Rhox2h,ENSMUSG00000079627
Rhox3a,ENSMUSG00000071772
Rhox3a2,ENSMUSG00000095601
Rhox3c,ENSMUSG00000079636
Rhox3e,ENSMUSG00000059626
Rhox3f,ENSMUSG00000095510
Rhox3g,ENSMUSG00000080933
Rhox3h,ENSMUSG00000071769
Rhox4a,ENSMUSG00000079639
Rhox4a2,ENSMUSG00000094945
Rhox4b,ENSMUSG00000071771
Rhox4c,ENSMUSG00000079635
Rhox4d,ENSMUSG00000079633
Rhox4e,ENSMUSG00000071770
Rhox4f,ENSMUSG00000079630
Rhox4g,ENSMUSG00000079628
Rhox6,ENSMUSG00000006200
Rhox7a,ENSMUSG00000071767
Rhox7b,ENSMUSG00000079626
Rhox8,ENSMUSG00000064137
Rhox9,ENSMUSG00000068048
Rlf,ENSMUSG00000049878
Rora,ENSMUSG00000032238
Rorb,ENSMUSG00000036192
Rorc,ENSMUSG00000028150
Rreb1,ENSMUSG00000039087
Rsl1,ENSMUSG00000058900
Rslcan18,ENSMUSG00000074824
Runx1,ENSMUSG00000022952
Runx2,ENSMUSG00000039153
Runx3,ENSMUSG00000070691
Rxra,ENSMUSG00000015846
Rxrb,ENSMUSG00000039656
Rxrg,ENSMUSG00000015843
Sall1,ENSMUSG00000031665
Sall2,ENSMUSG00000049532
Sall3,ENSMUSG00000024565
Sall4,ENSMUSG00000027547
Satb1,ENSMUSG00000023927
Satb2,ENSMUSG00000038331
Scrt1,ENSMUSG00000048385
Scrt2,ENSMUSG00000060257
Scx,ENSMUSG00000034161
Sebox,ENSMUSG00000001103
Setbp1,ENSMUSG00000024548
Setdb1,ENSMUSG00000015697
Setdb2,ENSMUSG00000071350
Shox2,ENSMUSG00000027833
Sim1,ENSMUSG00000019913
Sim2,ENSMUSG00000062713
Six1,ENSMUSG00000051367
Six2,ENSMUSG00000024134
Six3,ENSMUSG00000038805
Six4,ENSMUSG00000034460
Six5,ENSMUSG00000040841
Six6,ENSMUSG00000021099
Smad1,ENSMUSG00000031681
Smad2,ENSMUSG00000024563
Smad3,ENSMUSG00000032402
Smad4,ENSMUSG00000024515
Smad5,ENSMUSG00000021540
Smad6,ENSMUSG00000036867
Smad7,ENSMUSG00000025880
Smad9,ENSMUSG00000027796
Smarcal1,ENSMUSG00000039354
Smarcc1,ENSMUSG00000032481
Smarcc2,ENSMUSG00000025369
Smarce1,ENSMUSG00000037935
Snai1,ENSMUSG00000042821
Snai2,ENSMUSG00000022676
Snai3,ENSMUSG00000006587
Snapc4,ENSMUSG00000036281
Sohlh1,ENSMUSG00000059625
Sohlh2,ENSMUSG00000027794
Son,ENSMUSG00000022961
Sox1,ENSMUSG00000096014
Sox10,ENSMUSG00000033006
Sox11,ENSMUSG00000063632
Sox12,ENSMUSG00000051817
Sox13,ENSMUSG00000070643
Sox14,ENSMUSG00000053747
Sox15,ENSMUSG00000041287
Sox17,ENSMUSG00000025902
Sox18,ENSMUSG00000046470
Sox2,ENSMUSG00000074637
Sox21,ENSMUSG00000061517
Sox3,ENSMUSG00000045179
Sox30,ENSMUSG00000040489
Sox4,ENSMUSG00000076431
Sox5,ENSMUSG00000041540
Sox6,ENSMUSG00000051910
Sox7,ENSMUSG00000063060
Sox8,ENSMUSG00000024176
Sox9,ENSMUSG00000000567
Sp1,ENSMUSG00000001280
Sp100,ENSMUSG00000026222
Sp110,ENSMUSG00000070034
Sp140,ENSMUSG00000070031
Sp2,ENSMUSG00000018678
Sp3,ENSMUSG00000027109
Sp4,ENSMUSG00000025323
Sp5,ENSMUSG00000075304
Sp6,ENSMUSG00000038560
Sp7,ENSMUSG00000060284
Sp8,ENSMUSG00000048562
Sp9,ENSMUSG00000068859
Spdef,ENSMUSG00000024215
Spi1,ENSMUSG00000002111
Spib,ENSMUSG00000008193
Spic,ENSMUSG00000004359
Spz1,ENSMUSG00000046957
Srebf1,ENSMUSG00000020538
Srebf2,ENSMUSG00000022463
Srf,ENSMUSG00000015605
Sry,ENSMUSG00000069036
Ssrp1,ENSMUSG00000027067
St18,ENSMUSG00000033740
Stat1,ENSMUSG00000026104
Stat2,ENSMUSG00000040033
Stat3,ENSMUSG00000004040
Stat4,ENSMUSG00000062939
Stat5a,ENSMUSG00000004043
Stat5b,ENSMUSG00000020919
Stat6,ENSMUSG00000002147
Sub1,ENSMUSG00000022205
T,ENSMUSG00000062327
Tada2a,ENSMUSG00000018651
Tada2b,ENSMUSG00000029196
Tal1,ENSMUSG00000028717
Tal2,ENSMUSG00000028417
Tax1bp1,ENSMUSG00000004535
Tbr1,ENSMUSG00000035033
Tbx1,ENSMUSG00000009097
Tbx10,ENSMUSG00000037477
Tbx15,ENSMUSG00000027868
Tbx18,ENSMUSG00000032419
Tbx19,ENSMUSG00000026572
Tbx2,ENSMUSG00000000093
Tbx20,ENSMUSG00000031965
Tbx21,ENSMUSG00000001444
Tbx22,ENSMUSG00000031241
Tbx3,ENSMUSG00000018604
Tbx4,ENSMUSG00000000094
Tbx5,ENSMUSG00000018263
Tbx6,ENSMUSG00000030699
Tcf12,ENSMUSG00000032228
Tcf15,ENSMUSG00000068079
Tcf19,ENSMUSG00000050410
Tcf21,ENSMUSG00000045680
Tcf23,ENSMUSG00000006642
Tcf24,ENSMUSG00000099032
Tcf25,ENSMUSG00000001472
Tcf3,ENSMUSG00000020167
Tcf4,ENSMUSG00000053477
Tcf7,ENSMUSG00000000782
Tcf7l1,ENSMUSG00000055799
Tcf7l2,ENSMUSG00000024985
Tcfl5,ENSMUSG00000038932
Tead1,ENSMUSG00000055320
Tead2,ENSMUSG00000030796
Tead3,ENSMUSG00000002249
Tead4,ENSMUSG00000030353
Tef,ENSMUSG00000022389
Terb1,ENSMUSG00000052616
Terf1,ENSMUSG00000025925
Terf2,ENSMUSG00000031921
Tet2,ENSMUSG00000040943
Tfam,ENSMUSG00000003923
Tfap2a,ENSMUSG00000021359
Tfap2b,ENSMUSG00000025927
Tfap2c,ENSMUSG00000028640
Tfap2d,ENSMUSG00000042596
Tfap2e,ENSMUSG00000042477
Tfap4,ENSMUSG00000005718
Tfb1m,ENSMUSG00000036983
Tfcp2,ENSMUSG00000009733
Tfcp2l1,ENSMUSG00000026380
Tfdp1,ENSMUSG00000038482
Tfdp2,ENSMUSG00000032411
Tfe3,ENSMUSG00000000134
Tfeb,ENSMUSG00000023990
Tfec,ENSMUSG00000029553
Tgif1,ENSMUSG00000047407
Tgif2,ENSMUSG00000062175
Tgif2lx1,ENSMUSG00000100133
Tgif2lx2,ENSMUSG00000100194
Thap1,ENSMUSG00000037214
Thap11,ENSMUSG00000036442
Thap12,ENSMUSG00000030753
Thap2,ENSMUSG00000020137
Thap3,ENSMUSG00000039759
Thap4,ENSMUSG00000026279
Thap7,ENSMUSG00000022760
Thra,ENSMUSG00000058756
Thrb,ENSMUSG00000021779
Thyn1,ENSMUSG00000035443
Tlx1,ENSMUSG00000025215
Tlx2,ENSMUSG00000068327
Tlx3,ENSMUSG00000040610
Tmf1,ENSMUSG00000030059
Tox,ENSMUSG00000041272
Tox2,ENSMUSG00000074607
Tox3,ENSMUSG00000043668
Tox4,ENSMUSG00000016831
Trerf1,ENSMUSG00000064043
Trp53,ENSMUSG00000059552
Trp63,ENSMUSG00000022510
Trp73,ENSMUSG00000029026
Trps1,ENSMUSG00000038679
Tsc22d1,ENSMUSG00000022010
Tsc22d2,ENSMUSG00000027806
Tsc22d3,ENSMUSG00000031431
Tsc22d4,ENSMUSG00000029723
Tshz1,ENSMUSG00000046982
Tshz2,ENSMUSG00000047907
Tshz3,ENSMUSG00000021217
Ttf1,ENSMUSG00000026803
Tub,ENSMUSG00000031028
Tulp1,ENSMUSG00000037446
Tulp2,ENSMUSG00000023467
Tulp3,ENSMUSG00000001521
Tulp4,ENSMUSG00000034377
Twist1,ENSMUSG00000035799
Twist2,ENSMUSG00000007805
Ubp1,ENSMUSG00000009741
Ubtf,ENSMUSG00000020923
Ubtfl1,ENSMUSG00000074502
Uncx,ENSMUSG00000029546
Usf1,ENSMUSG00000026641
Usf2,ENSMUSG00000058239
Usf3,ENSMUSG00000068284
Vax1,ENSMUSG00000006270
Vax2,ENSMUSG00000034777
Vdr,ENSMUSG00000022479
Vezf1,ENSMUSG00000018377
Vsx1,ENSMUSG00000033080
Vsx2,ENSMUSG00000021239
Wdhd1,ENSMUSG00000037572
Wiz,ENSMUSG00000024050
Wt1,ENSMUSG00000016458
Xbp1,ENSMUSG00000020484
Xpa,ENSMUSG00000028329
Ybx1,ENSMUSG00000028639
Ybx2,ENSMUSG00000018554
Ybx3,ENSMUSG00000030189
Yeats4,ENSMUSG00000020171
Yy1,ENSMUSG00000021264
Yy2,ENSMUSG00000091736
Zbed4,ENSMUSG00000034333
Zbed6,ENSMUSG00000094410
Zbtb1,ENSMUSG00000033454
Zbtb10,ENSMUSG00000069114
Zbtb11,ENSMUSG00000022601
Zbtb12,ENSMUSG00000049823
Zbtb14,ENSMUSG00000049672
Zbtb16,ENSMUSG00000066687
Zbtb17,ENSMUSG00000006215
Zbtb18,ENSMUSG00000063659
Zbtb2,ENSMUSG00000075327
Zbtb20,ENSMUSG00000022708
Zbtb21,ENSMUSG00000046962
Zbtb22,ENSMUSG00000051390
Zbtb24,ENSMUSG00000019826
Zbtb25,ENSMUSG00000056459
Zbtb26,ENSMUSG00000050714
Zbtb3,ENSMUSG00000071661
Zbtb32,ENSMUSG00000006310
Zbtb33,ENSMUSG00000048047
Zbtb34,ENSMUSG00000068966
Zbtb37,ENSMUSG00000043467
Zbtb38,ENSMUSG00000040433
Zbtb39,ENSMUSG00000044617
Zbtb4,ENSMUSG00000018750
Zbtb40,ENSMUSG00000060862
Zbtb41,ENSMUSG00000033964
Zbtb42,ENSMUSG00000037638
Zbtb43,ENSMUSG00000026788
Zbtb44,ENSMUSG00000047412
Zbtb45,ENSMUSG00000049600
Zbtb46,ENSMUSG00000027583
Zbtb48,ENSMUSG00000028952
Zbtb49,ENSMUSG00000029127
Zbtb5,ENSMUSG00000049657
Zbtb6,ENSMUSG00000066798
Zbtb7a,ENSMUSG00000035011
Zbtb7b,ENSMUSG00000028042
Zbtb7c,ENSMUSG00000044646
Zbtb8a,ENSMUSG00000028807
Zbtb8b,ENSMUSG00000048485
Zeb1,ENSMUSG00000024238
Zeb2,ENSMUSG00000026872
Zfat,ENSMUSG00000022335
Zfhx2,ENSMUSG00000040721
Zfhx3,ENSMUSG00000038872
Zfhx4,ENSMUSG00000025255
Zfp1,ENSMUSG00000055835
Zfp101,ENSMUSG00000055240
Zfp105,ENSMUSG00000057895
Zfp108,ENSMUSG00000030486
Zfp109,ENSMUSG00000074283
Zfp11,ENSMUSG00000051034
Zfp110,ENSMUSG00000058638
Zfp111,ENSMUSG00000087598
Zfp112,ENSMUSG00000052675
Zfp113,ENSMUSG00000037007
Zfp114,ENSMUSG00000068962
Zfp119a,ENSMUSG00000057835
Zfp119b,ENSMUSG00000062101
Zfp12,ENSMUSG00000029587
Zfp120,ENSMUSG00000068134
Zfp128,ENSMUSG00000060397
Zfp13,ENSMUSG00000062012
Zfp131,ENSMUSG00000094870
Zfp14,ENSMUSG00000053985
Zfp141,ENSMUSG00000092416
Zfp142,ENSMUSG00000026135
Zfp143,ENSMUSG00000061079
Zfp146,ENSMUSG00000037029
Zfp148,ENSMUSG00000022811
Zfp157,ENSMUSG00000036898
Zfp160,ENSMUSG00000067942
Zfp169,ENSMUSG00000050954
Zfp174,ENSMUSG00000054939
Zfp180,ENSMUSG00000057101
Zfp182,ENSMUSG00000054737
Zfp184,ENSMUSG00000006720
Zfp189,ENSMUSG00000039634
Zfp2,ENSMUSG00000049321
Zfp202,ENSMUSG00000025602
Zfp207,ENSMUSG00000017421
Zfp212,ENSMUSG00000052763
Zfp213,ENSMUSG00000071256
Zfp217,ENSMUSG00000052056
Zfp219,ENSMUSG00000049295
Zfp229,ENSMUSG00000061544
Zfp235,ENSMUSG00000047603
Zfp236,ENSMUSG00000041258
Zfp239,ENSMUSG00000042097
Zfp24,ENSMUSG00000051469
Zfp248,ENSMUSG00000030145
Zfp251,ENSMUSG00000022526
Zfp26,ENSMUSG00000063108
Zfp260,ENSMUSG00000049421
Zfp263,ENSMUSG00000022529
Zfp266,ENSMUSG00000060510
Zfp267,ENSMUSG00000033883
Zfp268,ENSMUSG00000078502
Zfp27,ENSMUSG00000062040
Zfp273,ENSMUSG00000030446
Zfp275,ENSMUSG00000031365
Zfp276,ENSMUSG00000001065
Zfp277,ENSMUSG00000055917
Zfp28,ENSMUSG00000062861
Zfp280b,ENSMUSG00000049764
Zfp280c,ENSMUSG00000036916
Zfp280d,ENSMUSG00000038535
Zfp281,ENSMUSG00000041483
Zfp282,ENSMUSG00000025821
Zfp286,ENSMUSG00000047342
Zfp287,ENSMUSG00000005267
Zfp292,ENSMUSG00000039967
Zfp296,ENSMUSG00000011267
Zfp3,ENSMUSG00000043602
Zfp30,ENSMUSG00000047473
Zfp300,ENSMUSG00000031079
Zfp316,ENSMUSG00000046658
Zfp317,ENSMUSG00000057551
Zfp318,ENSMUSG00000015597
Zfp319,ENSMUSG00000046556
Zfp322a,ENSMUSG00000046351
Zfp324,ENSMUSG00000004500
Zfp326,ENSMUSG00000029290
Zfp329,ENSMUSG00000057894
Zfp334,ENSMUSG00000017667
Zfp335,ENSMUSG00000039834
Zfp341,ENSMUSG00000059842
Zfp345,ENSMUSG00000074731
Zfp35,ENSMUSG00000063281
Zfp352,ENSMUSG00000070902
Zfp354a,ENSMUSG00000020364
Zfp354b,ENSMUSG00000020335
Zfp354c,ENSMUSG00000044807
Zfp358,ENSMUSG00000047264
Zfp362,ENSMUSG00000028799
Zfp366,ENSMUSG00000050919
Zfp367,ENSMUSG00000044934
Zfp369,ENSMUSG00000021514
Zfp36l1,ENSMUSG00000021127
Zfp36l2,ENSMUSG00000045817
Zfp37,ENSMUSG00000028389
Zfp382,ENSMUSG00000074220
Zfp383,ENSMUSG00000099689
Zfp384,ENSMUSG00000038346
Zfp385a,ENSMUSG00000000552
Zfp386,ENSMUSG00000042063
Zfp39,ENSMUSG00000037001
Zfp395,ENSMUSG00000034522
Zfp397,ENSMUSG00000024276
Zfp398,ENSMUSG00000062519
Zfp40,ENSMUSG00000002617
Zfp407,ENSMUSG00000048410
Zfp408,ENSMUSG00000075040
Zfp41,ENSMUSG00000047003
Zfp410,ENSMUSG00000042472
Zfp414,ENSMUSG00000073423
Zfp418,ENSMUSG00000034538
Zfp42,ENSMUSG00000051176
Zfp420,ENSMUSG00000058402
Zfp422,ENSMUSG00000059878
Zfp423,ENSMUSG00000045333
Zfp426,ENSMUSG00000059475
Zfp429,ENSMUSG00000078994
Zfp433,ENSMUSG00000096795
Zfp438,ENSMUSG00000050945
Zfp442,ENSMUSG00000068130
Zfp444,ENSMUSG00000044876
Zfp445,ENSMUSG00000047036
Zfp446,ENSMUSG00000033961
Zfp449,ENSMUSG00000073176
Zfp454,ENSMUSG00000048728
Zfp455,ENSMUSG00000051037
Zfp456,ENSMUSG00000078995
Zfp457,ENSMUSG00000055341
Zfp458,ENSMUSG00000055480
Zfp459,ENSMUSG00000055560
Zfp46,ENSMUSG00000051351
Zfp467,ENSMUSG00000068551
Zfp469,ENSMUSG00000043903
Zfp472,ENSMUSG00000053600
Zfp473,ENSMUSG00000048012
Zfp474,ENSMUSG00000046886
Zfp488,ENSMUSG00000044519
Zfp493,ENSMUSG00000090659
Zfp503,ENSMUSG00000039081
Zfp507,ENSMUSG00000044452
Zfp51,ENSMUSG00000023892
Zfp511,ENSMUSG00000025470
Zfp512,ENSMUSG00000062761
Zfp512b,ENSMUSG00000000823
Zfp513,ENSMUSG00000043059
Zfp516,ENSMUSG00000058881
Zfp518b,ENSMUSG00000046572
Zfp52,ENSMUSG00000051341
Zfp521,ENSMUSG00000024420
Zfp523,ENSMUSG00000024220
Zfp524,ENSMUSG00000051184
Zfp526,ENSMUSG00000046541
Zfp53,ENSMUSG00000057409
Zfp532,ENSMUSG00000042439
Zfp534,ENSMUSG00000062518
Zfp536,ENSMUSG00000043456
Zfp54,ENSMUSG00000023882
Zfp541,ENSMUSG00000078796
Zfp551,ENSMUSG00000034071
Zfp553,ENSMUSG00000045598
Zfp558,ENSMUSG00000074500
Zfp560,ENSMUSG00000045519
Zfp563,ENSMUSG00000067424
Zfp566,ENSMUSG00000078768
Zfp568,ENSMUSG00000074221
Zfp57,ENSMUSG00000036036
Zfp574,ENSMUSG00000045252
Zfp575,ENSMUSG00000066721
Zfp579,ENSMUSG00000051550
Zfp58,ENSMUSG00000071291
Zfp580,ENSMUSG00000055633
Zfp583,ENSMUSG00000030443
Zfp59,ENSMUSG00000078779
Zfp592,ENSMUSG00000005621
Zfp595,ENSMUSG00000057842
Zfp597,ENSMUSG00000039789
Zfp599,ENSMUSG00000062794
Zfp60,ENSMUSG00000037640
Zfp600,ENSMUSG00000066007
Zfp605,ENSMUSG00000023284
Zfp606,ENSMUSG00000030386
Zfp607a,ENSMUSG00000020420
Zfp607b,ENSMUSG00000057093
Zfp608,ENSMUSG00000052713
Zfp609,ENSMUSG00000040524
Zfp61,ENSMUSG00000050605
Zfp612,ENSMUSG00000044676
Zfp616,ENSMUSG00000069476
Zfp617,ENSMUSG00000066880
Zfp618,ENSMUSG00000028358
Zfp619,ENSMUSG00000068959
Zfp62,ENSMUSG00000046311
Zfp622,ENSMUSG00000052253
Zfp623,ENSMUSG00000050846
Zfp626,ENSMUSG00000030604
Zfp628,ENSMUSG00000074406
Zfp629,ENSMUSG00000045639
Zfp637,ENSMUSG00000059689
Zfp639,ENSMUSG00000027667
Zfp64,ENSMUSG00000027551
Zfp641,ENSMUSG00000022987
Zfp644,ENSMUSG00000049606
Zfp646,ENSMUSG00000049739
Zfp647,ENSMUSG00000054967
Zfp648,ENSMUSG00000066797
Zfp65,ENSMUSG00000071281
Zfp651,ENSMUSG00000013419
Zfp652,ENSMUSG00000075595
Zfp653,ENSMUSG00000038895
Zfp654,ENSMUSG00000047141
Zfp655,ENSMUSG00000007812
Zfp658,ENSMUSG00000056592
Zfp661,ENSMUSG00000034800
Zfp663,ENSMUSG00000056824
Zfp664,ENSMUSG00000079215
Zfp667,ENSMUSG00000054893
Zfp668,ENSMUSG00000049728
Zfp672,ENSMUSG00000049755
Zfp677,ENSMUSG00000062743
Zfp68,ENSMUSG00000058291
Zfp683,ENSMUSG00000049410
Zfp687,ENSMUSG00000019338
Zfp688,ENSMUSG00000045251
Zfp689,ENSMUSG00000048921
Zfp69,ENSMUSG00000064141
Zfp691,ENSMUSG00000045268
Zfp692,ENSMUSG00000037243
Zfp697,ENSMUSG00000050064
Zfp7,ENSMUSG00000033669
Zfp706,ENSMUSG00000062397
Zfp707,ENSMUSG00000034429
Zfp708,ENSMUSG00000058883
Zfp709,ENSMUSG00000056019
Zfp710,ENSMUSG00000048897
Zfp711,ENSMUSG00000025529
Zfp712,ENSMUSG00000090641
Zfp715,ENSMUSG00000012640
Zfp719,ENSMUSG00000030469
Zfp72,ENSMUSG00000069184
Zfp729a,ENSMUSG00000021510
Zfp729b,ENSMUSG00000058093
Zfp735,ENSMUSG00000060630
Zfp738,ENSMUSG00000048280
Zfp74,ENSMUSG00000059975
Zfp740,ENSMUSG00000046897
Zfp746,ENSMUSG00000057691
Zfp747,ENSMUSG00000054381
Zfp748,ENSMUSG00000095432
Zfp750,ENSMUSG00000039238
Zfp758,ENSMUSG00000044501
Zfp759,ENSMUSG00000057396
Zfp760,ENSMUSG00000067928
Zfp763,ENSMUSG00000067430
Zfp764,ENSMUSG00000045757
Zfp768,ENSMUSG00000047371
Zfp770,ENSMUSG00000040321
Zfp771,ENSMUSG00000054716
Zfp772,ENSMUSG00000066838
Zfp773,ENSMUSG00000063535
Zfp775,ENSMUSG00000007216
Zfp777,ENSMUSG00000071477
Zfp78,ENSMUSG00000055150
Zfp780b,ENSMUSG00000063047
Zfp784,ENSMUSG00000043290
Zfp786,ENSMUSG00000051499
Zfp787,ENSMUSG00000046792
Zfp788,ENSMUSG00000074165
Zfp790,ENSMUSG00000011427
Zfp791,ENSMUSG00000074194
Zfp799,ENSMUSG00000095253
Zfp800,ENSMUSG00000039841
Zfp808,ENSMUSG00000074867
Zfp809,ENSMUSG00000057982
Zfp81,ENSMUSG00000003929
Zfp810,ENSMUSG00000066829
Zfp811,ENSMUSG00000055202
Zfp819,ENSMUSG00000055102
Zfp82,ENSMUSG00000098022
Zfp820,ENSMUSG00000069743
Zfp825,ENSMUSG00000069208
Zfp827,ENSMUSG00000071064
Zfp831,ENSMUSG00000050600
Zfp84,ENSMUSG00000046185
Zfp846,ENSMUSG00000058192
Zfp85,ENSMUSG00000058331
Zfp850,ENSMUSG00000096916
Zfp853,ENSMUSG00000093910
Zfp865,ENSMUSG00000074405
Zfp866,ENSMUSG00000043090
Zfp867,ENSMUSG00000054519
Zfp868,ENSMUSG00000060427
Zfp869,ENSMUSG00000054648
Zfp87,ENSMUSG00000097333
Zfp870,ENSMUSG00000095325
Zfp871,ENSMUSG00000024298
Zfp872,ENSMUSG00000074472
Zfp873,ENSMUSG00000061371
Zfp874a,ENSMUSG00000069206
Zfp874b,ENSMUSG00000059839
Zfp879,ENSMUSG00000044296
Zfp882,ENSMUSG00000089857
Zfp9,ENSMUSG00000072623
Zfp90,ENSMUSG00000031907
Zfp91,ENSMUSG00000024695
Zfp92,ENSMUSG00000031374
Zfp93,ENSMUSG00000055305
Zfp930,ENSMUSG00000059897
Zfp931,ENSMUSG00000078861
Zfp932,ENSMUSG00000066613
Zfp933,ENSMUSG00000059423
Zfp934,ENSMUSG00000074865
Zfp935,ENSMUSG00000113450
Zfp936,ENSMUSG00000064194
Zfp937,ENSMUSG00000060336
Zfp938,ENSMUSG00000062931
Zfp94,ENSMUSG00000074282
Zfp940,ENSMUSG00000050855
Zfp941,ENSMUSG00000060314
Zfp942,ENSMUSG00000071267
Zfp943,ENSMUSG00000053347
Zfp944,ENSMUSG00000033972
Zfp945,ENSMUSG00000059142
Zfp946,ENSMUSG00000071266
Zfp947,ENSMUSG00000063383
Zfp948,ENSMUSG00000067931
Zfp949,ENSMUSG00000032425
Zfp950,ENSMUSG00000074733
Zfp951,ENSMUSG00000072774
Zfp952,ENSMUSG00000053390
Zfp953,ENSMUSG00000098905
Zfp954,ENSMUSG00000062116
Zfp955a,ENSMUSG00000094441
Zfp955b,ENSMUSG00000096910
Zfp956,ENSMUSG00000045466
Zfp958,ENSMUSG00000058748
Zfp959,ENSMUSG00000003198
Zfp960,ENSMUSG00000096696
Zfp961,ENSMUSG00000052446
Zfp963,ENSMUSG00000092260
Zfp964,ENSMUSG00000091764
Zfp965,ENSMUSG00000078896
Zfp966,ENSMUSG00000089756
Zfp967,ENSMUSG00000095199
Zfp968,ENSMUSG00000078898
Zfp969,ENSMUSG00000095545
Zfp97,ENSMUSG00000095990
Zfp970,ENSMUSG00000078866
Zfp971,ENSMUSG00000074519
Zfp972,ENSMUSG00000074529
Zfp973,ENSMUSG00000078879
Zfp974,ENSMUSG00000070709
Zfp975,ENSMUSG00000069727
Zfp976,ENSMUSG00000074158
Zfp977,ENSMUSG00000092335
Zfp978,ENSMUSG00000078497
Zfp979,ENSMUSG00000066000
Zfp980,ENSMUSG00000058186
Zfp981,ENSMUSG00000056300
Zfp982,ENSMUSG00000078496
Zfp983,ENSMUSG00000035868
Zfp984,ENSMUSG00000078495
Zfp985,ENSMUSG00000065999
Zfp986,ENSMUSG00000078500
Zfp987,ENSMUSG00000066009
Zfp988,ENSMUSG00000078498
Zfp989,ENSMUSG00000086147
Zfp990,ENSMUSG00000078503
Zfp991,ENSMUSG00000067916
Zfp992,ENSMUSG00000070605
Zfp993,ENSMUSG00000063245
Zfp994,ENSMUSG00000096433
Zfp995,ENSMUSG00000078546
Zfp997,ENSMUSG00000095909
Zfp998,ENSMUSG00000074832
Zfpm1,ENSMUSG00000049577
