Regulator	Target	SINGE_Score
WT1pKTS	FOXL2	0.0003
NR5A1	FOXL2	0.00029
NR5A1	CBX2	0.00029
UGR	FOXL2	0.00028
DMRT1	FGF9	0.00028
DMRT1	SRY	0.00028
DHH	RSPO1	0.00027
SOX9	PGD2	0.00027
SRY	CTNNB1	0.00027
CBX2	UGR	0.00026
UGR	DKK1	0.00026
PGD2	CBX2	0.00025
UGR	DMRT1	0.00025
SOX9	AMH	0.00025
SOX9	RSPO1	0.00024
RSPO1	FOXL2	0.00024
RSPO1	CTNNB1	0.00024
UGR	FGF9	0.00024
UGR	DHH	0.00023
DHH	NR5A1	0.00023
UGR	SOX9	0.00023
NR0B1	CBX2	0.00022
CTNNB1	SOX9	0.00022
NR5A1	DKK1	0.00022
SOX9	FGF9	0.00022
PGD2	SOX9	0.00021
SRY	GATA4	0.00021
RSPO1	DKK1	0.00021
DHH	SOX9	0.00021
CTNNB1	DHH	0.0002
CBX2	SRY	0.0002
UGR	AMH	0.0002
CTNNB1	RSPO1	0.0002
WNT4	DHH	0.00019
DKK1	SRY	0.00019
NR0B1	FOXL2	0.00019
DKK1	NR0B1	0.00019
AMH	SOX9	0.00018
SRY	NR5A1	0.00018
RSPO1	PGD2	0.00018
CTNNB1	DMRT1	0.00018
DKK1	CBX2	0.00018
FGF9	SOX9	0.00017
SOX9	WNT4	0.00017
SRY	WT1pKTS	0.00017
DMRT1	UGR	0.00017
RSPO1	NR0B1	0.00016
WT1mKTS	GATA4	0.00016
DKK1	WNT4	0.00016
PGD2	FGF9	0.00016
UGR	CTNNB1	0.00016
CBX2	DMRT1	0.00015
CBX2	NR5A1	0.00015
DMRT1	CBX2	0.00015
CTNNB1	PGD2	0.00015
NR0B1	AMH	0.00015
PGD2	DKK1	0.00015
SOX9	CBX2	0.00015
DMRT1	WNT4	0.00014
SRY	WT1mKTS	0.00014
SOX9	FOXL2	0.00014
WNT4	SOX9	0.00014
CBX2	SOX9	0.00014
RSPO1	WNT4	0.00014
DKK1	SOX9	0.00014
PGD2	DHH	0.00013
DHH	CBX2	0.00013
CBX2	CTNNB1	0.00013
PGD2	NR5A1	0.00013
PGD2	CTNNB1	0.00013
DMRT1	DHH	0.00013
FGF9	DKK1	0.00012
AMH	FOXL2	0.00012
WNT4	RSPO1	0.00012
CTNNB1	FGF9	0.00012
CTNNB1	DKK1	0.00012
GATA4	WT1pKTS	0.00012
FGF9	CTNNB1	0.00012
FOXL2	CTNNB1	0.00012
NR0B1	SOX9	0.00011
NR5A1	DMRT1	0.00011
FGF9	CBX2	0.00011
SOX9	NR0B1	0.00011
RSPO1	DHH	0.00011
AMH	DKK1	0.00011
UGR	PGD2	0.00011
FGF9	RSPO1	0.00011
DHH	FOXL2	0.00011
SOX9	NR5A1	0.0001
CBX2	FOXL2	0.0001
GATA4	WT1mKTS	0.0001
DHH	CTNNB1	0.0001
UGR	RSPO1	0.0001
WNT4	DMRT1	0.0001
CBX2	NR0B1	0.0001
AMH	DMRT1	0.0001
SOX9	SRY	0.0001
AMH	CBX2	0.0001
WT1mKTS	WT1pKTS	0.0001
CBX2	DKK1	9e-05
CTNNB1	NR5A1	9e-05
WNT4	AMH	9e-05
PGD2	RSPO1	9e-05
CBX2	RSPO1	9e-05
NR0B1	RSPO1	9e-05
CTNNB1	CBX2	9e-05
DHH	UGR	9e-05
WNT4	SRY	9e-05
FGF9	UGR	9e-05
PGD2	FOXL2	9e-05
PGD2	SRY	9e-05
DKK1	DHH	9e-05
DMRT1	SOX9	8e-05
WT1pKTS	WT1mKTS	8e-05
FGF9	SRY	8e-05
DMRT1	CTNNB1	8e-05
SOX9	CTNNB1	8e-05
FGF9	NR5A1	8e-05
DHH	DKK1	8e-05
CTNNB1	NR0B1	8e-05
SOX9	GATA4	8e-05
AMH	CTNNB1	8e-05
RSPO1	FGF9	8e-05
FOXL2	AMH	8e-05
WNT4	CBX2	8e-05
WT1mKTS	NR5A1	8e-05
NR0B1	SRY	8e-05
NR0B1	GATA4	7e-05
NR0B1	WT1pKTS	7e-05
DHH	DMRT1	7e-05
FOXL2	NR0B1	7e-05
NR0B1	WT1mKTS	7e-05
DKK1	NR5A1	7e-05
CBX2	GATA4	7e-05
WNT4	NR0B1	7e-05
NR0B1	NR5A1	7e-05
AMH	SRY	7e-05
DHH	WT1mKTS	7e-05
FGF9	FOXL2	7e-05
CBX2	WT1pKTS	7e-05
WNT4	PGD2	7e-05
WNT4	CTNNB1	7e-05
UGR	NR5A1	7e-05
WNT4	FOXL2	7e-05
SOX9	DKK1	7e-05
CTNNB1	SRY	7e-05
AMH	WT1mKTS	6e-05
AMH	WT1pKTS	6e-05
CBX2	WT1mKTS	6e-05
NR5A1	CTNNB1	6e-05
DHH	WNT4	6e-05
SOX9	DMRT1	6e-05
FGF9	GATA4	6e-05
DHH	NR0B1	6e-05
FOXL2	WT1mKTS	6e-05
DHH	SRY	6e-05
RSPO1	NR5A1	6e-05
WNT4	NR5A1	6e-05
CTNNB1	FOXL2	6e-05
DHH	WT1pKTS	6e-05
DKK1	PGD2	6e-05
CTNNB1	GATA4	6e-05
RSPO1	AMH	6e-05
WNT4	DKK1	6e-05
FOXL2	GATA4	6e-05
FOXL2	WT1pKTS	6e-05
WNT4	FGF9	6e-05
SOX9	WT1pKTS	6e-05
PGD2	GATA4	6e-05
DMRT1	NR5A1	5e-05
FGF9	WT1mKTS	5e-05
AMH	UGR	5e-05
DHH	GATA4	5e-05
DKK1	WT1mKTS	5e-05
PGD2	WT1pKTS	5e-05
NR5A1	UGR	5e-05
FOXL2	NR5A1	5e-05
AMH	WNT4	5e-05
WT1pKTS	GATA4	5e-05
CBX2	WNT4	5e-05
AMH	RSPO1	5e-05
UGR	GATA4	5e-05
FGF9	WT1pKTS	5e-05
UGR	WT1mKTS	5e-05
UGR	WT1pKTS	5e-05
SOX9	WT1mKTS	5e-05
DKK1	CTNNB1	5e-05
DKK1	WT1pKTS	5e-05
RSPO1	GATA4	5e-05
CTNNB1	WT1pKTS	5e-05
PGD2	WT1mKTS	5e-05
AMH	GATA4	5e-05
