Parent	Type	Child	Weight	Probability	Score
AMH	+	NR5A1	0.014099	0.059995	0.001110
NR0B1	+	NR5A1	0.086720	0.001550	0.000176
NR5A1	+	NR5A1	1.422752	0.000000	0.000000
WT1pKTS	+	NR5A1	0.430549	0.000000	0.000000
FOXL2	+	NR5A1	0.121910	0.019756	0.003161
UGR	+	NR5A1	0.110226	0.000533	0.000077
SOX9	+	NR5A1	0.004655	0.070836	0.000433
GATA4	+	NR5A1	0.128957	0.000000	0.000000
DMRT1	+	WT1pKTS	0.040096	0.061567	0.003241
FGF9	+	WT1pKTS	0.012639	0.076118	0.001263
RSPO1	+	WT1pKTS	0.002756	0.048637	0.000176
DHH	+	WT1pKTS	0.021269	0.080128	0.002237
CTNNB1	+	WT1pKTS	0.037371	0.085687	0.004203
PGD2	+	WT1pKTS	0.035842	0.078443	0.003691
WT1mKTS	+	WT1pKTS	0.508205	1.000000	0.667107
SRY	+	WT1pKTS	0.062276	0.030224	0.002471
DKK1	+	WT1pKTS	0.036091	0.066273	0.003140
WNT4	+	WT1pKTS	0.045910	0.066819	0.004027
CBX2	+	WT1pKTS	0.019563	0.077534	0.001991
AMH	+	WT1pKTS	0.000444	0.068929	0.000040
NR0B1	+	WT1pKTS	0.044655	0.056333	0.003302
NR5A1	+	WT1pKTS	0.040616	0.045133	0.002406
WT1pKTS	+	WT1pKTS	0.445070	1.000000	0.584232
FOXL2	+	WT1pKTS	0.040520	0.086373	0.004594
UGR	+	WT1pKTS	0.099507	0.060414	0.007891
SOX9	+	WT1pKTS	0.006607	0.074624	0.000647
GATA4	+	WT1pKTS	0.419210	1.000000	0.550285
DMRT1	+	FOXL2	0.107793	0.128527	0.018186
FGF9	+	FOXL2	0.058599	0.093453	0.007189
RSPO1	+	FOXL2	0.080677	0.097059	0.010279
DHH	-	FOXL2	-0.005837	0.068197	-0.000523
CTNNB1	+	FOXL2	0.111131	0.110413	0.016107
PGD2	+	FOXL2	0.018416	0.073237	0.001770
WT1mKTS	+	FOXL2	0.500485	0.970336	0.637485
SRY	-	FOXL2	-0.022473	0.083818	-0.002473
DKK1	+	FOXL2	0.012604	0.085029	0.001407
WNT4	-	FOXL2	-0.039181	0.071675	-0.003686
CBX2	+	FOXL2	0.143669	0.146603	0.027648
AMH	+	FOXL2	0.062605	0.095470	0.007846
NR0B1	+	FOXL2	0.063994	0.095642	0.008034
NR5A1	-	FOXL2	-0.083530	0.106147	-0.011639
WT1pKTS	-	FOXL2	-0.055643	0.117131	-0.008555
FOXL2	+	FOXL2	0.171217	0.140059	0.031478
UGR	+	FOXL2	0.274624	0.843268	0.303991
SOX9	+	FOXL2	0.012109	0.073820	0.001173
GATA4	-	FOXL2	-0.287030	0.347123	-0.130788
DMRT1	-	UGR	-0.074353	0.330937	-0.032300
FGF9	+	UGR	0.166243	0.000119	0.000026
RSPO1	+	UGR	0.022047	0.037193	0.001076
DHH	-	UGR	-0.000367	0.068848	-0.000033
CTNNB1	+	UGR	0.027021	0.035142	0.001246
PGD2	+	UGR	0.015494	0.057078	0.001161
WT1mKTS	+	UGR	0.759385	0.000000	0.000000
SRY	-	UGR	-0.384704	1.000000	-0.504990
DKK1	-	UGR	-0.650477	0.000000	-0.000000
WNT4	-	UGR	-0.046664	0.148980	-0.009126
CBX2	+	UGR	0.667208	0.000000	0.000000
AMH	+	UGR	0.064624	0.027024	0.002292
NR0B1	+	UGR	0.082408	0.007367	0.000797
NR5A1	+	UGR	0.001127	0.092194	0.000136
WT1pKTS	+	UGR	0.154952	0.000000	0.000000
FOXL2	+	UGR	0.431020	0.000000	0.000000
UGR	+	UGR	1.813397	0.000000	0.000000
SOX9	-	UGR	-0.094383	0.466285	-0.057770
GATA4	+	UGR	1.171579	0.000000	0.000000
DMRT1	+	SOX9	0.969907	0.000000	0.000000
FGF9	+	SOX9	0.377156	0.000000	0.000000
RSPO1	-	SOX9	-0.129335	0.855558	-0.145252
DHH	+	SOX9	0.057328	0.018049	0.001358
CTNNB1	+	SOX9	0.033567	0.035433	0.001561
PGD2	+	SOX9	0.137089	0.000084	0.000015
WT1mKTS	-	SOX9	-0.040693	0.731088	-0.039052
SRY	+	SOX9	0.469723	0.000000	0.000000
DKK1	+	SOX9	0.797961	0.000000	0.000000
WNT4	-	SOX9	-0.248993	1.000000	-0.326846
CBX2	-	SOX9	-0.097132	0.644910	-0.082227
AMH	+	SOX9	0.223972	0.000000	0.000000
NR0B1	+	SOX9	0.260587	0.000000	0.000000
NR5A1	+	SOX9	1.360608	0.000000	0.000000
WT1pKTS	+	SOX9	0.660318	0.000000	0.000000
FOXL2	+	SOX9	0.040658	0.033417	0.001784
UGR	-	SOX9	-0.095975	0.657828	-0.082876
SOX9	+	SOX9	1.156892	0.000000	0.000000
GATA4	-	SOX9	-0.035822	0.661950	-0.031127
DMRT1	+	GATA4	0.050206	0.034408	0.002268
FGF9	+	GATA4	0.024061	0.076648	0.002421
RSPO1	+	GATA4	0.024347	0.076585	0.002448
DHH	+	GATA4	0.035535	0.071002	0.003312
CTNNB1	+	GATA4	0.012398	0.056985	0.000927
PGD2	+	GATA4	0.020574	0.076613	0.002069
WT1mKTS	+	GATA4	0.518877	1.000000	0.681115
SRY	+	GATA4	0.048082	0.033176	0.002094
DKK1	+	GATA4	0.016343	0.076241	0.001636
WNT4	+	GATA4	0.047238	0.053159	0.003296
CBX2	+	GATA4	0.024792	0.074259	0.002417
AMH	+	GATA4	0.003441	0.069398	0.000313
NR0B1	+	GATA4	0.057310	0.026144	0.001967
NR5A1	+	GATA4	0.039343	0.035546	0.001836
WT1pKTS	+	GATA4	0.305487	0.978148	0.392242
FOXL2	+	GATA4	0.047813	0.087265	0.005477
UGR	+	GATA4	0.098093	0.017205	0.002215
SOX9	+	GATA4	0.004488	0.073668	0.000434
GATA4	+	GATA4	0.563943	1.000000	0.740272
