Parent	Type	Child	Weight	Probability	Score
PGD2	+	WT1mKTS	0.019888	0.077846	0.002155
WT1mKTS	+	WT1mKTS	0.564143	1.000000	0.785184
SRY	+	WT1mKTS	0.016751	0.074537	0.001738
DKK1	+	WT1mKTS	0.037704	0.056766	0.002979
WNT4	+	WT1mKTS	0.029536	0.073027	0.003002
CBX2	+	WT1mKTS	0.016986	0.075214	0.001778
AMH	+	WT1mKTS	0.018705	0.077103	0.002007
NR0B1	+	WT1mKTS	0.077463	0.009740	0.001050
NR5A1	+	WT1mKTS	0.056770	0.017447	0.001379
WT1pKTS	+	WT1mKTS	0.339496	1.000000	0.472516
FOXL2	+	WT1mKTS	0.043346	0.086465	0.005216
UGR	+	WT1mKTS	0.087277	0.022218	0.002699
SOX9	+	WT1mKTS	0.030367	0.071797	0.003034
GATA4	+	WT1mKTS	0.472870	1.000000	0.658149
DMRT1	-	SRY	-0.002814	0.082802	-0.000324
FGF9	+	SRY	0.153155	0.197714	0.042145
RSPO1	+	SRY	0.040801	0.075429	0.004283
DHH	+	SRY	0.048410	0.090622	0.006106
CTNNB1	+	SRY	0.029448	0.058502	0.002398
PGD2	+	SRY	0.039388	0.085980	0.004713
WT1mKTS	-	SRY	-0.028141	0.120156	-0.004706
SRY	+	SRY	0.569792	1.000000	0.793047
DKK1	+	SRY	0.206671	0.439421	0.126399
WNT4	+	SRY	0.318737	0.999247	0.443290
CBX2	-	SRY	-0.162159	0.217820	-0.049161
AMH	+	SRY	0.061777	0.097530	0.008386
NR0B1	+	SRY	0.227446	0.691954	0.219048
NR5A1	-	SRY	-0.008769	0.094204	-0.001150
WT1pKTS	+	SRY	0.718485	1.000000	1.000000
FOXL2	+	SRY	0.013059	0.038142	0.000693
UGR	-	SRY	-0.316110	0.999822	-0.439889
SOX9	+	SRY	0.208934	0.429791	0.124982
GATA4	-	SRY	-0.289913	0.717754	-0.289618
DMRT1	+	DKK1	0.767431	0.000000	0.000000
FGF9	+	DKK1	0.081334	0.040987	0.004640
RSPO1	+	DKK1	0.175038	0.006548	0.001595
DHH	-	DKK1	-0.039810	0.104968	-0.005816
CTNNB1	-	DKK1	-0.022458	0.056017	-0.001751
PGD2	+	DKK1	0.110254	0.023977	0.003679
WT1mKTS	+	DKK1	0.257849	0.000000	0.000000
SRY	+	DKK1	0.249941	0.000000	0.000000
DKK1	+	DKK1	0.621136	0.000000	0.000000
WNT4	-	DKK1	-0.166087	0.949307	-0.219444
CBX2	-	DKK1	-0.205539	0.998896	-0.285757
AMH	-	DKK1	-0.010831	0.072366	-0.001091
NR0B1	-	DKK1	-0.000041	0.065762	-0.000004
NR5A1	-	DKK1	-0.301760	0.999999	-0.419994
WT1pKTS	+	DKK1	0.262206	0.000000	0.000000
FOXL2	+	DKK1	0.018647	0.037199	0.000965
UGR	-	DKK1	-0.077992	0.211973	-0.023010
SOX9	+	DKK1	0.169353	0.001996	0.000470
GATA4	+	DKK1	0.648536	0.000000	0.000000
DMRT1	-	WNT4	-0.050446	0.230625	-0.016192
FGF9	-	WNT4	-0.039968	0.130188	-0.007242
RSPO1	+	WNT4	0.319205	0.000000	0.000000
DHH	-	WNT4	-0.036851	0.121931	-0.006254
CTNNB1	+	WNT4	0.108179	0.022522	0.003391
PGD2	-	WNT4	-0.071299	0.239186	-0.023736
WT1mKTS	+	WNT4	0.274354	0.000000	0.000000
SRY	+	WNT4	1.147032	0.000000	0.000000
DKK1	-	WNT4	-0.283280	1.000000	-0.394275
WNT4	+	WNT4	1.475957	0.000000	0.000000
CBX2	+	WNT4	0.088849	0.013192	0.001631
AMH	-	WNT4	-0.090393	0.357559	-0.044985
NR0B1	+	WNT4	0.340389	0.000000	0.000000
NR5A1	-	WNT4	-0.093876	0.749947	-0.097987
WT1pKTS	+	WNT4	0.126633	0.000000	0.000000
FOXL2	+	WNT4	0.009761	0.032524	0.000442
UGR	-	WNT4	-0.021258	0.066497	-0.001967
SOX9	-	WNT4	-0.146588	0.929875	-0.189717
GATA4	+	WNT4	0.746475	0.000000	0.000000
DMRT1	-	CBX2	-0.308413	0.608103	-0.261031
FGF9	+	CBX2	0.038891	0.073421	0.003974
RSPO1	+	CBX2	0.079958	0.090545	0.010077
DHH	-	CBX2	-0.039023	0.075754	-0.004114
CTNNB1	+	CBX2	0.073635	0.081909	0.008395
PGD2	-	CBX2	-0.012561	0.067510	-0.001180
WT1mKTS	+	CBX2	0.560149	0.999601	0.779313
SRY	-	CBX2	-0.310411	0.606902	-0.262203
DKK1	-	CBX2	-0.308901	0.611100	-0.262732
WNT4	+	CBX2	0.245626	0.354594	0.121224
CBX2	+	CBX2	0.418281	0.992027	0.577528
AMH	-	CBX2	-0.069727	0.090640	-0.008796
NR0B1	-	CBX2	-0.020978	0.070534	-0.002059
NR5A1	+	CBX2	0.275927	0.405286	0.155646
WT1pKTS	-	CBX2	-0.379663	0.763736	-0.403575
FOXL2	+	CBX2	0.212501	0.163412	0.048331
UGR	+	CBX2	0.440617	0.999792	0.613131
SOX9	-	CBX2	-0.098392	0.103976	-0.014239
GATA4	+	CBX2	0.666587	1.000000	0.927767
DMRT1	+	AMH	0.031310	0.074735	0.003257
FGF9	+	AMH	0.384274	0.115542	0.061796
RSPO1	-	AMH	-0.011106	0.042153	-0.000652
DHH	+	AMH	0.334886	0.066620	0.031052
CTNNB1	+	AMH	0.008249	0.036422	0.000418
PGD2	+	AMH	0.338544	0.068348	0.032205
WT1mKTS	-	AMH	-0.087757	0.251617	-0.030733
SRY	+	AMH	0.296341	0.005565	0.002295
DKK1	-	AMH	-0.013121	0.080867	-0.001477
WNT4	-	AMH	-0.021434	0.068949	-0.002057
CBX2	+	AMH	0.039439	0.073441	0.004031
AMH	+	AMH	0.466943	0.606285	0.394024
NR0B1	-	AMH	-0.305281	0.999942	-0.424871
NR5A1	+	AMH	0.097940	0.049074	0.006690
WT1pKTS	+	AMH	0.009085	0.101329	0.001281
FOXL2	+	AMH	0.064896	0.067102	0.006061
UGR	-	AMH	-0.031584	0.063507	-0.002792
SOX9	+	AMH	0.109045	0.066694	0.010122
GATA4	+	AMH	0.195752	0.016759	0.004566
DMRT1	-	NR0B1	-0.024021	0.143162	-0.004786
FGF9	-	NR0B1	-0.112181	0.733805	-0.114573
RSPO1	-	NR0B1	-0.004380	0.046962	-0.000286
DHH	-	NR0B1	-0.165053	0.989922	-0.227408
CTNNB1	+	NR0B1	0.064104	0.028262	0.002522
PGD2	-	NR0B1	-0.147973	0.957767	-0.197253
WT1mKTS	+	NR0B1	1.507813	0.000000	0.000000
SRY	+	NR0B1	1.526345	0.000000	0.000000
DKK1	-	NR0B1	-0.048271	0.279395	-0.018771
WNT4	+	NR0B1	0.604818	0.000000	0.000000
CBX2	+	NR0B1	0.543167	0.000000	0.000000
AMH	-	NR0B1	-0.182623	0.997698	-0.253593
NR0B1	+	NR0B1	2.021157	0.000000	0.000000
NR5A1	+	NR0B1	0.067578	0.001066	0.000100
WT1pKTS	+	NR0B1	0.532737	0.000000	0.000000
FOXL2	+	NR0B1	0.103109	0.023273	0.003340
UGR	-	NR0B1	-0.050858	0.174263	-0.012335
SOX9	+	NR0B1	0.060643	0.015888	0.001341
GATA4	+	NR0B1	0.121941	0.000000	0.000000
DMRT1	-	NR5A1	-0.151605	0.993349	-0.209603
FGF9	+	NR5A1	0.001643	0.072206	0.000165
RSPO1	-	NR5A1	-0.130714	0.814926	-0.148260
DHH	+	NR5A1	0.086526	0.029106	0.003505
CTNNB1	+	NR5A1	0.031373	0.052824	0.002307
PGD2	+	NR5A1	0.170816	0.000749	0.000178
WT1mKTS	+	NR5A1	0.418490	0.000000	0.000000
SRY	+	NR5A1	0.059816	0.027026	0.002250
DKK1	-	NR5A1	-0.134058	0.951993	-0.177627
WNT4	-	NR5A1	-0.009383	0.068523	-0.000895
CBX2	+	NR5A1	0.026674	0.061759	0.002293
AMH	+	NR5A1	0.109845	0.014160	0.002165
NR0B1	+	NR5A1	0.085504	0.011722	0.001395
NR5A1	+	NR5A1	1.007396	0.000000	0.000000
WT1pKTS	+	NR5A1	0.174685	0.000000	0.000000
FOXL2	+	NR5A1	0.077182	0.061713	0.006629
UGR	+	NR5A1	0.101359	0.010980	0.001549
SOX9	+	NR5A1	0.086647	0.023598	0.002846
GATA4	+	NR5A1	0.645073	0.000000	0.000000
DMRT1	+	WT1pKTS	0.043794	0.057766	0.003521
FGF9	+	WT1pKTS	0.014077	0.076791	0.001505
RSPO1	+	WT1pKTS	0.012676	0.063544	0.001121
DHH	+	WT1pKTS	0.007396	0.072065	0.000742
CTNNB1	+	WT1pKTS	0.019663	0.070573	0.001931
PGD2	+	WT1pKTS	0.038528	0.077956	0.004180
WT1mKTS	+	WT1pKTS	0.461257	1.000000	0.641985
SRY	+	WT1pKTS	0.032650	0.064683	0.002939
DKK1	+	WT1pKTS	0.026757	0.075104	0.002797
WNT4	+	WT1pKTS	0.042906	0.068326	0.004080
CBX2	+	WT1pKTS	0.020362	0.078131	0.002214
AMH	+	WT1pKTS	0.009441	0.072729	0.000956
NR0B1	+	WT1pKTS	0.060725	0.035515	0.003002
NR5A1	+	WT1pKTS	0.051628	0.031437	0.002259
WT1pKTS	+	WT1pKTS	0.484369	1.000000	0.674154
FOXL2	+	WT1pKTS	0.061023	0.103514	0.008792
UGR	+	WT1pKTS	0.078997	0.047908	0.005267
SOX9	+	WT1pKTS	0.017018	0.078097	0.001850
GATA4	+	WT1pKTS	0.430777	1.000000	0.599563
DMRT1	+	FOXL2	0.646513	0.000000	0.000000
FGF9	+	FOXL2	0.512307	0.000000	0.000000
RSPO1	+	FOXL2	0.051588	0.013565	0.000974
DHH	-	FOXL2	-0.047805	0.310056	-0.020630
CTNNB1	+	FOXL2	0.072891	0.007305	0.000741
PGD2	+	FOXL2	0.535942	0.000000	0.000000
WT1mKTS	+	FOXL2	1.124315	0.000000	0.000000
SRY	+	FOXL2	0.009657	0.048086	0.000646
DKK1	+	FOXL2	0.144133	0.000000	0.000000
WNT4	-	FOXL2	-0.017184	0.107169	-0.002563
CBX2	+	FOXL2	0.926957	0.000000	0.000000
AMH	-	FOXL2	-0.019902	0.132273	-0.003664
NR0B1	+	FOXL2	0.685262	0.000000	0.000000
NR5A1	-	FOXL2	-0.061002	0.895279	-0.076012
WT1pKTS	+	FOXL2	0.012774	0.009555	0.000170
FOXL2	+	FOXL2	0.342177	0.000000	0.000000
UGR	+	FOXL2	1.038581	0.000000	0.000000
SOX9	-	FOXL2	-0.018342	0.154293	-0.003939
GATA4	-	FOXL2	-0.036140	0.905013	-0.045522
DMRT1	-	UGR	-0.066975	0.327631	-0.030541
FGF9	+	UGR	0.150562	0.000755	0.000158
RSPO1	-	UGR	-0.007155	0.043185	-0.000430
DHH	-	UGR	-0.056393	0.162654	-0.012767
CTNNB1	-	UGR	-0.003558	0.037690	-0.000187
PGD2	+	UGR	0.084852	0.016526	0.001952
WT1mKTS	+	UGR	1.167619	0.000000	0.000000
SRY	-	UGR	-0.325289	1.000000	-0.452742
DKK1	+	UGR	0.028568	0.043951	0.001748
WNT4	-	UGR	-0.044689	0.157663	-0.009806
CBX2	+	UGR	0.700532	0.000000	0.000000
AMH	+	UGR	0.046054	0.037768	0.002421
NR0B1	+	UGR	0.005351	0.058623	0.000437
NR5A1	+	UGR	0.013948	0.056513	0.001097
WT1pKTS	+	UGR	0.161692	0.000000	0.000000
FOXL2	+	UGR	0.350461	0.000001	0.000000
UGR	+	UGR	1.861403	0.000000	0.000000
SOX9	-	UGR	-0.132572	0.858718	-0.158447
GATA4	+	UGR	0.837291	0.000000	0.000000
DMRT1	+	SOX9	0.301193	0.512782	0.214961
FGF9	+	SOX9	0.183707	0.152210	0.038918
RSPO1	-	SOX9	-0.094382	0.106254	-0.013958
DHH	+	SOX9	0.107637	0.104884	0.015713
CTNNB1	-	SOX9	-0.027918	0.053197	-0.002067
PGD2	+	SOX9	0.028930	0.078023	0.003142
WT1mKTS	+	SOX9	0.104749	0.108921	0.015880
SRY	+	SOX9	0.174797	0.136091	0.033109
DKK1	+	SOX9	0.274064	0.348720	0.133018
WNT4	-	SOX9	-0.275408	0.781430	-0.299536
CBX2	-	SOX9	-0.192710	0.267702	-0.071802
AMH	+	SOX9	0.192175	0.165099	0.044159
NR0B1	+	SOX9	0.090824	0.099000	0.012515
NR5A1	+	SOX9	0.397983	0.894020	0.495215
WT1pKTS	+	SOX9	0.558513	0.960981	0.747017
FOXL2	-	SOX9	-0.004293	0.033435	-0.000200
UGR	+	SOX9	0.003751	0.048967	0.000256
SOX9	+	SOX9	0.426931	0.993228	0.590186
GATA4	-	SOX9	-0.569987	0.995130	-0.789454
DMRT1	+	GATA4	0.039954	0.056726	0.003154
FGF9	+	GATA4	0.013198	0.075513	0.001387
RSPO1	+	GATA4	0.035457	0.080384	0.003967
DHH	+	GATA4	0.027890	0.078515	0.003048
CTNNB1	+	GATA4	0.009057	0.050346	0.000635
PGD2	+	GATA4	0.015503	0.076599	0.001653
WT1mKTS	+	GATA4	0.437163	1.000000	0.608451
SRY	+	GATA4	0.037999	0.052954	0.002801
DKK1	+	GATA4	0.029417	0.069134	0.002831
WNT4	+	GATA4	0.042889	0.062797	0.003749
CBX2	+	GATA4	0.023717	0.076056	0.002511
AMH	+	GATA4	0.027167	0.078279	0.002960
NR0B1	+	GATA4	0.067919	0.020654	0.001952
NR5A1	+	GATA4	0.079775	0.005977	0.000664
WT1pKTS	+	GATA4	0.339842	1.000000	0.472998
FOXL2	+	GATA4	0.054131	0.092845	0.006995
UGR	+	GATA4	0.097135	0.026336	0.003560
SOX9	+	GATA4	0.008470	0.074165	0.000874
GATA4	+	GATA4	0.582273	1.000000	0.810417
