Parent	Type	Child	Weight	Probability	Score
RSPO1	+	PGD2	0.075826	0.001646	0.000156
DHH	+	PGD2	0.148569	0.007018	0.001307
CTNNB1	+	PGD2	0.056705	0.009123	0.000648
PGD2	+	PGD2	0.063222	0.041301	0.003273
WT1mKTS	+	PGD2	0.196898	0.000000	0.000000
SRY	-	PGD2	-0.035114	0.102353	-0.004504
DKK1	+	PGD2	0.082714	0.031841	0.003301
WNT4	-	PGD2	-0.042542	0.326109	-0.017388
CBX2	-	PGD2	-0.001597	0.064261	-0.000129
AMH	+	PGD2	0.097457	0.027471	0.003355
NR0B1	+	PGD2	0.252307	0.000000	0.000000
NR5A1	+	PGD2	0.008396	0.058644	0.000617
WT1pKTS	-	PGD2	-0.003273	0.073241	-0.000300
FOXL2	-	PGD2	-0.025756	0.122653	-0.003959
UGR	+	PGD2	0.238184	0.000000	0.000000
SOX9	+	PGD2	0.101890	0.024512	0.003130
GATA4	+	PGD2	0.875824	0.000000	0.000000
DMRT1	+	WT1mKTS	0.010519	0.053558	0.000706
FGF9	+	WT1mKTS	0.042689	0.086516	0.004629
RSPO1	+	WT1mKTS	0.029721	0.050981	0.001899
DHH	+	WT1mKTS	0.043219	0.086665	0.004694
CTNNB1	+	WT1mKTS	0.055061	0.012536	0.000865
PGD2	+	WT1mKTS	0.026059	0.077449	0.002530
WT1mKTS	+	WT1mKTS	0.671872	1.000000	0.842069
SRY	-	WT1mKTS	-0.006274	0.056085	-0.000441
DKK1	+	WT1mKTS	0.030316	0.082172	0.003122
WNT4	+	WT1mKTS	0.052194	0.010296	0.000674
CBX2	+	WT1mKTS	0.033691	0.064649	0.002730
AMH	+	WT1mKTS	0.014978	0.061729	0.001159
NR0B1	+	WT1mKTS	0.092580	0.000137	0.000016
NR5A1	+	WT1mKTS	0.034451	0.051439	0.002221
WT1pKTS	+	WT1mKTS	0.013722	0.074697	0.001285
FOXL2	+	WT1mKTS	0.034902	0.046641	0.002040
UGR	+	WT1mKTS	0.089900	0.015418	0.001737
SOX9	+	WT1mKTS	0.000761	0.037820	0.000036
GATA4	+	WT1mKTS	0.497989	1.000000	0.624139
DMRT1	+	SRY	0.078433	0.064968	0.006386
FGF9	+	SRY	0.026603	0.042253	0.001409
RSPO1	-	SRY	-0.008499	0.092392	-0.000984
DHH	+	SRY	0.026167	0.040809	0.001338
CTNNB1	-	SRY	-0.217154	0.956349	-0.260283
PGD2	+	SRY	0.036802	0.045597	0.002103
WT1mKTS	+	SRY	0.643005	0.000000	0.000000
SRY	+	SRY	0.483521	0.000023	0.000014
DKK1	+	SRY	0.169890	0.059594	0.012689
WNT4	+	SRY	0.797649	0.000000	0.000000
CBX2	+	SRY	0.135952	0.042686	0.007273
AMH	+	SRY	0.113278	0.069142	0.009816
NR0B1	+	SRY	0.430458	0.000000	0.000000
NR5A1	+	SRY	0.369731	0.000001	0.000000
WT1pKTS	+	SRY	0.035921	0.067272	0.003029
FOXL2	-	SRY	-0.326553	0.999999	-0.409274
UGR	-	SRY	-0.032477	0.070395	-0.002865
SOX9	+	SRY	0.099027	0.068114	0.008454
GATA4	-	SRY	-0.137384	0.702125	-0.120896
DMRT1	+	DKK1	0.182891	0.136032	0.031181
FGF9	+	DKK1	0.126864	0.101497	0.016138
RSPO1	+	DKK1	0.150075	0.109922	0.020675
DHH	+	DKK1	0.041749	0.054801	0.002867
CTNNB1	+	DKK1	0.152016	0.110884	0.021126
PGD2	+	DKK1	0.114420	0.095116	0.013640
WT1mKTS	-	DKK1	-0.340519	0.561891	-0.239803
SRY	+	DKK1	0.085794	0.095249	0.010242
DKK1	+	DKK1	0.117506	0.099952	0.014720
WNT4	+	DKK1	0.035321	0.089883	0.003979
CBX2	+	DKK1	0.025643	0.072264	0.002322
AMH	+	DKK1	0.030826	0.048492	0.001874
NR0B1	+	DKK1	0.010910	0.087247	0.001193
NR5A1	+	DKK1	0.175038	0.128636	0.028220
WT1pKTS	+	DKK1	0.093722	0.099099	0.011641
FOXL2	-	DKK1	-0.071187	0.099889	-0.008912
UGR	+	DKK1	0.120216	0.110174	0.016600
SOX9	+	DKK1	0.131645	0.104721	0.017278
GATA4	+	DKK1	0.328441	0.173127	0.071266
DMRT1	-	WNT4	-0.016603	0.055056	-0.001146
FGF9	-	WNT4	-0.050005	0.134830	-0.008450
RSPO1	+	WNT4	0.072246	0.000583	0.000053
DHH	-	WNT4	-0.018004	0.055166	-0.001245
CTNNB1	+	WNT4	0.106909	0.000001	0.000000
PGD2	-	WNT4	-0.010300	0.044376	-0.000573
WT1mKTS	+	WNT4	0.765167	0.000000	0.000000
SRY	+	WNT4	0.225409	0.000000	0.000000
DKK1	-	WNT4	-0.040714	0.114748	-0.005855
WNT4	+	WNT4	1.223807	0.000000	0.000000
CBX2	-	WNT4	-0.047429	0.236194	-0.014040
AMH	-	WNT4	-0.012918	0.048566	-0.000786
NR0B1	+	WNT4	1.260956	0.000000	0.000000
NR5A1	+	WNT4	0.022206	0.048192	0.001341
WT1pKTS	+	WNT4	0.016274	0.052267	0.001066
FOXL2	+	WNT4	0.106184	0.000002	0.000000
UGR	-	WNT4	-0.116774	0.996532	-0.145847
SOX9	+	WNT4	0.050284	0.045205	0.002849
GATA4	+	WNT4	0.114541	0.000000	0.000000
DMRT1	+	CBX2	0.037162	0.045168	0.002104
FGF9	+	CBX2	0.038720	0.045145	0.002191
RSPO1	-	CBX2	-0.270063	1.000000	-0.338476
DHH	+	CBX2	0.115466	0.040900	0.005919
CTNNB1	-	CBX2	-0.318149	1.000000	-0.398743
PGD2	+	CBX2	0.063576	0.050583	0.004030
WT1mKTS	+	CBX2	0.469799	0.000000	0.000000
SRY	+	CBX2	0.260269	0.000001	0.000000
DKK1	+	CBX2	0.005771	0.037467	0.000271
WNT4	+	CBX2	0.010451	0.074186	0.000972
CBX2	+	CBX2	0.680324	0.000000	0.000000
AMH	+	CBX2	0.076524	0.050629	0.004856
NR0B1	-	CBX2	-0.119930	0.890658	-0.133875
NR5A1	+	CBX2	0.260610	0.000000	0.000000
WT1pKTS	+	CBX2	0.003549	0.070787	0.000315
FOXL2	-	CBX2	-0.040012	0.136885	-0.006865
UGR	+	CBX2	0.484738	0.000000	0.000000
SOX9	+	CBX2	0.026065	0.040961	0.001338
GATA4	+	CBX2	1.439794	0.000000	0.000000
DMRT1	+	AMH	0.018230	0.043173	0.000986
FGF9	+	AMH	0.146938	0.126706	0.023334
RSPO1	+	AMH	0.028500	0.092407	0.003301
DHH	+	AMH	0.173768	0.153950	0.033528
CTNNB1	+	AMH	0.136386	0.158064	0.027019
PGD2	+	AMH	0.129778	0.113602	0.018478
WT1mKTS	-	AMH	-0.173628	0.184993	-0.040257
SRY	+	AMH	0.051828	0.081091	0.005267
DKK1	+	AMH	0.102081	0.102842	0.013158
WNT4	-	AMH	-0.040251	0.096182	-0.004852
CBX2	+	AMH	0.036050	0.082345	0.003721
AMH	+	AMH	0.113327	0.105774	0.015024
NR0B1	-	AMH	-0.106154	0.120923	-0.016088
NR5A1	+	AMH	0.016786	0.074819	0.001574
WT1pKTS	-	AMH	-0.008947	0.069585	-0.000780
FOXL2	+	AMH	0.037809	0.087059	0.004125
UGR	+	AMH	0.147297	0.166770	0.030787
SOX9	+	AMH	0.118907	0.109942	0.016384
GATA4	+	AMH	0.427490	0.984288	0.527363
DMRT1	-	NR0B1	-0.001824	0.038032	-0.000087
FGF9	-	NR0B1	-0.058634	0.256983	-0.018885
RSPO1	+	NR0B1	0.480832	0.000000	0.000000
DHH	-	NR0B1	-0.015109	0.056389	-0.001068
CTNNB1	+	NR0B1	0.076389	0.000001	0.000000
PGD2	+	NR0B1	0.000822	0.036362	0.000037
WT1mKTS	+	NR0B1	1.371064	0.000000	0.000000
SRY	+	NR0B1	0.383404	0.000000	0.000000
DKK1	+	NR0B1	0.370455	0.000000	0.000000
WNT4	+	NR0B1	1.764221	0.000000	0.000000
CBX2	-	NR0B1	-0.042862	0.349684	-0.018785
AMH	-	NR0B1	-0.010248	0.048956	-0.000629
NR0B1	+	NR0B1	1.787759	0.000000	0.000000
NR5A1	-	NR0B1	-0.009255	0.101320	-0.001175
WT1pKTS	-	NR0B1	-0.020405	0.183107	-0.004683
FOXL2	+	NR0B1	0.021971	0.027060	0.000745
UGR	-	NR0B1	-0.109675	0.999935	-0.137449
SOX9	-	NR0B1	-0.018105	0.065896	-0.001495
GATA4	+	NR0B1	0.084521	0.000000	0.000000
DMRT1	+	NR5A1	0.061291	0.044294	0.003403
FGF9	+	NR5A1	0.030575	0.040609	0.001556
RSPO1	-	NR5A1	-0.110527	0.906528	-0.125577
DHH	+	NR5A1	0.194624	0.002750	0.000671
CTNNB1	-	NR5A1	-0.094399	0.763499	-0.090331
PGD2	+	NR5A1	0.018598	0.037155	0.000866
WT1mKTS	+	NR5A1	0.281439	0.000000	0.000000
SRY	+	NR5A1	0.271117	0.000000	0.000000
DKK1	+	NR5A1	0.135744	0.013586	0.002311
WNT4	+	NR5A1	0.019521	0.052246	0.001278
CBX2	+	NR5A1	0.266112	0.000000	0.000000
AMH	+	NR5A1	0.084034	0.040098	0.004223
NR0B1	+	NR5A1	0.041564	0.023698	0.001235
NR5A1	+	NR5A1	0.926805	0.000000	0.000000
WT1pKTS	+	NR5A1	0.777980	0.000000	0.000000
FOXL2	-	NR5A1	-0.329577	1.000000	-0.413066
UGR	+	NR5A1	0.229814	0.000000	0.000000
SOX9	+	NR5A1	0.027515	0.039900	0.001376
GATA4	+	NR5A1	1.419973	0.000000	0.000000
DMRT1	+	WT1pKTS	0.006470	0.037568	0.000305
FGF9	+	WT1pKTS	0.054615	0.068059	0.004659
RSPO1	+	WT1pKTS	0.041002	0.089459	0.004597
DHH	+	WT1pKTS	0.158393	0.136886	0.027174
CTNNB1	-	WT1pKTS	-0.035249	0.087007	-0.003844
PGD2	+	WT1pKTS	0.175652	0.150141	0.033053
WT1mKTS	+	WT1pKTS	0.743411	1.000000	0.931732
SRY	+	WT1pKTS	0.096973	0.109392	0.013295
DKK1	+	WT1pKTS	0.129824	0.119294	0.019410
WNT4	-	WT1pKTS	-0.002523	0.089608	-0.000283
CBX2	+	WT1pKTS	0.024680	0.073530	0.002274
AMH	+	WT1pKTS	0.039583	0.057281	0.002842
NR0B1	+	WT1pKTS	0.052048	0.099807	0.006511
NR5A1	+	WT1pKTS	0.157592	0.160868	0.031773
WT1pKTS	+	WT1pKTS	0.797882	1.000000	1.000000
FOXL2	-	WT1pKTS	-0.500725	1.000000	-0.627568
UGR	+	WT1pKTS	0.081885	0.107425	0.011025
SOX9	-	WT1pKTS	-0.014004	0.040663	-0.000714
GATA4	-	WT1pKTS	-0.130415	0.164087	-0.026820
DMRT1	-	FOXL2	-0.065634	0.138413	-0.011386
FGF9	+	FOXL2	0.013414	0.038179	0.000642
RSPO1	+	FOXL2	0.233154	0.000000	0.000000
DHH	-	FOXL2	-0.030906	0.063440	-0.002457
CTNNB1	+	FOXL2	0.256190	0.000000	0.000000
PGD2	-	FOXL2	-0.019217	0.049088	-0.001182
WT1mKTS	+	FOXL2	1.451957	0.000000	0.000000
SRY	-	FOXL2	-0.086484	0.327888	-0.035540
DKK1	-	FOXL2	-0.046038	0.094133	-0.005432
WNT4	-	FOXL2	-0.020140	0.147542	-0.003724
CBX2	-	FOXL2	-0.074519	0.276931	-0.025864
AMH	+	FOXL2	0.016578	0.038096	0.000792
NR0B1	+	FOXL2	0.035595	0.033303	0.001486
NR5A1	-	FOXL2	-0.222649	0.999999	-0.279049
WT1pKTS	-	FOXL2	-0.324368	1.000000	-0.406536
FOXL2	+	FOXL2	1.366533	0.000000	0.000000
UGR	+	FOXL2	0.163604	0.000157	0.000032
SOX9	-	FOXL2	-0.048420	0.094299	-0.005723
GATA4	+	FOXL2	0.344189	0.000000	0.000000
DMRT1	-	UGR	-0.017699	0.050244	-0.001115
FGF9	+	UGR	0.239871	0.000031	0.000009
RSPO1	-	UGR	-0.140683	0.993742	-0.175217
DHH	+	UGR	0.171134	0.001974	0.000423
CTNNB1	-	UGR	-0.059290	0.417522	-0.031026
PGD2	+	UGR	0.082573	0.029758	0.003080
WT1mKTS	+	UGR	0.024152	0.006656	0.000201
SRY	-	UGR	-0.048247	0.154035	-0.009314
DKK1	+	UGR	0.175801	0.000722	0.000159
WNT4	-	UGR	-0.219704	1.000000	-0.275359
CBX2	+	UGR	1.247749	0.000000	0.000000
AMH	+	UGR	0.209633	0.000188	0.000050
NR0B1	-	UGR	-0.205392	1.000000	-0.257421
NR5A1	+	UGR	0.219220	0.000000	0.000000
WT1pKTS	+	UGR	0.115034	0.000009	0.000001
FOXL2	-	UGR	-1.105647	0.000000	-0.000000
UGR	+	UGR	1.729549	0.000000	0.000000
SOX9	+	UGR	0.164644	0.002168	0.000447
GATA4	+	UGR	1.809931	0.000000	0.000000
DMRT1	+	SOX9	0.140978	0.085597	0.015124
FGF9	+	SOX9	0.111288	0.083506	0.011647
RSPO1	+	SOX9	0.159841	0.012447	0.002493
DHH	+	SOX9	0.033560	0.049327	0.002075
CTNNB1	-	SOX9	-0.021438	0.096262	-0.002586
PGD2	+	SOX9	0.088866	0.077407	0.008621
WT1mKTS	+	SOX9	0.093265	0.026829	0.003136
SRY	+	SOX9	0.099351	0.079323	0.009877
DKK1	+	SOX9	0.099915	0.081797	0.010243
WNT4	+	SOX9	0.030928	0.079444	0.003079
CBX2	+	SOX9	0.012510	0.066292	0.001039
AMH	+	SOX9	0.131711	0.086499	0.014279
NR0B1	-	SOX9	-0.018412	0.096566	-0.002228
NR5A1	+	SOX9	0.105733	0.060116	0.007966
WT1pKTS	-	SOX9	-0.029733	0.087043	-0.003244
FOXL2	-	SOX9	-0.007488	0.069244	-0.000650
UGR	+	SOX9	0.162929	0.042767	0.008733
SOX9	+	SOX9	0.110335	0.083430	0.011537
GATA4	+	SOX9	0.089574	0.029397	0.003300
DMRT1	+	GATA4	0.016348	0.066305	0.001359
FGF9	+	GATA4	0.039766	0.086790	0.004326
RSPO1	+	GATA4	0.057934	0.014017	0.001018
DHH	+	GATA4	0.036500	0.085711	0.003921
CTNNB1	+	GATA4	0.050707	0.022528	0.001432
PGD2	+	GATA4	0.030769	0.081770	0.003153
WT1mKTS	+	GATA4	0.537417	1.000000	0.673555
SRY	+	GATA4	0.001332	0.045785	0.000076
DKK1	+	GATA4	0.020769	0.073925	0.001924
WNT4	+	GATA4	0.069390	0.003577	0.000311
CBX2	+	GATA4	0.067186	0.027909	0.002350
AMH	+	GATA4	0.013805	0.058621	0.001014
NR0B1	+	GATA4	0.083113	0.000913	0.000095
NR5A1	+	GATA4	0.013539	0.076698	0.001302
WT1pKTS	+	GATA4	0.002511	0.070892	0.000223
FOXL2	+	GATA4	0.011259	0.075645	0.001067
UGR	+	GATA4	0.099230	0.025259	0.003141
SOX9	+	GATA4	0.008377	0.047619	0.000500
GATA4	+	GATA4	0.639263	1.000000	0.801200
