Regulator	Target	SINGE_Score
FOXL2	UGR	9e-05
UGR	AMH	9e-05
NR5A1	SOX9	9e-05
DHH	FOXL2	9e-05
RSPO1	AMH	9e-05
UGR	PGD2	9e-05
AMH	SRY	9e-05
DKK1	FGF9	9e-05
WT1pKTS	WNT4	9e-05
DKK1	PGD2	9e-05
DMRT1	GATA4	9e-05
SOX9	GATA4	9e-05
DMRT1	DHH	9e-05
NR5A1	DKK1	8e-05
DHH	NR5A1	8e-05
UGR	DHH	8e-05
CBX2	SRY	8e-05
NR5A1	NR0B1	8e-05
RSPO1	SRY	8e-05
PGD2	WT1mKTS	8e-05
FOXL2	WNT4	8e-05
UGR	FGF9	8e-05
UGR	CBX2	8e-05
AMH	SOX9	8e-05
UGR	DKK1	8e-05
AMH	GATA4	8e-05
NR0B1	DHH	8e-05
RSPO1	FGF9	8e-05
RSPO1	DHH	7e-05
SOX9	SRY	7e-05
NR0B1	AMH	7e-05
DMRT1	CTNNB1	7e-05
NR5A1	SRY	7e-05
CTNNB1	DMRT1	7e-05
FGF9	GATA4	7e-05
NR5A1	PGD2	7e-05
RSPO1	DKK1	7e-05
DMRT1	RSPO1	7e-05
DKK1	GATA4	7e-05
SOX9	FGF9	7e-05
SOX9	WT1mKTS	7e-05
AMH	WT1pKTS	7e-05
CTNNB1	DHH	7e-05
CTNNB1	UGR	7e-05
PGD2	GATA4	7e-05
DHH	CTNNB1	7e-05
DHH	DMRT1	7e-05
SRY	DMRT1	6e-05
NR5A1	UGR	6e-05
WT1pKTS	UGR	6e-05
AMH	FGF9	6e-05
GATA4	WT1mKTS	6e-05
RSPO1	SOX9	6e-05
SOX9	DHH	6e-05
AMH	WT1mKTS	6e-05
DMRT1	WNT4	6e-05
NR5A1	DHH	6e-05
WT1pKTS	RSPO1	6e-05
FGF9	AMH	6e-05
WNT4	SOX9	6e-05
CBX2	WNT4	6e-05
NR0B1	WT1mKTS	6e-05
FOXL2	SOX9	6e-05
AMH	PGD2	6e-05
CTNNB1	PGD2	6e-05
UGR	NR0B1	6e-05
DKK1	SOX9	6e-05
DMRT1	CBX2	6e-05
WT1pKTS	WT1mKTS	6e-05
CBX2	PGD2	5e-05
FGF9	DKK1	5e-05
DHH	CBX2	5e-05
DHH	PGD2	5e-05
WNT4	DHH	5e-05
PGD2	AMH	5e-05
SRY	WT1mKTS	5e-05
UGR	WNT4	5e-05
UGR	WT1mKTS	5e-05
DKK1	WT1mKTS	5e-05
NR0B1	DKK1	5e-05
NR0B1	SRY	5e-05
CTNNB1	SOX9	5e-05
WNT4	WT1mKTS	5e-05
WT1pKTS	AMH	5e-05
WT1pKTS	PGD2	5e-05
FGF9	WT1mKTS	5e-05
NR0B1	NR5A1	5e-05
WT1pKTS	GATA4	5e-05
RSPO1	FOXL2	5e-05
FOXL2	DMRT1	5e-05
WT1pKTS	FOXL2	5e-05
RSPO1	WNT4	5e-05
WT1pKTS	CTNNB1	5e-05
RSPO1	GATA4	5e-05
SRY	GATA4	5e-05
RSPO1	WT1pKTS	5e-05
CBX2	WT1mKTS	5e-05
