Regulator	Target	SINGE_Score
FGF9	SOX9	0.00055
AMH	SOX9	0.00054
DKK1	NR0B1	0.00053
SOX9	CBX2	0.00052
UGR	AMH	0.00051
CTNNB1	WNT4	0.0005
WT1pKTS	FOXL2	0.00049
SOX9	DHH	0.00048
RSPO1	WNT4	0.00047
WT1pKTS	SRY	0.00046
DKK1	RSPO1	0.00045
GATA4	CBX2	0.00044
DKK1	CTNNB1	0.00043
GATA4	DHH	0.00043
NR0B1	NR5A1	0.00042
CBX2	DHH	0.00041
DKK1	SRY	0.0004
UGR	RSPO1	0.0004
PGD2	WNT4	0.00039
RSPO1	AMH	0.00039
DMRT1	DKK1	0.00038
FGF9	WNT4	0.00037
FOXL2	DHH	0.00037
DKK1	AMH	0.00036
SOX9	FGF9	0.00036
FOXL2	CTNNB1	0.00035
FGF9	AMH	0.00034
SOX9	UGR	0.00034
FOXL2	NR0B1	0.00033
AMH	WNT4	0.00033
CTNNB1	AMH	0.00032
GATA4	FGF9	0.00032
AMH	PGD2	0.00031
DHH	PGD2	0.00031
GATA4	WT1mKTS	0.00031
WT1pKTS	WT1mKTS	0.0003
WT1mKTS	NR5A1	0.0003
NR5A1	PGD2	0.00029
NR0B1	FGF9	0.00029
PGD2	AMH	0.00028
CTNNB1	SOX9	0.00028
CTNNB1	FGF9	0.00027
RSPO1	DHH	0.00027
DKK1	FGF9	0.00026
GATA4	DMRT1	0.00026
RSPO1	PGD2	0.00025
RSPO1	NR0B1	0.00025
UGR	SRY	0.00025
NR0B1	DHH	0.00024
CTNNB1	UGR	0.00024
CBX2	WNT4	0.00024
NR5A1	CBX2	0.00024
SRY	FOXL2	0.00023
CBX2	FGF9	0.00023
CBX2	SOX9	0.00023
WT1pKTS	FGF9	0.00022
NR5A1	FGF9	0.00022
SOX9	WNT4	0.00022
NR0B1	SOX9	0.00022
SOX9	SRY	0.00021
WT1pKTS	GATA4	0.00021
AMH	RSPO1	0.00021
CTNNB1	RSPO1	0.00021
CBX2	RSPO1	0.0002
FGF9	NR0B1	0.0002
RSPO1	UGR	0.0002
CTNNB1	NR0B1	0.0002
DHH	CTNNB1	0.00019
DHH	DKK1	0.00019
CTNNB1	SRY	0.00019
UGR	PGD2	0.00019
UGR	NR5A1	0.00018
CBX2	DKK1	0.00018
CTNNB1	DHH	0.00018
CTNNB1	CBX2	0.00018
FOXL2	RSPO1	0.00018
NR5A1	AMH	0.00017
SOX9	DKK1	0.00017
WNT4	UGR	0.00017
CBX2	CTNNB1	0.00017
AMH	NR0B1	0.00017
CBX2	PGD2	0.00016
WNT4	NR0B1	0.00016
GATA4	AMH	0.00016
FGF9	CTNNB1	0.00016
GATA4	WT1pKTS	0.00016
CBX2	SRY	0.00016
UGR	FGF9	0.00015
RSPO1	CTNNB1	0.00015
DKK1	NR5A1	0.00015
DHH	DMRT1	0.00015
CBX2	DMRT1	0.00015
NR0B1	DKK1	0.00015
SOX9	NR0B1	0.00015
DHH	NR0B1	0.00014
DHH	SOX9	0.00014
DKK1	SOX9	0.00014
NR0B1	FOXL2	0.00014
CBX2	NR0B1	0.00014
CTNNB1	DMRT1	0.00014
CBX2	AMH	0.00014
WNT4	PGD2	0.00013
AMH	CTNNB1	0.00013
DKK1	WNT4	0.00013
WNT4	AMH	0.00013
DHH	RSPO1	0.00013
WNT4	DHH	0.00013
FOXL2	NR5A1	0.00013
RSPO1	FGF9	0.00012
AMH	NR5A1	0.00012
DHH	AMH	0.00012
SOX9	AMH	0.00012
DHH	CBX2	0.00012
WT1pKTS	NR0B1	0.00012
CTNNB1	NR5A1	0.00012
DKK1	CBX2	0.00012
FOXL2	FGF9	0.00011
AMH	FGF9	0.00011
RSPO1	SOX9	0.00011
CTNNB1	DKK1	0.00011
DMRT1	FOXL2	0.00011
NR5A1	UGR	0.00011
SOX9	NR5A1	0.00011
WT1mKTS	GATA4	0.00011
WNT4	FGF9	0.00011
DHH	FGF9	0.0001
AMH	DKK1	0.0001
FOXL2	SOX9	0.0001
NR5A1	DKK1	0.0001
PGD2	RSPO1	0.0001
UGR	WNT4	0.0001
RSPO1	DKK1	0.0001
DHH	FOXL2	0.0001
SOX9	DMRT1	0.0001
AMH	CBX2	0.0001
UGR	CBX2	0.0001
WNT4	CBX2	9e-05
NR5A1	RSPO1	9e-05
SOX9	CTNNB1	9e-05
DHH	WNT4	9e-05
AMH	SRY	9e-05
DMRT1	NR0B1	9e-05
RSPO1	SRY	9e-05
FOXL2	DKK1	9e-05
DMRT1	CTNNB1	9e-05
NR5A1	FOXL2	9e-05
DKK1	PGD2	9e-05
PGD2	FGF9	9e-05
DMRT1	NR5A1	9e-05
FGF9	NR5A1	8e-05
AMH	DMRT1	8e-05
WNT4	SRY	8e-05
PGD2	NR5A1	8e-05
FGF9	PGD2	8e-05
NR0B1	CTNNB1	8e-05
SRY	WT1mKTS	8e-05
SRY	NR5A1	8e-05
FGF9	RSPO1	8e-05
CTNNB1	WT1mKTS	8e-05
FOXL2	DMRT1	8e-05
NR5A1	DMRT1	8e-05
UGR	GATA4	8e-05
FGF9	GATA4	8e-05
UGR	SOX9	8e-05
FGF9	WT1mKTS	7e-05
NR5A1	SOX9	7e-05
UGR	DKK1	7e-05
RSPO1	CBX2	7e-05
PGD2	NR0B1	7e-05
SRY	GATA4	7e-05
WNT4	CTNNB1	7e-05
AMH	WT1mKTS	7e-05
RSPO1	FOXL2	7e-05
CTNNB1	WT1pKTS	7e-05
AMH	WT1pKTS	7e-05
WNT4	SOX9	7e-05
RSPO1	NR5A1	7e-05
RSPO1	DMRT1	7e-05
FGF9	FOXL2	7e-05
DMRT1	SRY	7e-05
UGR	DMRT1	7e-05
CTNNB1	FOXL2	6e-05
SOX9	FOXL2	6e-05
FOXL2	WT1pKTS	6e-05
DMRT1	WT1mKTS	6e-05
PGD2	CTNNB1	6e-05
DHH	WT1mKTS	6e-05
FGF9	WT1pKTS	6e-05
DKK1	UGR	6e-05
WNT4	RSPO1	6e-05
CTNNB1	GATA4	6e-05
NR0B1	GATA4	6e-05
AMH	GATA4	6e-05
UGR	FOXL2	6e-05
PGD2	SRY	6e-05
AMH	FOXL2	6e-05
NR5A1	CTNNB1	6e-05
UGR	NR0B1	6e-05
CBX2	GATA4	6e-05
WT1mKTS	FOXL2	6e-05
CBX2	WT1pKTS	6e-05
PGD2	WT1pKTS	6e-05
FOXL2	AMH	6e-05
FOXL2	WT1mKTS	6e-05
DHH	NR5A1	6e-05
SOX9	PGD2	5e-05
FOXL2	CBX2	5e-05
NR5A1	WT1pKTS	5e-05
DKK1	DMRT1	5e-05
DKK1	DHH	5e-05
RSPO1	GATA4	5e-05
WNT4	DKK1	5e-05
NR5A1	SRY	5e-05
CBX2	UGR	5e-05
AMH	UGR	5e-05
DMRT1	GATA4	5e-05
DMRT1	WT1pKTS	5e-05
SOX9	RSPO1	5e-05
FOXL2	GATA4	5e-05
RSPO1	WT1pKTS	5e-05
NR0B1	WT1mKTS	5e-05
DHH	GATA4	5e-05
PGD2	GATA4	5e-05
CBX2	FOXL2	5e-05
WT1mKTS	WT1pKTS	5e-05
DKK1	GATA4	5e-05
