Regulator	Target	SINGE_Score
AMH	CBX2	0.00035
WT1pKTS	RSPO1	0.00034
NR5A1	RSPO1	0.00034
NR0B1	DMRT1	0.00033
NR0B1	SOX9	0.00033
DMRT1	WNT4	0.00032
DHH	AMH	0.00032
WT1pKTS	DKK1	0.00031
CBX2	UGR	0.00031
NR0B1	FGF9	0.00031
PGD2	AMH	0.0003
AMH	UGR	0.0003
SRY	RSPO1	0.00029
NR0B1	WNT4	0.00029
FOXL2	SRY	0.00028
FGF9	DKK1	0.00028
SOX9	AMH	0.00027
UGR	CBX2	0.00027
NR0B1	UGR	0.00026
FGF9	SRY	0.00026
FOXL2	FGF9	0.00025
NR5A1	NR0B1	0.00025
PGD2	FGF9	0.00025
DKK1	FGF9	0.00024
SRY	CTNNB1	0.00024
DHH	DKK1	0.00024
FGF9	CBX2	0.00024
GATA4	FOXL2	0.00023
CBX2	SOX9	0.00023
SOX9	DKK1	0.00022
NR0B1	CTNNB1	0.00022
DKK1	CBX2	0.00022
SOX9	DHH	0.00021
FGF9	FOXL2	0.00021
DHH	PGD2	0.00021
UGR	AMH	0.00021
DMRT1	CTNNB1	0.0002
UGR	DMRT1	0.0002
NR0B1	DKK1	0.0002
FOXL2	NR5A1	0.0002
FOXL2	DKK1	0.00019
RSPO1	DHH	0.00019
CTNNB1	NR0B1	0.00019
GATA4	DKK1	0.00019
NR0B1	FOXL2	0.00018
CTNNB1	AMH	0.00018
FOXL2	WNT4	0.00018
WNT4	PGD2	0.00018
SRY	WT1mKTS	0.00018
DMRT1	UGR	0.00017
WNT4	NR0B1	0.00017
RSPO1	NR0B1	0.00017
NR5A1	AMH	0.00017
DMRT1	DKK1	0.00017
RSPO1	DKK1	0.00016
AMH	SOX9	0.00016
UGR	DKK1	0.00016
DKK1	NR5A1	0.00016
UGR	WNT4	0.00016
AMH	RSPO1	0.00016
AMH	DHH	0.00015
FOXL2	SOX9	0.00015
DKK1	PGD2	0.00015
UGR	RSPO1	0.00015
CBX2	DMRT1	0.00015
SOX9	FGF9	0.00015
CTNNB1	RSPO1	0.00015
AMH	PGD2	0.00014
CTNNB1	SOX9	0.00014
PGD2	NR0B1	0.00014
NR5A1	CTNNB1	0.00014
RSPO1	DMRT1	0.00014
SOX9	FOXL2	0.00014
DKK1	RSPO1	0.00014
PGD2	WNT4	0.00013
DHH	NR5A1	0.00013
AMH	SRY	0.00013
RSPO1	SRY	0.00013
CTNNB1	UGR	0.00013
SRY	UGR	0.00013
CBX2	WNT4	0.00013
CBX2	NR5A1	0.00012
FGF9	AMH	0.00012
CTNNB1	SRY	0.00012
WT1pKTS	WT1mKTS	0.00012
WNT4	CTNNB1	0.00012
WNT4	DHH	0.00012
WT1mKTS	GATA4	0.00012
DMRT1	FOXL2	0.00012
DKK1	DMRT1	0.00012
WT1pKTS	WNT4	0.00011
CBX2	CTNNB1	0.00011
DHH	FGF9	0.00011
PGD2	RSPO1	0.00011
PGD2	SOX9	0.00011
CBX2	SRY	0.00011
DMRT1	NR0B1	0.00011
CBX2	DHH	0.00011
PGD2	GATA4	0.00011
CBX2	FOXL2	0.00011
UGR	DHH	0.0001
RSPO1	NR5A1	0.0001
DKK1	SRY	0.0001
AMH	CTNNB1	0.0001
NR0B1	CBX2	0.0001
SOX9	SRY	0.0001
CTNNB1	PGD2	0.0001
UGR	FOXL2	0.0001
GATA4	WT1pKTS	0.0001
CTNNB1	DHH	0.0001
PGD2	CTNNB1	0.0001
RSPO1	FOXL2	9e-05
FGF9	NR5A1	9e-05
UGR	NR0B1	9e-05
RSPO1	CTNNB1	9e-05
SRY	DKK1	9e-05
PGD2	UGR	9e-05
DHH	FOXL2	9e-05
DMRT1	FGF9	9e-05
SOX9	CTNNB1	9e-05
CTNNB1	FGF9	9e-05
WT1mKTS	WT1pKTS	9e-05
WT1mKTS	FGF9	9e-05
PGD2	SRY	9e-05
UGR	SRY	8e-05
RSPO1	SOX9	8e-05
PGD2	FOXL2	8e-05
CBX2	DKK1	8e-05
PGD2	NR5A1	8e-05
RSPO1	UGR	8e-05
PGD2	DMRT1	8e-05
PGD2	CBX2	8e-05
WNT4	RSPO1	8e-05
AMH	WNT4	8e-05
FOXL2	AMH	8e-05
FOXL2	WT1mKTS	8e-05
AMH	WT1mKTS	8e-05
CBX2	AMH	8e-05
NR0B1	NR5A1	7e-05
SRY	GATA4	7e-05
PGD2	WT1pKTS	7e-05
UGR	NR5A1	7e-05
DHH	NR0B1	7e-05
WT1mKTS	FOXL2	7e-05
UGR	SOX9	7e-05
DMRT1	NR5A1	7e-05
UGR	FGF9	7e-05
AMH	FGF9	7e-05
CBX2	NR0B1	7e-05
PGD2	WT1mKTS	7e-05
FOXL2	PGD2	7e-05
CBX2	PGD2	7e-05
WT1pKTS	NR5A1	7e-05
CBX2	FGF9	7e-05
WNT4	WT1mKTS	7e-05
AMH	WT1pKTS	7e-05
NR0B1	WT1mKTS	7e-05
SRY	WT1pKTS	6e-05
CBX2	WT1pKTS	6e-05
UGR	CTNNB1	6e-05
SOX9	NR5A1	6e-05
DMRT1	SOX9	6e-05
RSPO1	WNT4	6e-05
PGD2	DKK1	6e-05
WNT4	AMH	6e-05
UGR	WT1mKTS	6e-05
FGF9	WT1pKTS	6e-05
RSPO1	AMH	6e-05
CTNNB1	WT1mKTS	6e-05
UGR	WT1pKTS	6e-05
CBX2	RSPO1	6e-05
NR5A1	GATA4	6e-05
FGF9	WT1mKTS	6e-05
WNT4	FGF9	6e-05
CBX2	WT1mKTS	6e-05
DKK1	FOXL2	6e-05
FOXL2	GATA4	6e-05
DMRT1	RSPO1	6e-05
WT1pKTS	GATA4	6e-05
CTNNB1	FOXL2	6e-05
WNT4	SRY	6e-05
WNT4	FOXL2	5e-05
RSPO1	CBX2	5e-05
NR5A1	WT1mKTS	5e-05
DMRT1	CBX2	5e-05
CTNNB1	NR5A1	5e-05
FOXL2	WT1pKTS	5e-05
FGF9	NR0B1	5e-05
SOX9	GATA4	5e-05
DHH	WT1mKTS	5e-05
DKK1	CTNNB1	5e-05
NR5A1	WT1pKTS	5e-05
FGF9	GATA4	5e-05
WNT4	WT1pKTS	5e-05
SRY	WNT4	5e-05
WNT4	GATA4	5e-05
GATA4	WT1mKTS	5e-05
CBX2	GATA4	5e-05
UGR	GATA4	5e-05
DHH	WT1pKTS	5e-05
DMRT1	SRY	5e-05
