DMRT1,FGF9,RSPO1,DHH,CTNNB1,PGD2,WT1mKTS,SRY,DKK1,WNT4,CBX2,AMH,NR0B1,NR5A1,WT1pKTS,FOXL2,UGR,SOX9,GATA4,Time
4.3873883526,5.1062699673,2.5506719267,1.2728758465,2.11212088,3.6254346365,10.85400985,5.6220358554,5.6513077723,6.2811548954,10.4005199855,3.1240298104,0.3955035991,10.6604887953,10.5051943774,0.4510725733,10.9930013414,5.7073171109,10.4358532591,21.7175
4.3331423815,6.4726076953,6.2833755151,6.2105750517,4.5021017241,4.6388836838,10.5609780298,2.0003648839,0.5260110313,5.1866864294,10.3526526312,1.5477368504,3.6247814439,10.705836691,10.4869433772,5.4791938647,11.0976896022,4.9087990724,10.5153992631,21.7175
2.967306598,2.0581579499,10.5892941,2.8167331455,10.2989404227,4.3751966838,10.4781305079,0.7344298158,3.6806425507,10.5969312255,3.1138325882,0.9989555008,10.3552641033,3.0149164643,4.7809977639,10.3314360835,3.6671508635,4.905379838,10.55256649,93.352
4.6194093163,3.106824173,10.4567053138,0.3520758146,10.5177931803,2.9895770218,10.6214359429,3.566471799,5.9804665505,10.1522792469,6.7356483939,1.6740262839,10.6907338389,5.2406902686,8.6249387698,9.9677929002,1.5996048061,1.7116090592,10.1214144227,93.352
5.7891981938,1.7125128137,10.31234599,3.2192375154,10.7149319028,2.3013212043,10.0996771518,2.3460884428,4.5040811444,10.4567489887,3.0147545399,3.4273842526,10.5068668511,2.4792825225,2.2724622448,10.643475005,4.5645323835,2.7828664473,10.3976852483,132.784
4.2633201779,5.2204388793,0.6697813881,5.5017574514,3.1714571026,2.4952980685,10.4062060349,7.6057661185,2.9695187913,7.6435111163,10.3795336472,4.0492995145,10.1601450316,10.4725292996,10.7010822838,1.7492225319,9.5647832513,3.5291082982,10.8062696443,38.161
3.5718918272,4.3382571549,2.8578766749,1.731624056,4.5229682357,2.9031986073,10.220409878,4.0217231866,3.3547914399,4.1170677848,11.0258900838,2.8941210582,6.6417093129,10.4287218805,10.5561597668,2.2296243014,10.8673689885,2.74331802,10.7757174602,6.8870000000000005
2.5158029031,5.2523559385,5.9482734666,3.1182956921,4.5691528452,0.7559262816,10.8053654033,4.9626923415,5.0695743051,7.3824927483,10.5407973274,1.3866460331,8.8392607765,10.8099313299,10.6309392576,2.1229919066,10.0080693346,5.0019067271,10.5124892781,21.7175
2.2714902126,8.5078070725,5.0196384444,6.4006915243,2.6461888331,1.6143220891,9.7778986691,2.6937958951,3.3309384116,3.1643030164,10.5740090737,5.2325644665,4.0920584896,10.6780976581,10.3015963756,6.0457192092,10.9586350381,7.1767251134,10.9219336091,6.8870000000000005
1.7517204489,2.760455312,4.1389346217,6.3633779045,0.7097012877,4.8790924667,10.5357125192,2.7563344547,2.6413408074,6.0560721236,10.5533507191,2.6518846279,4.416856109,10.6414926863,10.385904027,0.543962245,10.9552399137,5.3676168578,10.829648928,21.7175
3.2603326966,6.4633652665,0.8955789154,4.7700506577,1.9374547012,3.4595364158,10.5102229168,5.039405189,1.2628167309,4.2389129144,10.5213616108,6.8804934765,6.4525303848,10.2835083486,10.6278755854,2.6563453908,11.0622793356,4.2368446266,10.7289219542,6.8870000000000005
2.3345168858,2.143855936,10.2400235653,0.8388896712,10.393228944,5.4865701135,10.3968929149,4.3313898449,4.8586547521,10.5854380143,6.9512728902,7.0511306789,10.5752885662,3.8620687086,4.4609525245,10.0235360045,2.3112424319,1.4269552246,10.6507159238,108.937
5.8816071712,3.3655434393,1.6250335984,3.6930404359,5.2156550845,2.5804998726,10.6518737784,7.0723561577,6.2925802805,4.5403612616,10.4630716202,4.7870130975,3.3336216204,10.7377789412,10.0668053877,5.615917819,11.1573014342,6.1282291755,10.4646403058,6.8870000000000005
5.8064817244,1.5582608513,10.508815703,3.6185473296,10.456286767,4.9511492372,10.4356810636,1.4220024883,2.7520479527,10.3945369099,0.6526986266,5.4973351031,10.4316134566,2.6290529721,2.5060402936,10.6296045465,1.0690209334,4.5156449192,10.3054294469,115.64699999999999
4.6153764758,2.9668657163,2.3630078854,3.7136426789,4.2279114714,4.1275347824,10.570785282,5.4213992457,2.9402049144,6.2979141835,10.4360633986,3.56887746,8.7076377958,10.3622652957,10.8248006208,2.7322349923,10.87711796,4.0287500416,10.4846515323,21.7175
0.8986227508,2.8634888098,10.113139932,1.1901272788,10.77819351,0.8100995619,10.0103743228,5.1680681039,1.748216815,10.2738484577,2.6193818569,5.7322792809,10.1750516923,4.0796923546,3.2724162337,10.7497162268,3.3303577045,4.2881185321,10.845494066,132.784
4.5290994814,4.4242124139,5.0941442826,4.1194803812,2.6824435721,5.6963592342,10.525157236,5.7510705331,4.2802982916,4.5667125527,10.4591116988,5.9235466478,3.450398338,10.6546532928,10.7446909807,4.1631279221,11.021557944,3.5280042972,10.4289526981,6.8870000000000005
2.3019426841,2.1871943618,10.6219653859,0.6711377319,10.0963402867,3.5897091053,10.441860033,5.6358626661,2.1475906338,10.0080935007,2.2309604486,3.7788046159,10.5429156307,4.051442115,3.1615850443,10.5892264654,4.0834886003,4.0156548847,10.7656077572,132.784
3.1349670375,1.1034867048,2.909336162,4.7205851152,1.5990683177,2.0827775149,10.8565300198,9.0528404258,6.2974127195,8.6699590708,10.6954563922,2.4988717442,9.4607502933,10.3831229177,10.788224483,2.9596324195,8.2578114898,1.1382426825,10.352317209,38.161
4.1893760438,4.6607015894,10.4046197823,1.8507449607,10.4867124238,2.3463310837,10.4286284231,3.9669369882,5.3106897788,10.4427872069,0.0874469548,3.4742463877,10.4166659182,5.7672049334,6.5085195547,10.5036024185,5.3058719262,3.3256194219,10.371810682,115.64699999999999
1.6484125589,3.9282698282,10.3410039045,5.5782515592,10.6053658929,1.3524604012,10.1283734876,2.0796217989,4.9673810102,10.5443762146,4.5675424596,3.1093755524,10.5527981141,3.8752945547,1.0364556765,10.7410624123,6.0900541509,4.4772968398,10.095503224,115.64699999999999
4.1138153888,5.098123088,0.5479502494,5.5012178426,0.5242765512,3.3681882259,10.5431342781,9.6392994377,4.7103380149,10.3289427942,10.1846179713,0.9906566619,10.0190617331,10.4381568063,10.3229199262,3.2022449649,8.987095642,3.4684443366,9.8258053808,38.161
4.1427631758,4.9804936754,10.4825831782,0.7166231871,10.3714437252,1.2438000242,10.4273706426,4.0388395002,1.3533591955,10.3334911376,3.1230173215,4.5659387396,10.5568485642,7.9200582695,10.3355579759,3.3496251352,4.4937011777,1.5968099187,10.4666700788,71.25750000000001
1.2780988572,3.8271097208,10.7790744267,5.2574301516,10.4442503402,0.5828398881,10.1784222569,5.050113201,1.8002937531,10.2327151006,3.714188423,3.3405960358,10.3179387149,3.4948998824,5.5188639058,10.3236588128,2.8572426968,3.601433789,10.7778534387,132.784
0.5770297165,3.6234196342,3.5597608618,5.9419168735,3.6942869329,2.3665372382,10.5033748645,4.6826209059,1.5109292986,4.7824131575,10.6114302387,3.6613116261,2.284664034,10.5688624356,10.7854400032,2.1030678653,10.8762365043,4.7795499372,10.6696992874,21.7175
5.4188315272,3.9246183971,1.5467324977,5.0787243354,4.4112532158,3.945887611,10.2472642056,4.5911233349,3.0093454174,6.28756835,10.7794326164,2.4994785397,6.6423186093,10.8671050319,10.431957864,5.3690462285,10.469584247,1.1916018528,10.9570641659,21.7175
6.3091152166,5.4475643103,3.3411811188,5.3929061583,2.4040316781,4.8061149855,10.6668402394,9.2268747067,4.1173482788,9.9691930172,10.3534422845,1.0884739575,9.7984975818,10.5686082339,10.3692634583,2.4559045643,8.8339950795,4.5457242066,10.0203651396,38.161
3.5359887755,4.3107836757,2.0430424983,2.983775409,0.8801123152,3.9729352373,10.3845047993,7.7995214388,3.3215897242,10.2045732613,10.2864594513,4.6725736066,9.7431029832,10.7109867809,10.6246130503,2.3897383681,8.8598444323,4.4666153206,10.3773220937,38.161
3.4941661286,1.9958285634,1.1872439757,5.1068003685,2.9099096639,6.4405006944,10.518083025,5.8206747559,1.5720975268,2.8664150043,10.893312292,4.5786582689,6.342923436,10.4844997294,11.0236368422,2.8312554621,10.534260029,5.2053921487,10.3341310293,6.8870000000000005
1.521248936,5.2506656333,10.6061679617,5.0339843413,10.466134826,3.0919607832,10.3515328209,4.9780633841,5.5512872046,10.3086024074,4.6521668846,3.3417358854,10.4416815432,4.9455454202,5.3730096127,10.4565365056,2.3137829296,2.7474323553,10.4461551548,132.784
4.8502374081,4.2347776417,6.3566985366,0.9877116247,6.2518855403,4.3002359932,11.0626987214,6.0334170583,2.7805430595,10.7320876087,3.7254267729,4.503772559,10.237777028,10.7777832767,10.5148956169,2.9274754313,3.5968210597,4.7829544205,10.4197355244,53.9345
0.3498231781,0.3718756617,10.1945251537,7.2255500218,10.7172624025,3.0170426703,10.3986063392,4.1440489538,3.0130710199,10.6048160198,3.2162146952,0.1538345654,10.3223426121,4.0049449106,4.8412950871,10.3814282135,2.8187804321,2.276070758,10.4399877321,93.352
6.2433765653,3.3067279476,10.6418414008,2.2341934325,10.5048776721,2.4038158979,10.2094948456,4.0867717342,5.3333820227,10.3982776991,0.5062500984,1.9050757162,10.5381619023,1.5203131695,4.9471992358,10.5123847199,0.9243106764,4.5576760617,10.3102355691,132.784
5.0716139556,2.6204489831,10.3444127502,2.2456379952,10.5559293948,5.3056709959,10.3995037575,4.9191747392,3.1636810636,10.7600386386,4.7056337176,0.7743456764,10.223967247,3.525620625,10.3729091848,6.3372283125,2.0829823655,3.2659448749,10.3979661907,71.25750000000001
4.6011313605,4.7275716105,10.2783066099,2.1977260862,10.7118118461,0.7768560689,10.2843587625,3.7966148352,3.7057514,10.6738511637,4.3596107698,2.4862792835,10.4996044046,3.1504780489,3.4721848367,10.5272086785,2.8091574429,0.8221965318,10.1760038841,108.937
2.0652704682,1.6379244065,10.4483235969,6.1941964067,10.6041970952,3.6191136991,10.228719593,4.024232809,4.160126208,10.2673061533,2.6137051982,3.5163545961,10.7219712839,4.9324288988,4.2778837666,10.7327840007,3.5536613638,1.6774148671,10.0121776153,115.64699999999999
3.9135920013,4.6712533177,10.2032247849,5.1748001918,10.3331319308,2.1140867279,10.5986486426,0.0142321536,0.2250341067,10.3131779928,3.4593391943,6.1099776573,10.5965037987,0.771446591,2.2919862493,10.2679681833,3.3417572234,3.7305020933,10.7752895031,122.54599999999999
4.5395081018,6.5084627154,1.3113307805,4.5657065172,3.9583589193,3.1250224972,10.44865729,8.4329407518,2.558857667,9.0844238309,10.6225135183,0.7727476895,7.257754057,10.8585897372,10.4670803641,5.7202587021,10.2955288727,4.6950348707,10.2567629279,21.7175
6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,13.0490957479,6.4219934744,6.4219934744,6.8870000000000005
1.7364207781,4.1706450816,10.3011278387,5.2903012446,10.6244469173,3.6731675934,10.6556948519,0.3333307593,4.8224798474,10.2330227045,4.5813230063,5.9289069669,10.562154484,6.9972246211,2.1353607377,10.0225653311,0.7640585748,3.3989786913,10.5293584688,122.54599999999999
4.3187620085,4.4818704949,10.6657379685,4.9501197552,9.999314254,2.509360588,10.2945389631,3.1749136567,0.8574553184,10.2283228037,0.1944040545,2.5799966853,10.1256534457,2.6358269109,3.8473500078,10.6667676987,1.7339124097,1.0559600448,11.0012893496,132.784
8.3853743447,0.3755998162,9.9958282045,0.9330367012,9.5715186414,3.3551065436,10.5526001072,9.1708637797,7.4637808352,10.1302417144,6.4796227959,3.9949862596,9.7796216345,10.349199285,9.8769781502,0.8994609373,0.2024749835,3.3664341516,10.3123089841,71.25750000000001
4.6601176044,4.3148203411,10.1991506326,4.9373819754,10.2205114016,3.7501462717,10.6461971355,0.2718986316,2.5617524101,10.641879528,4.5213195343,3.9854525309,10.501610433,7.5701849529,10.3059868473,3.237488392,3.5756015192,1.033113553,10.4362538756,71.25750000000001
1.3415313209,0.0663818452,10.6172207669,0.5445413974,10.0262906611,3.9264707235,10.1053548245,1.7428671006,2.1431121084,10.8302982358,4.3293282947,2.1199264366,10.3434324094,4.796227266,6.6020832419,10.6077056608,3.3184617721,5.1287201939,10.4523995639,108.937
5.4821972649,4.0176907287,9.9795653745,4.2484505029,10.3455572652,1.60279611,10.5389718613,4.6781193738,3.5216973362,11.0474366731,3.8268899579,1.0648750704,9.826100515,4.0637053155,10.768508081,5.6859102703,5.2886670882,3.259342393,10.2272717233,71.25750000000001
4.1849295058,2.4911578036,7.8868832377,2.6420697829,7.4110473517,0.7529795654,10.0853415925,10.0041260936,2.3746221244,10.1439458626,10.0609959018,0.1763733893,10.1642917736,10.2707190315,10.3035221798,3.5879443279,0.2557488482,2.9094182099,10.6381459926,53.9345
4.1483325077,2.9327263095,3.7679041403,2.9889096832,0.9157266007,0.6950432801,10.3538695779,4.7644727463,1.6939986101,9.9045560318,10.0793566865,4.4395935944,10.3639690491,10.2610745566,10.793030305,3.3923643818,9.5034353667,1.5381429237,10.5593381416,38.161
6.3675237537,2.9404943101,10.0651567486,4.1602394661,10.1868187338,2.573133599,10.8224477799,3.0522264217,0.3587437744,10.4890565102,4.9736310028,2.6042330371,10.3913242768,8.5154467772,10.253247235,3.897807545,0.2714057702,2.9593197854,10.4711863529,71.25750000000001
5.0138061565,6.6057166501,0.8962732662,5.5633388505,3.9997671338,1.8136024611,10.379221799,1.6636649648,4.9740085395,5.7345982649,11.026185576,4.0793817037,3.7114784109,10.5477662032,9.90091687,2.7890665669,11.1523578037,6.2697073108,10.5238623304,6.8870000000000005
1.7267164049,2.1186677004,1.7494433307,1.4037294936,1.7961042266,3.9172571838,10.3424666153,9.4456120684,2.8543517904,10.3870703208,10.3234266081,0.3573046114,10.3089216643,10.3092452389,10.4306313332,3.1409783605,8.3355707124,3.0769419557,10.1090123313,38.161
0.3199396654,3.4287998914,3.3540412005,1.2003343992,5.2838725236,4.3053595824,10.836508067,2.7891782109,3.5409236235,1.7925900658,10.2447319132,3.7882874668,0.9807452256,10.8246560113,10.4789415491,4.2478909241,10.9178571917,3.3740327149,10.6893228795,6.8870000000000005
4.3573310588,4.9531767659,10.458391258,3.2809628764,10.6699247869,3.3993981208,10.1432494559,4.4400310459,1.3956265921,10.5301743731,5.789254966,3.5574854043,10.5697865835,2.6510893023,6.3969707455,10.3943039786,4.6309352857,4.6145473538,10.2341207409,108.937
4.1215349199,1.485727486,7.9372323349,1.9214925319,6.7805834207,2.727259602,10.5429767383,9.9268386792,4.5722173749,10.3957128121,8.3606231803,4.3484143714,10.4427283441,10.561592008,10.60602301,3.3895887278,2.9452657182,3.5765569424,9.9011629559,53.9345
1.4931900385,3.4641903863,10.4295819294,2.146497911,10.459908308,1.6731574591,10.5567315437,7.6218415132,4.4354937319,10.328510554,3.5676553222,3.4690238901,10.3670414076,5.2294033498,10.0738459013,8.3508324939,1.5654696978,4.3444415665,10.4414585778,71.25750000000001
6.2416316499,5.6824300975,4.9216811067,4.9115864627,2.0700289204,4.1715356346,10.9610486801,4.8062284256,4.183441418,2.3509324667,10.7764906623,3.6757096434,3.2589306696,10.8581751696,10.4929177318,2.7845553548,10.5977872662,2.0621317528,10.142284561,6.8870000000000005
0.3251372438,1.4489669118,10.5074016367,7.1013639078,10.4369360469,4.5207336632,10.2801818496,1.4145554992,4.8722321648,10.5390217649,5.2579077616,0.5838324146,10.2560553521,3.9373511599,3.7120173201,10.52207622,2.2429274975,5.8097571314,10.4790248117,108.937
4.7960495766,3.1866950728,10.5625618363,3.0842522603,9.9802265755,5.5718801274,10.5721239502,2.8688447231,0.242461739,10.2452385318,0.6507996328,5.7040784788,10.7775425025,4.3482454789,5.1936627813,10.5465099958,0.569382938,3.3958586581,10.3280323493,108.937
1.3145221309,5.3015078574,10.2411558522,6.7393748541,10.7829406626,0.1550063045,10.4356356482,0.6167002232,1.7207579212,10.6946011679,3.8053637292,3.0939207199,10.4066229565,6.2783302215,6.5397878936,10.3008732691,5.3597753612,2.7667337859,9.9511538473,108.937
2.0894999943,0.7451734413,9.9006882938,1.7002079756,10.3968123371,0.5161310087,10.5246312677,4.2200510492,2.0529137791,10.4795844401,4.9457616691,1.7492920533,10.643516911,6.6503991005,5.4264437637,10.4118531325,3.9910164101,2.8109872827,10.6601054394,115.64699999999999
2.6191109721,3.3805648843,10.4117960208,4.2858793286,10.2828074117,3.4744528867,10.2860003766,4.3420213783,2.4074413515,10.6028315327,5.0979612695,1.933160788,10.5736913073,4.7741012122,4.2196295181,10.4296441307,3.4163112566,4.6095750202,10.5623609979,108.937
4.1005992328,1.3470717214,4.749146516,5.8615824158,2.478613794,4.7824248524,11.0238730432,4.8276227077,3.4781482893,5.0460843683,10.1695894704,5.9978491583,3.143806783,10.6005025148,10.7374500187,4.5566720276,10.7007865531,2.8854701015,10.5950206102,6.8870000000000005
4.2426387518,3.8736668178,10.2642434045,2.9907579997,9.9989082387,1.7755266145,10.3785919262,6.3485401127,6.0364488844,9.9784156985,3.7708874402,5.2350880783,10.7012533026,2.9403120395,5.5908313467,10.4032604601,1.9977485984,2.164041855,11.035455831,132.784
3.5736464327,4.0947330859,10.4275401075,3.9686251961,10.8579999387,4.502370245,10.2448574908,6.0111133575,2.626006031,10.7456108683,3.5851250302,1.7566430658,10.1682888799,4.6274636491,5.8894941332,10.5534474001,4.1972190162,3.6470752354,9.8667891943,108.937
6.7539353835,4.7169831383,8.3314101113,1.5649256963,7.888744184,1.9472811885,10.7089889858,9.649915346,3.8878232759,10.1194978306,10.3364912274,3.9326582101,10.0161975919,9.9446176129,10.4341576498,0.7699005057,3.5252896305,2.7754829576,9.9388276657,38.161
1.7330526757,3.1889538043,10.297817917,0.1152171114,10.4061770662,1.8677633221,10.9392231553,5.668078003,1.1084969225,10.0364246406,2.7427427141,2.1487037302,10.6186241851,7.0124085633,4.8708016952,10.4658533747,3.8655466904,2.0547583333,10.1606249446,122.54599999999999
5.6551527597,0.865388839,4.9469758629,0.9174610249,1.124584058,3.0131473159,10.733596203,6.2611677164,1.5038824341,7.4072829472,11.0072852756,4.2069106392,4.5522428058,11.173512264,10.3373235114,3.310185153,9.8674693681,5.3793061881,10.3246221865,21.7175
1.733763598,4.4736145978,10.3848999401,2.8868642765,10.3032962574,3.3212879055,10.0908151088,5.5106523617,3.6547039624,10.3631613647,1.9382998931,1.6588739315,10.7925492505,6.9939381685,8.113886755,9.5815568793,0.6031892369,4.3546110839,10.9190145652,122.54599999999999
3.6575971915,3.8494612876,1.4082883879,4.3265064329,2.4886249642,1.6551795407,10.2028824485,6.3098656088,2.8277300579,9.8310115523,10.3281768376,3.9129971482,9.8747159006,10.0898790174,10.9112262585,3.4471826367,10.2796825556,5.379254479,10.269102954,38.161
2.5377493157,4.3878151839,10.4820150883,2.7922548405,10.4525689476,2.3441331652,10.4336008654,2.192932393,2.6477104149,10.5203709418,4.0925746801,2.1572948677,10.4967129272,1.5240481779,3.3220962545,10.7069104133,4.1583125202,5.9027418195,10.0467143005,132.784
8.2961206851,4.8901840155,10.237129992,5.7666800049,10.0778104787,4.6577265582,10.2577057131,6.6736540362,8.4295563123,10.2973265143,3.8472464943,1.6797707944,10.6478567402,3.3581938652,8.9354466071,9.748467446,1.9404525243,2.4521132898,10.4375360251,93.352
4.0629020844,3.839910861,10.3382895003,2.4764671327,10.2151769134,1.4832746174,10.7942124264,4.6345607829,3.2138805364,10.5800788986,1.6159692705,3.1874070555,9.8211368883,7.4718443135,3.4697434201,10.6193162449,3.856344706,4.7206834824,10.4882252687,122.54599999999999
5.2829152075,4.0971689221,2.8119909089,3.5194685767,4.7488931728,3.2157212843,10.1016117717,9.6398751519,6.2051686112,9.7345087166,9.9281719746,1.0719033557,10.1142272361,10.8798907367,10.6053000182,4.8174049837,8.3541449874,1.9731023049,10.2285868158,38.161
3.7983206122,2.9837394871,1.5938819516,1.8086221488,1.6178519673,5.1701301729,10.4090882916,4.3706172933,3.6401858754,5.9948627684,10.8366748597,3.8968839355,5.8068130194,10.5322566588,10.4618807641,1.4224226846,9.984777318,5.3844995159,11.3697481465,6.8870000000000005
3.2754427053,5.2475771841,10.5069334844,4.9476844405,10.5767355102,3.5841527049,10.8332975896,0.9987718239,1.2866820156,10.0192176926,4.7218786478,2.6310470242,9.9076159876,4.0175024122,5.861939087,10.4241159842,0.4694860425,0.304241691,10.6754258156,132.784
6.7962859936,4.3146169707,10.1127830119,2.7297111632,10.3014600162,3.5331178077,10.356361001,6.7669846139,5.662294229,10.4169834701,5.8439318161,3.3689795789,10.4165295061,6.5309664723,10.5325616843,6.3798221997,3.455889488,0.7024353061,10.6062140401,71.25750000000001
5.6793537805,5.0336825702,10.532768679,0.2498250457,10.2256140486,2.0588028835,10.8336005615,3.6860051974,0.807916846,10.0780352993,4.5039332414,5.2590344973,10.6572218194,2.6281134592,4.751360554,10.5214549527,1.5743352262,1.1842521489,10.1628388017,115.64699999999999
3.0757461444,0.9204891659,4.4286559549,2.7355954507,2.3099414036,1.9739883592,10.735373372,3.2080179423,0.7676108493,8.9389359349,10.8764907855,0.4123231019,5.3464823805,10.4173233892,10.417386347,2.7812821329,10.1708370292,4.3432765646,10.912996554,21.7175
3.1052994502,2.4573740034,10.6175000161,5.8978697972,10.3664019163,5.9037556527,10.6162083661,1.7830589968,1.7834988878,10.6785196848,3.1156758457,4.0778198246,10.2349936954,1.5174558239,1.9009082192,10.286260147,1.0403901903,2.4147259817,10.3280523523,93.352
6.5157949212,6.0228362824,3.684021934,5.7645645453,5.9559432965,4.1968571694,10.4013385456,7.8900130443,2.296046875,9.0738805346,10.4229793499,5.0236455088,10.175512612,10.6855750996,10.2722534506,1.6573856921,9.3754408647,4.7824344319,10.492894733,38.161
5.6864142456,3.816525418,10.3866437362,5.1069936064,10.5811275141,4.4689466794,10.3585513972,2.3978124067,3.8531414729,10.3598059103,5.6653199294,1.7077080951,10.5199310215,1.1833342355,6.6912618154,10.4034530181,2.2131625122,1.4523585103,10.4406209597,108.937
2.4209568473,1.4473459159,10.8360383691,2.7414438743,10.341482546,4.2388207821,10.3590507663,4.1114180098,1.8746091588,10.5501572316,0.8848011461,0.6922856779,10.1369958805,2.9677396623,4.0064536593,10.4368855052,1.141292833,1.0236156228,10.5337466308,132.784
3.1515025673,3.7276092958,10.2130973666,1.0500072068,10.5561632322,2.1542853131,10.544699921,2.3165823418,4.4674799482,10.5835681562,4.9795848602,5.0031691746,10.2037081596,3.5875123253,5.2751496748,10.509642734,0.7410605742,0.3131412252,10.53908251,122.54599999999999
1.1123392143,4.2727866044,10.9073886268,0.6066034947,10.2832186761,4.6688491825,10.1022642366,2.8729207612,0.6705102047,10.5584976439,3.4370810142,4.4448935131,10.6015599049,2.3463829787,9.9871683989,8.1044717248,4.2465885228,0.0996233637,10.3285340347,71.25750000000001
0.368103229,4.1803945066,10.1666725523,4.8586338718,10.9188884394,4.5230942941,10.3178528327,3.6871700778,5.086828568,10.2453435842,0.6199026276,1.4254393758,10.6838727092,4.5070603015,4.9519869505,10.0050016975,0.8856063707,3.3150411014,10.6282473635,115.64699999999999
4.0719468442,4.1259348984,10.7012135823,2.1248879992,10.7718130712,6.3848086964,10.382688562,1.6792157034,4.3857300174,10.3398042142,5.5393613647,1.3801892806,10.5910048755,4.9880452742,4.4304943188,10.1752619397,1.5410280558,1.7805113716,9.9956486808,93.352
3.8062021731,4.2088420337,10.4448535301,0.1967596126,10.3626237706,1.6562055698,10.7480578105,2.7156511438,4.3122257129,10.4338472337,2.9782185561,2.7312992797,10.3801529963,2.9113027863,5.2084186784,10.4640382665,3.7119866809,3.1403104502,10.3620254273,115.64699999999999
3.748044591,6.6199307764,1.6883819493,5.6675430121,0.6543704985,4.3275151184,11.0337479242,5.6119320973,2.5458174243,5.722745288,10.368000223,2.2770103235,5.3259781745,10.2506238608,10.2819457197,4.1691083285,11.1229393216,5.379814043,10.5583209901,6.8870000000000005
