Gene1,Gene2,EdgeWeight,Confidence,Stability,MeanPercentile,MeanZ,ZCILower,ZCIUpper,SelectedRuns,ObservedRuns,RunCount,BestRank
WNT4,DKK1,-0.5911271934868708,0.8235294117647058,1.0,0.8235294117647058,0.5663662181590923,0.5177763045819384,0.6171983454477671,30,30,30,4
WNT4,DMRT1,-0.5982819931748121,0.8235294117647058,1.0,0.8235294117647058,0.6476399790643785,0.5896776880975414,0.6851233816038733,30,30,30,4
PGD2,SOX9,0.6887019494351978,0.8156862745098039,1.0,0.8156862745098039,0.9813977695468701,0.9304081498830256,1.0358129121795492,30,30,30,4
CTNNB1,UGR,-0.3043528435807969,0.8098039215686275,1.0,0.8098039215686275,0.44537557734927324,0.37816567168481974,0.5250968295898647,30,30,30,4
DHH,GATA4,-0.4892934637310632,0.807843137254902,1.0,0.807843137254902,0.7331805891465737,0.6788162282509613,0.7801770608061661,30,30,30,3
SOX9,DHH,0.6726529634434143,0.807843137254902,1.0,0.807843137254902,0.9587202273049763,0.9258626745994054,1.011203563338849,30,30,30,4
SOX9,SRY,0.5939017239085251,0.8,1.0,0.8,0.763844509986549,0.7108923268822802,0.8349199626926087,30,30,30,4
PGD2,NR0B1,-0.6229793273266371,0.7980392156862746,1.0,0.7980392156862746,0.926921538305134,0.8711388557415487,0.9757641487516895,30,30,30,3
AMH,WT1mKTS,-0.4718152918330735,0.7960784313725491,1.0,0.7960784313725491,0.6911532897503558,0.6492367888092011,0.7272665184955021,30,30,30,3
SOX9,FGF9,0.6820751412674723,0.7960784313725491,1.0,0.7960784313725491,0.9719663024153326,0.9336277726026625,1.0132856347621353,30,30,30,4
WNT4,PGD2,-0.6885414620101334,0.7960784313725491,1.0,0.7960784313725491,0.9775285727322301,0.9454978090682908,1.0176640884221555,30,30,30,4
SOX9,PGD2,0.6887019494351978,0.792156862745098,1.0,0.792156862745098,0.9785200183259747,0.9437112890155314,1.0121079181727066,30,30,30,4
WNT4,FGF9,-0.68229094693726,0.792156862745098,1.0,0.792156862745098,0.9731696868430096,0.9403177205027606,1.0079192780391635,30,30,30,4
CTNNB1,SRY,-0.5899707446214315,0.788235294117647,1.0,0.788235294117647,0.740905224194598,0.6785877173329085,0.7920296129737004,30,30,30,4
SOX9,WT1mKTS,-0.47127134123856523,0.7843137254901961,1.0,0.7843137254901961,0.688235329793492,0.6347672980704414,0.7427106700787367,30,30,30,3
WNT4,DHH,-0.6680444213034539,0.7803921568627451,1.0,0.7803921568627451,0.933433320590575,0.9001354004458466,0.9642407154727759,30,30,30,4
NR0B1,UGR,-0.29865747771316387,0.7725490196078432,1.0,0.7725490196078432,0.40576533508272494,0.30432340186438034,0.5078265042716581,30,30,30,3
FGF9,SOX9,0.6820751412674723,0.7705882352941177,1.0,0.7705882352941177,0.9373106647542115,0.8679894941425295,1.0020240686659359,30,30,30,4
DKK1,CBX2,-0.2970992860672851,0.7686274509803922,1.0,0.7686274509803922,0.1512392857855098,0.06964915252990242,0.23055160904905198,30,30,30,4
RSPO1,CBX2,-0.2988209601078457,0.7647058823529412,1.0,0.7647058823529412,0.1628295572581151,0.050966072848453496,0.27539175179564596,30,30,30,4
FGF9,GATA4,-0.48719907051740424,0.764705882352941,1.0,0.764705882352941,0.7214552176864136,0.6746791427293252,0.7736046916317856,30,30,30,3
FGF9,NR0B1,-0.6203731897335235,0.764705882352941,1.0,0.764705882352941,0.9113160751419437,0.8733232567250933,0.9716740932633999,30,30,30,3
FOXL2,DKK1,-0.5716546038866972,0.764705882352941,1.0,0.764705882352941,0.4352905084367899,0.3668572403710081,0.5029412721430909,30,30,30,5
NR0B1,RSPO1,0.6554482033989387,0.764705882352941,1.0,0.764705882352941,0.7249825301548442,0.6836249030624797,0.7715877402465485,30,30,30,5
RSPO1,FOXL2,0.686292898710713,0.764705882352941,1.0,0.764705882352941,1.0346167818495624,1.0034697019342738,1.0640311903723054,30,30,30,5
SRY,WT1pKTS,0.5651552225749602,0.764705882352941,1.0,0.764705882352941,0.8353329109876991,0.799343163613775,0.8916119993338631,30,30,30,5
WNT4,NR5A1,-0.5530571144113418,0.764705882352941,1.0,0.764705882352941,0.5658019419318532,0.5316103165844254,0.5992582278414763,30,30,30,5
WT1pKTS,CTNNB1,-0.6570545262751636,0.764705882352941,1.0,0.764705882352941,0.7046219561880254,0.6649724824285935,0.7372940391906988,30,30,30,5
PGD2,WNT4,-0.6885414620101334,0.7588235294117646,1.0,0.7588235294117646,0.7098047090484604,0.6717267323498173,0.7618850104110289,30,30,30,5
FOXL2,DMRT1,-0.5589817632304361,0.7568627450980391,1.0,0.7568627450980391,0.3819827501911461,0.2939246709886083,0.45889798314876273,30,30,30,5
SOX9,AMH,0.6380578211825912,0.7490196078431371,1.0,0.7490196078431371,0.7985768147667486,0.7435300564963347,0.847476980067257,30,30,30,5
AMH,GATA4,-0.48597220145025244,0.7411764705882352,1.0,0.7411764705882352,0.7145435370518027,0.6699802814893774,0.7520229780658777,30,30,30,4
NR0B1,AMH,-0.6331864544146387,0.7215686274509803,1.0,0.7215686274509803,0.771380038498918,0.7097086144227834,0.8371874223310654,30,30,30,5
DHH,WT1mKTS,-0.46601332382130695,0.7176470588235293,1.0,0.7176470588235293,0.6578298914970538,0.6158342847022595,0.7033339143504862,30,30,30,5
FGF9,WNT4,-0.68229094693726,0.7117647058823529,1.0,0.7117647058823529,0.6796202057647107,0.6514254726550981,0.7169573284090709,30,30,30,5
CTNNB1,NR0B1,0.6154688501983968,0.7078431372549019,1.0,0.7078431372549019,0.8820028131158524,0.843415798064843,0.924857823864031,30,30,30,4
DHH,SOX9,0.6726529634434143,0.7078431372549019,1.0,0.7078431372549019,0.8746557093765686,0.8266697355906938,0.935108261254994,30,30,30,5
DKK1,FOXL2,-0.5716546038866972,0.7058823529411764,1.0,0.7058823529411764,0.44393705578881365,0.39912836065274526,0.4903791262421313,30,30,30,6
NR0B1,CTNNB1,0.6154688501983968,0.7058823529411764,1.0,0.7058823529411764,0.4638275949761329,0.42455993988514795,0.5251062750157209,30,30,30,6
NR0B1,DHH,-0.6107617690832343,0.7058823529411764,1.0,0.7058823529411764,0.6206164374927388,0.5508353708389364,0.6868757315250027,30,30,30,6
NR0B1,FGF9,-0.6203731897335235,0.7058823529411764,1.0,0.7058823529411764,0.6356339921440965,0.5830711348704661,0.6872594349350369,30,30,30,6
NR0B1,NR5A1,-0.5170004463889035,0.7058823529411764,1.0,0.7058823529411764,0.37721271994267885,0.3422777750293927,0.4062807208933946,30,30,30,6
NR0B1,PGD2,-0.6229793273266371,0.7058823529411764,1.0,0.7058823529411764,0.6097825258704089,0.543075107390489,0.6606585872892674,30,30,30,6
WNT4,WT1pKTS,-0.44738946828997916,0.7058823529411764,1.0,0.7058823529411764,0.2664500791726756,0.2396654277794507,0.29336098432133806,30,30,30,6
WT1pKTS,RSPO1,-0.5983622027047122,0.7058823529411764,1.0,0.7058823529411764,0.3879446237767708,0.35066493653749353,0.42848117562243204,30,30,30,6
WT1pKTS,SRY,0.5651552225749602,0.7058823529411764,1.0,0.7058823529411764,0.5980551877515379,0.5409867434858696,0.6477374276591061,30,30,30,6
WT1pKTS,UGR,0.28435465352600703,0.6960784313725489,1.0,0.6960784313725489,0.3079631652050477,0.23240193195301312,0.36085563237657803,30,30,30,5
CTNNB1,DMRT1,-0.5459628714250349,0.6823529411764705,1.0,0.6823529411764705,0.2939901776039687,0.21864023182710296,0.3494859883019122,30,30,30,6
PGD2,DKK1,0.5475941652686204,0.6823529411764705,1.0,0.6823529411764705,0.2732738383722644,0.2094487096892747,0.3456759066166636,30,30,30,6
DMRT1,CBX2,-0.2918413590629218,0.680392156862745,1.0,0.680392156862745,0.11496330836468437,0.03400362114436863,0.19354351852110172,30,30,30,4
DHH,NR0B1,-0.6107617690832343,0.6784313725490195,1.0,0.6784313725490195,0.8533404286929706,0.7858680988214785,0.8987406225929321,30,30,30,5
PGD2,DMRT1,0.5437571657486899,0.6784313725490195,1.0,0.6784313725490195,0.27915350449338044,0.21007895189824222,0.3476111039400944,30,30,30,5
CTNNB1,DKK1,-0.5457308874506268,0.6705882352941176,1.0,0.6705882352941176,0.2606877183488405,0.20289500415158704,0.326245382442363,30,30,30,6
AMH,SOX9,0.6380578211825912,0.6470588235294117,1.0,0.6470588235294117,0.6444680900039318,0.5650932343337404,0.697648483869631,30,30,30,7
DKK1,WT1mKTS,-0.44320696061662346,0.6470588235294117,1.0,0.6470588235294117,0.527248185957771,0.4674385954132403,0.6023379843124596,30,30,30,7
RSPO1,DHH,-0.5429340898714982,0.6470588235294117,1.0,0.6470588235294117,0.25050401950077933,0.18512767979029054,0.3182092773651136,30,30,30,7
RSPO1,FGF9,-0.5557146918800613,0.6470588235294117,1.0,0.6470588235294117,0.28318980737355653,0.23059582301874318,0.335635366540729,30,30,30,7
RSPO1,SRY,-0.5195882204526093,0.6470588235294117,1.0,0.6470588235294117,0.33564863960132557,0.2725117021949568,0.3802950950298577,30,30,30,7
SOX9,RSPO1,-0.5766187943573942,0.6470588235294117,1.0,0.6470588235294117,0.259605431304726,0.19770777947811863,0.3095451258668185,30,30,30,7
SRY,CTNNB1,-0.5899707446214315,0.6470588235294117,1.0,0.6470588235294117,0.31591084920613605,0.24515284370857698,0.38369433355437643,30,30,30,7
SRY,NR5A1,0.4960106388112334,0.6470588235294117,1.0,0.6470588235294117,0.26751741889662184,0.22082281152962832,0.3299021839919345,30,30,30,7
DHH,WNT4,-0.6680444213034539,0.6450980392156862,1.0,0.6450980392156862,0.6106631555055143,0.569521256868738,0.6530904208204118,30,30,30,7
DMRT1,UGR,-0.2731696258422385,0.6450980392156862,1.0,0.6450980392156862,0.23169220630887916,0.14363186987733692,0.33056269744513056,30,30,30,5
DMRT1,FOXL2,-0.5589817632304361,0.6333333333333333,1.0,0.6333333333333333,0.378600820012916,0.3139487678716256,0.4325939593499557,30,30,30,7
DMRT1,GATA4,-0.45730684244366415,0.6313725490196077,1.0,0.6313725490196077,0.5552588528628029,0.5074303682630307,0.6087823190886997,30,30,30,7
DKK1,WT1pKTS,0.4114734063136539,0.6294117647058822,1.0,0.6294117647058822,0.09304720795512239,0.05274162872804829,0.14495176523169134,30,30,30,7
RSPO1,AMH,-0.525420611135864,0.6274509803921567,1.0,0.6274509803921567,0.1735190051780252,0.11681797639083684,0.22144177748017224,30,30,30,7
DKK1,PGD2,0.5475941652686204,0.6137254901960784,1.0,0.6137254901960784,0.18735907452686235,0.13378183968059887,0.24083688920175925,30,30,30,7
DKK1,UGR,-0.2698921502341367,0.6078431372549019,1.0,0.6078431372549019,0.20894409961159546,0.11942679326156484,0.2950819856511675,30,30,30,7
DMRT1,WT1pKTS,0.4083063158899334,0.6058823529411764,1.0,0.6058823529411764,0.07774767578181967,0.016744420752627887,0.1280167075201977,30,30,30,7
DKK1,AMH,0.5194278810814811,0.6039215686274509,1.0,0.6039215686274509,0.14039688753953064,0.09092448305485704,0.19793691035642907,30,30,30,7
DKK1,GATA4,-0.45609883285668457,0.6039215686274509,1.0,0.6039215686274509,0.5485604691228626,0.4926920443036234,0.6045634698692379,30,30,30,7
SOX9,CBX2,-0.28441826523552705,0.6019607843137255,1.0,0.6019607843137255,0.06367567290621558,-0.04650950291114801,0.17755780994717243,30,30,30,4
WNT4,FOXL2,0.5534935402827245,0.6019607843137255,1.0,0.6019607843137255,0.3503985532175376,0.3193645360684403,0.3833054964875727,30,30,30,7
RSPO1,PGD2,-0.5461242074208131,0.5941176470588235,1.0,0.5941176470588235,0.17882373978242366,0.12496717162260151,0.24944030030014314,30,30,30,7
CTNNB1,CBX2,-0.28556667620072784,0.5932679738562091,0.9666666666666667,0.6137254901960784,0.07121686318473994,-0.04843338787267501,0.1555917905209221,29,30,30,5
AMH,WNT4,-0.6556099344469132,0.5901960784313726,1.0,0.5901960784313726,0.5505409447441086,0.5150586132404595,0.5925568540821018,30,30,30,7
CBX2,NR5A1,0.44683489087562295,0.5882352941176471,1.0,0.5882352941176471,0.010175473496922334,-0.07692885332611249,0.07422018268817887,30,30,30,8
DKK1,DHH,0.5190851332661833,0.5882352941176471,1.0,0.5882352941176471,0.1206165928836934,0.0706166930768212,0.16465450580981655,30,30,30,8
DMRT1,WT1mKTS,-0.43073038461347374,0.5882352941176471,1.0,0.5882352941176471,0.4554993193550285,0.40414438234122896,0.5105344978901437,30,30,30,8
FGF9,DMRT1,0.5271362366287797,0.5882352941176471,1.0,0.5882352941176471,0.16676187163550404,0.10398973418695222,0.23360369703884187,30,30,30,8
NR5A1,SRY,0.4960106388112334,0.5882352941176471,1.0,0.5882352941176471,0.19983326134658788,0.13429900656838523,0.27273932632156983,30,30,30,8
SOX9,CTNNB1,-0.5631088407259386,0.5882352941176471,1.0,0.5882352941176471,0.16030272554578914,0.12031750247154026,0.21734603407650005,30,30,30,8
SRY,SOX9,0.5939017239085251,0.5862745098039216,1.0,0.5862745098039216,0.3510420597521912,0.27600494559899685,0.41528699324401314,30,30,30,8
NR5A1,NR0B1,-0.5170004463889035,0.5843137254901961,1.0,0.5843137254901961,0.2892126496317997,0.23178350405520942,0.3396486334112179,30,30,30,8
FGF9,RSPO1,-0.5557146918800613,0.5823529411764706,1.0,0.5823529411764706,0.13611501163301107,0.09304566048742416,0.18567144990335913,30,30,30,8
DMRT1,FGF9,0.5271362366287797,0.5803921568627451,1.0,0.5803921568627451,0.12747479261540676,0.07930799884677354,0.1737193025937787,30,30,30,8
DMRT1,PGD2,0.5437571657486899,0.5568627450980392,1.0,0.5568627450980392,0.16583794206481048,0.11158185498548967,0.22288565187404796,30,30,30,7
FGF9,DKK1,0.5227645552225132,0.5529411764705883,1.0,0.5529411764705883,0.10607478971037887,0.030950270458867495,0.1966700462929328,30,30,30,8
FOXL2,CBX2,-0.28301731186247403,0.545359477124183,0.9333333333333333,0.584313725490196,0.053548415139701024,-0.041713733529283925,0.1583409195186935,28,30,30,5
DKK1,FGF9,0.5227645552225132,0.5372549019607843,1.0,0.5372549019607843,0.10359103161344434,0.04038532379171805,0.1587646529724926,30,30,30,8
DMRT1,AMH,0.5111045921992136,0.5333333333333333,1.0,0.5333333333333333,0.09424527076707155,0.04010735665330716,0.14987625430215912,30,30,30,8
SOX9,NR0B1,-0.4999837721380302,0.5333333333333333,1.0,0.5333333333333333,0.1863081093411439,0.11722272120955479,0.24765312884326734,30,30,30,8
NR0B1,WT1pKTS,-0.3851185623338675,0.5294117647058824,1.0,0.5294117647058824,-0.034343356446127384,-0.06700475726577199,-0.014383600898317875,30,30,30,9
RSPO1,SOX9,-0.5766187943573942,0.5294117647058824,1.0,0.5294117647058824,0.23582685313164956,0.1700182031827109,0.29110760633311983,30,30,30,8
SOX9,FOXL2,-0.49464085132149893,0.5294117647058824,1.0,0.5294117647058824,0.04709299457750614,-0.0018132414337961211,0.10625372664731479,30,30,30,9
SOX9,NR5A1,0.41551619211336493,0.5294117647058824,1.0,0.5294117647058824,-0.1532937769561214,-0.2101440745887846,-0.08435166708188763,30,30,30,9
SRY,WT1mKTS,-0.3860021010661022,0.5294117647058824,1.0,0.5294117647058824,0.19859730895587466,0.15083638811480155,0.24711570940314392,30,30,30,9
WNT4,SRY,-0.4552236434310109,0.5294117647058824,1.0,0.5294117647058824,-0.03481748869780504,-0.0787592586281432,0.0073811457437783536,30,30,30,9
DMRT1,DHH,0.5118790859133574,0.5274509803921569,1.0,0.5274509803921569,0.08129400941799848,0.045267515614269144,0.1329092887720309,30,30,30,9
DMRT1,WNT4,-0.5982819931748121,0.5274509803921569,1.0,0.5274509803921569,0.2731323352790521,0.22721541125712963,0.3062352547786367,30,30,30,9
SOX9,UGR,-0.21643680100080276,0.5274509803921569,1.0,0.5274509803921569,-0.15906492266988195,-0.25343271010352175,-0.0795950872778497,30,30,30,9
AMH,DKK1,0.5194278810814811,0.5215686274509804,1.0,0.5215686274509804,0.0835976305381792,0.007369335475992787,0.15586390474592698,30,30,30,8
SRY,GATA4,-0.3779856766865037,0.5176470588235295,1.0,0.5176470588235295,0.11376764184956675,0.05569242549776694,0.1616188889567317,30,30,30,9
DHH,DKK1,0.5190851332661833,0.5137254901960785,1.0,0.5137254901960785,0.08133555111860755,0.013868947823584466,0.1321688061894643,30,30,30,8
PGD2,RSPO1,-0.5461242074208131,0.5078431372549019,1.0,0.5078431372549019,0.07945096835169142,0.014202337758742342,0.15385738924763026,30,30,30,8
DHH,DMRT1,0.5118790859133574,0.503921568627451,1.0,0.503921568627451,0.06370444243671936,0.01427492383978913,0.13690064974286362,30,30,30,9
DKK1,CTNNB1,-0.5457308874506268,0.5019607843137255,1.0,0.5019607843137255,0.05952525188845911,0.00587836587347492,0.1378986651346315,30,30,30,9
DMRT1,CTNNB1,-0.5459628714250349,0.4980392156862745,1.0,0.4980392156862745,0.060829962109243595,0.009926349732648177,0.11261866173881449,30,30,30,9
AMH,DMRT1,0.5111045921992136,0.49607843137254903,1.0,0.49607843137254903,0.058420948757046044,-0.016361518116947027,0.1156492033959872,30,30,30,9
WNT4,GATA4,0.3719554044418579,0.4823529411764706,1.0,0.4823529411764706,0.08005686030979363,0.04554185462585936,0.12084418388570384,30,30,30,9
DHH,RSPO1,-0.5429340898714982,0.47954248366013075,0.9666666666666667,0.49607843137254903,0.060700907094367526,-0.025846938480543438,0.1501610927735008,29,30,30,8
CTNNB1,SOX9,-0.5631088407259386,0.4725490196078431,1.0,0.4725490196078431,0.14601939352299378,0.10998841990136148,0.19294861387756423,30,30,30,9
DKK1,WNT4,-0.5911271934868708,0.4725490196078431,1.0,0.4725490196078431,0.23852726077070782,0.2004079060518477,0.276761642185402,30,30,30,9
CBX2,WT1pKTS,0.3658606335926015,0.47058823529411764,1.0,0.47058823529411764,-0.12742812907268602,-0.2163331979605785,-0.06997442647117733,30,30,30,10
FOXL2,NR0B1,0.4549780602140361,0.47058823529411764,1.0,0.47058823529411764,-0.08427290853661963,-0.1258103837155736,-0.03149693271516964,30,30,30,10
NR0B1,FOXL2,0.4549780602140361,0.47058823529411764,1.0,0.47058823529411764,-0.15725001223159468,-0.2036284607789802,-0.1216331354397226,30,30,30,10
