Regulator	Target	SINGE_Score
GATA4	DKK1	0.00033
SOX9	CTNNB1	0.00032
FOXL2	NR0B1	0.00032
NR5A1	DMRT1	0.00031
FOXL2	SRY	0.00031
DHH	FOXL2	0.0003
CTNNB1	UGR	0.0003
CTNNB1	CBX2	0.00029
FOXL2	FGF9	0.00029
WNT4	FGF9	0.00028
DKK1	WT1pKTS	0.00028
FOXL2	RSPO1	0.00028
FOXL2	CBX2	0.00027
DMRT1	SOX9	0.00027
FGF9	DHH	0.00027
GATA4	FGF9	0.00026
CTNNB1	PGD2	0.00026
DHH	SOX9	0.00025
FGF9	WNT4	0.00025
NR0B1	DKK1	0.00025
WT1mKTS	DMRT1	0.00024
DHH	NR5A1	0.00024
FOXL2	WNT4	0.00024
DKK1	DMRT1	0.00024
CBX2	NR0B1	0.00023
DHH	AMH	0.00023
CTNNB1	NR0B1	0.00023
WT1mKTS	PGD2	0.00022
DHH	PGD2	0.00022
FOXL2	AMH	0.00022
NR5A1	AMH	0.00022
DKK1	FGF9	0.00021
FOXL2	NR5A1	0.00021
AMH	CBX2	0.00021
SOX9	UGR	0.00021
NR0B1	PGD2	0.0002
DMRT1	SRY	0.0002
CTNNB1	WNT4	0.0002
GATA4	UGR	0.00019
NR0B1	DMRT1	0.00019
AMH	FOXL2	0.00019
RSPO1	WNT4	0.00019
SOX9	DHH	0.00018
SOX9	AMH	0.00018
FGF9	RSPO1	0.00018
DMRT1	NR5A1	0.00018
DKK1	CBX2	0.00018
SOX9	NR0B1	0.00017
FOXL2	WT1pKTS	0.00017
DKK1	NR0B1	0.00017
UGR	DKK1	0.00017
SOX9	PGD2	0.00017
SOX9	DKK1	0.00016
SOX9	FOXL2	0.00016
DMRT1	CBX2	0.00016
FOXL2	UGR	0.00016
DKK1	AMH	0.00016
DHH	DKK1	0.00015
SOX9	WT1pKTS	0.00015
SRY	WT1pKTS	0.00015
AMH	UGR	0.00015
DHH	DMRT1	0.00015
WT1pKTS	RSPO1	0.00015
NR5A1	DHH	0.00014
AMH	NR5A1	0.00014
FOXL2	SOX9	0.00014
SOX9	FGF9	0.00014
PGD2	SRY	0.00014
DHH	FGF9	0.00014
CBX2	WNT4	0.00014
UGR	FGF9	0.00013
FGF9	FOXL2	0.00013
PGD2	AMH	0.00013
NR5A1	CTNNB1	0.00013
NR5A1	WNT4	0.00013
FGF9	PGD2	0.00013
CBX2	SRY	0.00013
NR5A1	WT1pKTS	0.00012
GATA4	DMRT1	0.00012
SOX9	DMRT1	0.00012
DHH	WT1pKTS	0.00012
NR5A1	GATA4	0.00012
FGF9	DKK1	0.00012
WNT4	WT1pKTS	0.00012
AMH	SOX9	0.00012
WT1pKTS	AMH	0.00012
SRY	WNT4	0.00011
FGF9	SOX9	0.00011
AMH	PGD2	0.00011
PGD2	DHH	0.00011
UGR	SOX9	0.00011
UGR	RSPO1	0.00011
NR0B1	UGR	0.00011
WT1pKTS	FOXL2	0.00011
SRY	UGR	0.00011
NR0B1	SOX9	0.00011
AMH	NR0B1	0.0001
NR5A1	SOX9	0.0001
GATA4	WNT4	0.0001
DKK1	SRY	0.0001
SOX9	WNT4	0.0001
DMRT1	DKK1	0.0001
AMH	RSPO1	0.0001
DMRT1	FGF9	0.0001
DKK1	UGR	0.0001
FOXL2	CTNNB1	0.0001
AMH	DHH	0.0001
DMRT1	AMH	9e-05
SRY	NR5A1	9e-05
RSPO1	PGD2	9e-05
PGD2	SOX9	9e-05
CBX2	DHH	9e-05
CTNNB1	DHH	9e-05
SRY	CTNNB1	9e-05
WNT4	DHH	9e-05
AMH	WNT4	9e-05
SOX9	SRY	9e-05
DKK1	DHH	9e-05
FGF9	WT1pKTS	9e-05
SOX9	NR5A1	9e-05
SRY	DKK1	8e-05
GATA4	WT1mKTS	8e-05
AMH	DKK1	8e-05
FGF9	DMRT1	8e-05
CTNNB1	WT1mKTS	8e-05
PGD2	DMRT1	8e-05
RSPO1	AMH	8e-05
DKK1	WNT4	8e-05
FOXL2	DHH	8e-05
CBX2	AMH	8e-05
SOX9	WT1mKTS	8e-05
WNT4	DKK1	8e-05
CBX2	DMRT1	8e-05
UGR	WNT4	7e-05
FGF9	AMH	7e-05
AMH	GATA4	7e-05
SRY	SOX9	7e-05
UGR	PGD2	7e-05
FOXL2	DKK1	7e-05
DHH	GATA4	7e-05
AMH	DMRT1	7e-05
PGD2	WT1mKTS	7e-05
DKK1	SOX9	7e-05
CTNNB1	SOX9	7e-05
CBX2	WT1mKTS	7e-05
CBX2	PGD2	7e-05
DMRT1	WT1mKTS	7e-05
CTNNB1	DMRT1	7e-05
RSPO1	WT1mKTS	7e-05
CTNNB1	GATA4	7e-05
UGR	DHH	7e-05
DKK1	RSPO1	7e-05
SRY	DMRT1	6e-05
UGR	NR0B1	6e-05
FOXL2	WT1mKTS	6e-05
FOXL2	GATA4	6e-05
NR0B1	GATA4	6e-05
UGR	WT1mKTS	6e-05
WT1mKTS	GATA4	6e-05
RSPO1	DMRT1	6e-05
PGD2	GATA4	6e-05
DMRT1	GATA4	6e-05
DMRT1	DHH	6e-05
AMH	WT1mKTS	6e-05
UGR	DMRT1	6e-05
CBX2	DKK1	6e-05
RSPO1	GATA4	6e-05
SRY	AMH	6e-05
RSPO1	UGR	6e-05
FGF9	GATA4	6e-05
