Regulator	Target	SINGE_Score
DMRT1	DHH	0.00024
CTNNB1	DKK1	0.00024
DHH	NR0B1	0.00023
RSPO1	WT1pKTS	0.00023
FOXL2	UGR	0.00023
DHH	PGD2	0.00022
SOX9	UGR	0.00022
AMH	DKK1	0.00022
SRY	DMRT1	0.00022
WT1mKTS	SRY	0.00021
NR5A1	SRY	0.00021
SRY	CBX2	0.00021
SOX9	PGD2	0.00021
WNT4	AMH	0.0002
DHH	SOX9	0.0002
GATA4	DKK1	0.0002
FOXL2	CTNNB1	0.0002
PGD2	NR0B1	0.00019
DMRT1	SOX9	0.00019
DKK1	FGF9	0.00019
CBX2	FOXL2	0.00018
UGR	DKK1	0.00018
FGF9	WNT4	0.00018
SRY	DKK1	0.00018
PGD2	CTNNB1	0.00018
DHH	CBX2	0.00017
AMH	FGF9	0.00017
NR0B1	DKK1	0.00017
NR0B1	SRY	0.00017
NR0B1	DHH	0.00017
NR0B1	DMRT1	0.00016
CTNNB1	UGR	0.00016
WT1pKTS	WNT4	0.00016
AMH	DHH	0.00016
UGR	SOX9	0.00015
FGF9	UGR	0.00015
DMRT1	WNT4	0.00015
CBX2	SRY	0.00015
WT1pKTS	CTNNB1	0.00015
CTNNB1	PGD2	0.00015
WNT4	DKK1	0.00014
FOXL2	WNT4	0.00014
WT1pKTS	NR5A1	0.00014
FGF9	RSPO1	0.00014
WNT4	PGD2	0.00014
CBX2	DKK1	0.00013
WT1pKTS	FOXL2	0.00013
SRY	NR5A1	0.00013
FOXL2	WT1pKTS	0.00013
WT1pKTS	NR0B1	0.00013
UGR	DHH	0.00013
FOXL2	NR0B1	0.00013
NR5A1	SOX9	0.00012
NR0B1	SOX9	0.00012
DMRT1	DKK1	0.00012
WT1pKTS	DHH	0.00012
UGR	NR5A1	0.00012
PGD2	FOXL2	0.00012
CTNNB1	DHH	0.00012
WNT4	NR0B1	0.00012
RSPO1	WNT4	0.00012
SRY	RSPO1	0.00011
WNT4	DHH	0.00011
WT1pKTS	RSPO1	0.00011
WT1pKTS	SRY	0.00011
UGR	CTNNB1	0.00011
WT1pKTS	SOX9	0.00011
NR5A1	RSPO1	0.00011
RSPO1	NR5A1	0.00011
CBX2	SOX9	0.00011
NR5A1	AMH	0.0001
PGD2	WT1mKTS	0.0001
SRY	PGD2	0.0001
DHH	RSPO1	0.0001
PGD2	AMH	0.0001
UGR	SRY	0.0001
DMRT1	NR0B1	0.0001
CBX2	PGD2	0.0001
CBX2	NR0B1	0.0001
CTNNB1	AMH	0.0001
WT1pKTS	FGF9	0.0001
AMH	SRY	9e-05
UGR	AMH	9e-05
WT1pKTS	PGD2	9e-05
FOXL2	SOX9	9e-05
FGF9	SOX9	9e-05
DHH	DMRT1	9e-05
SRY	DHH	9e-05
SOX9	DHH	9e-05
DMRT1	AMH	9e-05
PGD2	RSPO1	9e-05
SOX9	DMRT1	9e-05
RSPO1	FOXL2	9e-05
SOX9	NR0B1	9e-05
SOX9	WNT4	9e-05
DKK1	WNT4	8e-05
PGD2	GATA4	8e-05
WNT4	SOX9	8e-05
CBX2	WNT4	8e-05
SRY	CTNNB1	8e-05
CBX2	FGF9	8e-05
CTNNB1	NR0B1	8e-05
DHH	SRY	8e-05
WT1pKTS	DKK1	8e-05
NR5A1	DMRT1	8e-05
FOXL2	DMRT1	8e-05
RSPO1	CTNNB1	8e-05
CTNNB1	NR5A1	8e-05
FGF9	NR0B1	8e-05
GATA4	WT1mKTS	8e-05
AMH	GATA4	7e-05
SRY	FGF9	7e-05
WT1pKTS	DMRT1	7e-05
SOX9	GATA4	7e-05
FOXL2	PGD2	7e-05
AMH	PGD2	7e-05
DMRT1	WT1mKTS	7e-05
PGD2	NR5A1	7e-05
WNT4	SRY	7e-05
CBX2	DMRT1	7e-05
CBX2	AMH	7e-05
FGF9	DKK1	7e-05
UGR	WNT4	7e-05
NR5A1	PGD2	7e-05
PGD2	DMRT1	7e-05
DMRT1	PGD2	7e-05
PGD2	CBX2	7e-05
UGR	FGF9	7e-05
SRY	UGR	7e-05
UGR	DMRT1	6e-05
UGR	NR0B1	6e-05
FGF9	DHH	6e-05
DMRT1	GATA4	6e-05
UGR	PGD2	6e-05
AMH	WT1mKTS	6e-05
NR0B1	WT1mKTS	6e-05
WNT4	FGF9	6e-05
NR0B1	FGF9	6e-05
SOX9	WT1mKTS	6e-05
SRY	AMH	6e-05
RSPO1	DHH	6e-05
SOX9	FGF9	6e-05
NR5A1	DHH	6e-05
NR5A1	FOXL2	6e-05
WT1pKTS	GATA4	6e-05
DHH	CTNNB1	6e-05
WT1pKTS	WT1mKTS	6e-05
PGD2	WT1pKTS	6e-05
FGF9	CBX2	6e-05
SRY	WT1mKTS	6e-05
PGD2	SRY	6e-05
DKK1	WT1mKTS	6e-05
WT1pKTS	AMH	6e-05
SRY	GATA4	5e-05
DKK1	GATA4	5e-05
NR5A1	FGF9	5e-05
NR0B1	AMH	5e-05
DHH	UGR	5e-05
FOXL2	DHH	5e-05
RSPO1	AMH	5e-05
FGF9	CTNNB1	5e-05
RSPO1	FGF9	5e-05
FOXL2	DKK1	5e-05
DHH	WT1mKTS	5e-05
DKK1	NR0B1	5e-05
NR0B1	GATA4	5e-05
FGF9	WT1mKTS	5e-05
DHH	NR5A1	5e-05
WNT4	DMRT1	5e-05
SRY	SOX9	5e-05
CTNNB1	SOX9	5e-05
DHH	FGF9	5e-05
CTNNB1	FGF9	5e-05
NR5A1	DKK1	5e-05
SOX9	DKK1	5e-05
FOXL2	WT1mKTS	5e-05
RSPO1	NR0B1	5e-05
FOXL2	AMH	5e-05
FGF9	GATA4	5e-05
