Regulator	Target	SINGE_Score
NR5A1	RSPO1	0.00021
DKK1	SOX9	0.00021
DHH	CTNNB1	0.00021
SOX9	DHH	0.0002
AMH	SOX9	0.0002
PGD2	WT1pKTS	0.0002
AMH	WNT4	0.0002
WNT4	NR0B1	0.00019
NR5A1	CTNNB1	0.00019
UGR	NR5A1	0.00019
SOX9	NR0B1	0.00019
DHH	FOXL2	0.00018
WNT4	DMRT1	0.00018
CTNNB1	FGF9	0.00018
FOXL2	AMH	0.00018
UGR	FOXL2	0.00017
WNT4	FGF9	0.00017
CTNNB1	RSPO1	0.00017
WT1pKTS	UGR	0.00017
PGD2	SOX9	0.00017
SOX9	CTNNB1	0.00016
FGF9	DKK1	0.00016
AMH	DKK1	0.00016
RSPO1	CTNNB1	0.00016
SRY	RSPO1	0.00016
SRY	NR0B1	0.00015
NR5A1	WNT4	0.00015
NR0B1	DMRT1	0.00015
DKK1	AMH	0.00015
WNT4	AMH	0.00015
WNT4	UGR	0.00014
DHH	AMH	0.00014
DKK1	DMRT1	0.00014
DMRT1	DKK1	0.00014
CTNNB1	CBX2	0.00014
UGR	AMH	0.00014
SRY	CTNNB1	0.00013
CBX2	NR0B1	0.00013
CBX2	NR5A1	0.00013
AMH	FGF9	0.00013
FOXL2	NR5A1	0.00013
AMH	NR0B1	0.00013
DMRT1	WNT4	0.00012
DKK1	FGF9	0.00012
CBX2	UGR	0.00012
DMRT1	RSPO1	0.00012
DHH	FGF9	0.00012
WT1pKTS	CTNNB1	0.00012
SOX9	DMRT1	0.00012
DHH	NR0B1	0.00012
UGR	DHH	0.00011
WT1pKTS	DMRT1	0.00011
RSPO1	DMRT1	0.00011
PGD2	DMRT1	0.00011
NR5A1	FGF9	0.00011
CBX2	SOX9	0.00011
SOX9	SRY	0.00011
NR0B1	DHH	0.00011
WT1pKTS	CBX2	0.00011
DKK1	WNT4	0.0001
FGF9	WNT4	0.0001
CBX2	WT1pKTS	0.0001
FOXL2	SRY	0.0001
WNT4	FOXL2	0.0001
FOXL2	SOX9	0.0001
UGR	NR0B1	0.0001
WNT4	PGD2	0.0001
CTNNB1	DMRT1	0.0001
DHH	RSPO1	0.0001
WT1pKTS	NR0B1	9e-05
FGF9	AMH	9e-05
NR5A1	CBX2	9e-05
WNT4	DKK1	9e-05
NR5A1	PGD2	9e-05
CTNNB1	AMH	9e-05
SRY	AMH	9e-05
WNT4	DHH	9e-05
RSPO1	SRY	9e-05
CBX2	DHH	9e-05
WT1pKTS	RSPO1	9e-05
NR0B1	FGF9	9e-05
FOXL2	DMRT1	8e-05
WT1pKTS	SOX9	8e-05
AMH	DMRT1	8e-05
CTNNB1	PGD2	8e-05
FOXL2	DHH	8e-05
DMRT1	AMH	8e-05
WNT4	CTNNB1	8e-05
UGR	FGF9	8e-05
AMH	UGR	8e-05
SOX9	UGR	8e-05
NR5A1	WT1pKTS	8e-05
RSPO1	PGD2	8e-05
NR5A1	UGR	8e-05
WT1pKTS	AMH	8e-05
WT1pKTS	SRY	7e-05
NR0B1	AMH	7e-05
FOXL2	WNT4	7e-05
DMRT1	PGD2	7e-05
CBX2	FGF9	7e-05
CTNNB1	DKK1	7e-05
NR0B1	DKK1	7e-05
FOXL2	WT1pKTS	7e-05
RSPO1	DHH	7e-05
CTNNB1	SOX9	7e-05
WT1pKTS	DKK1	7e-05
WT1pKTS	WNT4	7e-05
NR5A1	NR0B1	7e-05
NR5A1	DHH	7e-05
SOX9	WNT4	7e-05
FGF9	WT1mKTS	6e-05
WT1pKTS	PGD2	6e-05
FGF9	PGD2	6e-05
SRY	DHH	6e-05
PGD2	DKK1	6e-05
WT1pKTS	NR5A1	6e-05
UGR	DKK1	6e-05
RSPO1	AMH	6e-05
DHH	GATA4	6e-05
NR0B1	PGD2	6e-05
CBX2	DMRT1	6e-05
NR5A1	SOX9	6e-05
DHH	PGD2	6e-05
DMRT1	DHH	6e-05
WNT4	RSPO1	6e-05
WT1pKTS	DHH	6e-05
DMRT1	GATA4	6e-05
NR5A1	AMH	6e-05
UGR	WNT4	6e-05
CTNNB1	NR5A1	6e-05
RSPO1	NR0B1	5e-05
NR5A1	DKK1	5e-05
CTNNB1	NR0B1	5e-05
DKK1	DHH	5e-05
DHH	DKK1	5e-05
DHH	WT1mKTS	5e-05
CBX2	DKK1	5e-05
DMRT1	WT1mKTS	5e-05
RSPO1	DKK1	5e-05
NR0B1	WNT4	5e-05
SRY	FGF9	5e-05
DMRT1	CTNNB1	5e-05
DKK1	GATA4	5e-05
SOX9	GATA4	5e-05
FGF9	GATA4	5e-05
FOXL2	PGD2	5e-05
DKK1	WT1mKTS	5e-05
PGD2	SRY	5e-05
DHH	DMRT1	5e-05
AMH	WT1mKTS	5e-05
RSPO1	SOX9	5e-05
PGD2	WT1mKTS	5e-05
CTNNB1	WNT4	5e-05
AMH	PGD2	5e-05
SRY	DKK1	5e-05
SRY	SOX9	5e-05
CBX2	WT1mKTS	5e-05
NR5A1	WT1mKTS	4e-05
DHH	NR5A1	4e-05
GATA4	WT1mKTS	4e-05
FGF9	DHH	4e-05
UGR	DMRT1	4e-05
SOX9	AMH	4e-05
RSPO1	CBX2	4e-05
RSPO1	FGF9	4e-05
NR5A1	GATA4	4e-05
NR0B1	WT1mKTS	4e-05
SRY	GATA4	4e-05
CBX2	PGD2	4e-05
SOX9	RSPO1	4e-05
AMH	GATA4	4e-05
CBX2	GATA4	4e-05
WNT4	SRY	4e-05
SOX9	WT1mKTS	4e-05
WT1pKTS	FOXL2	4e-05
PGD2	GATA4	4e-05
WNT4	WT1mKTS	4e-05
FOXL2	DKK1	4e-05
FOXL2	WT1mKTS	4e-05
SRY	WT1mKTS	4e-05
WT1pKTS	FGF9	4e-05
SRY	WNT4	4e-05
RSPO1	WT1pKTS	4e-05
DMRT1	SOX9	4e-05
DMRT1	NR0B1	4e-05
CBX2	WNT4	4e-05
