Regulator	Target	SINGE_Score
CBX2	SRY	0.00012
SOX9	NR5A1	0.00012
DMRT1	FOXL2	0.00012
SOX9	PGD2	0.00012
SOX9	DKK1	0.00011
SRY	DMRT1	0.00011
SRY	AMH	0.00011
CBX2	SOX9	0.00011
FGF9	NR5A1	0.00011
NR5A1	NR0B1	0.00011
FOXL2	NR5A1	0.00011
DKK1	FOXL2	0.00011
CTNNB1	DKK1	0.00011
FGF9	FOXL2	0.00011
AMH	SRY	0.0001
DMRT1	DHH	0.0001
CBX2	UGR	0.0001
DKK1	NR0B1	0.0001
DMRT1	CTNNB1	0.0001
RSPO1	FOXL2	0.0001
NR5A1	CTNNB1	0.0001
RSPO1	DMRT1	0.0001
RSPO1	DKK1	0.0001
CTNNB1	NR5A1	0.0001
CTNNB1	FGF9	0.0001
SRY	FOXL2	9e-05
FOXL2	SRY	9e-05
SOX9	DHH	9e-05
WNT4	DHH	9e-05
WNT4	RSPO1	9e-05
AMH	RSPO1	9e-05
RSPO1	WNT4	9e-05
NR5A1	FOXL2	9e-05
WNT4	NR5A1	9e-05
CBX2	NR5A1	9e-05
DMRT1	DKK1	9e-05
NR5A1	FGF9	9e-05
RSPO1	CBX2	9e-05
RSPO1	NR5A1	9e-05
DMRT1	WNT4	8e-05
DKK1	FGF9	8e-05
FGF9	WT1pKTS	8e-05
DHH	NR5A1	8e-05
FGF9	GATA4	8e-05
WNT4	AMH	8e-05
DMRT1	RSPO1	8e-05
WNT4	UGR	8e-05
FGF9	NR0B1	8e-05
RSPO1	NR0B1	8e-05
FOXL2	SOX9	8e-05
GATA4	WNT4	8e-05
CTNNB1	SRY	8e-05
CTNNB1	WNT4	8e-05
SOX9	AMH	7e-05
DHH	SRY	7e-05
DKK1	CTNNB1	7e-05
FGF9	WT1mKTS	7e-05
UGR	NR5A1	7e-05
WNT4	NR0B1	7e-05
RSPO1	FGF9	7e-05
CTNNB1	DHH	7e-05
WT1pKTS	GATA4	7e-05
WNT4	FOXL2	7e-05
CBX2	AMH	7e-05
CTNNB1	DMRT1	7e-05
WNT4	SRY	7e-05
DMRT1	UGR	7e-05
AMH	FOXL2	7e-05
UGR	WT1pKTS	7e-05
SOX9	WT1mKTS	7e-05
SOX9	WT1pKTS	7e-05
AMH	GATA4	7e-05
RSPO1	SOX9	6e-05
WNT4	SOX9	6e-05
SOX9	NR0B1	6e-05
NR5A1	WT1pKTS	6e-05
CTNNB1	WT1mKTS	6e-05
NR5A1	GATA4	6e-05
WNT4	DKK1	6e-05
CBX2	WT1mKTS	6e-05
DHH	GATA4	6e-05
DKK1	WNT4	6e-05
WNT4	DMRT1	6e-05
RSPO1	SRY	6e-05
CTNNB1	FOXL2	6e-05
PGD2	WT1pKTS	6e-05
DKK1	NR5A1	6e-05
CBX2	WT1pKTS	6e-05
CTNNB1	GATA4	6e-05
FGF9	AMH	6e-05
RSPO1	GATA4	6e-05
CBX2	GATA4	6e-05
DHH	WT1mKTS	6e-05
RSPO1	WT1mKTS	6e-05
AMH	SOX9	6e-05
CTNNB1	AMH	5e-05
AMH	WT1mKTS	5e-05
RSPO1	WT1pKTS	5e-05
DMRT1	SOX9	5e-05
SOX9	FOXL2	5e-05
CTNNB1	WT1pKTS	5e-05
NR5A1	WT1mKTS	5e-05
FOXL2	WT1pKTS	5e-05
DMRT1	CBX2	5e-05
DKK1	SRY	5e-05
NR0B1	WT1mKTS	5e-05
UGR	GATA4	5e-05
RSPO1	DHH	5e-05
RSPO1	AMH	5e-05
DHH	WT1pKTS	5e-05
DMRT1	PGD2	5e-05
FOXL2	WT1mKTS	5e-05
UGR	WT1mKTS	5e-05
FOXL2	GATA4	5e-05
AMH	WT1pKTS	5e-05
WNT4	GATA4	5e-05
