Regulator	Target	SINGE_Score
DMRT1	FOXL2	0.00028
NR0B1	WT1pKTS	0.00028
DKK1	FGF9	0.00027
CBX2	RSPO1	0.00027
CBX2	NR0B1	0.00027
RSPO1	WNT4	0.00026
CBX2	AMH	0.00026
DHH	DKK1	0.00025
DKK1	WT1pKTS	0.00025
NR5A1	CBX2	0.00024
FGF9	SOX9	0.00024
CTNNB1	NR0B1	0.00024
FOXL2	NR0B1	0.00024
SOX9	AMH	0.00023
FGF9	AMH	0.00023
AMH	FGF9	0.00023
FGF9	RSPO1	0.00022
AMH	SOX9	0.00022
DMRT1	WT1pKTS	0.00022
NR5A1	RSPO1	0.00022
DHH	FGF9	0.00021
NR5A1	AMH	0.00021
FOXL2	SOX9	0.00021
NR0B1	WNT4	0.00021
DKK1	PGD2	0.0002
AMH	RSPO1	0.0002
AMH	DKK1	0.0002
DKK1	SRY	0.0002
AMH	PGD2	0.00019
CTNNB1	UGR	0.00019
DKK1	DHH	0.00019
DMRT1	DHH	0.00019
SRY	NR5A1	0.00018
NR5A1	FOXL2	0.00018
WNT4	CBX2	0.00018
NR5A1	WNT4	0.00018
WT1pKTS	SRY	0.00018
WNT4	UGR	0.00017
AMH	FOXL2	0.00017
DMRT1	RSPO1	0.00017
WNT4	SOX9	0.00017
DHH	PGD2	0.00016
FOXL2	DKK1	0.00016
FGF9	CTNNB1	0.00016
NR0B1	AMH	0.00016
SOX9	DMRT1	0.00016
WT1pKTS	NR0B1	0.00016
SOX9	NR0B1	0.00015
DHH	FOXL2	0.00015
PGD2	WNT4	0.00015
CTNNB1	RSPO1	0.00015
DHH	AMH	0.00015
CBX2	FOXL2	0.00015
WT1pKTS	FGF9	0.00015
SRY	FOXL2	0.00014
WT1pKTS	DKK1	0.00014
FGF9	FOXL2	0.00014
WNT4	RSPO1	0.00014
CBX2	FGF9	0.00014
UGR	NR0B1	0.00014
NR0B1	DHH	0.00014
DKK1	AMH	0.00013
RSPO1	NR0B1	0.00013
UGR	CBX2	0.00013
RSPO1	NR5A1	0.00013
DHH	CBX2	0.00013
DHH	SOX9	0.00013
NR5A1	DKK1	0.00012
FGF9	DKK1	0.00012
SRY	DMRT1	0.00012
FOXL2	RSPO1	0.00012
WT1mKTS	DHH	0.00012
NR0B1	DKK1	0.00012
AMH	WT1pKTS	0.00012
CBX2	UGR	0.00012
UGR	CTNNB1	0.00012
FOXL2	SRY	0.00011
DHH	DMRT1	0.00011
PGD2	SRY	0.00011
WT1pKTS	DMRT1	0.00011
DHH	RSPO1	0.00011
PGD2	UGR	0.00011
AMH	SRY	0.00011
DKK1	SOX9	0.00011
NR5A1	PGD2	0.00011
RSPO1	DMRT1	0.00011
SOX9	CTNNB1	0.0001
WT1mKTS	GATA4	0.0001
DKK1	CTNNB1	0.0001
RSPO1	FOXL2	0.0001
DMRT1	NR5A1	0.0001
NR5A1	SRY	0.0001
DHH	UGR	0.0001
AMH	NR0B1	0.0001
WNT4	PGD2	0.0001
WNT4	NR0B1	0.0001
UGR	PGD2	0.0001
DKK1	WNT4	9e-05
WNT4	CTNNB1	9e-05
NR0B1	FGF9	9e-05
NR0B1	PGD2	9e-05
PGD2	DMRT1	9e-05
WNT4	FGF9	9e-05
NR5A1	DHH	9e-05
SOX9	WNT4	9e-05
SRY	WT1pKTS	9e-05
AMH	NR5A1	9e-05
DMRT1	CTNNB1	9e-05
RSPO1	AMH	9e-05
NR5A1	FGF9	8e-05
SRY	DHH	8e-05
CTNNB1	WNT4	8e-05
RSPO1	PGD2	8e-05
DHH	WNT4	8e-05
RSPO1	DHH	8e-05
FOXL2	DMRT1	8e-05
AMH	WNT4	8e-05
CTNNB1	DKK1	8e-05
PGD2	NR0B1	8e-05
PGD2	DHH	8e-05
DMRT1	NR0B1	8e-05
UGR	AMH	8e-05
AMH	GATA4	8e-05
DHH	GATA4	8e-05
RSPO1	FGF9	7e-05
WT1pKTS	PGD2	7e-05
SOX9	GATA4	7e-05
WNT4	DHH	7e-05
DMRT1	SOX9	7e-05
DKK1	RSPO1	7e-05
UGR	NR5A1	7e-05
FOXL2	AMH	7e-05
AMH	WT1mKTS	7e-05
SOX9	WT1mKTS	7e-05
RSPO1	DKK1	7e-05
DMRT1	DKK1	7e-05
UGR	FGF9	7e-05
DHH	WT1pKTS	7e-05
WT1pKTS	DHH	7e-05
CBX2	WNT4	7e-05
DHH	CTNNB1	7e-05
CTNNB1	DHH	7e-05
SOX9	FGF9	6e-05
UGR	DMRT1	6e-05
FOXL2	PGD2	6e-05
DHH	NR0B1	6e-05
FGF9	GATA4	6e-05
NR0B1	SOX9	6e-05
DKK1	WT1mKTS	6e-05
DHH	NR5A1	6e-05
CBX2	SRY	6e-05
CTNNB1	SRY	6e-05
AMH	DMRT1	6e-05
DMRT1	PGD2	6e-05
FGF9	WT1mKTS	6e-05
CTNNB1	FGF9	6e-05
UGR	SOX9	6e-05
CTNNB1	AMH	6e-05
CBX2	GATA4	6e-05
CBX2	SOX9	6e-05
WT1pKTS	AMH	6e-05
PGD2	GATA4	6e-05
DKK1	GATA4	6e-05
DKK1	DMRT1	5e-05
UGR	DHH	5e-05
CBX2	PGD2	5e-05
RSPO1	SOX9	5e-05
SRY	NR0B1	5e-05
SRY	AMH	5e-05
PGD2	WT1mKTS	5e-05
FGF9	NR5A1	5e-05
SRY	GATA4	5e-05
DHH	WT1mKTS	5e-05
CBX2	DHH	5e-05
DKK1	UGR	5e-05
CBX2	CTNNB1	5e-05
SOX9	RSPO1	5e-05
WT1pKTS	WT1mKTS	5e-05
DMRT1	GATA4	5e-05
WT1pKTS	GATA4	5e-05
SRY	WNT4	5e-05
CBX2	WT1mKTS	5e-05
NR0B1	DMRT1	5e-05
SRY	WT1mKTS	5e-05
FOXL2	DHH	5e-05
SRY	PGD2	5e-05
DMRT1	WT1mKTS	5e-05
RSPO1	GATA4	5e-05
NR5A1	SOX9	5e-05
WT1pKTS	SOX9	5e-05
