Regulator	Target	SINGE_Score
NR0B1	DHH	0.00011
NR5A1	AMH	0.00011
RSPO1	PGD2	0.00011
SOX9	FGF9	0.00011
UGR	FGF9	0.00011
AMH	SRY	0.00011
NR0B1	NR5A1	0.00011
CBX2	DKK1	0.0001
SOX9	DHH	0.0001
DHH	AMH	0.0001
UGR	SRY	0.0001
DKK1	DHH	0.0001
CTNNB1	FOXL2	0.0001
SOX9	DMRT1	0.0001
NR5A1	DMRT1	0.0001
WT1mKTS	WT1pKTS	0.0001
NR5A1	CTNNB1	0.0001
UGR	CTNNB1	0.0001
DHH	DKK1	9e-05
GATA4	WT1mKTS	9e-05
CBX2	RSPO1	9e-05
DKK1	CTNNB1	9e-05
FGF9	SRY	9e-05
FOXL2	GATA4	9e-05
CTNNB1	DMRT1	9e-05
FOXL2	CTNNB1	9e-05
WNT4	NR5A1	9e-05
RSPO1	NR5A1	9e-05
DMRT1	WNT4	9e-05
NR5A1	DKK1	9e-05
WNT4	DMRT1	9e-05
UGR	DHH	9e-05
FOXL2	WT1pKTS	8e-05
DHH	GATA4	8e-05
AMH	WT1mKTS	8e-05
DMRT1	PGD2	8e-05
FOXL2	WNT4	8e-05
FOXL2	WT1mKTS	8e-05
AMH	GATA4	8e-05
CBX2	FOXL2	8e-05
FGF9	NR5A1	8e-05
UGR	DMRT1	8e-05
DMRT1	AMH	8e-05
FGF9	DKK1	8e-05
AMH	FOXL2	8e-05
DHH	WT1mKTS	8e-05
CBX2	SOX9	8e-05
DHH	WT1pKTS	7e-05
SOX9	NR5A1	7e-05
AMH	SOX9	7e-05
WNT4	FOXL2	7e-05
RSPO1	FOXL2	7e-05
PGD2	GATA4	7e-05
PGD2	CBX2	7e-05
SOX9	SRY	7e-05
UGR	WNT4	7e-05
AMH	CTNNB1	7e-05
UGR	SOX9	7e-05
SOX9	DKK1	7e-05
WNT4	WT1pKTS	7e-05
UGR	FOXL2	7e-05
CBX2	WT1pKTS	7e-05
DKK1	FOXL2	7e-05
SOX9	UGR	7e-05
CTNNB1	NR0B1	7e-05
FGF9	WT1mKTS	6e-05
PGD2	WT1pKTS	6e-05
DMRT1	FOXL2	6e-05
CBX2	GATA4	6e-05
CBX2	SRY	6e-05
AMH	WT1pKTS	6e-05
FGF9	FOXL2	6e-05
UGR	PGD2	6e-05
DMRT1	CBX2	6e-05
UGR	DKK1	6e-05
DMRT1	WT1mKTS	6e-05
NR5A1	DHH	6e-05
NR5A1	CBX2	6e-05
NR0B1	AMH	6e-05
WNT4	GATA4	6e-05
DHH	CTNNB1	6e-05
RSPO1	GATA4	6e-05
WT1mKTS	GATA4	6e-05
SRY	WT1mKTS	6e-05
PGD2	WT1mKTS	6e-05
WNT4	CTNNB1	6e-05
NR0B1	GATA4	6e-05
FGF9	DMRT1	6e-05
CTNNB1	WT1mKTS	6e-05
CTNNB1	WT1pKTS	5e-05
PGD2	SRY	5e-05
NR5A1	RSPO1	5e-05
CTNNB1	GATA4	5e-05
NR0B1	FOXL2	5e-05
CBX2	WT1mKTS	5e-05
SOX9	WT1mKTS	5e-05
GATA4	SOX9	5e-05
PGD2	DMRT1	5e-05
WNT4	SRY	5e-05
