Parent	Type	Child	Weight	Probability	Score
NR0B1	-	CBX2	-0.096430	0.558439	-0.064706
NR5A1	+	CBX2	0.270285	0.000000	0.000000
WT1pKTS	-	CBX2	-0.006486	0.078892	-0.000615
FOXL2	-	CBX2	-0.047367	0.139332	-0.007930
UGR	+	CBX2	0.390006	0.000000	0.000000
SOX9	+	CBX2	0.050699	0.049812	0.003035
GATA4	+	CBX2	1.172734	0.000000	0.000000
DMRT1	-	AMH	-0.005961	0.036407	-0.000261
FGF9	+	AMH	0.127078	0.108997	0.016643
RSPO1	+	AMH	0.110223	0.129224	0.017115
DHH	+	AMH	0.128479	0.110370	0.017039
CTNNB1	+	AMH	0.077701	0.109809	0.010252
PGD2	+	AMH	0.065554	0.071178	0.005607
WT1mKTS	-	AMH	-0.108690	0.138430	-0.018079
SRY	+	AMH	0.024107	0.052257	0.001514
DKK1	+	AMH	0.173494	0.155047	0.032323
WNT4	-	AMH	-0.025290	0.090387	-0.002747
CBX2	+	AMH	0.076845	0.102981	0.009509
AMH	+	AMH	0.063452	0.071023	0.005415
NR0B1	+	AMH	0.594399	0.000000	0.000000
NR5A1	+	AMH	0.019976	0.073773	0.001771
WT1pKTS	-	AMH	-0.025760	0.074573	-0.002308
FOXL2	+	AMH	0.031764	0.081512	0.003111
UGR	+	AMH	0.152194	0.163488	0.029898
SOX9	+	AMH	0.092984	0.090831	0.010148
GATA4	+	AMH	0.366264	0.926311	0.407669
DMRT1	-	NR0B1	-0.001100	0.035877	-0.000047
FGF9	-	NR0B1	-0.004636	0.038812	-0.000216
RSPO1	-	NR0B1	-0.003894	0.087516	-0.000410
DHH	-	NR0B1	-0.042426	0.070637	-0.003601
CTNNB1	+	NR0B1	0.129371	0.227036	0.035293
PGD2	-	NR0B1	-0.000917	0.036933	-0.000041
WT1mKTS	+	NR0B1	0.525443	1.000000	0.631368
SRY	+	NR0B1	0.165869	0.477897	0.095248
DKK1	+	NR0B1	0.492075	0.000000	0.000000
WNT4	+	NR0B1	0.533475	1.000000	0.641018
CBX2	-	NR0B1	-0.034465	0.083925	-0.003476
AMH	-	NR0B1	-0.057823	0.085441	-0.005936
NR0B1	+	NR0B1	0.632894	1.000000	0.760480
NR5A1	-	NR0B1	-0.004969	0.068856	-0.000411
WT1pKTS	-	NR0B1	-0.016793	0.075557	-0.001525
FOXL2	+	NR0B1	0.028322	0.086262	0.002936
UGR	-	NR0B1	-0.143952	0.355395	-0.061473
SOX9	+	NR0B1	0.029716	0.058061	0.002073
GATA4	-	NR0B1	-0.155380	0.324598	-0.060603
DMRT1	+	NR5A1	0.105010	0.090416	0.011409
FGF9	-	NR5A1	-0.027051	0.047176	-0.001533
RSPO1	-	NR5A1	-0.090191	0.136274	-0.014768
DHH	+	NR5A1	0.208861	0.138833	0.034842
CTNNB1	-	NR5A1	-0.120123	0.173638	-0.025063
PGD2	+	NR5A1	0.059428	0.063214	0.004514
WT1mKTS	+	NR5A1	0.372037	0.118528	0.052986
SRY	+	NR5A1	0.194689	0.125470	0.029352
DKK1	+	NR5A1	0.092873	0.084887	0.009473
WNT4	+	NR5A1	0.004434	0.090293	0.000481
CBX2	+	NR5A1	0.288992	0.213746	0.074223
AMH	+	NR5A1	0.093327	0.082248	0.009223
NR0B1	+	NR5A1	0.078973	0.085025	0.008068
NR5A1	+	NR5A1	0.459765	0.966221	0.533789
WT1pKTS	+	NR5A1	0.259221	0.106293	0.033108
FOXL2	-	NR5A1	-0.460035	1.000000	-0.552774
UGR	+	NR5A1	0.176911	0.109565	0.023291
SOX9	-	NR5A1	-0.012963	0.040495	-0.000631
GATA4	+	NR5A1	0.416996	0.223037	0.111755
DMRT1	+	WT1pKTS	0.031325	0.049199	0.001852
FGF9	+	WT1pKTS	0.060061	0.067090	0.004842
RSPO1	+	WT1pKTS	0.064539	0.097993	0.007599
DHH	+	WT1pKTS	0.111159	0.097146	0.012976
CTNNB1	-	WT1pKTS	-0.021506	0.084357	-0.002180
PGD2	+	WT1pKTS	0.161628	0.126473	0.024562
WT1mKTS	+	WT1pKTS	0.746668	1.000000	0.897190
SRY	+	WT1pKTS	0.108397	0.110304	0.014367
DKK1	+	WT1pKTS	0.117391	0.105072	0.014821
WNT4	-	WT1pKTS	-0.016582	0.091024	-0.001814
CBX2	+	WT1pKTS	0.081385	0.101330	0.009909
AMH	+	WT1pKTS	0.062594	0.068481	0.005151
NR0B1	+	WT1pKTS	0.084992	0.109660	0.011199
NR5A1	+	WT1pKTS	0.172686	0.167342	0.034723
WT1pKTS	+	WT1pKTS	0.758499	1.000000	0.911406
FOXL2	-	WT1pKTS	-0.515222	1.000000	-0.619086
UGR	+	WT1pKTS	0.097323	0.110558	0.012929
SOX9	-	WT1pKTS	-0.039342	0.053255	-0.002518
GATA4	-	WT1pKTS	-0.145660	0.169580	-0.029681
DMRT1	-	FOXL2	-0.057135	0.078616	-0.005397
FGF9	+	FOXL2	0.036673	0.052707	0.002323
RSPO1	+	FOXL2	0.135417	0.049873	0.008115
DHH	-	FOXL2	-0.039330	0.058095	-0.002745
CTNNB1	+	FOXL2	0.266047	0.014320	0.004578
PGD2	-	FOXL2	-0.012783	0.040102	-0.000616
WT1mKTS	+	FOXL2	0.590819	0.172559	0.122503
SRY	-	FOXL2	-0.094271	0.136895	-0.015507
DKK1	-	FOXL2	-0.025213	0.050441	-0.001528
WNT4	-	FOXL2	-0.065423	0.144082	-0.011326
CBX2	-	FOXL2	-0.084043	0.127096	-0.012835
AMH	+	FOXL2	0.049185	0.060320	0.003565
NR0B1	+	FOXL2	0.030741	0.080686	0.002980
NR5A1	-	FOXL2	-0.261697	0.975373	-0.306709
WT1pKTS	-	FOXL2	-0.395762	1.000000	-0.475544
FOXL2	+	FOXL2	0.832230	1.000000	1.000000
UGR	+	FOXL2	0.137794	0.081091	0.013426
SOX9	-	FOXL2	-0.108658	0.124647	-0.016274
GATA4	+	FOXL2	0.464421	0.004336	0.002420
DMRT1	-	UGR	-0.016359	0.045514	-0.000895
FGF9	+	UGR	0.234127	0.000373	0.000105
RSPO1	-	UGR	-0.109108	0.861323	-0.112922
DHH	+	UGR	0.297106	0.000005	0.000002
CTNNB1	-	UGR	-0.117807	0.915461	-0.129589
PGD2	+	UGR	0.100177	0.028464	0.003426
WT1mKTS	+	UGR	0.173363	0.000000	0.000000
SRY	-	UGR	-0.041003	0.109515	-0.005396
DKK1	+	UGR	0.115804	0.017432	0.002426
WNT4	-	UGR	-0.230358	1.000000	-0.276796
CBX2	+	UGR	0.918578	0.000000	0.000000
AMH	+	UGR	0.228324	0.000500	0.000137
NR0B1	-	UGR	-0.222809	1.000000	-0.267725
NR5A1	+	UGR	0.302353	0.000000	0.000000
WT1pKTS	+	UGR	0.078379	0.003324	0.000313
FOXL2	-	UGR	-0.969547	0.000000	-0.000000
UGR	+	UGR	1.537071	0.000000	0.000000
SOX9	+	UGR	0.142901	0.010773	0.001850
GATA4	+	UGR	1.749202	0.000000	0.000000
DMRT1	+	SOX9	0.079520	0.083319	0.007961
FGF9	+	SOX9	0.121468	0.103052	0.015041
RSPO1	+	SOX9	0.079264	0.110956	0.010568
DHH	+	SOX9	0.033409	0.048759	0.001957
CTNNB1	+	SOX9	0.074442	0.109148	0.009763
PGD2	+	SOX9	0.094167	0.086587	0.009797
WT1mKTS	+	SOX9	0.448612	0.924126	0.498148
SRY	+	SOX9	0.094835	0.104045	0.011856
DKK1	+	SOX9	0.164494	0.136826	0.027044
WNT4	+	SOX9	0.035275	0.092497	0.003921
CBX2	-	SOX9	-0.032393	0.071805	-0.002795
AMH	+	SOX9	0.133027	0.109931	0.017572
NR0B1	-	SOX9	-0.033963	0.090790	-0.003705
NR5A1	+	SOX9	0.121800	0.129024	0.018883
WT1pKTS	-	SOX9	-0.004736	0.071484	-0.000407
FOXL2	-	SOX9	-0.024211	0.072304	-0.002103
UGR	+	SOX9	0.149178	0.154383	0.027673
SOX9	+	SOX9	0.073033	0.076898	0.006748
GATA4	-	SOX9	-0.280775	0.309006	-0.104251
DMRT1	+	GATA4	0.022145	0.072336	0.001925
FGF9	+	GATA4	0.037001	0.084113	0.003740
RSPO1	+	GATA4	0.041876	0.040221	0.002024
DHH	+	GATA4	0.027463	0.076189	0.002514
CTNNB1	+	GATA4	0.057430	0.020212	0.001395
PGD2	+	GATA4	0.027181	0.075017	0.002450
WT1mKTS	+	GATA4	0.536739	1.000000	0.644941
SRY	+	GATA4	0.009933	0.060367	0.000721
DKK1	+	GATA4	0.033250	0.082901	0.003312
WNT4	+	GATA4	0.049549	0.021467	0.001278
CBX2	+	GATA4	0.055492	0.049165	0.003278
AMH	+	GATA4	0.015156	0.057193	0.001042
NR0B1	+	GATA4	0.100822	0.000507	0.000061
NR5A1	+	GATA4	0.018970	0.075245	0.001715
WT1pKTS	-	GATA4	-0.004825	0.077455	-0.000449
FOXL2	+	GATA4	0.017282	0.075380	0.001565
UGR	+	GATA4	0.102371	0.043757	0.005382
SOX9	+	GATA4	0.008520	0.046167	0.000473
GATA4	+	GATA4	0.641882	1.000000	0.771280
