Parent	Type	Child	Weight	Probability	Score
RSPO1	+	CBX2	0.057535	0.076820	0.004566
DHH	+	CBX2	0.036313	0.072068	0.002704
CTNNB1	+	CBX2	0.139131	0.118774	0.017073
PGD2	-	CBX2	-0.019178	0.069481	-0.001377
WT1mKTS	+	CBX2	0.908700	1.000000	0.938817
SRY	-	CBX2	-0.343339	0.756313	-0.268278
DKK1	-	CBX2	-0.305125	0.537783	-0.169529
WNT4	+	CBX2	0.189308	0.184266	0.036039
CBX2	+	CBX2	0.347896	0.803701	0.288872
AMH	-	CBX2	-0.129672	0.119680	-0.016034
NR0B1	+	CBX2	0.017488	0.069990	0.001265
NR5A1	+	CBX2	0.326568	0.657135	0.221711
WT1pKTS	-	CBX2	-0.160067	0.187166	-0.030952
FOXL2	+	CBX2	0.237093	0.193233	0.047333
UGR	+	CBX2	0.438126	0.999597	0.452465
SOX9	-	CBX2	-0.144271	0.124843	-0.018608
GATA4	+	CBX2	0.091631	0.134738	0.012755
DMRT1	-	AMH	-0.036222	0.089177	-0.003337
FGF9	+	AMH	0.315062	0.621105	0.202172
RSPO1	-	AMH	-0.037294	0.065024	-0.002505
DHH	+	AMH	0.355825	0.887157	0.326135
CTNNB1	-	AMH	-0.021957	0.047077	-0.001068
PGD2	+	AMH	0.420279	0.996043	0.432490
WT1mKTS	-	AMH	-0.323936	0.690550	-0.231108
SRY	+	AMH	0.135186	0.106621	0.014891
DKK1	+	AMH	0.178192	0.137417	0.025298
WNT4	+	AMH	0.071373	0.090294	0.006658
CBX2	+	AMH	0.058105	0.084288	0.005060
AMH	+	AMH	0.385601	0.969136	0.386085
NR0B1	-	AMH	-0.283438	0.959463	-0.280962
NR5A1	+	AMH	0.179763	0.121795	0.022620
WT1pKTS	+	AMH	0.330095	0.278822	0.095088
FOXL2	-	AMH	-0.020715	0.040244	-0.000861
UGR	-	AMH	-0.091796	0.114138	-0.010825
SOX9	+	AMH	0.105807	0.102807	0.011238
GATA4	+	AMH	0.050038	0.098882	0.005112
DMRT1	-	NR0B1	-0.037944	0.172020	-0.006743
FGF9	-	NR0B1	-0.073598	0.290759	-0.022109
RSPO1	-	NR0B1	-0.044780	0.110782	-0.005125
DHH	-	NR0B1	-0.176455	0.990638	-0.180597
CTNNB1	+	NR0B1	0.120817	0.011290	0.001409
PGD2	-	NR0B1	-0.140760	0.871756	-0.126775
WT1mKTS	+	NR0B1	0.778293	0.000000	0.000000
SRY	+	NR0B1	1.087884	0.000000	0.000000
DKK1	+	NR0B1	0.041347	0.030994	0.001324
WNT4	+	NR0B1	0.220360	0.000000	0.000000
CBX2	-	NR0B1	-0.058513	0.221900	-0.013414
AMH	-	NR0B1	-0.187049	0.994791	-0.192242
NR0B1	+	NR0B1	1.870969	0.000000	0.000000
NR5A1	+	NR0B1	0.035603	0.023922	0.000880
WT1pKTS	+	NR0B1	0.153068	0.000000	0.000000
FOXL2	+	NR0B1	0.131128	0.021898	0.002967
UGR	-	NR0B1	-0.083615	0.346901	-0.029967
SOX9	+	NR0B1	0.038911	0.037964	0.001526
GATA4	+	NR0B1	0.830650	0.000000	0.000000
DMRT1	-	NR5A1	-0.176230	0.990120	-0.180272
FGF9	+	NR5A1	0.073725	0.057461	0.004377
RSPO1	-	NR5A1	-0.095820	0.258597	-0.025600
DHH	+	NR5A1	0.050042	0.067574	0.003494
CTNNB1	+	NR5A1	0.039807	0.061368	0.002524
PGD2	+	NR5A1	0.130342	0.024735	0.003331
WT1mKTS	+	NR5A1	0.454772	0.000000	0.000000
SRY	+	NR5A1	0.116501	0.010603	0.001276
DKK1	-	NR5A1	-0.175842	0.985155	-0.178973
WNT4	-	NR5A1	-0.035860	0.101977	-0.003778
CBX2	-	NR5A1	-0.049648	0.132919	-0.006818
AMH	+	NR5A1	0.052606	0.066743	0.003627
NR0B1	+	NR5A1	0.092480	0.026618	0.002543
NR5A1	+	NR5A1	0.967920	1.000000	1.000000
WT1pKTS	+	NR5A1	0.224526	0.000000	0.000000
FOXL2	+	NR5A1	0.008676	0.036492	0.000327
UGR	+	NR5A1	0.176922	0.003329	0.000608
SOX9	+	NR5A1	0.154851	0.012631	0.002021
GATA4	+	NR5A1	0.205990	0.000002	0.000001
DMRT1	+	WT1pKTS	0.079441	0.022369	0.001836
FGF9	+	WT1pKTS	0.026161	0.081498	0.002203
RSPO1	+	WT1pKTS	0.019183	0.075163	0.001490
DHH	+	WT1pKTS	0.021200	0.080898	0.001772
CTNNB1	+	WT1pKTS	0.041607	0.087826	0.003775
PGD2	+	WT1pKTS	0.017247	0.078905	0.001406
WT1mKTS	+	WT1pKTS	0.425255	1.000000	0.439350
SRY	+	WT1pKTS	0.058710	0.033338	0.002022
DKK1	+	WT1pKTS	0.012434	0.080824	0.001038
WNT4	+	WT1pKTS	0.023410	0.078524	0.001899
CBX2	+	WT1pKTS	0.037148	0.074530	0.002860
AMH	+	WT1pKTS	0.007555	0.072239	0.000564
NR0B1	+	WT1pKTS	0.067069	0.027207	0.001885
NR5A1	+	WT1pKTS	0.057764	0.024215	0.001445
WT1pKTS	+	WT1pKTS	0.497127	1.000000	0.513603
FOXL2	+	WT1pKTS	0.046241	0.092955	0.004441
UGR	+	WT1pKTS	0.099871	0.081130	0.008371
SOX9	+	WT1pKTS	0.005014	0.073674	0.000382
GATA4	+	WT1pKTS	0.401509	1.000000	0.414817
DMRT1	+	FOXL2	0.181840	0.000000	0.000000
FGF9	+	FOXL2	0.059637	0.023241	0.001432
RSPO1	+	FOXL2	0.100304	0.008277	0.000858
DHH	+	FOXL2	0.000814	0.066616	0.000056
CTNNB1	+	FOXL2	0.015583	0.037650	0.000606
PGD2	+	FOXL2	0.165499	0.000008	0.000001
WT1mKTS	+	FOXL2	0.527182	0.000000	0.000000
SRY	-	FOXL2	-0.151100	0.995196	-0.155358
DKK1	+	FOXL2	0.135552	0.000014	0.000002
WNT4	+	FOXL2	0.066381	0.014898	0.001022
CBX2	+	FOXL2	0.140239	0.000039	0.000006
AMH	-	FOXL2	-0.015195	0.086206	-0.001353
NR0B1	+	FOXL2	0.077491	0.004534	0.000363
NR5A1	-	FOXL2	-0.010360	0.138035	-0.001477
WT1pKTS	+	FOXL2	0.298484	0.000000	0.000000
FOXL2	+	FOXL2	0.185521	0.002929	0.000561
UGR	+	FOXL2	0.297340	0.000000	0.000000
SOX9	-	FOXL2	-0.078773	0.428464	-0.034870
GATA4	+	FOXL2	0.029277	0.008718	0.000264
DMRT1	-	UGR	-0.031624	0.083814	-0.002738
FGF9	+	UGR	0.036598	0.076511	0.002893
RSPO1	+	UGR	0.000722	0.038714	0.000029
DHH	+	UGR	0.033511	0.074320	0.002573
CTNNB1	-	UGR	-0.010141	0.037661	-0.000395
PGD2	+	UGR	0.119127	0.115269	0.014187
WT1mKTS	+	UGR	0.798600	1.000000	0.825068
SRY	-	UGR	-0.513266	0.999996	-0.530275
DKK1	-	UGR	-0.055846	0.092234	-0.005322
WNT4	-	UGR	-0.041707	0.074944	-0.003229
CBX2	+	UGR	0.254591	0.328773	0.086477
AMH	-	UGR	-0.017000	0.066012	-0.001159
NR0B1	+	UGR	0.003944	0.064899	0.000264
NR5A1	+	UGR	0.034980	0.095029	0.003434
WT1pKTS	-	UGR	-0.418480	0.778228	-0.336467
FOXL2	+	UGR	0.338013	0.528766	0.184653
UGR	+	UGR	0.900918	1.000000	0.930777
SOX9	-	UGR	-0.143699	0.126978	-0.018851
GATA4	+	UGR	0.217610	0.241327	0.054256
DMRT1	+	SOX9	0.767503	0.000000	0.000000
FGF9	+	SOX9	0.496467	0.000000	0.000000
RSPO1	-	SOX9	-0.110148	0.758350	-0.086299
DHH	+	SOX9	0.097105	0.001175	0.000118
CTNNB1	+	SOX9	0.002943	0.039834	0.000121
PGD2	+	SOX9	0.069396	0.007451	0.000534
WT1mKTS	-	SOX9	-0.029971	0.641437	-0.019862
SRY	+	SOX9	0.923278	0.000000	0.000000
DKK1	+	SOX9	1.124366	0.000000	0.000000
WNT4	-	SOX9	-0.222744	1.000000	-0.230126
CBX2	-	SOX9	-0.137792	0.988215	-0.140681
AMH	+	SOX9	0.346836	0.000000	0.000000
NR0B1	+	SOX9	0.186515	0.000000	0.000000
NR5A1	+	SOX9	1.406154	0.000000	0.000000
WT1pKTS	+	SOX9	0.762357	0.000000	0.000000
FOXL2	-	SOX9	-0.072630	0.168160	-0.012618
UGR	-	SOX9	-0.000857	0.049768	-0.000044
SOX9	+	SOX9	1.419922	0.000000	0.000000
GATA4	-	SOX9	-0.028304	0.604935	-0.017689
DMRT1	+	GATA4	0.052505	0.033271	0.001805
FGF9	+	GATA4	0.027699	0.076393	0.002186
RSPO1	+	GATA4	0.033914	0.078587	0.002754
DHH	+	GATA4	0.021902	0.077430	0.001752
CTNNB1	+	GATA4	0.023158	0.073641	0.001762
PGD2	+	GATA4	0.013108	0.074743	0.001012
WT1mKTS	+	GATA4	0.484873	1.000000	0.500943
SRY	+	GATA4	0.054543	0.025896	0.001459
DKK1	+	GATA4	0.009895	0.079235	0.000810
WNT4	+	GATA4	0.025997	0.073555	0.001976
CBX2	+	GATA4	0.037649	0.065877	0.002562
AMH	+	GATA4	0.029381	0.075909	0.002304
NR0B1	+	GATA4	0.077301	0.008627	0.000689
NR5A1	+	GATA4	0.043626	0.030355	0.001368
WT1pKTS	+	GATA4	0.305926	0.997190	0.315177
FOXL2	+	GATA4	0.035850	0.080122	0.002968
UGR	+	GATA4	0.105253	0.022626	0.002460
SOX9	+	GATA4	0.008267	0.073322	0.000626
GATA4	+	GATA4	0.571968	1.000000	0.590924
