Regulator	Target	SINGE_Score
FOXL2	PGD2	0.00048
FOXL2	WNT4	0.00047
CBX2	WNT4	0.00046
DHH	WNT4	0.00046
CTNNB1	RSPO1	0.00045
DMRT1	PGD2	0.00044
WT1pKTS	DMRT1	0.00043
NR0B1	DMRT1	0.00043
FOXL2	FGF9	0.00042
DHH	NR0B1	0.00041
WNT4	SOX9	0.0004
SRY	PGD2	0.0004
GATA4	DHH	0.00039
CTNNB1	UGR	0.00039
FGF9	SRY	0.00038
AMH	DHH	0.00037
DMRT1	WNT4	0.00037
DHH	DKK1	0.00036
NR5A1	SOX9	0.00036
GATA4	WT1mKTS	0.00035
WT1mKTS	WNT4	0.00034
DMRT1	NR0B1	0.00034
CTNNB1	FGF9	0.00033
GATA4	DMRT1	0.00033
FGF9	SOX9	0.00032
PGD2	SRY	0.00032
CBX2	RSPO1	0.00031
NR0B1	DKK1	0.00031
PGD2	AMH	0.0003
FOXL2	UGR	0.0003
DKK1	DMRT1	0.00029
FOXL2	AMH	0.00029
DHH	FGF9	0.00028
FOXL2	DKK1	0.00028
NR5A1	FGF9	0.00028
GATA4	WT1pKTS	0.00027
CBX2	SRY	0.00027
GATA4	NR5A1	0.00027
NR0B1	UGR	0.00026
RSPO1	CTNNB1	0.00025
PGD2	SOX9	0.00025
PGD2	UGR	0.00025
WNT4	FGF9	0.00024
SRY	CTNNB1	0.00024
CTNNB1	DHH	0.00024
DMRT1	CBX2	0.00024
CTNNB1	DMRT1	0.00023
RSPO1	PGD2	0.00023
PGD2	FGF9	0.00023
CBX2	NR5A1	0.00022
UGR	SRY	0.00022
DKK1	CTNNB1	0.00022
DKK1	RSPO1	0.00021
DHH	DMRT1	0.00021
DMRT1	FGF9	0.00021
CTNNB1	PGD2	0.00021
CBX2	PGD2	0.0002
UGR	WNT4	0.0002
SOX9	DHH	0.0002
UGR	DKK1	0.0002
SOX9	AMH	0.00019
GATA4	CBX2	0.00019
DMRT1	SOX9	0.00019
SOX9	DMRT1	0.00018
SRY	SOX9	0.00018
WNT4	DHH	0.00018
DKK1	DHH	0.00018
CBX2	DMRT1	0.00018
WT1mKTS	WT1pKTS	0.00017
DHH	PGD2	0.00017
CTNNB1	CBX2	0.00017
DMRT1	UGR	0.00017
AMH	DMRT1	0.00017
PGD2	RSPO1	0.00016
WNT4	CBX2	0.00016
WNT4	AMH	0.00016
CTNNB1	SOX9	0.00016
CTNNB1	DKK1	0.00016
DMRT1	RSPO1	0.00016
WT1mKTS	UGR	0.00015
FGF9	NR5A1	0.00015
UGR	NR0B1	0.00015
NR5A1	UGR	0.00015
AMH	FGF9	0.00015
AMH	DKK1	0.00015
UGR	CTNNB1	0.00015
FOXL2	NR5A1	0.00014
NR0B1	FOXL2	0.00014
DKK1	FGF9	0.00014
FGF9	NR0B1	0.00014
PGD2	DHH	0.00014
WT1pKTS	SRY	0.00014
DHH	UGR	0.00014
UGR	RSPO1	0.00013
CTNNB1	SRY	0.00013
NR0B1	RSPO1	0.00013
PGD2	CBX2	0.00013
DKK1	WNT4	0.00013
CBX2	NR0B1	0.00013
CBX2	AMH	0.00012
SOX9	NR0B1	0.00012
SOX9	UGR	0.00012
RSPO1	NR5A1	0.00012
NR0B1	CTNNB1	0.00012
AMH	SRY	0.00012
WNT4	CTNNB1	0.00012
FOXL2	SRY	0.00012
SOX9	NR5A1	0.00011
UGR	SOX9	0.00011
NR5A1	DKK1	0.00011
UGR	FOXL2	0.00011
NR0B1	SOX9	0.00011
NR0B1	AMH	0.00011
FGF9	FOXL2	0.00011
PGD2	NR5A1	0.00011
PGD2	DKK1	0.0001
SOX9	RSPO1	0.0001
NR0B1	FGF9	0.0001
UGR	PGD2	0.0001
FGF9	DMRT1	0.0001
UGR	DMRT1	0.0001
NR0B1	SRY	0.0001
FGF9	DKK1	0.0001
CTNNB1	NR5A1	0.0001
WNT4	RSPO1	0.0001
DHH	FOXL2	0.0001
SOX9	SRY	9e-05
RSPO1	FOXL2	9e-05
DKK1	NR0B1	9e-05
NR0B1	DHH	9e-05
WNT4	DKK1	9e-05
DHH	SRY	9e-05
SOX9	FGF9	9e-05
SRY	WNT4	9e-05
RSPO1	SRY	9e-05
SRY	NR5A1	9e-05
WNT4	UGR	9e-05
UGR	WT1mKTS	9e-05
CBX2	FOXL2	9e-05
UGR	WT1pKTS	8e-05
WT1pKTS	WT1mKTS	8e-05
DHH	AMH	8e-05
DHH	CBX2	8e-05
SOX9	CTNNB1	8e-05
SOX9	DKK1	8e-05
DMRT1	CTNNB1	8e-05
DHH	CTNNB1	8e-05
FOXL2	WT1mKTS	8e-05
AMH	CTNNB1	8e-05
DMRT1	FOXL2	8e-05
WT1mKTS	GATA4	8e-05
WNT4	NR5A1	8e-05
NR0B1	PGD2	8e-05
AMH	FOXL2	7e-05
SOX9	CBX2	7e-05
WNT4	DMRT1	7e-05
CBX2	FGF9	7e-05
DMRT1	NR5A1	7e-05
DHH	SOX9	7e-05
UGR	GATA4	7e-05
FOXL2	GATA4	7e-05
NR5A1	FOXL2	7e-05
FOXL2	WT1pKTS	7e-05
WT1pKTS	GATA4	7e-05
SOX9	WNT4	7e-05
FOXL2	CTNNB1	7e-05
WNT4	FOXL2	7e-05
DHH	WT1mKTS	7e-05
WNT4	PGD2	7e-05
AMH	WT1mKTS	7e-05
FOXL2	DMRT1	7e-05
CBX2	CTNNB1	6e-05
WNT4	NR0B1	6e-05
RSPO1	WNT4	6e-05
SRY	WT1mKTS	6e-05
NR0B1	WT1pKTS	6e-05
WNT4	SRY	6e-05
AMH	NR5A1	6e-05
NR5A1	WT1mKTS	6e-05
CBX2	WT1pKTS	6e-05
CBX2	DHH	6e-05
CBX2	GATA4	6e-05
DKK1	NR5A1	6e-05
DMRT1	GATA4	6e-05
CTNNB1	FOXL2	6e-05
PGD2	DMRT1	6e-05
PGD2	WT1mKTS	6e-05
FGF9	GATA4	6e-05
FGF9	WT1pKTS	6e-05
NR0B1	NR5A1	6e-05
CTNNB1	GATA4	6e-05
PGD2	CTNNB1	6e-05
RSPO1	DHH	6e-05
CBX2	WT1mKTS	6e-05
PGD2	NR0B1	5e-05
SRY	GATA4	5e-05
NR5A1	GATA4	5e-05
DHH	NR5A1	5e-05
PGD2	FOXL2	5e-05
CTNNB1	WT1pKTS	5e-05
AMH	GATA4	5e-05
NR5A1	DMRT1	5e-05
CTNNB1	WT1mKTS	5e-05
DMRT1	WT1pKTS	5e-05
NR5A1	RSPO1	5e-05
CBX2	SOX9	5e-05
NR0B1	GATA4	5e-05
FGF9	WT1mKTS	5e-05
PGD2	GATA4	5e-05
DKK1	WT1mKTS	5e-05
UGR	NR5A1	5e-05
DKK1	WT1pKTS	5e-05
DHH	WT1pKTS	5e-05
AMH	UGR	5e-05
WNT4	WT1pKTS	5e-05
