Regulator	Target	SINGE_Score
SOX9	PGD2	0.00011
DHH	SOX9	0.00011
UGR	SRY	0.0001
PGD2	FGF9	0.0001
FGF9	RSPO1	0.0001
FOXL2	DKK1	0.0001
DMRT1	CBX2	0.0001
RSPO1	DMRT1	0.0001
WNT4	FOXL2	0.0001
SOX9	FGF9	0.0001
FGF9	CTNNB1	9e-05
RSPO1	DKK1	9e-05
DKK1	WNT4	9e-05
NR5A1	FOXL2	9e-05
FOXL2	DHH	9e-05
DHH	PGD2	9e-05
PGD2	SRY	9e-05
NR5A1	SRY	9e-05
DMRT1	CTNNB1	9e-05
RSPO1	DHH	9e-05
DMRT1	SRY	9e-05
SOX9	CBX2	9e-05
AMH	FGF9	9e-05
SRY	WT1mKTS	9e-05
NR0B1	DKK1	8e-05
PGD2	FOXL2	8e-05
DKK1	AMH	8e-05
WT1pKTS	WT1mKTS	8e-05
FOXL2	WT1mKTS	8e-05
SOX9	NR0B1	8e-05
WNT4	SRY	8e-05
AMH	DHH	8e-05
SOX9	DHH	8e-05
CTNNB1	DHH	8e-05
GATA4	WT1pKTS	8e-05
DMRT1	NR5A1	8e-05
PGD2	DKK1	8e-05
DKK1	SOX9	8e-05
FOXL2	WT1pKTS	8e-05
WNT4	NR5A1	7e-05
CTNNB1	FOXL2	7e-05
CTNNB1	NR5A1	7e-05
FGF9	WT1pKTS	7e-05
DKK1	FGF9	7e-05
CBX2	WT1pKTS	7e-05
SOX9	UGR	7e-05
SOX9	DKK1	7e-05
DKK1	DMRT1	7e-05
NR0B1	RSPO1	7e-05
CTNNB1	DKK1	7e-05
UGR	CTNNB1	7e-05
PGD2	WT1pKTS	7e-05
CBX2	WT1mKTS	7e-05
CBX2	GATA4	7e-05
AMH	WT1mKTS	7e-05
SOX9	WT1mKTS	7e-05
FGF9	WT1mKTS	7e-05
DKK1	PGD2	7e-05
DHH	GATA4	6e-05
SOX9	SRY	6e-05
AMH	WT1pKTS	6e-05
FGF9	NR5A1	6e-05
AMH	UGR	6e-05
CTNNB1	PGD2	6e-05
SOX9	CTNNB1	6e-05
DHH	FGF9	6e-05
DMRT1	FOXL2	6e-05
CTNNB1	WT1pKTS	6e-05
UGR	FOXL2	6e-05
AMH	SOX9	6e-05
CTNNB1	AMH	6e-05
UGR	NR5A1	6e-05
CBX2	FOXL2	6e-05
CBX2	NR5A1	6e-05
SRY	GATA4	6e-05
CTNNB1	CBX2	6e-05
CTNNB1	DMRT1	6e-05
FGF9	FOXL2	6e-05
SRY	NR0B1	6e-05
AMH	FOXL2	6e-05
PGD2	WT1mKTS	6e-05
AMH	GATA4	5e-05
DKK1	WT1mKTS	5e-05
CTNNB1	GATA4	5e-05
NR5A1	UGR	5e-05
DHH	WT1pKTS	5e-05
NR5A1	WT1mKTS	5e-05
SOX9	GATA4	5e-05
NR5A1	WT1pKTS	5e-05
DMRT1	DHH	5e-05
SOX9	WT1pKTS	5e-05
SOX9	FOXL2	5e-05
DHH	WT1mKTS	5e-05
FGF9	GATA4	5e-05
FOXL2	GATA4	5e-05
WT1pKTS	GATA4	5e-05
PGD2	GATA4	5e-05
DKK1	SRY	5e-05
AMH	RSPO1	5e-05
RSPO1	GATA4	5e-05
FGF9	SRY	5e-05
CTNNB1	RSPO1	5e-05
WNT4	WT1pKTS	5e-05
