Regulator	Target	SINGE_Score
NR5A1	SOX9	0.00027
FOXL2	UGR	0.00027
SRY	CTNNB1	0.00026
UGR	FGF9	0.00026
DHH	PGD2	0.00025
PGD2	UGR	0.00025
SOX9	SRY	0.00024
DMRT1	FGF9	0.00024
NR0B1	SOX9	0.00024
NR5A1	FGF9	0.00024
PGD2	RSPO1	0.00023
RSPO1	DHH	0.00023
DMRT1	DHH	0.00023
NR5A1	DKK1	0.00022
WNT4	NR0B1	0.00022
WT1pKTS	FOXL2	0.00022
CTNNB1	DKK1	0.00022
DMRT1	AMH	0.00021
NR0B1	RSPO1	0.0002
NR5A1	PGD2	0.0002
SOX9	DMRT1	0.0002
CBX2	UGR	0.0002
DMRT1	NR0B1	0.00019
DHH	CBX2	0.00019
DMRT1	UGR	0.00019
NR0B1	PGD2	0.00019
UGR	WNT4	0.00018
DKK1	CTNNB1	0.00018
CTNNB1	DMRT1	0.00018
AMH	SRY	0.00018
RSPO1	NR5A1	0.00018
NR0B1	DKK1	0.00017
CTNNB1	FGF9	0.00017
DHH	RSPO1	0.00017
RSPO1	FGF9	0.00017
WT1mKTS	CTNNB1	0.00017
FOXL2	SOX9	0.00016
WT1mKTS	WT1pKTS	0.00016
AMH	DHH	0.00016
SOX9	RSPO1	0.00016
FOXL2	PGD2	0.00016
WT1pKTS	DHH	0.00016
CTNNB1	WNT4	0.00015
WNT4	AMH	0.00015
RSPO1	SRY	0.00015
UGR	NR0B1	0.00015
CTNNB1	PGD2	0.00015
FGF9	SRY	0.00015
NR5A1	FOXL2	0.00015
RSPO1	AMH	0.00014
DMRT1	SRY	0.00014
DMRT1	WNT4	0.00014
NR0B1	NR5A1	0.00014
FGF9	AMH	0.00014
WT1mKTS	GATA4	0.00014
CTNNB1	DHH	0.00014
SOX9	PGD2	0.00013
FGF9	CTNNB1	0.00013
NR5A1	CBX2	0.00013
CTNNB1	UGR	0.00013
WNT4	FGF9	0.00013
CBX2	FOXL2	0.00012
DKK1	SRY	0.00012
RSPO1	DKK1	0.00012
WNT4	PGD2	0.00012
NR5A1	NR0B1	0.00012
WNT4	UGR	0.00012
WNT4	SOX9	0.00012
NR5A1	AMH	0.00012
CBX2	SRY	0.00011
FGF9	DHH	0.00011
DKK1	DMRT1	0.00011
WT1pKTS	WT1mKTS	0.00011
SRY	FOXL2	0.00011
NR0B1	DMRT1	0.00011
GATA4	WT1mKTS	0.00011
FOXL2	SRY	0.00011
NR0B1	UGR	0.00011
NR5A1	RSPO1	0.0001
FOXL2	RSPO1	0.0001
DHH	NR5A1	0.0001
WNT4	SRY	0.0001
CTNNB1	SRY	0.0001
NR0B1	FGF9	0.0001
GATA4	DKK1	0.0001
NR5A1	SRY	0.0001
CTNNB1	FOXL2	0.0001
AMH	FOXL2	0.0001
DHH	WNT4	0.0001
DKK1	WNT4	9e-05
WNT4	DHH	9e-05
FOXL2	WT1pKTS	9e-05
FOXL2	NR5A1	9e-05
CBX2	NR5A1	9e-05
FGF9	SOX9	9e-05
FOXL2	CTNNB1	9e-05
WNT4	DMRT1	9e-05
FOXL2	AMH	9e-05
PGD2	SRY	9e-05
SOX9	AMH	9e-05
RSPO1	CTNNB1	9e-05
UGR	CTNNB1	9e-05
AMH	FGF9	9e-05
FGF9	NR0B1	8e-05
CTNNB1	RSPO1	8e-05
FGF9	FOXL2	8e-05
UGR	FOXL2	8e-05
PGD2	FGF9	8e-05
DMRT1	SOX9	8e-05
RSPO1	WNT4	8e-05
DMRT1	CBX2	8e-05
DMRT1	FOXL2	8e-05
CTNNB1	SOX9	8e-05
SOX9	NR0B1	8e-05
UGR	NR5A1	8e-05
AMH	CTNNB1	8e-05
AMH	WT1pKTS	8e-05
RSPO1	SOX9	8e-05
SOX9	CTNNB1	7e-05
DKK1	NR0B1	7e-05
WNT4	RSPO1	7e-05
DMRT1	CTNNB1	7e-05
GATA4	WT1pKTS	7e-05
RSPO1	FOXL2	7e-05
FGF9	WT1mKTS	7e-05
PGD2	WT1mKTS	7e-05
NR5A1	WNT4	7e-05
WNT4	NR5A1	7e-05
FGF9	GATA4	7e-05
NR0B1	CTNNB1	7e-05
SOX9	FOXL2	7e-05
DHH	GATA4	7e-05
FOXL2	WT1mKTS	7e-05
SOX9	FGF9	7e-05
DMRT1	PGD2	7e-05
SOX9	NR5A1	7e-05
UGR	RSPO1	7e-05
CTNNB1	AMH	6e-05
NR0B1	GATA4	6e-05
PGD2	WT1pKTS	6e-05
WNT4	FOXL2	6e-05
RSPO1	NR0B1	6e-05
CBX2	RSPO1	6e-05
FGF9	WT1pKTS	6e-05
AMH	SOX9	6e-05
WT1pKTS	GATA4	6e-05
NR0B1	WT1mKTS	6e-05
CBX2	WT1pKTS	6e-05
DHH	DKK1	6e-05
NR5A1	UGR	6e-05
SOX9	DKK1	6e-05
WNT4	CTNNB1	6e-05
DHH	UGR	6e-05
DHH	CTNNB1	6e-05
WNT4	DKK1	6e-05
PGD2	WNT4	6e-05
FOXL2	GATA4	6e-05
CBX2	CTNNB1	6e-05
UGR	WT1pKTS	6e-05
FOXL2	DKK1	6e-05
CTNNB1	NR5A1	6e-05
DHH	SOX9	5e-05
SRY	WT1mKTS	5e-05
DMRT1	RSPO1	5e-05
NR5A1	GATA4	5e-05
PGD2	FOXL2	5e-05
DHH	NR0B1	5e-05
DKK1	FOXL2	5e-05
AMH	WT1mKTS	5e-05
NR5A1	WT1pKTS	5e-05
SOX9	WT1mKTS	5e-05
DMRT1	GATA4	5e-05
PGD2	GATA4	5e-05
CTNNB1	GATA4	5e-05
CTNNB1	WT1mKTS	5e-05
DHH	WT1mKTS	5e-05
FGF9	WNT4	5e-05
DHH	WT1pKTS	5e-05
SOX9	WT1pKTS	5e-05
UGR	GATA4	5e-05
WNT4	WT1mKTS	5e-05
SRY	WT1pKTS	5e-05
WNT4	GATA4	5e-05
RSPO1	GATA4	5e-05
AMH	GATA4	5e-05
