Gene1,Gene2,EdgeWeight,Confidence,Stability,MeanPercentile,MeanZ,ZCILower,ZCIUpper,SelectedRuns,ObservedRuns,RunCount,BestRank
WNT4,DMRT1,-0.597512552355156,0.8235294117647058,1.0,0.8235294117647058,0.6465115429963413,0.5920456144503708,0.7211499899922651,30,30,30,4
SOX9,WNT4,-0.7080306053025216,0.8215686274509804,1.0,0.8215686274509804,0.8071517106592873,0.7749138154118582,0.8427923773932672,30,30,30,4
PGD2,SOX9,0.6867307771036136,0.8196078431372549,1.0,0.8196078431372549,0.9791333509625626,0.9130185991352162,1.0426875928970307,30,30,30,4
WNT4,DKK1,-0.5896504857957728,0.8196078431372549,1.0,0.8196078431372549,0.5576061860610967,0.48507751974963637,0.6420623151109848,30,30,30,4
SOX9,SRY,0.5937944210183006,0.8117647058823529,1.0,0.8117647058823529,0.7632935768909973,0.7042429368006503,0.8095873467751917,30,30,30,4
DHH,GATA4,-0.4886711463973388,0.803921568627451,1.0,0.803921568627451,0.7322814520799812,0.6921360953927931,0.791629970326893,30,30,30,2
SOX9,WT1mKTS,-0.4717373448602414,0.803921568627451,1.0,0.803921568627451,0.6944335150906031,0.6553779249093523,0.7552495593393136,30,30,30,3
WNT4,PGD2,-0.6897057619947954,0.803921568627451,1.0,0.803921568627451,0.9879604918548722,0.9310202542434135,1.0454108359395096,30,30,30,4
WNT4,FGF9,-0.681084501021901,0.8,1.0,0.8,0.9757853278874608,0.9233392197988851,1.037793289243928,30,30,30,4
SOX9,DHH,0.6688018335165519,0.7980392156862746,1.0,0.7980392156862746,0.9480055463579583,0.9004029623704434,0.9874432080948412,30,30,30,4
NR0B1,UGR,-0.30266822880289024,0.7960784313725491,1.0,0.7960784313725491,0.4275518050776854,0.26245930473385465,0.5699679931345324,30,30,30,3
PGD2,NR0B1,-0.6200555253119179,0.7960784313725491,1.0,0.7960784313725491,0.9290890173644842,0.867502497196595,1.020758571175557,30,30,30,4
CTNNB1,UGR,-0.3029119295455739,0.7901960784313725,1.0,0.7901960784313725,0.42975469037499414,0.3178949924691528,0.5238835919036174,30,30,30,4
WNT4,DHH,-0.6659079165256974,0.7901960784313725,1.0,0.7901960784313725,0.9321600430569451,0.8781293880433473,0.9844436046094572,30,30,30,4
AMH,WT1mKTS,-0.4715412020056714,0.788235294117647,1.0,0.788235294117647,0.6931046050499262,0.6624497731162382,0.7316466743545719,30,30,30,3
SOX9,FGF9,0.678777009989741,0.788235294117647,1.0,0.788235294117647,0.9632996424848171,0.9141503334508463,0.9999708052732481,30,30,30,4
SOX9,PGD2,0.6867307771036136,0.7843137254901961,1.0,0.7843137254901961,0.9714000054658255,0.9232584499585308,1.0140822554841584,30,30,30,4
CTNNB1,SRY,-0.5903804873934749,0.7764705882352941,1.0,0.7764705882352941,0.7433574142288747,0.6964284294597429,0.7915581929288058,30,30,30,4
FGF9,GATA4,-0.4870800076147258,0.7725490196078432,1.0,0.7725490196078432,0.7235649858692843,0.6641015866457827,0.7834457649609201,30,30,30,2
FOXL2,DKK1,-0.574233453875012,0.7686274509803922,1.0,0.7686274509803922,0.4539251147183393,0.35919283941437674,0.5312418118698534,30,30,30,4
RSPO1,CBX2,-0.2992249923477755,0.7647058823529412,1.0,0.7647058823529412,0.15983418192706694,0.031864757074898095,0.29835734519109514,30,30,30,4
FGF9,SOX9,0.678777009989741,0.764705882352941,1.0,0.764705882352941,0.925862591838863,0.8682641969340829,0.9649249212961113,30,30,30,4
NR0B1,RSPO1,0.6560174058408521,0.764705882352941,1.0,0.764705882352941,0.7274188441505273,0.6858103440728804,0.7676005469518234,30,30,30,5
PGD2,WNT4,-0.6897057619947954,0.764705882352941,1.0,0.764705882352941,0.718266884395926,0.6784743030400208,0.7583872073016336,30,30,30,4
RSPO1,FOXL2,0.6860876405005432,0.764705882352941,1.0,0.764705882352941,1.0323442141310517,1.0022298220648835,1.0706725114317754,30,30,30,5
SRY,WT1pKTS,0.5666300458472217,0.764705882352941,1.0,0.764705882352941,0.8375569162927021,0.7964596553477059,0.8823797161794056,30,30,30,5
WNT4,NR5A1,-0.553899259295982,0.764705882352941,1.0,0.764705882352941,0.571342354681699,0.5233997051317028,0.6072231060327439,30,30,30,5
WT1pKTS,CTNNB1,-0.6590160005490638,0.764705882352941,1.0,0.764705882352941,0.7193710755574849,0.6759536344431252,0.7734094722885428,30,30,30,5
FOXL2,DMRT1,-0.5590547805306197,0.7627450980392155,1.0,0.7627450980392155,0.386956353972777,0.31916931112921443,0.45189070107454604,30,30,30,5
FGF9,NR0B1,-0.6156095256119377,0.7509803921568626,1.0,0.7509803921568626,0.902155026018625,0.8166679347840022,0.9546813496366957,30,30,30,4
SOX9,AMH,0.6367255794399688,0.7509803921568626,1.0,0.7509803921568626,0.7990767597642735,0.7565909666723714,0.8426506012905746,30,30,30,5
AMH,GATA4,-0.4864221429395091,0.7490196078431371,1.0,0.7490196078431371,0.7197146273379953,0.681035012225776,0.7593007275065231,30,30,30,4
DKK1,CBX2,-0.2958695162764708,0.7352941176470588,1.0,0.7352941176470588,0.13692824875115936,0.07250590641653516,0.21129820829433332,30,30,30,4
CTNNB1,NR0B1,0.6124745424843827,0.7294117647058822,1.0,0.7294117647058822,0.8835697201283418,0.7999249389775548,0.9381770619178049,30,30,30,3
NR0B1,AMH,-0.62997134615877,0.7196078431372548,1.0,0.7196078431372548,0.7614944202019949,0.6994481985099181,0.8350818423428957,30,30,30,5
DHH,WT1mKTS,-0.4662283880667345,0.7117647058823529,1.0,0.7117647058823529,0.6625018470428766,0.6220610343185891,0.7141023034322191,30,30,30,4
DHH,SOX9,0.6688018335165519,0.7098039215686274,1.0,0.7098039215686274,0.85916831375612,0.8087257875439733,0.9014596847069215,30,30,30,5
FGF9,WNT4,-0.681084501021901,0.7078431372549019,1.0,0.7078431372549019,0.6764159883230217,0.6410800054398986,0.7135720768063778,30,30,30,5
DKK1,FOXL2,-0.574233453875012,0.7058823529411764,1.0,0.7058823529411764,0.45666102058835545,0.3832718109864886,0.5272970023008521,30,30,30,6
NR0B1,CTNNB1,0.6124745424843827,0.7058823529411764,1.0,0.7058823529411764,0.45013665437446726,0.405557336316716,0.49871611970601326,30,30,30,6
NR0B1,DHH,-0.6062044067946624,0.7058823529411764,1.0,0.7058823529411764,0.6057766348303398,0.5496309390851035,0.7104703929468881,30,30,30,6
NR0B1,FGF9,-0.6156095256119377,0.7058823529411764,1.0,0.7058823529411764,0.6182324470126469,0.5382575698993777,0.709245930784334,30,30,30,6
NR0B1,PGD2,-0.6200555253119179,0.7058823529411764,1.0,0.7058823529411764,0.596354584484148,0.5236444419873911,0.6848145450081577,30,30,30,6
WNT4,WT1pKTS,-0.44881887947499394,0.7058823529411764,1.0,0.7058823529411764,0.2691434377535715,0.23571408433616814,0.3002596073019595,30,30,30,6
WT1pKTS,RSPO1,-0.5987453879829173,0.7058823529411764,1.0,0.7058823529411764,0.39006395223464113,0.34071017207051385,0.43536134849769514,30,30,30,6
WT1pKTS,SRY,0.5666300458472217,0.7058823529411764,1.0,0.7058823529411764,0.6069542780234938,0.5411473017568831,0.6738414640713378,30,30,30,6
NR0B1,NR5A1,-0.5169885583976345,0.7039215686274509,1.0,0.7039215686274509,0.37838922841846967,0.32531750658794906,0.4287655327781602,30,30,30,6
WT1pKTS,UGR,0.2856193100140831,0.7019607843137253,1.0,0.7019607843137253,0.3111795927234317,0.2562799226406983,0.35924907004682227,30,30,30,5
DMRT1,CBX2,-0.2929872767470915,0.696078431372549,1.0,0.696078431372549,0.11689523713743849,0.04146525757497653,0.18604847591918855,30,30,30,4
PGD2,DKK1,0.547129168823966,0.6862745098039215,1.0,0.6862745098039215,0.27186479543577036,0.1572629771149562,0.34184194732983614,30,30,30,6
CTNNB1,DMRT1,-0.5454702523283892,0.6784313725490195,1.0,0.6784313725490195,0.29526661864402987,0.20350785300242336,0.3668511755310644,30,30,30,6
PGD2,DMRT1,0.543119993711319,0.676470588235294,1.0,0.676470588235294,0.2795127737358682,0.16834504092473251,0.35363553280682236,30,30,30,5
CTNNB1,DKK1,-0.5464011508429553,0.6666666666666665,1.0,0.6666666666666665,0.26692297237623824,0.1843144299800359,0.35002418449428124,30,30,30,6
DHH,NR0B1,-0.6062044067946624,0.6666666666666665,1.0,0.6666666666666665,0.8451391161690206,0.791450414176406,0.9106096002476872,30,30,30,4
SRY,NR5A1,0.4950914722800131,0.6490196078431372,1.0,0.6490196078431372,0.2640375115524814,0.2008544638665506,0.33537467897335577,30,30,30,6
AMH,SOX9,0.6367255794399688,0.6470588235294117,1.0,0.6470588235294117,0.6444240873677581,0.5672609199443375,0.7048572684524114,30,30,30,7
DHH,WNT4,-0.6659079165256974,0.6470588235294117,1.0,0.6470588235294117,0.6028765489199513,0.5622947589142575,0.6380749541355208,30,30,30,7
DKK1,WT1mKTS,-0.4443807983690105,0.6470588235294117,1.0,0.6470588235294117,0.5367058862069443,0.48193586137181926,0.6146692317211592,30,30,30,7
RSPO1,FGF9,-0.5560057847867722,0.6470588235294117,1.0,0.6470588235294117,0.29306028645876064,0.21837207623053773,0.34556274313343605,30,30,30,7
RSPO1,SRY,-0.5173597304902489,0.6470588235294117,1.0,0.6470588235294117,0.32413228140896755,0.2682166411460752,0.3884249459278335,30,30,30,7
SOX9,RSPO1,-0.5765284824584772,0.6470588235294117,1.0,0.6470588235294117,0.25944122631714994,0.20878392617544467,0.3325152695325683,30,30,30,7
SRY,CTNNB1,-0.5903804873934749,0.6470588235294117,1.0,0.6470588235294117,0.3224562352641677,0.276127950781332,0.3788664041101233,30,30,30,7
DMRT1,UGR,-0.2754393986000716,0.6431372549019607,1.0,0.6431372549019607,0.24143111909826526,0.14687231233797268,0.33472639188128783,30,30,30,4
RSPO1,DHH,-0.5426021375427329,0.6431372549019607,1.0,0.6431372549019607,0.2583397212083102,0.1992177305074455,0.2933734189227776,30,30,30,7
RSPO1,AMH,-0.525301369110293,0.6333333333333332,1.0,0.6333333333333332,0.18097339197340656,0.1265410094977511,0.24203171323230338,30,30,30,7
DKK1,WT1pKTS,0.4151939442031198,0.6313725490196077,1.0,0.6313725490196077,0.1070844546436788,0.042174378306506236,0.16053478821584416,30,30,30,7
DMRT1,FOXL2,-0.5590547805306197,0.6294117647058822,1.0,0.6294117647058822,0.3784975616307215,0.32644953994062675,0.42191699563072377,30,30,30,7
SOX9,CBX2,-0.28593957284764604,0.6274509803921569,1.0,0.6274509803921569,0.06813579282913235,-0.014574741355694833,0.18214258487691226,30,30,30,4
DMRT1,GATA4,-0.45828902832416846,0.6235294117647058,1.0,0.6235294117647058,0.5624617008187924,0.5148139318354072,0.6455097205625386,30,30,30,7
DKK1,GATA4,-0.457225432520063,0.6117647058823529,1.0,0.6117647058823529,0.5564716551165915,0.5120803908544154,0.6180817470322414,30,30,30,7
RSPO1,PGD2,-0.5488274786452191,0.6117647058823529,1.0,0.6117647058823529,0.19619519019568432,0.13073671955626817,0.25449708140833516,30,30,30,7
DKK1,UGR,-0.27061159543729457,0.6078431372549019,1.0,0.6078431372549019,0.20821561396311844,0.1321927247347313,0.2887210008850677,30,30,30,6
FOXL2,CBX2,-0.2844372989252924,0.6078431372549019,1.0,0.6078431372549019,0.057370360518446975,-0.024027472880856618,0.14618752032465268,30,30,30,5
WNT4,FOXL2,0.5539295240000326,0.6058823529411764,1.0,0.6058823529411764,0.35211239387094423,0.31961382263764393,0.3866052708479024,30,30,30,7
DMRT1,WT1pKTS,0.40975288325502474,0.6039215686274509,1.0,0.6039215686274509,0.08074125620675604,0.04465291688464454,0.13266952926873618,30,30,30,7
DKK1,PGD2,0.547129168823966,0.6019607843137255,1.0,0.6019607843137255,0.18675783771500012,0.12655542713912626,0.2476542092832849,30,30,30,7
DKK1,AMH,0.5167307462095755,0.5980392156862745,1.0,0.5980392156862745,0.1334911516532278,0.10295885279726745,0.18759964861342515,30,30,30,7
DKK1,DHH,0.5159384645296969,0.5901960784313726,1.0,0.5901960784313726,0.11264004410904091,0.06004493227950125,0.18642930231810906,30,30,30,7
AMH,WNT4,-0.6542921333567226,0.5882352941176471,1.0,0.5882352941176471,0.5465669345673813,0.5118701397855276,0.5915750739973751,30,30,30,8
CBX2,NR5A1,0.44733922529379877,0.5882352941176471,1.0,0.5882352941176471,0.013878176501047298,-0.08962652144267594,0.0989864776570579,30,30,30,8
DMRT1,WT1mKTS,-0.4310112549397908,0.5882352941176471,1.0,0.5882352941176471,0.45930916846892356,0.4189051751957996,0.5195900470947314,30,30,30,8
FGF9,DMRT1,0.5243161392978303,0.5882352941176471,1.0,0.5882352941176471,0.15266726251180052,0.08745585304605108,0.2134229481966165,30,30,30,8
NR5A1,SRY,0.4950914722800131,0.5882352941176471,1.0,0.5882352941176471,0.19610371980731847,0.10627299780260252,0.29396679795870256,30,30,30,8
CTNNB1,CBX2,-0.2858516076813575,0.5875816993464051,0.9666666666666667,0.6078431372549019,0.06712979611567306,-0.031737493044795624,0.2113066532337889,29,30,30,5
NR5A1,NR0B1,-0.5169885583976345,0.5862745098039216,1.0,0.5862745098039216,0.30494210245645437,0.23592253867699592,0.3914508879286581,30,30,30,8
SOX9,CTNNB1,-0.5614337486807378,0.5862745098039216,1.0,0.5862745098039216,0.1549510192255734,0.08486470528914383,0.21179087699397958,30,30,30,8
SRY,SOX9,0.5937944210183006,0.5862745098039216,1.0,0.5862745098039216,0.35735112513520867,0.2875531628248652,0.4244729871942394,30,30,30,8
DMRT1,FGF9,0.5243161392978303,0.5843137254901961,1.0,0.5843137254901961,0.12017669067415494,0.07306864333475899,0.18038790611608055,30,30,30,8
FGF9,RSPO1,-0.5560057847867722,0.5784313725490196,1.0,0.5784313725490196,0.13847713073648713,0.05448216736217248,0.19793319537612142,30,30,30,8
FGF9,DKK1,0.5199761688993683,0.5607843137254902,1.0,0.5607843137254902,0.0894202618546997,0.012823955649422372,0.16150400240456297,30,30,30,8
DMRT1,PGD2,0.543119993711319,0.5509803921568628,1.0,0.5509803921568628,0.16423458676583333,0.09185667545939077,0.23447305396896667,30,30,30,7
DKK1,FGF9,0.5199761688993683,0.5333333333333333,1.0,0.5333333333333333,0.09649219796470405,0.05080628300307328,0.16424118636638363,30,30,30,8
DMRT1,AMH,0.5090849292084871,0.5333333333333333,1.0,0.5333333333333333,0.09107286571369326,0.04568635222382568,0.17544257997491752,30,30,30,8
SOX9,NR0B1,-0.49475394013617635,0.5313725490196078,1.0,0.5313725490196078,0.16958187960253426,0.07301312960349438,0.2585083806166855,30,30,30,8
DMRT1,WNT4,-0.597512552355156,0.5294117647058824,1.0,0.5294117647058824,0.2712833734854954,0.20810274826502373,0.3384038065129158,30,30,30,9
NR0B1,WT1pKTS,-0.3858550097285528,0.5294117647058824,1.0,0.5294117647058824,-0.03469690722702003,-0.07001214638730398,0.0003761785413390092,30,30,30,9
RSPO1,SOX9,-0.5765284824584772,0.5294117647058824,1.0,0.5294117647058824,0.24149648213097985,0.19510764274445247,0.3223439585117459,30,30,30,8
SOX9,FOXL2,-0.4943210615658612,0.5294117647058824,1.0,0.5294117647058824,0.04533926576543386,-0.006768025892367533,0.09043647795785181,30,30,30,9
SOX9,NR5A1,0.4157762017058796,0.5294117647058824,1.0,0.5294117647058824,-0.15024628499934617,-0.19566564950690407,-0.10009527029948788,30,30,30,9
SRY,WT1mKTS,-0.3872703434184349,0.5294117647058824,1.0,0.5294117647058824,0.20678395833320257,0.16112066250670987,0.2532219057032529,30,30,30,9
WNT4,SRY,-0.45642207919413985,0.5294117647058824,1.0,0.5294117647058824,-0.02556600634560302,-0.08185557896453324,0.016961087717963935,30,30,30,9
AMH,DKK1,0.5167307462095755,0.5274509803921569,1.0,0.5274509803921569,0.06765273920259043,0.014357146789065751,0.14271754969460843,30,30,30,8
PGD2,RSPO1,-0.5488274786452191,0.5274509803921569,1.0,0.5274509803921569,0.09619551753858537,0.026805685577485718,0.16685238594251994,30,30,30,8
DMRT1,DHH,0.5065303404812196,0.5235294117647059,1.0,0.5235294117647059,0.061196245672094605,0.009318685878744959,0.14289915708497844,30,30,30,8
SOX9,UGR,-0.21828117426650728,0.5235294117647059,1.0,0.5235294117647059,-0.15264346161925316,-0.23082747104846102,-0.04054921874451921,30,30,30,9
SRY,GATA4,-0.37817425792759124,0.5176470588235295,1.0,0.5176470588235295,0.11399143268523868,0.07761297335954334,0.15946254609031268,30,30,30,9
DKK1,CTNNB1,-0.5464011508429553,0.511764705882353,1.0,0.511764705882353,0.0680508646389857,0.0009328160394817161,0.1494622166572871,30,30,30,8
AMH,DMRT1,0.5090849292084871,0.5058823529411764,1.0,0.5058823529411764,0.04987038826489059,-0.012466732060361358,0.14561185089501627,30,30,30,9
DHH,DKK1,0.5159384645296969,0.5,1.0,0.5,0.06233722983470483,-0.022959748033476703,0.15247306408482206,30,30,30,8
DHH,DMRT1,0.5065303404812196,0.49411764705882355,1.0,0.49411764705882355,0.03265343093057636,-0.03669878043831206,0.13139171448227377,30,30,30,9
DMRT1,CTNNB1,-0.5454702523283892,0.49019607843137253,1.0,0.49019607843137253,0.06259827818181753,-0.007423584347174779,0.11948617091636224,30,30,30,9
DHH,RSPO1,-0.5426021375427329,0.4823529411764706,1.0,0.4823529411764706,0.05957625816239118,-0.006226868264870388,0.11219323960324405,30,30,30,8
WNT4,GATA4,0.37187715179660974,0.4823529411764706,1.0,0.4823529411764706,0.07871294648596197,0.021545693845491674,0.15357249112164884,30,30,30,9
CTNNB1,SOX9,-0.5614337486807378,0.4725490196078431,1.0,0.4725490196078431,0.14028455774388024,0.04118456731173367,0.21090059245485715,30,30,30,9
CBX2,WT1pKTS,0.366230262858619,0.47058823529411764,1.0,0.47058823529411764,-0.12955161403604395,-0.19683742812706045,-0.0720248992431333,30,30,30,10
DKK1,WNT4,-0.5896504857957728,0.47058823529411764,1.0,0.47058823529411764,0.2331508430147469,0.18318456872535968,0.292160231622866,30,30,30,10
FOXL2,NR0B1,0.4539943237800309,0.47058823529411764,1.0,0.47058823529411764,-0.07686679866183312,-0.1527622842034825,-0.01130112004720924,30,30,30,10
NR0B1,FOXL2,0.4539943237800309,0.47058823529411764,1.0,0.47058823529411764,-0.1622554432794053,-0.21149011692013325,-0.10712356252856116,30,30,30,10
