Regulator	Target	SINGE_Score
DMRT1	DKK1	0.0001
SRY	DKK1	0.0001
FOXL2	NR5A1	0.0001
WNT4	NR5A1	0.0001
UGR	FGF9	0.0001
CBX2	SOX9	9e-05
CTNNB1	NR5A1	9e-05
DKK1	CTNNB1	9e-05
PGD2	FOXL2	9e-05
UGR	AMH	9e-05
WNT4	CTNNB1	9e-05
PGD2	UGR	9e-05
NR0B1	GATA4	9e-05
PGD2	NR5A1	9e-05
RSPO1	PGD2	9e-05
FOXL2	PGD2	9e-05
PGD2	DMRT1	9e-05
PGD2	SRY	9e-05
DHH	NR5A1	8e-05
DHH	SRY	8e-05
RSPO1	UGR	8e-05
WT1mKTS	WT1pKTS	8e-05
FOXL2	GATA4	8e-05
SOX9	UGR	8e-05
CBX2	PGD2	8e-05
NR5A1	DMRT1	8e-05
SRY	NR5A1	8e-05
FOXL2	CTNNB1	8e-05
CTNNB1	FOXL2	8e-05
DHH	CTNNB1	8e-05
DMRT1	DHH	8e-05
FGF9	DKK1	8e-05
DMRT1	AMH	7e-05
PGD2	RSPO1	7e-05
DKK1	PGD2	7e-05
UGR	WT1pKTS	7e-05
RSPO1	NR5A1	7e-05
SOX9	FOXL2	7e-05
NR0B1	CTNNB1	7e-05
UGR	NR5A1	7e-05
SOX9	FGF9	7e-05
DHH	WT1mKTS	7e-05
DHH	WNT4	7e-05
AMH	WT1pKTS	7e-05
NR0B1	WT1mKTS	7e-05
FGF9	GATA4	7e-05
AMH	FOXL2	7e-05
SRY	UGR	7e-05
DMRT1	FGF9	7e-05
PGD2	SOX9	7e-05
DHH	GATA4	7e-05
FOXL2	WT1pKTS	6e-05
UGR	GATA4	6e-05
AMH	GATA4	6e-05
PGD2	CBX2	6e-05
DMRT1	UGR	6e-05
CBX2	GATA4	6e-05
FGF9	WT1pKTS	6e-05
FGF9	NR5A1	6e-05
DHH	CBX2	6e-05
UGR	NR0B1	6e-05
CBX2	WT1pKTS	6e-05
SOX9	NR0B1	6e-05
UGR	WT1mKTS	6e-05
DHH	AMH	6e-05
FGF9	NR0B1	6e-05
RSPO1	WT1mKTS	6e-05
RSPO1	FOXL2	6e-05
PGD2	WT1mKTS	6e-05
CTNNB1	WT1mKTS	6e-05
FOXL2	WT1mKTS	6e-05
CTNNB1	WT1pKTS	6e-05
FOXL2	DKK1	6e-05
WNT4	FOXL2	6e-05
DHH	WT1pKTS	6e-05
WNT4	WT1mKTS	5e-05
PGD2	WT1pKTS	5e-05
DMRT1	WT1pKTS	5e-05
CBX2	RSPO1	5e-05
DHH	DMRT1	5e-05
DMRT1	NR5A1	5e-05
FGF9	WT1mKTS	5e-05
CBX2	DHH	5e-05
WT1mKTS	GATA4	5e-05
RSPO1	WNT4	5e-05
CBX2	WT1mKTS	5e-05
WNT4	GATA4	5e-05
RSPO1	GATA4	5e-05
