Parent	Type	Child	Weight	Probability	Score
NR0B1	+	SRY	0.214006	0.499800	0.131533
NR5A1	+	SRY	0.039366	0.099333	0.004809
WT1pKTS	+	SRY	0.697246	1.000000	0.857429
FOXL2	-	SRY	-0.027016	0.047416	-0.001575
UGR	-	SRY	-0.302679	0.996553	-0.370932
SOX9	+	SRY	0.138590	0.157941	0.026918
GATA4	-	SRY	-0.257459	0.512100	-0.162134
DMRT1	+	DKK1	0.518832	1.000000	0.638027
FGF9	+	DKK1	0.143097	0.154196	0.027134
RSPO1	+	DKK1	0.092973	0.108023	0.012351
DHH	-	DKK1	-0.066469	0.090883	-0.007429
CTNNB1	+	DKK1	0.008285	0.040486	0.000413
PGD2	+	DKK1	0.061930	0.092436	0.007040
WT1mKTS	-	DKK1	-0.130090	0.188597	-0.030171
SRY	+	DKK1	0.242502	0.565462	0.168628
DKK1	+	DKK1	0.461210	0.999999	0.567166
WNT4	-	DKK1	-0.189312	0.262222	-0.061046
CBX2	-	DKK1	-0.206246	0.388466	-0.098526
AMH	+	DKK1	0.028884	0.074838	0.002658
NR0B1	+	DKK1	0.050493	0.090653	0.005629
NR5A1	-	DKK1	-0.471313	0.999947	-0.579560
WT1pKTS	+	DKK1	0.192991	0.321864	0.076388
FOXL2	+	DKK1	0.018164	0.041311	0.000923
UGR	-	DKK1	-0.051842	0.086835	-0.005536
SOX9	+	DKK1	0.199865	0.265191	0.065179
GATA4	+	DKK1	0.703483	1.000000	0.865099
DMRT1	-	WNT4	-0.181349	0.998876	-0.222761
FGF9	-	WNT4	-0.095287	0.435054	-0.050978
RSPO1	+	WNT4	0.356762	0.000000	0.000000
DHH	-	WNT4	-0.029250	0.107054	-0.003851
CTNNB1	+	WNT4	0.084197	0.030426	0.003150
PGD2	-	WNT4	-0.074176	0.264083	-0.024089
WT1mKTS	+	WNT4	0.743276	0.000000	0.000000
SRY	+	WNT4	1.024597	0.000000	0.000000
DKK1	-	WNT4	-0.181533	0.998713	-0.222950
WNT4	+	WNT4	1.601111	0.000000	0.000000
CBX2	+	WNT4	0.143535	0.000608	0.000107
AMH	-	WNT4	-0.011923	0.078949	-0.001158
NR0B1	+	WNT4	0.349385	0.000000	0.000000
NR5A1	-	WNT4	-0.126571	0.955390	-0.148705
WT1pKTS	+	WNT4	0.139898	0.000000	0.000000
FOXL2	+	WNT4	0.133062	0.023867	0.003905
UGR	-	WNT4	-0.080497	0.242878	-0.024043
SOX9	-	WNT4	-0.089301	0.459514	-0.050462
GATA4	+	WNT4	0.615427	0.000000	0.000000
DMRT1	-	CBX2	-0.251520	0.338844	-0.104805
FGF9	-	CBX2	-0.038312	0.075276	-0.003547
RSPO1	+	CBX2	0.051767	0.073714	0.004693
DHH	+	CBX2	0.073074	0.086112	0.007738
CTNNB1	+	CBX2	0.029630	0.051431	0.001874
PGD2	-	CBX2	-0.059523	0.084996	-0.006222
WT1mKTS	+	CBX2	0.492033	0.996563	0.602991
SRY	-	CBX2	-0.237149	0.284622	-0.083005
DKK1	-	CBX2	-0.330805	0.788204	-0.320644
WNT4	+	CBX2	0.176490	0.175579	0.038107
CBX2	+	CBX2	0.414757	0.993164	0.506556
AMH	-	CBX2	-0.090713	0.099467	-0.011096
NR0B1	+	CBX2	0.028818	0.074152	0.002628
NR5A1	+	CBX2	0.188988	0.182112	0.042324
WT1pKTS	-	CBX2	-0.403185	0.869980	-0.431346
FOXL2	+	CBX2	0.097763	0.085345	0.010260
UGR	+	CBX2	0.489272	1.000000	0.601676
SOX9	-	CBX2	-0.165016	0.146137	-0.029655
GATA4	+	CBX2	0.813182	1.000000	1.000000
DMRT1	+	AMH	0.016719	0.072191	0.001484
FGF9	+	AMH	0.361706	0.082011	0.036479
RSPO1	-	AMH	-0.015852	0.045096	-0.000879
DHH	+	AMH	0.402852	0.147423	0.073034
CTNNB1	+	AMH	0.031741	0.051059	0.001993
PGD2	+	AMH	0.343767	0.071328	0.030153
WT1mKTS	+	AMH	0.037339	0.078178	0.003590
SRY	+	AMH	0.203007	0.022547	0.005629
DKK1	-	AMH	-0.016185	0.080545	-0.001603
WNT4	+	AMH	0.024456	0.065138	0.001959
CBX2	+	AMH	0.033437	0.068486	0.002816
AMH	+	AMH	0.425699	0.227547	0.119120
NR0B1	-	AMH	-0.287483	0.998607	-0.353036
NR5A1	+	AMH	0.070717	0.066216	0.005758
WT1pKTS	+	AMH	0.183042	0.011234	0.002529
FOXL2	-	AMH	-0.093520	0.101016	-0.011617
UGR	-	AMH	-0.054202	0.086907	-0.005793
SOX9	+	AMH	0.164201	0.049309	0.009957
GATA4	-	AMH	-0.012620	0.127560	-0.001980
DMRT1	-	NR0B1	-0.047103	0.192813	-0.011168
FGF9	-	NR0B1	-0.179891	0.984800	-0.217855
RSPO1	+	NR0B1	0.017199	0.040051	0.000847
DHH	-	NR0B1	-0.177543	0.982500	-0.214511
CTNNB1	+	NR0B1	0.046708	0.038585	0.002216
PGD2	-	NR0B1	-0.137322	0.804979	-0.135937
WT1mKTS	+	NR0B1	1.034728	0.000000	0.000000
SRY	+	NR0B1	1.206198	0.000000	0.000000
DKK1	+	NR0B1	0.061021	0.018960	0.001423
WNT4	+	NR0B1	0.469231	0.000000	0.000000
CBX2	+	NR0B1	0.535826	0.000000	0.000000
AMH	-	NR0B1	-0.104100	0.495091	-0.063380
NR0B1	+	NR0B1	1.827277	0.000000	0.000000
NR5A1	+	NR0B1	0.136945	0.000001	0.000000
WT1pKTS	+	NR0B1	0.343798	0.000000	0.000000
FOXL2	+	NR0B1	0.016441	0.033402	0.000675
UGR	-	NR0B1	-0.030386	0.090271	-0.003373
SOX9	+	NR0B1	0.030411	0.045208	0.001691
GATA4	+	NR0B1	0.050867	0.000683	0.000043
DMRT1	-	NR5A1	-0.151305	0.999897	-0.186046
FGF9	+	NR5A1	0.032151	0.049976	0.001976
RSPO1	-	NR5A1	-0.124646	0.949381	-0.145523
DHH	+	NR5A1	0.060907	0.026162	0.001960
CTNNB1	+	NR5A1	0.058864	0.043992	0.003184
PGD2	+	NR5A1	0.227656	0.000000	0.000000
WT1mKTS	+	NR5A1	0.773212	0.000000	0.000000
SRY	+	NR5A1	0.067752	0.005174	0.000431
DKK1	-	NR5A1	-0.100864	0.916450	-0.113673
WNT4	-	NR5A1	-0.038198	0.158360	-0.007439
CBX2	+	NR5A1	0.046654	0.032229	0.001849
AMH	+	NR5A1	0.006375	0.064487	0.000506
NR0B1	+	NR5A1	0.052425	0.019811	0.001277
NR5A1	+	NR5A1	1.341017	0.000000	0.000000
WT1pKTS	+	NR5A1	0.647406	0.000000	0.000000
FOXL2	+	NR5A1	0.012778	0.037574	0.000590
UGR	+	NR5A1	0.065211	0.018432	0.001478
SOX9	+	NR5A1	0.073819	0.012605	0.001144
GATA4	+	NR5A1	0.143346	0.000000	0.000000
DMRT1	+	WT1pKTS	0.043090	0.043113	0.002285
FGF9	+	WT1pKTS	0.004855	0.067394	0.000402
RSPO1	-	WT1pKTS	-0.012910	0.074432	-0.001182
DHH	-	WT1pKTS	-0.000021	0.065943	-0.000002
CTNNB1	+	WT1pKTS	0.035690	0.084975	0.003729
PGD2	+	WT1pKTS	0.028771	0.077179	0.002731
WT1mKTS	+	WT1pKTS	0.506563	1.000000	0.622939
SRY	+	WT1pKTS	0.037350	0.043520	0.001999
DKK1	+	WT1pKTS	0.028184	0.065599	0.002274
WNT4	+	WT1pKTS	0.031883	0.067156	0.002633
CBX2	+	WT1pKTS	0.022547	0.075246	0.002086
AMH	-	WT1pKTS	-0.005329	0.070569	-0.000462
NR0B1	+	WT1pKTS	0.031657	0.057231	0.002228
NR5A1	+	WT1pKTS	0.045956	0.020886	0.001180
WT1pKTS	+	WT1pKTS	0.478282	1.000000	0.588160
FOXL2	+	WT1pKTS	0.044314	0.094177	0.005132
UGR	+	WT1pKTS	0.060419	0.039943	0.002968
SOX9	+	WT1pKTS	0.007569	0.073305	0.000682
GATA4	+	WT1pKTS	0.337811	1.000000	0.415419
DMRT1	+	FOXL2	0.048522	0.003835	0.000229
FGF9	+	FOXL2	0.015017	0.042368	0.000782
RSPO1	+	FOXL2	0.014455	0.034010	0.000605
DHH	-	FOXL2	-0.017222	0.106493	-0.002255
CTNNB1	+	FOXL2	0.221940	0.000000	0.000000
PGD2	+	FOXL2	0.400856	0.000000	0.000000
WT1mKTS	+	FOXL2	0.847864	0.000000	0.000000
SRY	-	FOXL2	-0.035932	0.416728	-0.018414
DKK1	+	FOXL2	0.613339	0.000000	0.000000
WNT4	-	FOXL2	-0.041106	0.272680	-0.013784
CBX2	+	FOXL2	0.749019	0.000000	0.000000
AMH	-	FOXL2	-0.008382	0.082326	-0.000849
NR0B1	+	FOXL2	0.090023	0.000001	0.000000
NR5A1	-	FOXL2	-0.074449	0.957520	-0.087663
WT1pKTS	+	FOXL2	0.019687	0.002119	0.000051
FOXL2	+	FOXL2	0.162538	0.000208	0.000042
UGR	+	FOXL2	0.924125	0.000000	0.000000
SOX9	-	FOXL2	-0.019169	0.135076	-0.003184
GATA4	+	FOXL2	1.147929	0.000000	0.000000
DMRT1	-	UGR	-0.058343	0.227337	-0.016311
FGF9	+	UGR	0.134034	0.005457	0.000899
RSPO1	-	UGR	-0.005312	0.042133	-0.000275
DHH	-	UGR	-0.032727	0.097478	-0.003923
CTNNB1	-	UGR	-0.001295	0.035327	-0.000056
PGD2	+	UGR	0.084976	0.025794	0.002695
WT1mKTS	+	UGR	0.202950	0.000000	0.000000
SRY	-	UGR	-0.327153	1.000000	-0.402312
DKK1	-	UGR	-0.013515	0.097964	-0.001628
WNT4	-	UGR	-0.064204	0.226096	-0.017851
CBX2	+	UGR	0.641476	0.000000	0.000000
AMH	-	UGR	-0.006027	0.067696	-0.000502
NR0B1	-	UGR	-0.009522	0.075805	-0.000888
NR5A1	-	UGR	-0.055640	0.401098	-0.027444
WT1pKTS	+	UGR	0.314647	0.000000	0.000000
FOXL2	+	UGR	0.310767	0.000150	0.000057
UGR	+	UGR	1.578330	0.000000	0.000000
SOX9	-	UGR	-0.101016	0.447108	-0.055541
GATA4	+	UGR	0.997634	0.000000	0.000000
DMRT1	+	SOX9	1.621172	0.000000	0.000000
FGF9	+	SOX9	1.301933	0.000000	0.000000
RSPO1	-	SOX9	-0.097628	0.898558	-0.107878
DHH	-	SOX9	-0.018949	0.177023	-0.004125
CTNNB1	-	SOX9	-0.005058	0.046590	-0.000290
PGD2	+	SOX9	0.799517	0.000000	0.000000
WT1mKTS	-	SOX9	-0.102203	0.999630	-0.125636
SRY	+	SOX9	1.593062	0.000000	0.000000
DKK1	+	SOX9	1.790385	0.000000	0.000000
WNT4	-	SOX9	-0.199726	1.000000	-0.245611
CBX2	-	SOX9	-0.120273	0.997124	-0.147478
AMH	+	SOX9	0.986148	0.000000	0.000000
NR0B1	+	SOX9	0.666976	0.000000	0.000000
NR5A1	+	SOX9	2.512445	0.000000	0.000000
WT1pKTS	+	SOX9	1.286623	0.000000	0.000000
FOXL2	-	SOX9	-0.029427	0.085089	-0.003079
UGR	-	SOX9	-0.054303	0.409410	-0.027340
SOX9	+	SOX9	2.158765	0.000000	0.000000
GATA4	+	SOX9	0.218106	0.000000	0.000000
DMRT1	+	GATA4	0.027279	0.067300	0.002258
FGF9	+	GATA4	0.012765	0.075011	0.001178
RSPO1	+	GATA4	0.014509	0.070708	0.001262
DHH	+	GATA4	0.017456	0.077543	0.001665
CTNNB1	+	GATA4	0.030772	0.083609	0.003164
PGD2	+	GATA4	0.028827	0.077292	0.002740
WT1mKTS	+	GATA4	0.492270	1.000000	0.605363
SRY	+	GATA4	0.016231	0.073775	0.001473
DKK1	+	GATA4	0.042767	0.044463	0.002338
WNT4	+	GATA4	0.032920	0.066305	0.002684
CBX2	+	GATA4	0.027139	0.072349	0.002415
AMH	-	GATA4	-0.011673	0.083773	-0.001203
NR0B1	+	GATA4	0.039272	0.045471	0.002196
NR5A1	+	GATA4	0.052246	0.014900	0.000957
WT1pKTS	+	GATA4	0.335784	1.000000	0.412926
FOXL2	+	GATA4	0.028921	0.079585	0.002830
UGR	+	GATA4	0.069417	0.032548	0.002778
SOX9	+	GATA4	0.010007	0.074888	0.000922
GATA4	+	GATA4	0.503850	1.000000	0.619603
