Parent	Type	Child	Weight	Probability	Score
NR0B1	-	DHH	-0.149172	0.999045	-0.183704
NR5A1	+	DHH	0.536224	0.000000	0.000000
WT1pKTS	-	DHH	-0.040786	0.741607	-0.037285
FOXL2	-	DHH	-0.097930	0.269990	-0.032592
UGR	+	DHH	0.005918	0.038533	0.000281
SOX9	+	DHH	0.224542	0.000000	0.000000
GATA4	+	DHH	0.815696	0.000000	0.000000
DMRT1	-	CTNNB1	-0.073562	0.744944	-0.067550
FGF9	-	CTNNB1	-0.036187	0.163283	-0.007283
RSPO1	+	CTNNB1	1.717038	0.000000	0.000000
DHH	-	CTNNB1	-0.079265	0.473089	-0.046224
CTNNB1	+	CTNNB1	1.567688	0.000000	0.000000
PGD2	+	CTNNB1	0.104468	0.000539	0.000069
WT1mKTS	+	CTNNB1	0.111060	0.000000	0.000000
SRY	+	CTNNB1	1.791614	0.000000	0.000000
DKK1	-	CTNNB1	-0.061602	0.612146	-0.046483
WNT4	+	CTNNB1	0.623229	0.000000	0.000000
CBX2	+	CTNNB1	0.814190	0.000000	0.000000
AMH	+	CTNNB1	0.040665	0.019466	0.000976
NR0B1	+	CTNNB1	0.033782	0.014733	0.000614
NR5A1	+	CTNNB1	0.317533	0.000000	0.000000
WT1pKTS	+	CTNNB1	0.510246	0.000000	0.000000
FOXL2	+	CTNNB1	0.087678	0.012625	0.001364
UGR	-	CTNNB1	-0.033648	0.127757	-0.005299
SOX9	-	CTNNB1	-0.003607	0.074741	-0.000332
GATA4	-	CTNNB1	-0.088957	0.971472	-0.106526
DMRT1	+	PGD2	0.379758	0.000000	0.000000
FGF9	+	PGD2	1.144239	0.000000	0.000000
RSPO1	-	PGD2	-0.042757	0.154640	-0.008150
DHH	+	PGD2	1.335614	0.000000	0.000000
CTNNB1	-	PGD2	-0.044919	0.141624	-0.007842
PGD2	+	PGD2	0.885756	0.000000	0.000000
WT1mKTS	-	PGD2	-0.033396	0.753362	-0.031014
SRY	+	PGD2	0.318776	0.000000	0.000000
DKK1	+	PGD2	0.010200	0.055219	0.000694
WNT4	-	PGD2	-0.015948	0.092659	-0.001822
CBX2	+	PGD2	0.124661	0.000047	0.000007
AMH	+	PGD2	1.158620	0.000000	0.000000
NR0B1	-	PGD2	-0.144776	0.999972	-0.178457
NR5A1	+	PGD2	0.529784	0.000000	0.000000
WT1pKTS	+	PGD2	0.906450	0.000000	0.000000
FOXL2	-	PGD2	-0.049073	0.112330	-0.006795
UGR	-	PGD2	-0.102976	0.809405	-0.102742
SOX9	+	PGD2	0.560593	0.000000	0.000000
GATA4	-	PGD2	-0.005119	0.182299	-0.001150
DMRT1	+	WT1mKTS	0.009155	0.077233	0.000872
FGF9	+	WT1mKTS	0.051382	0.046852	0.002967
RSPO1	+	WT1mKTS	0.021635	0.074294	0.001981
DHH	+	WT1mKTS	0.002875	0.069475	0.000246
CTNNB1	+	WT1mKTS	0.018053	0.067660	0.001506
PGD2	-	WT1mKTS	-0.007003	0.077749	-0.000671
WT1mKTS	+	WT1mKTS	0.604853	1.000000	0.745585
SRY	+	WT1mKTS	0.030021	0.051721	0.001914
DKK1	+	WT1mKTS	0.041209	0.038418	0.001951
WNT4	+	WT1mKTS	0.020369	0.072070	0.001810
CBX2	+	WT1mKTS	0.014153	0.072456	0.001264
AMH	+	WT1mKTS	0.023971	0.073466	0.002171
NR0B1	+	WT1mKTS	0.071242	0.004974	0.000437
NR5A1	+	WT1mKTS	0.036211	0.031151	0.001390
WT1pKTS	+	WT1mKTS	0.271701	0.002850	0.000954
FOXL2	+	WT1mKTS	0.026613	0.071033	0.002330
UGR	+	WT1mKTS	0.085161	0.007695	0.000808
SOX9	+	WT1mKTS	0.026190	0.068689	0.002218
GATA4	+	WT1mKTS	0.519460	1.000000	0.640324
DMRT1	+	SRY	0.122976	0.148468	0.022506
FGF9	+	SRY	0.107124	0.127009	0.016771
RSPO1	+	SRY	0.045802	0.079576	0.004493
DHH	+	SRY	0.074541	0.104351	0.009588
CTNNB1	+	SRY	0.089615	0.106901	0.011809
PGD2	+	SRY	0.085230	0.110718	0.011632
WT1mKTS	+	SRY	0.076630	0.137893	0.013025
SRY	+	SRY	0.537974	1.000000	0.663146
DKK1	+	SRY	0.153752	0.199036	0.037723
WNT4	+	SRY	0.278333	0.969529	0.332639
CBX2	-	SRY	-0.172010	0.239722	-0.050829
AMH	+	SRY	0.083865	0.109879	0.011359
NR0B1	+	SRY	0.250003	0.861061	0.265355
NR5A1	+	SRY	0.021492	0.096576	0.002558
WT1pKTS	+	SRY	0.661397	1.000000	0.815285
FOXL2	-	SRY	-0.080625	0.089058	-0.008851
UGR	-	SRY	-0.303516	0.998999	-0.373761
SOX9	+	SRY	0.132841	0.156788	0.025674
GATA4	-	SRY	-0.296953	0.743929	-0.272312
DMRT1	+	DKK1	1.038784	0.000000	0.000000
FGF9	+	DKK1	0.139441	0.000160	0.000028
RSPO1	+	DKK1	0.098920	0.012823	0.001564
DHH	+	DKK1	0.007250	0.062193	0.000556
CTNNB1	+	DKK1	0.027259	0.041335	0.001389
PGD2	+	DKK1	0.029965	0.047117	0.001740
WT1mKTS	+	DKK1	0.939806	0.000000	0.000000
SRY	+	DKK1	0.437252	0.000000	0.000000
DKK1	+	DKK1	1.007233	0.000000	0.000000
WNT4	-	DKK1	-0.150104	0.988520	-0.182906
CBX2	-	DKK1	-0.151950	0.995225	-0.186410
AMH	+	DKK1	0.015612	0.054719	0.001053
NR0B1	+	DKK1	0.037926	0.034435	0.001610
NR5A1	-	DKK1	-0.336647	1.000000	-0.414975
WT1pKTS	+	DKK1	0.186744	0.000000	0.000000
FOXL2	-	DKK1	-0.047111	0.087971	-0.005109
UGR	-	DKK1	-0.052524	0.181853	-0.011774
SOX9	+	DKK1	0.356495	0.000000	0.000000
GATA4	+	DKK1	1.123364	0.000000	0.000000
DMRT1	-	WNT4	-0.147723	0.139325	-0.025370
FGF9	-	WNT4	-0.115163	0.114452	-0.016247
RSPO1	+	WNT4	0.239517	0.278863	0.082333
DHH	+	WNT4	0.046451	0.077164	0.004418
CTNNB1	+	WNT4	0.130039	0.112832	0.018086
PGD2	-	WNT4	-0.056641	0.086918	-0.006069
WT1mKTS	+	WNT4	0.178459	0.185987	0.040914
SRY	+	WNT4	0.498572	0.999876	0.614500
DKK1	-	WNT4	-0.372534	0.953466	-0.437844
WNT4	+	WNT4	0.811246	1.000000	1.000000
CBX2	+	WNT4	0.104984	0.108861	0.014088
AMH	-	WNT4	-0.096052	0.103974	-0.012311
NR0B1	+	WNT4	0.162052	0.149796	0.029923
NR5A1	+	WNT4	0.918209	0.000000	0.000000
WT1pKTS	-	WNT4	-0.189449	0.210858	-0.049241
FOXL2	-	WNT4	-0.003294	0.033339	-0.000135
UGR	-	WNT4	-0.028579	0.057411	-0.002023
SOX9	-	WNT4	-0.078011	0.098725	-0.009494
GATA4	+	WNT4	0.573837	0.999717	0.707153
DMRT1	-	CBX2	-0.136210	0.126715	-0.021276
FGF9	-	CBX2	-0.001175	0.066714	-0.000097
RSPO1	+	CBX2	0.067718	0.082319	0.006871
DHH	-	CBX2	-0.040632	0.076662	-0.003840
CTNNB1	+	CBX2	0.114803	0.103129	0.014594
PGD2	+	CBX2	0.025972	0.070068	0.002243
WT1mKTS	+	CBX2	0.581947	0.999547	0.717025
SRY	-	CBX2	-0.414045	0.979643	-0.499992
DKK1	-	CBX2	-0.311552	0.606454	-0.232904
WNT4	+	CBX2	0.262852	0.406787	0.131803
CBX2	+	CBX2	0.449622	0.997356	0.552772
AMH	-	CBX2	-0.115874	0.112274	-0.016037
NR0B1	+	CBX2	0.014820	0.068429	0.001250
NR5A1	+	CBX2	0.365988	0.830150	0.374517
WT1pKTS	-	CBX2	-0.387229	0.735035	-0.350852
FOXL2	+	CBX2	0.149680	0.110419	0.020373
UGR	+	CBX2	0.437252	0.999317	0.538620
SOX9	-	CBX2	-0.095074	0.101498	-0.011895
GATA4	+	CBX2	0.545484	0.998911	0.671671
DMRT1	-	AMH	-0.059919	0.599027	-0.044245
FGF9	+	AMH	1.297963	0.000000	0.000000
RSPO1	+	AMH	0.026138	0.028439	0.000916
DHH	+	AMH	1.010430	0.000000	0.000000
CTNNB1	+	AMH	0.031885	0.027044	0.001063
PGD2	+	AMH	1.507427	0.000000	0.000000
WT1mKTS	-	AMH	-0.017501	0.512327	-0.011052
SRY	+	AMH	1.159886	0.000000	0.000000
DKK1	+	AMH	0.412149	0.000000	0.000000
WNT4	-	AMH	-0.019416	0.110264	-0.002639
CBX2	+	AMH	0.099851	0.000099	0.000012
AMH	+	AMH	1.394427	0.000000	0.000000
NR0B1	-	AMH	-0.212736	1.000000	-0.262234
NR5A1	+	AMH	0.493644	0.000000	0.000000
WT1pKTS	+	AMH	0.262688	0.000000	0.000000
FOXL2	-	AMH	-0.040728	0.096936	-0.004867
UGR	-	AMH	-0.044868	0.188415	-0.010421
SOX9	+	AMH	0.888585	0.000000	0.000000
GATA4	+	AMH	1.050471	0.000000	0.000000
DMRT1	-	NR0B1	-0.073534	0.322771	-0.029257
FGF9	-	NR0B1	-0.223202	0.998918	-0.274838
RSPO1	+	NR0B1	0.057138	0.041739	0.002940
DHH	-	NR0B1	-0.088315	0.309634	-0.033708
CTNNB1	+	NR0B1	0.028868	0.041281	0.001469
PGD2	-	NR0B1	-0.150794	0.833279	-0.154890
WT1mKTS	+	NR0B1	0.656132	0.000000	0.000000
SRY	+	NR0B1	1.163723	0.000000	0.000000
DKK1	+	NR0B1	0.015961	0.060893	0.001198
WNT4	+	NR0B1	0.263482	0.000000	0.000000
CBX2	+	NR0B1	0.593921	0.000000	0.000000
AMH	-	NR0B1	-0.187141	0.979157	-0.225875
NR0B1	+	NR0B1	1.554516	0.000000	0.000000
NR5A1	+	NR0B1	0.119553	0.000138	0.000020
WT1pKTS	+	NR0B1	0.124818	0.000000	0.000000
FOXL2	+	NR0B1	0.112053	0.036873	0.005093
UGR	-	NR0B1	-0.031268	0.085216	-0.003285
SOX9	+	NR0B1	0.042568	0.042184	0.002213
GATA4	+	NR0B1	0.271963	0.000000	0.000000
DMRT1	-	NR5A1	-0.127925	0.999454	-0.157603
FGF9	+	NR5A1	0.085046	0.004204	0.000441
RSPO1	-	NR5A1	-0.103790	0.884603	-0.113176
DHH	-	NR5A1	-0.017715	0.100564	-0.002196
CTNNB1	+	NR5A1	0.029055	0.042891	0.001536
PGD2	+	NR5A1	0.298804	0.000000	0.000000
WT1mKTS	+	NR5A1	0.112332	0.000000	0.000000
SRY	+	NR5A1	0.082310	0.000331	0.000034
DKK1	-	NR5A1	-0.113648	0.993119	-0.139127
WNT4	-	NR5A1	-0.027014	0.126644	-0.004217
CBX2	+	NR5A1	0.035388	0.036400	0.001588
AMH	+	NR5A1	0.014219	0.055942	0.000981
NR0B1	+	NR5A1	0.087008	0.000350	0.000038
NR5A1	+	NR5A1	1.539628	0.000000	0.000000
WT1pKTS	+	NR5A1	0.911720	0.000000	0.000000
FOXL2	+	NR5A1	0.056523	0.042964	0.002993
UGR	+	NR5A1	0.097171	0.000482	0.000058
SOX9	+	NR5A1	0.089614	0.001769	0.000195
GATA4	+	NR5A1	0.661453	0.000000	0.000000
DMRT1	+	WT1pKTS	0.032232	0.068081	0.002705
FGF9	+	WT1pKTS	0.047882	0.070616	0.004168
RSPO1	+	WT1pKTS	0.015677	0.070553	0.001363
DHH	-	WT1pKTS	-0.010348	0.079365	-0.001012
CTNNB1	+	WT1pKTS	0.020874	0.074300	0.001912
PGD2	+	WT1pKTS	0.011260	0.074260	0.001031
WT1mKTS	+	WT1pKTS	0.472624	1.000000	0.582591
SRY	+	WT1pKTS	0.051762	0.037302	0.002380
DKK1	+	WT1pKTS	0.015070	0.079901	0.001484
WNT4	+	WT1pKTS	0.023069	0.078208	0.002224
CBX2	+	WT1pKTS	0.030605	0.076355	0.002881
AMH	+	WT1pKTS	0.008373	0.070230	0.000725
NR0B1	+	WT1pKTS	0.057714	0.033545	0.002386
NR5A1	+	WT1pKTS	0.034975	0.049373	0.002129
WT1pKTS	+	WT1pKTS	0.469100	1.000000	0.578247
FOXL2	+	WT1pKTS	0.034954	0.083560	0.003600
UGR	+	WT1pKTS	0.072097	0.049675	0.004415
SOX9	+	WT1pKTS	0.019587	0.078308	0.001891
GATA4	+	WT1pKTS	0.431014	1.000000	0.531300
DMRT1	+	FOXL2	0.017583	0.081221	0.001760
FGF9	+	FOXL2	0.059165	0.087902	0.006411
RSPO1	+	FOXL2	0.017904	0.051723	0.001142
DHH	-	FOXL2	-0.038785	0.075102	-0.003591
CTNNB1	+	FOXL2	0.070500	0.085057	0.007392
PGD2	+	FOXL2	0.032880	0.077451	0.003139
WT1mKTS	+	FOXL2	0.627499	0.999390	0.773029
SRY	-	FOXL2	-0.176701	0.161424	-0.035160
DKK1	+	FOXL2	0.131189	0.132182	0.021376
WNT4	+	FOXL2	0.066078	0.094573	0.007703
CBX2	+	FOXL2	0.076467	0.100349	0.009459
AMH	+	FOXL2	0.167876	0.172655	0.035729
NR0B1	+	FOXL2	0.124351	0.129790	0.019895
NR5A1	-	FOXL2	-0.040670	0.094762	-0.004751
WT1pKTS	-	FOXL2	-0.221285	0.237714	-0.064842
FOXL2	+	FOXL2	0.162274	0.130831	0.026170
UGR	+	FOXL2	0.241526	0.573907	0.170865
SOX9	-	FOXL2	-0.061368	0.087789	-0.006641
GATA4	-	FOXL2	-0.222166	0.234823	-0.064308
DMRT1	-	UGR	-0.026447	0.131505	-0.004287
FGF9	+	UGR	0.043533	0.038570	0.002070
RSPO1	+	UGR	0.014984	0.035803	0.000661
DHH	+	UGR	0.002282	0.063947	0.000180
CTNNB1	-	UGR	-0.022302	0.054421	-0.001496
PGD2	+	UGR	0.163883	0.000031	0.000006
WT1mKTS	+	UGR	0.456475	0.000000	0.000000
SRY	-	UGR	-0.367167	1.000000	-0.452597
DKK1	-	UGR	-0.001815	0.081110	-0.000181
WNT4	+	UGR	0.020545	0.043583	0.001104
CBX2	+	UGR	0.896896	0.000000	0.000000
AMH	+	UGR	0.011228	0.057164	0.000791
NR0B1	-	UGR	-0.009977	0.079028	-0.000972
NR5A1	-	UGR	-0.067464	0.645488	-0.053680
WT1pKTS	+	UGR	0.139998	0.000000	0.000000
FOXL2	+	UGR	0.409531	0.000000	0.000000
UGR	+	UGR	1.871709	0.000000	0.000000
SOX9	-	UGR	-0.022596	0.102794	-0.002863
GATA4	+	UGR	1.457643	0.000000	0.000000
DMRT1	+	SOX9	1.251856	0.000000	0.000000
FGF9	+	SOX9	0.945329	0.000000	0.000000
RSPO1	-	SOX9	-0.099860	0.799317	-0.098392
DHH	+	SOX9	0.079088	0.000573	0.000056
CTNNB1	-	SOX9	-0.005236	0.047406	-0.000306
PGD2	+	SOX9	0.912881	0.000000	0.000000
WT1mKTS	-	SOX9	-0.026581	0.752945	-0.024671
SRY	+	SOX9	1.305023	0.000000	0.000000
DKK1	+	SOX9	1.396438	0.000000	0.000000
WNT4	-	SOX9	-0.206464	1.000000	-0.254502
CBX2	-	SOX9	-0.123600	0.991982	-0.151136
AMH	+	SOX9	0.133928	0.000000	0.000000
NR0B1	+	SOX9	0.659117	0.000000	0.000000
NR5A1	+	SOX9	1.940521	0.000000	0.000000
WT1pKTS	+	SOX9	0.944673	0.000000	0.000000
FOXL2	-	SOX9	-0.029705	0.071172	-0.002606
UGR	-	SOX9	-0.048089	0.260159	-0.015422
SOX9	+	SOX9	1.762638	0.000000	0.000000
GATA4	-	SOX9	-0.019976	0.608313	-0.014979
DMRT1	+	GATA4	0.023808	0.069915	0.002052
FGF9	+	GATA4	0.036778	0.068852	0.003121
RSPO1	+	GATA4	0.027023	0.077907	0.002595
DHH	+	GATA4	0.007046	0.070786	0.000615
CTNNB1	+	GATA4	0.003545	0.042851	0.000187
PGD2	-	GATA4	-0.001490	0.071556	-0.000131
WT1mKTS	+	GATA4	0.507053	1.000000	0.625031
SRY	+	GATA4	0.038030	0.044513	0.002087
DKK1	+	GATA4	0.032420	0.058950	0.002356
WNT4	+	GATA4	0.040656	0.057164	0.002865
CBX2	+	GATA4	0.025062	0.073213	0.002262
AMH	+	GATA4	0.019502	0.075886	0.001824
NR0B1	+	GATA4	0.055779	0.023621	0.001624
NR5A1	+	GATA4	0.056778	0.012412	0.000869
WT1pKTS	+	GATA4	0.298064	0.987536	0.362836
FOXL2	+	GATA4	0.035708	0.080628	0.003549
UGR	+	GATA4	0.082467	0.018254	0.001856
SOX9	+	GATA4	0.015745	0.075101	0.001458
GATA4	+	GATA4	0.575459	1.000000	0.709353
