Parent	Type	Child	Weight	Probability	Score
SRY	-	PGD2	-0.023585	0.051753	-0.001587
DKK1	+	PGD2	0.061311	0.074593	0.005945
WNT4	+	PGD2	0.479500	0.000000	0.000000
CBX2	+	PGD2	0.087593	0.109807	0.012504
AMH	+	PGD2	0.124538	0.111993	0.018132
NR0B1	-	PGD2	-0.012492	0.085829	-0.001394
NR5A1	+	PGD2	0.024775	0.079254	0.002553
WT1pKTS	+	PGD2	0.032966	0.084190	0.003608
FOXL2	+	PGD2	0.011032	0.069759	0.001000
UGR	+	PGD2	0.154799	0.176446	0.035508
SOX9	+	PGD2	0.140979	0.123873	0.022702
GATA4	+	PGD2	0.340142	0.806686	0.356702
DMRT1	+	WT1mKTS	0.016714	0.064565	0.001403
FGF9	+	WT1mKTS	0.008665	0.046913	0.000528
RSPO1	+	WT1mKTS	0.040112	0.035764	0.001865
DHH	+	WT1mKTS	0.034555	0.083866	0.003767
CTNNB1	+	WT1mKTS	0.015253	0.074761	0.001482
PGD2	+	WT1mKTS	0.006664	0.043096	0.000373
WT1mKTS	+	WT1mKTS	0.648253	1.000000	0.842724
SRY	-	WT1mKTS	-0.015009	0.081165	-0.001584
DKK1	+	WT1mKTS	0.031127	0.081817	0.003311
WNT4	+	WT1mKTS	0.066137	0.005193	0.000447
CBX2	+	WT1mKTS	0.037847	0.064009	0.003149
AMH	+	WT1mKTS	0.025010	0.075279	0.002448
NR0B1	+	WT1mKTS	0.079499	0.001718	0.000178
NR5A1	+	WT1mKTS	0.031139	0.061642	0.002495
WT1pKTS	+	WT1mKTS	0.016876	0.073282	0.001608
FOXL2	+	WT1mKTS	0.046528	0.031781	0.001922
UGR	+	WT1mKTS	0.072057	0.031668	0.002966
SOX9	+	WT1mKTS	0.023420	0.073681	0.002243
GATA4	+	WT1mKTS	0.521384	1.000000	0.677795
DMRT1	+	SRY	0.041446	0.052428	0.002825
FGF9	-	SRY	-0.002728	0.037849	-0.000134
RSPO1	+	SRY	0.038954	0.088381	0.004476
DHH	-	SRY	-0.005881	0.035750	-0.000273
CTNNB1	-	SRY	-0.186453	0.151856	-0.036808
PGD2	+	SRY	0.082215	0.072340	0.007732
WT1mKTS	+	SRY	1.266237	0.000000	0.000000
SRY	+	SRY	0.385919	0.889422	0.446215
DKK1	+	SRY	0.164994	0.120099	0.025760
WNT4	+	SRY	0.564638	0.999949	0.733987
CBX2	+	SRY	0.241692	0.234809	0.073776
AMH	+	SRY	0.133786	0.100274	0.017440
NR0B1	+	SRY	0.445937	0.976066	0.565840
NR5A1	+	SRY	0.402537	0.966226	0.505621
WT1pKTS	+	SRY	0.006528	0.074914	0.000636
FOXL2	-	SRY	-0.337851	0.771812	-0.338983
UGR	-	SRY	-0.048006	0.071502	-0.004462
SOX9	+	SRY	0.111319	0.090074	0.013035
GATA4	-	SRY	-0.006489	0.111302	-0.000939
DMRT1	+	DKK1	0.124302	0.025080	0.004053
FGF9	+	DKK1	0.172305	0.012642	0.002832
RSPO1	+	DKK1	0.086550	0.003426	0.000386
DHH	+	DKK1	0.018202	0.034455	0.000815
CTNNB1	+	DKK1	0.490640	0.000000	0.000000
PGD2	+	DKK1	0.074821	0.042332	0.004117
WT1mKTS	-	DKK1	-0.072372	0.751990	-0.070749
SRY	+	DKK1	0.139774	0.004998	0.000908
DKK1	+	DKK1	0.113669	0.029286	0.004327
WNT4	-	DKK1	-0.006532	0.104194	-0.000885
CBX2	+	DKK1	0.036677	0.048606	0.002318
AMH	+	DKK1	0.099815	0.037041	0.004806
NR0B1	-	DKK1	-0.025068	0.161905	-0.005276
NR5A1	+	DKK1	0.233383	0.000000	0.000000
WT1pKTS	+	DKK1	0.114395	0.001135	0.000169
FOXL2	-	DKK1	-0.067297	0.281606	-0.024637
UGR	+	DKK1	0.090037	0.020256	0.002371
SOX9	+	DKK1	0.104447	0.035150	0.004773
GATA4	+	DKK1	0.224638	0.000000	0.000000
DMRT1	+	WNT4	0.004223	0.035755	0.000196
FGF9	-	WNT4	-0.060288	0.133242	-0.010443
RSPO1	-	WNT4	-0.000950	0.089687	-0.000111
DHH	+	WNT4	0.044916	0.051367	0.002999
CTNNB1	+	WNT4	0.167221	0.000000	0.000000
PGD2	+	WNT4	0.004418	0.036956	0.000212
WT1mKTS	+	WNT4	0.735487	0.000000	0.000000
SRY	+	WNT4	0.208369	0.000000	0.000000
DKK1	+	WNT4	0.430463	0.000000	0.000000
WNT4	+	WNT4	0.991634	0.000000	0.000000
CBX2	-	WNT4	-0.074631	0.376913	-0.036568
AMH	-	WNT4	-0.013515	0.045376	-0.000797
NR0B1	+	WNT4	1.021594	0.000000	0.000000
NR5A1	-	WNT4	-0.012673	0.087348	-0.001439
WT1pKTS	-	WNT4	-0.013376	0.091782	-0.001596
FOXL2	+	WNT4	0.019910	0.055216	0.001429
UGR	-	WNT4	-0.122800	0.968998	-0.154690
SOX9	+	WNT4	0.072607	0.048273	0.004556
GATA4	+	WNT4	0.165835	0.000000	0.000000
DMRT1	+	CBX2	0.019369	0.041251	0.001039
FGF9	-	CBX2	-0.030446	0.049145	-0.001945
RSPO1	-	CBX2	-0.218014	0.583943	-0.165499
DHH	+	CBX2	0.118688	0.093919	0.014491
CTNNB1	-	CBX2	-0.471592	1.000000	-0.613066
PGD2	+	CBX2	0.099936	0.084787	0.011015
WT1mKTS	+	CBX2	0.488489	0.642646	0.408101
SRY	+	CBX2	0.174892	0.113475	0.025800
DKK1	-	CBX2	-0.009110	0.040292	-0.000477
WNT4	+	CBX2	0.039922	0.085795	0.004453
CBX2	+	CBX2	0.560001	0.999998	0.727996
AMH	+	CBX2	0.035628	0.050192	0.002325
NR0B1	-	CBX2	-0.134994	0.213203	-0.037415
NR5A1	+	CBX2	0.265663	0.129800	0.044828
WT1pKTS	-	CBX2	-0.025225	0.082296	-0.002699
FOXL2	-	CBX2	-0.014514	0.074360	-0.001403
UGR	+	CBX2	0.303331	0.346964	0.136818
SOX9	+	CBX2	0.083061	0.079064	0.008537
GATA4	+	CBX2	0.480009	0.570143	0.355774
DMRT1	+	AMH	0.009687	0.037940	0.000478
FGF9	+	AMH	0.093473	0.088511	0.010755
RSPO1	+	AMH	0.064485	0.102842	0.008621
DHH	+	AMH	0.183922	0.153814	0.036776
CTNNB1	+	AMH	0.145680	0.156654	0.029668
PGD2	+	AMH	0.121501	0.102972	0.016264
WT1mKTS	-	AMH	-0.038099	0.116457	-0.005768
SRY	+	AMH	0.038884	0.065137	0.003293
DKK1	+	AMH	0.083583	0.087504	0.009508
WNT4	-	AMH	-0.084345	0.108966	-0.011948
CBX2	+	AMH	0.059159	0.092656	0.007126
AMH	+	AMH	0.196150	0.169889	0.043321
NR0B1	-	AMH	-0.151588	0.148619	-0.029287
NR5A1	-	AMH	-0.022060	0.072695	-0.002085
WT1pKTS	-	AMH	-0.007037	0.068415	-0.000626
FOXL2	+	AMH	0.002960	0.065619	0.000253
UGR	+	AMH	0.133686	0.138792	0.024121
SOX9	+	AMH	0.137327	0.115802	0.020673
GATA4	+	AMH	0.382933	0.978437	0.487075
DMRT1	-	NR0B1	-0.024184	0.078192	-0.002458
FGF9	+	NR0B1	0.358929	0.000000	0.000000
RSPO1	+	NR0B1	0.106302	0.000000	0.000000
DHH	+	NR0B1	0.024215	0.033462	0.001053
CTNNB1	+	NR0B1	0.130521	0.000000	0.000000
PGD2	-	NR0B1	-0.033183	0.096234	-0.004151
WT1mKTS	+	NR0B1	1.341910	0.000000	0.000000
SRY	+	NR0B1	0.350663	0.000000	0.000000
DKK1	+	NR0B1	0.398691	0.000000	0.000000
WNT4	+	NR0B1	1.681753	0.000000	0.000000
CBX2	-	NR0B1	-0.061490	0.564357	-0.045113
AMH	-	NR0B1	-0.030741	0.092574	-0.003700
NR0B1	+	NR0B1	1.678520	0.000000	0.000000
NR5A1	-	NR0B1	-0.017404	0.133665	-0.003024
WT1pKTS	-	NR0B1	-0.027565	0.235953	-0.008455
FOXL2	+	NR0B1	0.008158	0.052061	0.000552
UGR	-	NR0B1	-0.097830	0.990911	-0.126023
SOX9	-	NR0B1	-0.020406	0.067708	-0.001796
GATA4	+	NR0B1	0.068473	0.000000	0.000000
DMRT1	+	NR5A1	0.113471	0.105280	0.015530
FGF9	-	NR5A1	-0.014136	0.040913	-0.000752
RSPO1	-	NR5A1	-0.109631	0.121707	-0.017346
DHH	+	NR5A1	0.169532	0.142195	0.031338
CTNNB1	-	NR5A1	-0.171767	0.181689	-0.040570
PGD2	+	NR5A1	0.128006	0.107913	0.017957
WT1mKTS	-	NR5A1	-0.087388	0.135661	-0.015412
SRY	+	NR5A1	0.205497	0.257805	0.068871
DKK1	+	NR5A1	0.079314	0.084849	0.008749
WNT4	+	NR5A1	0.052044	0.098589	0.006670
CBX2	+	NR5A1	0.240003	0.371853	0.116019
AMH	+	NR5A1	0.044070	0.057742	0.003308
NR0B1	-	NR5A1	-0.002251	0.089079	-0.000261
NR5A1	+	NR5A1	0.410809	0.998656	0.533332
WT1pKTS	+	NR5A1	0.346121	0.966971	0.435093
FOXL2	-	NR5A1	-0.444292	0.999986	-0.577568
UGR	+	NR5A1	0.124922	0.127780	0.020751
SOX9	+	NR5A1	0.024530	0.046096	0.001470
GATA4	+	NR5A1	0.769235	1.000000	1.000000
DMRT1	-	WT1pKTS	-0.007608	0.037264	-0.000369
FGF9	-	WT1pKTS	-0.002655	0.038366	-0.000132
RSPO1	+	WT1pKTS	0.075877	0.100366	0.009900
DHH	+	WT1pKTS	0.138856	0.116140	0.020965
CTNNB1	-	WT1pKTS	-0.056841	0.092229	-0.006815
PGD2	+	WT1pKTS	0.178035	0.143880	0.033300
WT1mKTS	+	WT1pKTS	0.661303	1.000000	0.859689
SRY	+	WT1pKTS	0.090382	0.101891	0.011972
DKK1	+	WT1pKTS	0.135683	0.118730	0.020943
WNT4	+	WT1pKTS	0.026192	0.093541	0.003185
CBX2	+	WT1pKTS	0.054553	0.088629	0.006285
AMH	+	WT1pKTS	0.079724	0.081709	0.008468
NR0B1	+	WT1pKTS	0.045313	0.097576	0.005748
NR5A1	+	WT1pKTS	0.196522	0.214563	0.054816
WT1pKTS	+	WT1pKTS	0.753839	1.000000	0.979985
FOXL2	-	WT1pKTS	-0.507174	1.000000	-0.659322
UGR	+	WT1pKTS	0.089138	0.107948	0.012509
SOX9	+	WT1pKTS	0.017830	0.042513	0.000985
GATA4	-	WT1pKTS	-0.018643	0.116955	-0.002835
DMRT1	-	FOXL2	-0.040123	0.082874	-0.004323
FGF9	+	FOXL2	0.056599	0.041823	0.003077
RSPO1	+	FOXL2	0.335148	0.000000	0.000000
DHH	-	FOXL2	-0.038850	0.074666	-0.003771
CTNNB1	+	FOXL2	0.404443	0.000000	0.000000
PGD2	-	FOXL2	-0.018291	0.049334	-0.001173
WT1mKTS	+	FOXL2	1.831368	0.000000	0.000000
SRY	-	FOXL2	-0.100702	0.508621	-0.066584
DKK1	-	FOXL2	-0.022007	0.056610	-0.001620
WNT4	+	FOXL2	0.099129	0.000142	0.000018
CBX2	-	FOXL2	-0.048224	0.162788	-0.010205
AMH	+	FOXL2	0.036193	0.039582	0.001862
NR0B1	-	FOXL2	-0.031903	0.233297	-0.009676
NR5A1	-	FOXL2	-0.257280	1.000000	-0.334462
WT1pKTS	-	FOXL2	-0.318291	1.000000	-0.413776
FOXL2	+	FOXL2	1.509833	0.000000	0.000000
UGR	+	FOXL2	0.179661	0.000009	0.000002
SOX9	-	FOXL2	-0.039368	0.078759	-0.004031
GATA4	+	FOXL2	0.233780	0.000000	0.000000
DMRT1	-	UGR	-0.077456	0.077723	-0.007826
FGF9	+	UGR	0.216219	0.168920	0.047481
RSPO1	-	UGR	-0.196127	0.190131	-0.048476
DHH	+	UGR	0.116974	0.096835	0.014725
CTNNB1	-	UGR	-0.053855	0.096269	-0.006740
PGD2	+	UGR	0.080925	0.075866	0.007981
WT1mKTS	-	UGR	-0.021121	0.115323	-0.003167
SRY	-	UGR	-0.030599	0.058992	-0.002347
DKK1	+	UGR	0.152311	0.119211	0.023604
WNT4	-	UGR	-0.334164	0.790413	-0.343364
CBX2	+	UGR	0.352276	0.887489	0.406432
AMH	+	UGR	0.219735	0.178687	0.051043
NR0B1	-	UGR	-0.232471	0.286516	-0.086588
NR5A1	+	UGR	0.096377	0.107332	0.013448
WT1pKTS	+	UGR	0.120337	0.120656	0.018875
FOXL2	-	UGR	-0.843105	0.000000	-0.000000
UGR	+	UGR	0.766432	1.000000	0.996355
SOX9	+	UGR	0.158813	0.120748	0.024929
GATA4	+	UGR	0.528836	0.999438	0.687096
DMRT1	+	SOX9	0.110557	0.100630	0.014463
FGF9	+	SOX9	0.113619	0.098441	0.014540
RSPO1	+	SOX9	0.174907	0.207988	0.047292
DHH	+	SOX9	0.069206	0.073587	0.006620
CTNNB1	+	SOX9	0.051649	0.098548	0.006617
PGD2	+	SOX9	0.111191	0.096015	0.013879
WT1mKTS	+	SOX9	0.346285	0.391865	0.176405
SRY	+	SOX9	0.153247	0.143774	0.028643
DKK1	+	SOX9	0.101814	0.095759	0.012674
WNT4	+	SOX9	0.020350	0.089126	0.002358
CBX2	+	SOX9	0.070726	0.095326	0.008765
AMH	+	SOX9	0.031454	0.048462	0.001982
NR0B1	-	SOX9	-0.009334	0.087360	-0.001060
NR5A1	+	SOX9	0.159592	0.156406	0.032449
WT1pKTS	-	SOX9	-0.011269	0.073974	-0.001084
FOXL2	+	SOX9	0.044953	0.087474	0.005112
UGR	+	SOX9	0.133251	0.133098	0.023056
SOX9	+	SOX9	0.079786	0.081050	0.008407
GATA4	-	SOX9	-0.321954	0.420523	-0.176005
DMRT1	+	GATA4	0.034061	0.083297	0.003688
FGF9	+	GATA4	0.005617	0.041915	0.000306
RSPO1	+	GATA4	0.067298	0.007306	0.000639
DHH	+	GATA4	0.025639	0.075211	0.002507
CTNNB1	+	GATA4	0.004585	0.084448	0.000503
PGD2	+	GATA4	0.014964	0.057535	0.001119
WT1mKTS	+	GATA4	0.490373	1.000000	0.637481
SRY	-	GATA4	-0.001447	0.046991	-0.000088
DKK1	+	GATA4	0.030814	0.081273	0.003256
WNT4	+	GATA4	0.087933	0.000769	0.000088
CBX2	+	GATA4	0.065039	0.033122	0.002800
AMH	+	GATA4	0.021239	0.069532	0.001920
NR0B1	+	GATA4	0.052726	0.013923	0.000954
NR5A1	+	GATA4	0.020217	0.073299	0.001926
WT1pKTS	-	GATA4	-0.007366	0.085096	-0.000815
FOXL2	+	GATA4	0.025257	0.067419	0.002214
UGR	+	GATA4	0.071159	0.033322	0.003082
SOX9	+	GATA4	0.017439	0.064004	0.001451
GATA4	+	GATA4	0.687269	1.000000	0.893445
