Parent	Type	Child	Weight	Probability	Score
WT1mKTS	-	DHH	-0.053842	0.893611	-0.074584
SRY	+	DHH	0.819329	0.000000	0.000000
DKK1	+	DHH	0.683741	0.000000	0.000000
WNT4	-	DHH	-0.050998	0.284244	-0.022471
CBX2	+	DHH	0.053598	0.014470	0.001202
AMH	+	DHH	1.302636	0.000000	0.000000
NR0B1	-	DHH	-0.161846	0.999996	-0.250889
NR5A1	+	DHH	0.882072	0.000000	0.000000
WT1pKTS	+	DHH	0.615366	0.000000	0.000000
FOXL2	-	DHH	-0.099129	0.348067	-0.053487
UGR	-	DHH	-0.015082	0.063583	-0.001487
SOX9	+	DHH	0.631855	0.000000	0.000000
GATA4	+	DHH	0.411447	0.000000	0.000000
DMRT1	-	CTNNB1	-0.022059	0.133255	-0.004557
FGF9	-	CTNNB1	-0.050700	0.187342	-0.014724
RSPO1	+	CTNNB1	1.228383	0.000000	0.000000
DHH	-	CTNNB1	-0.003110	0.063774	-0.000307
CTNNB1	+	CTNNB1	1.333614	0.000000	0.000000
PGD2	+	CTNNB1	0.017219	0.045725	0.001221
WT1mKTS	-	CTNNB1	-0.060233	0.854769	-0.079812
SRY	+	CTNNB1	1.146144	0.000000	0.000000
DKK1	-	CTNNB1	-0.044517	0.250863	-0.017312
WNT4	+	CTNNB1	0.131030	0.000014	0.000003
CBX2	+	CTNNB1	0.252064	0.000000	0.000000
AMH	+	CTNNB1	0.015651	0.045466	0.001103
NR0B1	+	CTNNB1	0.022249	0.036077	0.001244
NR5A1	+	CTNNB1	0.033234	0.014776	0.000761
WT1pKTS	+	CTNNB1	0.669903	0.000000	0.000000
FOXL2	+	CTNNB1	0.077739	0.024271	0.002925
UGR	-	CTNNB1	-0.053549	0.198773	-0.016500
SOX9	-	CTNNB1	-0.074285	0.423119	-0.048724
GATA4	+	CTNNB1	0.063308	0.000070	0.000007
DMRT1	+	PGD2	0.107365	0.121662	0.020249
FGF9	+	PGD2	0.281564	0.686011	0.299425
RSPO1	-	PGD2	-0.048923	0.075820	-0.005750
DHH	+	PGD2	0.474731	0.999999	0.735915
CTNNB1	+	PGD2	0.023455	0.046589	0.001694
PGD2	+	PGD2	0.341985	0.965851	0.512032
WT1mKTS	-	PGD2	-0.291435	0.418111	-0.188892
SRY	+	PGD2	0.107477	0.122716	0.020446
DKK1	-	PGD2	-0.048963	0.089202	-0.006771
WNT4	-	PGD2	-0.010743	0.061260	-0.001020
CBX2	+	PGD2	0.043525	0.077304	0.005216
AMH	+	PGD2	0.406281	0.999617	0.629565
NR0B1	-	PGD2	-0.179995	0.260915	-0.072802
NR5A1	-	PGD2	-0.016243	0.089523	-0.002254
WT1pKTS	+	PGD2	0.607188	0.995348	0.936868
FOXL2	-	PGD2	-0.026264	0.044115	-0.001796
UGR	-	PGD2	-0.072426	0.096983	-0.010888
SOX9	+	PGD2	0.179083	0.226285	0.062819
GATA4	-	PGD2	-0.239868	0.288603	-0.107313
DMRT1	+	WT1mKTS	0.019066	0.071500	0.002113
FGF9	+	WT1mKTS	0.017389	0.074621	0.002011
RSPO1	+	WT1mKTS	0.024921	0.074359	0.002873
DHH	+	WT1mKTS	0.020374	0.074556	0.002355
CTNNB1	+	WT1mKTS	0.013261	0.057048	0.001173
PGD2	+	WT1mKTS	0.020373	0.074475	0.002352
WT1mKTS	+	WT1mKTS	0.635660	1.000000	0.985383
SRY	+	WT1mKTS	0.044649	0.031270	0.002164
DKK1	+	WT1mKTS	0.063241	0.013641	0.001337
WNT4	+	WT1mKTS	0.035979	0.059942	0.003343
CBX2	+	WT1mKTS	0.012708	0.070970	0.001398
AMH	+	WT1mKTS	0.028139	0.071731	0.003129
NR0B1	+	WT1mKTS	0.081402	0.002963	0.000374
NR5A1	+	WT1mKTS	0.060689	0.007478	0.000704
WT1pKTS	+	WT1mKTS	0.276670	0.000018	0.000008
FOXL2	+	WT1mKTS	0.039813	0.078781	0.004862
UGR	+	WT1mKTS	0.110815	0.002659	0.000457
SOX9	+	WT1mKTS	0.014614	0.073389	0.001663
GATA4	+	WT1mKTS	0.484107	1.000000	0.750450
DMRT1	+	SRY	0.070460	0.106720	0.011656
FGF9	+	SRY	0.129808	0.146928	0.029565
RSPO1	+	SRY	0.028099	0.064403	0.002805
DHH	+	SRY	0.068588	0.099503	0.010580
CTNNB1	+	SRY	0.062672	0.088501	0.008598
PGD2	-	SRY	-0.094097	0.112692	-0.016438
WT1mKTS	+	SRY	0.242994	0.574470	0.216393
SRY	+	SRY	0.645089	1.000000	1.000000
DKK1	+	SRY	0.210697	0.478531	0.156296
WNT4	+	SRY	0.292944	0.994284	0.451519
CBX2	-	SRY	-0.089119	0.116315	-0.016069
AMH	+	SRY	0.139293	0.160408	0.034637
NR0B1	+	SRY	0.197996	0.430530	0.132142
NR5A1	+	SRY	0.043270	0.100008	0.006708
WT1pKTS	+	SRY	0.412925	0.999016	0.639476
FOXL2	-	SRY	-0.085753	0.094899	-0.012615
UGR	-	SRY	-0.286735	0.999279	-0.444168
SOX9	+	SRY	0.187540	0.305161	0.088716
GATA4	-	SRY	-0.270533	0.654645	-0.274541
DMRT1	+	DKK1	0.521758	0.998071	0.807254
FGF9	+	DKK1	0.063677	0.081485	0.008043
RSPO1	+	DKK1	0.123226	0.091487	0.017476
DHH	-	DKK1	-0.021427	0.075486	-0.002507
CTNNB1	+	DKK1	0.005894	0.041080	0.000375
PGD2	+	DKK1	0.078683	0.082858	0.010106
WT1mKTS	+	DKK1	0.226212	0.011865	0.004161
SRY	+	DKK1	0.218479	0.030729	0.010407
DKK1	+	DKK1	0.552558	0.999857	0.856438
WNT4	-	DKK1	-0.166433	0.419778	-0.108303
CBX2	-	DKK1	-0.185657	0.654360	-0.188325
AMH	+	DKK1	0.056579	0.080329	0.007045
NR0B1	+	DKK1	0.029398	0.072258	0.003293
NR5A1	-	DKK1	-0.393000	0.999991	-0.609212
WT1pKTS	+	DKK1	0.407797	0.026047	0.016466
FOXL2	-	DKK1	-0.014629	0.039063	-0.000886
UGR	-	DKK1	-0.073798	0.123025	-0.014074
SOX9	+	DKK1	0.197103	0.066455	0.020305
GATA4	+	DKK1	0.263054	0.010886	0.004439
DMRT1	-	WNT4	-0.076879	0.493151	-0.058771
FGF9	+	WNT4	0.003349	0.068871	0.000358
RSPO1	+	WNT4	0.368949	0.000000	0.000000
DHH	-	WNT4	-0.115048	0.699029	-0.124668
CTNNB1	+	WNT4	0.085164	0.027822	0.003673
PGD2	-	WNT4	-0.064975	0.238794	-0.024052
WT1mKTS	+	WNT4	0.153892	0.000000	0.000000
SRY	+	WNT4	1.296245	0.000000	0.000000
DKK1	-	WNT4	-0.313999	1.000000	-0.486752
WNT4	+	WNT4	1.551889	0.000000	0.000000
CBX2	+	WNT4	0.120623	0.001890	0.000353
AMH	-	WNT4	-0.057022	0.198655	-0.017560
NR0B1	+	WNT4	0.291630	0.000000	0.000000
NR5A1	+	WNT4	0.567093	0.000000	0.000000
WT1pKTS	+	WNT4	0.242779	0.000000	0.000000
FOXL2	+	WNT4	0.146976	0.016986	0.003870
UGR	-	WNT4	-0.037349	0.099280	-0.005748
SOX9	-	WNT4	-0.073744	0.354623	-0.040539
GATA4	+	WNT4	1.045009	0.000000	0.000000
DMRT1	-	CBX2	-0.165149	0.148772	-0.038087
FGF9	-	CBX2	-0.001989	0.067044	-0.000207
RSPO1	+	CBX2	0.083930	0.091886	0.011955
DHH	+	CBX2	0.073527	0.087660	0.009991
CTNNB1	+	CBX2	0.056295	0.070283	0.006133
PGD2	-	CBX2	-0.024635	0.070174	-0.002680
WT1mKTS	+	CBX2	0.466186	0.976938	0.706003
SRY	-	CBX2	-0.329947	0.685518	-0.350625
DKK1	-	CBX2	-0.309560	0.613765	-0.294528
WNT4	+	CBX2	0.260830	0.419577	0.169648
CBX2	+	CBX2	0.470165	0.999543	0.728504
AMH	-	CBX2	-0.056864	0.081107	-0.007149
NR0B1	+	CBX2	0.035321	0.076980	0.004215
NR5A1	+	CBX2	0.350163	0.776585	0.421540
WT1pKTS	-	CBX2	-0.317468	0.499091	-0.245618
FOXL2	+	CBX2	0.127519	0.098447	0.019461
UGR	+	CBX2	0.472889	0.999980	0.733045
SOX9	-	CBX2	-0.171709	0.145933	-0.038844
GATA4	+	CBX2	0.532854	0.998847	0.825064
DMRT1	-	AMH	-0.034768	0.082188	-0.004430
FGF9	+	AMH	0.433397	0.999814	0.671715
RSPO1	-	AMH	-0.022144	0.049908	-0.001713
DHH	+	AMH	0.248494	0.413245	0.159186
CTNNB1	+	AMH	0.037971	0.059154	0.003482
PGD2	+	AMH	0.393881	0.996472	0.608429
WT1mKTS	-	AMH	-0.401177	0.764220	-0.475263
SRY	+	AMH	0.284268	0.748566	0.329867
DKK1	+	AMH	0.020006	0.079615	0.002469
WNT4	-	AMH	-0.042587	0.080079	-0.005287
CBX2	+	AMH	0.054634	0.088038	0.007456
AMH	+	AMH	0.381197	0.993269	0.586943
NR0B1	-	AMH	-0.303958	0.954082	-0.449551
NR5A1	+	AMH	0.116656	0.132750	0.024006
WT1pKTS	+	AMH	0.567131	0.991477	0.871657
FOXL2	-	AMH	-0.023446	0.041103	-0.001494
UGR	-	AMH	-0.041378	0.068485	-0.004393
SOX9	+	AMH	0.090333	0.108628	0.015211
GATA4	-	AMH	-0.106652	0.136006	-0.022486
DMRT1	+	NR0B1	0.026753	0.045293	0.001878
FGF9	-	NR0B1	-0.154992	0.918834	-0.220763
RSPO1	+	NR0B1	0.008302	0.040547	0.000522
DHH	-	NR0B1	-0.172405	0.972882	-0.260011
CTNNB1	+	NR0B1	0.033890	0.037868	0.001989
PGD2	-	NR0B1	-0.154054	0.913159	-0.218071
WT1mKTS	+	NR0B1	0.794923	0.000000	0.000000
SRY	+	NR0B1	1.319986	0.000000	0.000000
DKK1	-	NR0B1	-0.066510	0.325393	-0.033549
WNT4	+	NR0B1	0.460247	0.000000	0.000000
CBX2	+	NR0B1	0.558524	0.000000	0.000000
AMH	-	NR0B1	-0.171925	0.971528	-0.258925
NR0B1	+	NR0B1	1.719440	0.000000	0.000000
NR5A1	+	NR0B1	0.053238	0.009657	0.000797
WT1pKTS	+	NR0B1	0.168402	0.000000	0.000000
FOXL2	+	NR0B1	0.098926	0.033279	0.005103
UGR	-	NR0B1	-0.051373	0.146454	-0.011663
SOX9	+	NR0B1	0.070641	0.018536	0.002030
GATA4	+	NR0B1	0.990751	0.000000	0.000000
DMRT1	-	NR5A1	-0.120333	0.985350	-0.183804
FGF9	+	NR5A1	0.157338	0.000028	0.000007
RSPO1	-	NR5A1	-0.105244	0.712841	-0.116298
DHH	+	NR5A1	0.082435	0.011410	0.001458
CTNNB1	+	NR5A1	0.039363	0.047269	0.002884
PGD2	+	NR5A1	0.029382	0.052049	0.002371
WT1mKTS	+	NR5A1	0.843636	0.000000	0.000000
SRY	+	NR5A1	0.132731	0.000003	0.000001
DKK1	-	NR5A1	-0.130328	0.993584	-0.200735
WNT4	-	NR5A1	-0.028828	0.117264	-0.005240
CBX2	+	NR5A1	0.019217	0.055686	0.001659
AMH	+	NR5A1	0.085109	0.009711	0.001281
NR0B1	+	NR5A1	0.086103	0.002120	0.000283
NR5A1	+	NR5A1	1.422443	0.000000	0.000000
WT1pKTS	+	NR5A1	0.189644	0.000000	0.000000
FOXL2	+	NR5A1	0.072889	0.046013	0.005199
UGR	+	NR5A1	0.132910	0.000033	0.000007
SOX9	+	NR5A1	0.063796	0.019463	0.001925
GATA4	+	NR5A1	0.250532	0.000000	0.000000
DMRT1	+	WT1pKTS	0.046548	0.055389	0.003997
FGF9	+	WT1pKTS	0.014341	0.077146	0.001715
RSPO1	+	WT1pKTS	0.005881	0.050469	0.000460
DHH	+	WT1pKTS	0.016253	0.077829	0.001961
CTNNB1	+	WT1pKTS	0.025419	0.076524	0.003015
PGD2	+	WT1pKTS	0.033507	0.079587	0.004134
WT1mKTS	+	WT1pKTS	0.538600	1.000000	0.834923
SRY	+	WT1pKTS	0.061754	0.031492	0.003015
DKK1	+	WT1pKTS	0.036826	0.066534	0.003798
WNT4	+	WT1pKTS	0.050247	0.061399	0.004782
CBX2	+	WT1pKTS	0.013733	0.074261	0.001581
AMH	+	WT1pKTS	0.009978	0.073564	0.001138
NR0B1	+	WT1pKTS	0.059936	0.037788	0.003511
NR5A1	+	WT1pKTS	0.054126	0.029366	0.002464
WT1pKTS	+	WT1pKTS	0.411194	1.000000	0.637421
FOXL2	+	WT1pKTS	0.060130	0.099252	0.009252
UGR	+	WT1pKTS	0.101308	0.046869	0.007360
SOX9	+	WT1pKTS	0.003367	0.073813	0.000385
GATA4	+	WT1pKTS	0.421637	1.000000	0.653611
DMRT1	+	FOXL2	0.023798	0.084403	0.003114
FGF9	+	FOXL2	0.004945	0.069800	0.000535
RSPO1	+	FOXL2	0.039132	0.069037	0.004188
DHH	-	FOXL2	-0.127524	0.117068	-0.023143
CTNNB1	+	FOXL2	0.097709	0.103842	0.015729
PGD2	+	FOXL2	0.185720	0.187424	0.053959
WT1mKTS	+	FOXL2	0.430431	0.938717	0.626352
SRY	-	FOXL2	-0.058627	0.094939	-0.008628
DKK1	+	FOXL2	0.058069	0.097713	0.008796
WNT4	+	FOXL2	0.046320	0.084786	0.006088
CBX2	+	FOXL2	0.095271	0.109918	0.016233
AMH	+	FOXL2	0.038239	0.077238	0.004578
NR0B1	+	FOXL2	0.046803	0.086915	0.006306
NR5A1	-	FOXL2	-0.096786	0.113293	-0.016998
WT1pKTS	+	FOXL2	0.152231	0.163091	0.038487
FOXL2	+	FOXL2	0.203764	0.180025	0.056864
UGR	+	FOXL2	0.258219	0.769264	0.307924
SOX9	+	FOXL2	0.063273	0.093645	0.009185
GATA4	-	FOXL2	-0.327328	0.507944	-0.257738
DMRT1	+	UGR	0.012881	0.059891	0.001196
FGF9	+	UGR	0.089233	0.013559	0.001876
RSPO1	+	UGR	0.020171	0.036613	0.001145
DHH	-	UGR	-0.011732	0.080723	-0.001468
CTNNB1	+	UGR	0.020723	0.034472	0.001107
PGD2	+	UGR	0.157480	0.000272	0.000066
WT1mKTS	+	UGR	0.185887	0.000000	0.000000
SRY	-	UGR	-0.341151	1.000000	-0.528843
DKK1	-	UGR	-0.030129	0.144919	-0.006769
WNT4	-	UGR	-0.059709	0.222512	-0.020595
CBX2	+	UGR	0.791375	0.000000	0.000000
AMH	+	UGR	0.041981	0.040824	0.002657
NR0B1	+	UGR	0.035952	0.035103	0.001956
NR5A1	-	UGR	-0.010003	0.132459	-0.002054
WT1pKTS	+	UGR	0.201296	0.000000	0.000000
FOXL2	+	UGR	0.412549	0.000000	0.000000
UGR	+	UGR	1.770150	0.000000	0.000000
SOX9	-	UGR	-0.128695	0.827481	-0.165083
GATA4	+	UGR	1.140756	0.000000	0.000000
DMRT1	+	SOX9	1.320283	0.000000	0.000000
FGF9	+	SOX9	0.771643	0.000000	0.000000
RSPO1	-	SOX9	-0.120629	0.919159	-0.171879
DHH	+	SOX9	0.687636	0.000000	0.000000
CTNNB1	+	SOX9	0.048416	0.021629	0.001623
PGD2	+	SOX9	0.023062	0.033779	0.001208
WT1mKTS	+	SOX9	0.616709	0.000000	0.000000
SRY	+	SOX9	1.146446	0.000000	0.000000
DKK1	+	SOX9	1.287315	0.000000	0.000000
WNT4	-	SOX9	-0.210885	1.000000	-0.326908
CBX2	-	SOX9	-0.121689	0.985541	-0.185911
AMH	+	SOX9	0.890462	0.000000	0.000000
NR0B1	+	SOX9	0.486382	0.000000	0.000000
NR5A1	+	SOX9	1.635709	0.000000	0.000000
WT1pKTS	+	SOX9	0.811095	0.000000	0.000000
FOXL2	+	SOX9	0.017053	0.028226	0.000746
UGR	-	SOX9	-0.049338	0.247151	-0.018902
SOX9	+	SOX9	1.452669	0.000000	0.000000
GATA4	-	SOX9	-0.030012	0.742811	-0.034559
DMRT1	+	GATA4	0.044444	0.039311	0.002708
FGF9	+	GATA4	0.021374	0.074569	0.002471
RSPO1	+	GATA4	0.025084	0.074362	0.002892
DHH	+	GATA4	0.046230	0.055725	0.003994
CTNNB1	+	GATA4	0.004715	0.042720	0.000312
PGD2	+	GATA4	0.002617	0.071593	0.000290
WT1mKTS	+	GATA4	0.535002	1.000000	0.829346
SRY	+	GATA4	0.044639	0.033040	0.002286
DKK1	+	GATA4	0.029462	0.061488	0.002808
WNT4	+	GATA4	0.048229	0.044949	0.003361
CBX2	+	GATA4	0.025972	0.070572	0.002841
AMH	+	GATA4	0.014184	0.072900	0.001603
NR0B1	+	GATA4	0.076418	0.005713	0.000677
NR5A1	+	GATA4	0.058595	0.010068	0.000915
WT1pKTS	+	GATA4	0.273944	0.000019	0.000008
FOXL2	+	GATA4	0.055158	0.084571	0.007231
UGR	+	GATA4	0.095596	0.007013	0.001039
SOX9	+	GATA4	0.003967	0.073113	0.000450
GATA4	+	GATA4	0.603815	1.000000	0.936018
