Regulator	Target	SINGE_Score
AMH	RSPO1	0.00019
WT1pKTS	WT1mKTS	0.00019
NR5A1	CTNNB1	0.00018
WNT4	CBX2	0.00018
UGR	PGD2	0.00018
FGF9	WNT4	0.00018
DMRT1	SRY	0.00018
CTNNB1	DMRT1	0.00017
CBX2	NR0B1	0.00017
SOX9	DKK1	0.00017
SOX9	AMH	0.00017
DHH	CTNNB1	0.00016
FOXL2	NR0B1	0.00016
DMRT1	NR5A1	0.00016
CTNNB1	DKK1	0.00015
NR5A1	PGD2	0.00015
WT1pKTS	AMH	0.00015
RSPO1	DMRT1	0.00015
CBX2	UGR	0.00015
NR5A1	DKK1	0.00015
AMH	DMRT1	0.00015
CBX2	FOXL2	0.00014
DMRT1	DKK1	0.00014
SOX9	FGF9	0.00014
GATA4	WT1pKTS	0.00014
WT1mKTS	DMRT1	0.00014
AMH	SOX9	0.00014
NR0B1	CTNNB1	0.00014
FGF9	AMH	0.00013
DMRT1	PGD2	0.00013
DKK1	FGF9	0.00013
CTNNB1	NR5A1	0.00013
AMH	UGR	0.00013
DMRT1	RSPO1	0.00013
RSPO1	DHH	0.00013
DMRT1	CBX2	0.00012
FGF9	CTNNB1	0.00012
PGD2	FOXL2	0.00012
UGR	FGF9	0.00012
GATA4	SRY	0.00012
PGD2	NR5A1	0.00012
WNT4	CTNNB1	0.00012
DKK1	CBX2	0.00012
CBX2	WNT4	0.00012
SOX9	DMRT1	0.00011
UGR	CTNNB1	0.00011
FOXL2	RSPO1	0.00011
NR0B1	NR5A1	0.00011
WNT4	NR5A1	0.00011
DHH	DKK1	0.00011
CTNNB1	FGF9	0.00011
PGD2	RSPO1	0.00011
SRY	AMH	0.00011
NR5A1	NR0B1	0.00011
AMH	CBX2	0.0001
CTNNB1	CBX2	0.0001
NR0B1	UGR	0.0001
FGF9	NR5A1	0.0001
CTNNB1	NR0B1	0.0001
SRY	CTNNB1	0.0001
SOX9	SRY	0.0001
CBX2	PGD2	0.0001
DMRT1	CTNNB1	0.0001
SRY	CBX2	0.0001
SOX9	CTNNB1	0.0001
FGF9	SOX9	9e-05
RSPO1	AMH	9e-05
RSPO1	PGD2	9e-05
CBX2	RSPO1	9e-05
CBX2	CTNNB1	9e-05
PGD2	WT1pKTS	9e-05
DKK1	UGR	9e-05
DKK1	NR0B1	9e-05
FGF9	RSPO1	9e-05
SOX9	NR0B1	9e-05
DKK1	SOX9	9e-05
DMRT1	FOXL2	8e-05
CBX2	NR5A1	8e-05
SRY	NR5A1	8e-05
AMH	SRY	8e-05
PGD2	CTNNB1	8e-05
CTNNB1	DHH	8e-05
CBX2	DKK1	8e-05
WT1mKTS	WT1pKTS	8e-05
CTNNB1	FOXL2	8e-05
PGD2	WT1mKTS	8e-05
CBX2	SRY	8e-05
PGD2	WNT4	8e-05
SOX9	DHH	8e-05
SRY	WT1pKTS	8e-05
NR0B1	SRY	8e-05
NR0B1	PGD2	7e-05
NR5A1	WNT4	7e-05
DKK1	NR5A1	7e-05
WNT4	FOXL2	7e-05
PGD2	NR0B1	7e-05
DHH	WT1mKTS	7e-05
CTNNB1	RSPO1	7e-05
NR5A1	UGR	7e-05
SRY	GATA4	7e-05
FOXL2	WT1pKTS	7e-05
FOXL2	NR5A1	7e-05
DMRT1	UGR	7e-05
FOXL2	GATA4	7e-05
UGR	DKK1	7e-05
AMH	NR5A1	7e-05
PGD2	GATA4	7e-05
FOXL2	WT1mKTS	7e-05
DMRT1	AMH	7e-05
DHH	NR0B1	7e-05
RSPO1	GATA4	6e-05
CBX2	GATA4	6e-05
CTNNB1	WNT4	6e-05
WNT4	DMRT1	6e-05
RSPO1	SRY	6e-05
CBX2	WT1pKTS	6e-05
SRY	FGF9	6e-05
NR5A1	FOXL2	6e-05
UGR	SOX9	6e-05
CTNNB1	PGD2	6e-05
CBX2	WT1mKTS	6e-05
CBX2	SOX9	6e-05
DHH	WT1pKTS	6e-05
RSPO1	NR5A1	6e-05
AMH	PGD2	6e-05
DHH	GATA4	6e-05
NR0B1	WT1pKTS	6e-05
NR5A1	GATA4	6e-05
DMRT1	SOX9	6e-05
UGR	NR5A1	6e-05
WNT4	DKK1	6e-05
AMH	FOXL2	6e-05
FGF9	WT1pKTS	6e-05
FGF9	WT1mKTS	6e-05
SOX9	WT1pKTS	5e-05
DKK1	WT1pKTS	5e-05
AMH	DKK1	5e-05
UGR	GATA4	5e-05
CTNNB1	AMH	5e-05
UGR	WT1mKTS	5e-05
DKK1	WT1mKTS	5e-05
SRY	WT1mKTS	5e-05
RSPO1	WT1pKTS	5e-05
AMH	WT1mKTS	5e-05
AMH	GATA4	5e-05
NR5A1	WT1mKTS	5e-05
WNT4	WT1pKTS	5e-05
RSPO1	WT1mKTS	5e-05
FGF9	GATA4	5e-05
DKK1	RSPO1	5e-05
DKK1	DHH	5e-05
CTNNB1	SRY	5e-05
DHH	FOXL2	5e-05
CTNNB1	SOX9	5e-05
SRY	DHH	5e-05
NR0B1	GATA4	5e-05
RSPO1	FOXL2	5e-05
CTNNB1	GATA4	5e-05
