Regulator	Target	SINGE_Score
DMRT1	WT1pKTS	0.00025
WT1pKTS	RSPO1	0.00024
CTNNB1	SRY	0.00024
WT1pKTS	CTNNB1	0.00024
CBX2	WT1pKTS	0.00024
DHH	WNT4	0.00023
DHH	DKK1	0.00023
UGR	NR0B1	0.00023
DKK1	DMRT1	0.00022
WT1mKTS	CBX2	0.00022
FGF9	SRY	0.00022
DKK1	SOX9	0.00022
NR5A1	WT1pKTS	0.00021
PGD2	RSPO1	0.00021
DKK1	CBX2	0.00021
AMH	DMRT1	0.00021
RSPO1	DMRT1	0.0002
DMRT1	RSPO1	0.0002
CBX2	WNT4	0.0002
PGD2	DKK1	0.0002
UGR	DKK1	0.00019
AMH	NR0B1	0.00019
UGR	FOXL2	0.00018
CBX2	DHH	0.00018
UGR	SRY	0.00018
NR0B1	CTNNB1	0.00018
NR0B1	FGF9	0.00018
FOXL2	RSPO1	0.00017
DMRT1	WNT4	0.00017
DKK1	AMH	0.00017
NR5A1	NR0B1	0.00017
NR5A1	FGF9	0.00016
PGD2	CTNNB1	0.00016
FGF9	DMRT1	0.00016
DMRT1	PGD2	0.00016
CTNNB1	WNT4	0.00016
NR5A1	SOX9	0.00015
CTNNB1	SOX9	0.00015
CTNNB1	FGF9	0.00015
NR0B1	UGR	0.00015
RSPO1	DKK1	0.00015
CBX2	NR0B1	0.00015
WT1pKTS	FGF9	0.00015
RSPO1	SOX9	0.00014
CBX2	FGF9	0.00014
CBX2	DKK1	0.00014
DMRT1	NR0B1	0.00014
AMH	WT1pKTS	0.00014
DKK1	DHH	0.00014
CTNNB1	UGR	0.00014
CTNNB1	RSPO1	0.00013
DKK1	FGF9	0.00013
NR5A1	PGD2	0.00013
DMRT1	NR5A1	0.00013
NR0B1	PGD2	0.00013
CBX2	AMH	0.00013
UGR	CTNNB1	0.00013
UGR	WT1pKTS	0.00012
PGD2	FGF9	0.00012
DMRT1	CBX2	0.00012
FGF9	SOX9	0.00012
WT1pKTS	DKK1	0.00012
NR5A1	DHH	0.00012
WNT4	SRY	0.00012
DMRT1	CTNNB1	0.00012
RSPO1	SRY	0.00012
AMH	CBX2	0.00011
UGR	CBX2	0.00011
DKK1	WNT4	0.00011
WNT4	DHH	0.00011
DMRT1	SRY	0.00011
NR5A1	WNT4	0.00011
RSPO1	NR5A1	0.00011
FOXL2	AMH	0.00011
NR5A1	CTNNB1	0.00011
NR0B1	AMH	0.00011
PGD2	CBX2	0.0001
NR5A1	FOXL2	0.0001
RSPO1	AMH	0.0001
WNT4	FGF9	0.0001
WT1pKTS	NR0B1	0.0001
FOXL2	WNT4	0.0001
DHH	FGF9	0.0001
FOXL2	NR0B1	0.0001
FOXL2	WT1pKTS	0.0001
PGD2	WT1mKTS	0.0001
AMH	PGD2	0.0001
NR5A1	DMRT1	9e-05
NR0B1	WNT4	9e-05
DKK1	PGD2	9e-05
NR5A1	RSPO1	9e-05
FOXL2	FGF9	9e-05
WT1pKTS	NR5A1	9e-05
WT1pKTS	AMH	9e-05
SRY	AMH	9e-05
RSPO1	DHH	9e-05
CBX2	CTNNB1	9e-05
CTNNB1	NR5A1	9e-05
AMH	FGF9	9e-05
NR0B1	FOXL2	8e-05
SOX9	PGD2	8e-05
CBX2	RSPO1	8e-05
NR0B1	DMRT1	8e-05
CBX2	SRY	8e-05
DHH	WT1mKTS	8e-05
DKK1	WT1mKTS	8e-05
FOXL2	SOX9	8e-05
DHH	NR0B1	8e-05
PGD2	NR0B1	8e-05
SRY	DKK1	8e-05
DKK1	WT1pKTS	8e-05
UGR	PGD2	8e-05
CTNNB1	WT1pKTS	8e-05
UGR	FGF9	7e-05
FGF9	WT1mKTS	7e-05
SRY	PGD2	7e-05
CBX2	PGD2	7e-05
FGF9	GATA4	7e-05
SRY	DHH	7e-05
AMH	DHH	7e-05
NR0B1	NR5A1	7e-05
SOX9	DKK1	7e-05
WT1pKTS	SOX9	7e-05
PGD2	GATA4	7e-05
WNT4	AMH	7e-05
WT1mKTS	AMH	7e-05
WNT4	PGD2	7e-05
DKK1	GATA4	7e-05
WT1pKTS	FOXL2	7e-05
WT1mKTS	GATA4	7e-05
DMRT1	FGF9	6e-05
SOX9	FGF9	6e-05
FGF9	DKK1	6e-05
PGD2	AMH	6e-05
FGF9	PGD2	6e-05
WNT4	CTNNB1	6e-05
AMH	WT1mKTS	6e-05
NR5A1	CBX2	6e-05
WT1mKTS	CTNNB1	6e-05
DHH	DMRT1	6e-05
CBX2	SOX9	6e-05
SOX9	AMH	6e-05
UGR	DMRT1	6e-05
NR5A1	DKK1	6e-05
NR5A1	WT1mKTS	6e-05
DHH	GATA4	6e-05
UGR	NR5A1	6e-05
DMRT1	WT1mKTS	6e-05
NR0B1	CBX2	6e-05
WT1pKTS	DHH	6e-05
SRY	WT1mKTS	6e-05
SOX9	WT1mKTS	6e-05
FOXL2	DKK1	6e-05
DMRT1	SOX9	5e-05
AMH	GATA4	5e-05
DHH	AMH	5e-05
UGR	RSPO1	5e-05
UGR	SOX9	5e-05
NR0B1	WT1mKTS	5e-05
FOXL2	WT1mKTS	5e-05
DMRT1	DKK1	5e-05
CTNNB1	DKK1	5e-05
CTNNB1	NR0B1	5e-05
FOXL2	GATA4	5e-05
UGR	AMH	5e-05
UGR	GATA4	5e-05
DMRT1	AMH	5e-05
SRY	GATA4	5e-05
UGR	WT1mKTS	5e-05
CBX2	DMRT1	5e-05
CTNNB1	GATA4	5e-05
FGF9	DHH	5e-05
RSPO1	WT1mKTS	5e-05
SOX9	GATA4	5e-05
GATA4	WT1mKTS	5e-05
NR0B1	SRY	5e-05
WT1pKTS	GATA4	5e-05
CTNNB1	PGD2	5e-05
RSPO1	PGD2	5e-05
NR5A1	AMH	5e-05
DMRT1	GATA4	5e-05
