Regulator	Target	SINGE_Score
UGR	WT1pKTS	0.00024
FOXL2	NR5A1	0.00024
RSPO1	WT1pKTS	0.00024
DMRT1	UGR	0.00023
NR5A1	CBX2	0.00023
RSPO1	NR5A1	0.00023
GATA4	WT1mKTS	0.00022
NR5A1	RSPO1	0.00022
FGF9	DKK1	0.00022
DHH	FOXL2	0.00022
FOXL2	RSPO1	0.00021
CBX2	DHH	0.00021
WT1mKTS	GATA4	0.00021
WT1pKTS	DKK1	0.0002
CTNNB1	NR0B1	0.0002
DKK1	UGR	0.00019
WT1pKTS	CBX2	0.00019
DMRT1	AMH	0.00019
NR5A1	NR0B1	0.00019
NR5A1	CTNNB1	0.00018
DHH	PGD2	0.00018
DHH	WT1pKTS	0.00018
SOX9	FGF9	0.00018
NR5A1	SRY	0.00018
DKK1	AMH	0.00017
NR5A1	FOXL2	0.00017
WT1mKTS	UGR	0.00017
UGR	NR5A1	0.00017
DKK1	DMRT1	0.00017
PGD2	NR0B1	0.00016
CTNNB1	PGD2	0.00016
WT1pKTS	WNT4	0.00016
NR0B1	PGD2	0.00016
SRY	NR0B1	0.00016
DHH	SRY	0.00016
NR0B1	DHH	0.00015
WT1mKTS	FGF9	0.00015
UGR	DHH	0.00015
NR0B1	NR5A1	0.00015
WNT4	WT1pKTS	0.00015
CBX2	SOX9	0.00015
CTNNB1	NR5A1	0.00015
CBX2	WNT4	0.00014
NR5A1	AMH	0.00014
UGR	SOX9	0.00014
NR0B1	DMRT1	0.00014
WT1mKTS	RSPO1	0.00014
GATA4	SOX9	0.00014
AMH	UGR	0.00014
CBX2	PGD2	0.00013
PGD2	FGF9	0.00013
CBX2	RSPO1	0.00013
SRY	NR5A1	0.00013
DHH	RSPO1	0.00013
NR0B1	DKK1	0.00013
WNT4	FGF9	0.00013
WNT4	SOX9	0.00012
FGF9	DHH	0.00012
CTNNB1	SRY	0.00012
FOXL2	WT1pKTS	0.00012
RSPO1	AMH	0.00012
SOX9	PGD2	0.00012
PGD2	DHH	0.00012
WNT4	DHH	0.00012
CBX2	DKK1	0.00012
SOX9	RSPO1	0.00011
AMH	NR0B1	0.00011
FOXL2	WNT4	0.00011
CBX2	AMH	0.00011
DHH	GATA4	0.00011
WT1pKTS	CTNNB1	0.00011
FOXL2	DKK1	0.00011
FOXL2	NR0B1	0.00011
WT1pKTS	SOX9	0.00011
SRY	PGD2	0.0001
FGF9	SOX9	0.0001
NR5A1	WNT4	0.0001
CTNNB1	AMH	0.0001
FGF9	PGD2	0.0001
WT1pKTS	FGF9	0.0001
CBX2	UGR	0.0001
NR5A1	FGF9	0.0001
NR0B1	RSPO1	0.0001
RSPO1	DMRT1	0.0001
DMRT1	PGD2	0.0001
CBX2	DMRT1	9e-05
DMRT1	DKK1	9e-05
SOX9	AMH	9e-05
WT1mKTS	NR5A1	9e-05
RSPO1	NR0B1	9e-05
WNT4	DKK1	9e-05
SRY	DHH	9e-05
NR5A1	PGD2	9e-05
NR0B1	FGF9	9e-05
UGR	DKK1	9e-05
SRY	DKK1	9e-05
AMH	DMRT1	9e-05
PGD2	DMRT1	9e-05
CBX2	CTNNB1	8e-05
DHH	AMH	8e-05
FOXL2	AMH	8e-05
DMRT1	SOX9	8e-05
NR0B1	WT1pKTS	8e-05
FOXL2	SOX9	8e-05
UGR	FGF9	8e-05
DKK1	DHH	8e-05
FOXL2	DMRT1	8e-05
SRY	FGF9	8e-05
FOXL2	FGF9	8e-05
CBX2	NR0B1	8e-05
DKK1	CTNNB1	8e-05
PGD2	SOX9	8e-05
UGR	AMH	7e-05
PGD2	WT1mKTS	7e-05
SRY	WT1pKTS	7e-05
UGR	DMRT1	7e-05
SRY	DMRT1	7e-05
RSPO1	DHH	7e-05
RSPO1	PGD2	7e-05
FGF9	GATA4	7e-05
NR5A1	DMRT1	7e-05
DHH	WT1mKTS	7e-05
SRY	SOX9	7e-05
FOXL2	DHH	7e-05
SOX9	WT1mKTS	7e-05
WNT4	SRY	7e-05
AMH	DKK1	7e-05
SOX9	WNT4	7e-05
FOXL2	SRY	7e-05
DMRT1	DHH	6e-05
DKK1	NR5A1	6e-05
WT1pKTS	DHH	6e-05
NR0B1	AMH	6e-05
AMH	WT1pKTS	6e-05
WT1pKTS	AMH	6e-05
DKK1	WT1mKTS	6e-05
NR0B1	FOXL2	6e-05
RSPO1	WNT4	6e-05
SRY	WT1mKTS	6e-05
SOX9	GATA4	6e-05
WT1pKTS	FOXL2	6e-05
AMH	WNT4	6e-05
DKK1	RSPO1	6e-05
AMH	GATA4	6e-05
DKK1	FGF9	6e-05
PGD2	GATA4	6e-05
WT1pKTS	PGD2	6e-05
NR0B1	SOX9	6e-05
DHH	FGF9	6e-05
WT1pKTS	UGR	6e-05
NR5A1	WT1pKTS	6e-05
WT1pKTS	NR0B1	6e-05
NR5A1	SOX9	6e-05
FGF9	DMRT1	5e-05
RSPO1	FGF9	5e-05
WT1pKTS	SRY	5e-05
DMRT1	WT1mKTS	5e-05
CBX2	FGF9	5e-05
NR5A1	DHH	5e-05
CTNNB1	DHH	5e-05
WT1pKTS	DMRT1	5e-05
RSPO1	SOX9	5e-05
AMH	PGD2	5e-05
DKK1	CBX2	5e-05
NR5A1	GATA4	5e-05
DKK1	GATA4	5e-05
CBX2	GATA4	5e-05
AMH	WT1mKTS	5e-05
DKK1	SRY	5e-05
SRY	GATA4	5e-05
FOXL2	GATA4	5e-05
SOX9	DMRT1	5e-05
DMRT1	GATA4	5e-05
CTNNB1	DKK1	5e-05
WT1pKTS	RSPO1	5e-05
WNT4	PGD2	5e-05
WNT4	DMRT1	5e-05
