Regulator	Target	SINGE_Score
CBX2	FOXL2	0.00018
CBX2	CTNNB1	0.00018
CBX2	WNT4	0.00018
AMH	NR5A1	0.00017
CTNNB1	NR5A1	0.00017
PGD2	WNT4	0.00017
NR5A1	SRY	0.00017
DHH	DKK1	0.00017
SRY	CBX2	0.00016
DKK1	NR0B1	0.00016
AMH	DMRT1	0.00016
NR0B1	AMH	0.00016
RSPO1	DMRT1	0.00016
FOXL2	CTNNB1	0.00016
PGD2	NR0B1	0.00015
DMRT1	FGF9	0.00015
PGD2	NR5A1	0.00015
CBX2	PGD2	0.00015
CTNNB1	DKK1	0.00015
DKK1	WT1pKTS	0.00015
UGR	DKK1	0.00014
GATA4	WT1mKTS	0.00014
AMH	DHH	0.00014
DKK1	FGF9	0.00014
WT1pKTS	CBX2	0.00014
DMRT1	DKK1	0.00014
SOX9	CTNNB1	0.00014
NR5A1	FGF9	0.00013
AMH	NR0B1	0.00013
UGR	WNT4	0.00013
DKK1	FOXL2	0.00013
UGR	DHH	0.00013
DHH	WT1pKTS	0.00013
WT1pKTS	NR5A1	0.00013
NR0B1	DHH	0.00012
NR0B1	NR5A1	0.00012
DMRT1	AMH	0.00012
CBX2	AMH	0.00012
SRY	FGF9	0.00012
CBX2	SOX9	0.00012
CBX2	FGF9	0.00012
SRY	DKK1	0.00012
UGR	NR0B1	0.00012
FGF9	FOXL2	0.00011
SOX9	FGF9	0.00011
DHH	FOXL2	0.00011
WNT4	DHH	0.00011
FGF9	DHH	0.00011
DHH	SOX9	0.00011
NR0B1	DMRT1	0.00011
PGD2	DHH	0.00011
WT1pKTS	SRY	0.00011
FOXL2	WNT4	0.00011
NR0B1	DKK1	0.0001
RSPO1	DKK1	0.0001
RSPO1	DHH	0.0001
FOXL2	WT1pKTS	0.0001
RSPO1	CBX2	0.0001
PGD2	SOX9	0.0001
WNT4	NR0B1	0.0001
WT1pKTS	NR0B1	0.0001
UGR	AMH	0.0001
SRY	AMH	0.0001
DHH	GATA4	0.0001
RSPO1	WT1pKTS	9e-05
DMRT1	SRY	9e-05
SRY	WT1mKTS	9e-05
CTNNB1	RSPO1	9e-05
CTNNB1	DHH	9e-05
WNT4	SRY	9e-05
DHH	NR5A1	9e-05
UGR	DMRT1	9e-05
NR5A1	DHH	9e-05
DMRT1	DHH	9e-05
UGR	RSPO1	9e-05
WT1pKTS	FGF9	9e-05
AMH	WT1mKTS	9e-05
DMRT1	PGD2	8e-05
CTNNB1	AMH	8e-05
WNT4	NR5A1	8e-05
DMRT1	WNT4	8e-05
WT1pKTS	SOX9	8e-05
DKK1	WNT4	8e-05
FGF9	SOX9	8e-05
RSPO1	PGD2	8e-05
DHH	PGD2	8e-05
PGD2	DMRT1	8e-05
CBX2	DMRT1	8e-05
SOX9	GATA4	8e-05
AMH	GATA4	8e-05
CTNNB1	CBX2	8e-05
NR5A1	PGD2	8e-05
FOXL2	RSPO1	7e-05
GATA4	DKK1	7e-05
FOXL2	NR0B1	7e-05
WT1pKTS	DMRT1	7e-05
WT1pKTS	DHH	7e-05
NR0B1	SOX9	7e-05
UGR	SOX9	7e-05
FOXL2	DKK1	7e-05
FOXL2	AMH	7e-05
SOX9	WT1mKTS	7e-05
SOX9	PGD2	7e-05
SRY	GATA4	7e-05
WT1pKTS	DKK1	7e-05
CTNNB1	DMRT1	7e-05
RSPO1	AMH	7e-05
DMRT1	WT1mKTS	7e-05
RSPO1	NR0B1	7e-05
NR5A1	DKK1	7e-05
PGD2	WT1mKTS	7e-05
WT1pKTS	UGR	6e-05
FGF9	AMH	6e-05
WT1pKTS	AMH	6e-05
CTNNB1	NR0B1	6e-05
SRY	PGD2	6e-05
RSPO1	FGF9	6e-05
AMH	PGD2	6e-05
WT1pKTS	PGD2	6e-05
FGF9	NR5A1	6e-05
WT1pKTS	FOXL2	6e-05
WT1pKTS	WT1mKTS	6e-05
RSPO1	SRY	6e-05
PGD2	GATA4	6e-05
UGR	FOXL2	6e-05
FGF9	WT1mKTS	6e-05
FOXL2	UGR	6e-05
WNT4	DMRT1	6e-05
WNT4	WT1mKTS	6e-05
PGD2	DKK1	6e-05
WT1pKTS	WNT4	6e-05
FOXL2	SOX9	6e-05
FGF9	GATA4	6e-05
WNT4	WT1pKTS	6e-05
NR0B1	PGD2	6e-05
NR5A1	SOX9	5e-05
SOX9	DHH	5e-05
FOXL2	SRY	5e-05
CTNNB1	WNT4	5e-05
WNT4	FOXL2	5e-05
SRY	SOX9	5e-05
UGR	PGD2	5e-05
WT1pKTS	GATA4	5e-05
UGR	FGF9	5e-05
FOXL2	DHH	5e-05
DKK1	WT1mKTS	5e-05
AMH	WNT4	5e-05
PGD2	FGF9	5e-05
DMRT1	GATA4	5e-05
DKK1	SOX9	5e-05
WNT4	SOX9	5e-05
UGR	GATA4	5e-05
DHH	WT1mKTS	5e-05
PGD2	FOXL2	5e-05
FOXL2	DMRT1	5e-05
RSPO1	UGR	5e-05
RSPO1	WNT4	5e-05
DKK1	GATA4	5e-05
RSPO1	SOX9	5e-05
UGR	WT1mKTS	5e-05
DKK1	NR5A1	5e-05
