Regulator	Target	SINGE_Score
UGR	NR5A1	7e-05
PGD2	NR0B1	7e-05
NR5A1	SOX9	7e-05
FOXL2	GATA4	7e-05
DKK1	WNT4	7e-05
CTNNB1	DHH	6e-05
NR5A1	SRY	6e-05
SOX9	NR5A1	6e-05
PGD2	GATA4	6e-05
AMH	WT1mKTS	6e-05
UGR	GATA4	6e-05
WT1mKTS	DMRT1	6e-05
DHH	GATA4	6e-05
PGD2	WT1mKTS	6e-05
UGR	DMRT1	6e-05
NR5A1	FOXL2	6e-05
FGF9	WT1pKTS	6e-05
CBX2	FOXL2	6e-05
PGD2	SRY	6e-05
PGD2	CBX2	6e-05
RSPO1	FGF9	6e-05
UGR	SRY	6e-05
UGR	WNT4	6e-05
RSPO1	GATA4	6e-05
CTNNB1	WT1mKTS	6e-05
UGR	WT1pKTS	6e-05
AMH	WT1pKTS	6e-05
UGR	FOXL2	6e-05
FGF9	RSPO1	6e-05
SOX9	UGR	5e-05
RSPO1	FOXL2	5e-05
RSPO1	WT1pKTS	5e-05
UGR	WT1mKTS	5e-05
SOX9	FGF9	5e-05
SOX9	WT1mKTS	5e-05
RSPO1	WT1mKTS	5e-05
CTNNB1	GATA4	5e-05
FGF9	NR0B1	5e-05
DKK1	WT1pKTS	5e-05
PGD2	WNT4	5e-05
SOX9	WT1pKTS	5e-05
DKK1	FOXL2	5e-05
DMRT1	WT1mKTS	5e-05
