Regulator	Target	SINGE_Score
WT1pKTS	GATA4	8e-05
UGR	NR5A1	8e-05
FGF9	AMH	8e-05
CBX2	CTNNB1	8e-05
FGF9	FOXL2	8e-05
PGD2	RSPO1	8e-05
CBX2	SRY	8e-05
DHH	CTNNB1	8e-05
UGR	RSPO1	8e-05
NR0B1	RSPO1	8e-05
WNT4	UGR	7e-05
FGF9	DHH	7e-05
FOXL2	WT1mKTS	7e-05
CTNNB1	FOXL2	7e-05
AMH	FGF9	7e-05
DHH	SRY	7e-05
RSPO1	AMH	7e-05
RSPO1	NR5A1	7e-05
AMH	SOX9	7e-05
CBX2	FOXL2	7e-05
FOXL2	GATA4	7e-05
RSPO1	PGD2	7e-05
DHH	FOXL2	7e-05
SOX9	WNT4	7e-05
NR5A1	FOXL2	7e-05
CTNNB1	DKK1	7e-05
AMH	PGD2	7e-05
PGD2	NR5A1	6e-05
RSPO1	FOXL2	6e-05
DKK1	FOXL2	6e-05
NR5A1	GATA4	6e-05
CTNNB1	CBX2	6e-05
DHH	DMRT1	6e-05
NR5A1	WT1pKTS	6e-05
SOX9	NR5A1	6e-05
WNT4	FOXL2	6e-05
PGD2	CTNNB1	6e-05
UGR	CBX2	6e-05
SOX9	GATA4	6e-05
SOX9	WT1pKTS	6e-05
NR0B1	GATA4	6e-05
NR0B1	NR5A1	6e-05
WNT4	WT1mKTS	6e-05
GATA4	WT1mKTS	6e-05
SOX9	FOXL2	6e-05
WT1pKTS	WT1mKTS	6e-05
DMRT1	WT1mKTS	6e-05
CTNNB1	WT1mKTS	6e-05
FOXL2	SRY	6e-05
WNT4	CTNNB1	6e-05
FGF9	SOX9	6e-05
