Gene1,Gene2,EdgeWeight,Confidence,Stability,MeanPercentile,MeanZ,ZCILower,ZCIUpper,SelectedRuns,ObservedRuns,RunCount,BestRank
FOXL2,FOXL2,0.1872885191999962,0.8301487125257149,0.9666666666666667,0.8587745301990154,1.3717761915211273,-0.205964020722211,3.313391115919269,29,30,30,1
GATA4,AMH,0.10428049473787639,0.8186433102592523,1.0,0.8186433102592523,1.0468271740030268,0.19713923591234742,2.158217782625057,30,30,30,2
DKK1,AMH,0.1067823545246154,0.8141174442841109,1.0,0.8141174442841109,0.9781113940461111,-0.42424140631893104,2.0671245542504426,30,30,30,2
NR0B1,UGR,0.14154742210104387,0.8127523056653491,1.0,0.8127523056653491,0.31445236294275497,-0.02571175985327268,0.6651334489489016,30,30,30,4
WT1pKTS,WNT4,0.00865443173899632,0.81194445770773,0.9666666666666667,0.8399425424562724,0.8862717490106343,-0.39454886138248846,2.858505267699968,29,30,30,1
CTNNB1,WT1pKTS,0.24080637653223538,0.8048892026575851,0.9333333333333333,0.8623812885616984,1.1468102501591078,-0.40349698010391843,1.808165670631778,28,30,30,2
FGF9,DHH,0.04306307614034726,0.8024194564426449,0.9666666666666667,0.8300890928717016,0.9044260307786136,-0.6129192411483262,1.8948396485844885,29,30,30,2
DKK1,WT1mKTS,1.1267099071033753,0.8023524720893142,1.0,0.8023524720893142,0.8538325252799502,0.0120937187973634,1.97622783765773,30,30,30,1
DMRT1,GATA4,0.0252301763839609,0.8021095055686843,0.9666666666666667,0.82976845403657,0.8303561549649723,-0.7358698571215198,1.973454073493683,29,31,30,2
AMH,SRY,0.5152553537299437,0.800810276679842,1.0,0.800810276679842,0.975631620031741,0.38454553236814853,2.4857436616664317,30,30,30,1
FOXL2,WNT4,0.028683154337697733,0.8005887819274548,1.0,0.8005887819274548,0.7154215954303332,-0.5237516008697939,4.20914314621691,30,30,30,1
DMRT1,SOX9,0.0021219011882522777,0.8001363103080494,0.9,0.8890403447867216,1.5841158171370466,-0.5289418773643539,3.9406834366314336,27,31,30,1
RSPO1,CTNNB1,0.24126526302189896,0.7994501845536328,1.0,0.7994501845536328,0.6753222945876007,-0.43418870737858434,1.4012553264008138,30,30,30,3
DHH,WNT4,0.011939852365955763,0.7991030686704599,0.9,0.8878922985227332,1.3906541323387247,-0.5219471565552453,3.7756919291727855,27,31,30,1
WT1mKTS,AMH,0.11514250055136821,0.7919397410962629,0.9666666666666667,0.8192480080306167,1.154141258835167,-0.004426637107035392,2.691947517269556,29,30,30,1
FOXL2,WT1pKTS,0.18796751856906554,0.7876394875255113,0.9333333333333333,0.8438994509201906,0.8585722422689516,-0.20935400928254255,1.7800731827197258,28,30,30,2
WNT4,SOX9,0.0026220174344216834,0.787062072255334,0.9333333333333333,0.8432807917021435,0.9206902735887037,-0.20166160337573852,2.6969032325660183,28,30,30,2
AMH,CTNNB1,0.0,0.7847188480952849,0.6333333333333333,1.2390297601504499,-1.1345315197451986,-0.680165008545569,-0.46229862377735575,19,60,30,8
PGD2,SOX9,0.007913978061429877,0.7844041745220864,0.8666666666666667,0.9050817398331766,2.4516169491603272,-0.5062352020308285,4.5289016912562445,26,34,30,1
WT1mKTS,RSPO1,0.09479182516476135,0.7843676830415961,1.0,0.7843676830415961,0.32263765734650995,-0.5047369413413589,2.441196469737326,30,30,30,1
FGF9,PGD2,0.07326316905251096,0.7821740404165525,0.9333333333333333,0.8380436147320205,1.0135133035737822,-0.5414831337233051,2.0454864392961083,28,30,30,2
FOXL2,CBX2,0.2555570603877645,0.7764907361337646,0.9,0.8627674845930717,1.3378349692193419,-0.5481858883110707,3.4358587780522463,27,33,30,1
SRY,RSPO1,0.21013396065566814,0.7762098264948507,0.9333333333333333,0.8316533855301972,0.9193637880659399,-0.505891277001491,2.021175430842725,28,30,30,2
NR0B1,RSPO1,0.10017162489670788,0.7742603033037816,1.0,0.7742603033037816,0.23711273333751556,-0.3719977835773756,1.3778727322026134,30,30,30,4
WNT4,FGF9,0.010465012089116448,0.7733298008283016,1.0,0.7733298008283016,0.2965225354387748,-0.5448499374595043,1.938884173162572,30,30,30,3
FGF9,FGF9,0.004577559678449123,0.7731672499581046,0.9,0.8590747221756717,0.9329900272437612,-0.5034844449058014,1.8462729748723286,27,30,30,2
RSPO1,DMRT1,0.15363488802009495,0.7700292460400012,0.9,0.8555880511555569,1.4802408563325642,-0.698819645414565,3.1060953052769285,27,30,30,1
DMRT1,NR5A1,0.1301902162755379,0.7678829154816161,1.0,0.7678829154816161,0.02684620905596363,-0.5371335672259242,1.5710407681360703,30,30,30,2
SOX9,DKK1,0.12187969904975358,0.7666075067534005,0.9333333333333333,0.8213651858072148,1.0137680151984385,-0.34175988556470044,3.0798591340988675,28,30,30,1
GATA4,DKK1,0.11356831446677627,0.762180644798036,0.9333333333333333,0.8166221194264672,0.8931843901871807,-0.44267968781412814,2.453084898780964,28,30,30,1
WNT4,GATA4,0.011885386991219344,0.7609478393318974,1.0,0.7609478393318974,0.3930330638554324,0.06121125921111122,1.1279407225984244,30,30,30,2
SOX9,PGD2,0.06092083467808313,0.7602073206986252,0.9,0.8446748007762501,1.5740084360433024,-0.6121426472192225,4.374371674918032,27,30,30,1
RSPO1,DKK1,0.19725012396215433,0.7598282096325575,0.8666666666666667,0.8767248572683355,1.9211191908710015,-0.7700045885580475,3.3787506065097626,26,30,30,1
GATA4,DHH,0.03732535044540778,0.7579419493549929,0.9666666666666667,0.7840778786430961,0.5967903916685167,-0.47127387631712425,1.9110231447296178,29,30,30,1
GATA4,WT1mKTS,0.9336627911266259,0.7578377762588289,1.0,0.7578377762588289,0.5407891985771128,0.1826566082656926,1.2230950874910125,30,30,30,3
GATA4,FOXL2,0.19227903914063824,0.7573508463737297,0.9333333333333333,0.8114473354004247,0.9635393803404704,-0.5805241120395703,2.668127119042463,28,30,30,1
AMH,FGF9,0.005123503248914048,0.7512303944548488,0.9333333333333333,0.8048897083444809,0.4915872648871074,-0.5058589608509816,1.6054125353055846,28,31,30,2
NR0B1,CTNNB1,0.13209962519136265,0.7477311294495202,1.0,0.7477311294495202,0.17819693467607403,-0.2671720208327957,0.890219322777662,30,30,30,6
DHH,FGF9,0.009274858592587785,0.7358199659127528,0.9333333333333333,0.7883785349065209,0.4578637421021112,-0.43578350263407317,1.0908660017269265,28,30,30,3
SOX9,WT1pKTS,0.026057277307481006,0.7351205084680931,0.9666666666666667,0.760469491518717,0.07549399668347644,-0.5232763790414823,2.2574634861111464,29,30,30,1
FGF9,GATA4,0.024897465834137007,0.7348735083756823,0.9,0.8165261204174248,0.8781378335863973,-0.5795214063587203,2.5337575029131356,27,31,30,1
DHH,GATA4,0.01571750145110266,0.733666780526684,0.9333333333333333,0.7860715505643042,0.6219609266869176,-0.42954805284881287,1.904936851045584,28,30,30,1
DKK1,SOX9,0.0017317653782722405,0.7328725696987505,0.9,0.8143028552208338,0.8171906756153441,-0.6268430550368396,3.076856450630692,27,31,30,2
FOXL2,NR0B1,0.04572810713059552,0.7289952004517222,0.9,0.8099946671685802,0.9785897151980901,-0.5689080287871016,3.031087395980868,27,30,30,1
DKK1,NR5A1,0.09675571085392919,0.7282976192001679,1.0,0.7282976192001679,-0.09695340742057948,-0.5244311151392709,1.3126308675343448,30,30,30,3
CBX2,DKK1,0.1323446027819792,0.7247044190109407,0.9,0.8052271322343786,1.000794620210801,-0.5616398359252216,2.32065433145322,27,30,30,2
DHH,FOXL2,0.1399700459075316,0.7240273520868487,0.9333333333333333,0.7757435915216235,0.674748455444903,-0.43165023003203806,1.854542237754945,28,30,30,1
PGD2,WNT4,0.012055197535850607,0.7229815816440531,0.8666666666666667,0.8342095172815998,1.213847589044158,-0.540828021468625,3.316087208539412,26,31,30,1
WNT4,UGR,0.1283108317871567,0.7217273605621433,0.9333333333333333,0.7732793148880106,0.20508565561985978,-0.27677908283648966,0.5382558079359319,28,30,30,5
WT1mKTS,CTNNB1,0.2268008901864411,0.7190769907543855,0.9333333333333333,0.7704396329511273,0.6895752541170048,-0.471889209127627,1.9084065545846247,28,32,30,2
WT1pKTS,SRY,0.4822206987147219,0.7181453980801807,0.9,0.7979393312002008,0.9589657568049088,-0.39338261485561354,1.7823068098159973,27,30,30,2
WT1mKTS,SRY,0.44766060916770356,0.717349237718803,0.9,0.7970547085764478,0.936520241626919,-0.6043015360052287,2.258865099327732,27,30,30,1
SRY,NR5A1,0.16338484365190784,0.7156705085254145,0.9333333333333333,0.766789830562944,0.26361910270765404,-0.5281461247484587,0.9753933230903024,28,32,30,5
PGD2,DKK1,0.09883765652671968,0.7140575031248945,0.9,0.7933972256943271,0.9156918511148489,-0.6250161932973651,3.410123033279449,27,31,30,1
CTNNB1,RSPO1,0.2720204687598713,0.7130750219006258,0.8666666666666667,0.8227788714237989,1.05378338096985,-0.6044749947895106,2.3590731045424658,26,30,30,1
NR5A1,FGF9,0.0022690125456994235,0.7116977946258306,0.9,0.790775327362034,0.6108111345148923,-0.5947570252435329,2.1680392453151827,27,30,30,2
WNT4,DHH,0.03273481832077601,0.7109501022863342,0.9333333333333333,0.7617322524496437,0.3350737721887771,-0.5330751967891466,1.315458227204342,28,30,30,4
PGD2,SRY,0.4345871676743084,0.7073444381705252,0.9,0.7859382646339168,0.7955892843824438,-0.36682249324864025,1.4596932598261942,27,30,30,1
AMH,SOX9,0.002535029040508209,0.7059359497617806,0.7,1.0084799282311152,-0.13398920158073999,-0.7085749741173994,1.4778077018953684,21,45,30,1
FGF9,SRY,0.40654265767345726,0.6987973837756447,0.9666666666666667,0.7228938452851497,0.5751473244140936,-0.1552119739923375,1.626116001033591,29,30,30,1
DHH,AMH,0.10828886745777191,0.6987648848735806,0.9,0.7764054276373117,0.824879771387574,-0.5867518570275257,2.1956348943315103,27,30,30,2
WT1mKTS,UGR,0.17332869130160763,0.6982822134387352,0.9,0.7758691260430391,0.4720760035350342,-0.6674953298756912,1.9630141524978464,27,33,30,2
GATA4,SRY,0.5311505972657002,0.6875805152979066,0.8333333333333334,0.8250966183574879,1.131149440101493,-0.42990614431058605,2.321115442823708,25,30,30,1
AMH,CBX2,0.0049912984958335885,0.6857224592831789,0.6666666666666666,1.0285836889247684,-0.9408501336719367,-0.7171318442116698,-0.48663872910427114,20,50,30,9
DHH,WT1mKTS,0.9425032090384284,0.6827439305334042,0.9333333333333333,0.7315113541429331,0.5745935706611168,-0.393310734241632,1.3675579787236198,28,30,30,3
WT1pKTS,GATA4,0.005628157926012284,0.6816474698677597,0.9333333333333333,0.7303365748583139,0.4169079886586583,-0.6051832861837603,1.5875348687749202,28,32,30,3
WNT4,DKK1,0.060573973567107274,0.6732381850034024,0.9,0.7480424277815582,0.2565554946331993,-0.587100991759568,1.5327186483614839,27,30,30,3
SOX9,WT1mKTS,1.3040342963773275,0.672442153363206,0.8333333333333334,0.8069305840358472,0.9405678150833978,-0.511198557028157,2.085004562165329,25,30,30,1
FGF9,WT1mKTS,1.1222129164491972,0.6708356750462015,0.8666666666666667,0.7740411635148478,0.7913388527660971,-0.6198598046596591,2.109658577990129,26,30,30,1
WNT4,WNT4,0.0043578406893321365,0.666445316155156,0.9333333333333333,0.7140485530233814,-0.10703360525607984,-0.3552156714480258,0.32183388754410547,28,30,30,5
AMH,GATA4,0.03418357488348353,0.6635898727323848,0.8333333333333334,0.7963078472788617,0.8310928273321071,-0.5572919282453915,2.852361254250126,25,30,30,1
CTNNB1,DKK1,0.1193158224644927,0.6605297708196259,0.8333333333333334,0.7926357249835511,0.9191369410002002,-0.6306270195033946,2.6009384297841773,25,30,30,1
PGD2,DMRT1,0.14478934137184976,0.6581091934381408,0.8333333333333334,0.7897310321257689,1.109512060874884,-0.7199018791134495,3.551757883454975,25,31,30,1
GATA4,DMRT1,0.1262408068304374,0.6523513851603097,0.8333333333333334,0.7828216621923716,0.9098450477834285,-0.5719450665376048,2.9075799972548615,25,30,30,1
FGF9,FOXL2,0.1260308169551895,0.6512604535053048,0.9,0.7236227261170053,0.4785677533479537,-0.4970071349458273,1.4360781575894594,27,30,30,3
WNT4,WT1mKTS,0.696915486962702,0.6465895800106326,1.0,0.6465895800106326,0.1316961219872701,-0.12638222549032965,0.5024769026168362,30,30,30,5
AMH,UGR,0.03267304626400917,0.6433632264675743,0.9333333333333333,0.6893177426438296,-0.040888761829690375,-0.5079554621585066,2.2640562913516433,28,30,30,1
PGD2,AMH,0.0967097052923825,0.6353418414650299,0.8333333333333334,0.7624102097580359,0.7684000734550279,-0.7454543253125013,2.652713829851056,25,30,30,1
CTNNB1,DMRT1,0.10809398274579993,0.6352415211282488,0.8333333333333334,0.7622898253538986,0.7320348170879039,-0.6866901413652495,2.362517695438603,25,30,30,1
CBX2,DMRT1,0.11609244408990294,0.6349667248380063,0.8333333333333334,0.7619600698056075,0.7736236188047233,-0.6866901413652495,2.267971331875918,25,30,30,2
CTNNB1,CBX2,0.03690444886669656,0.6336944973077157,0.7666666666666667,0.8265580399665856,-0.3855978237034193,-0.7083698819219111,0.7140351986060787,23,37,30,5
FGF9,WT1pKTS,0.014686081612392923,0.6325346751033407,0.9,0.7028163056703786,-0.07590383487034824,-0.526535084556795,1.8000886081099536,27,31,30,1
NR5A1,NR5A1,0.13919343111482385,0.6223167396426601,0.8333333333333334,0.7467800875711921,0.14057809884357073,-0.5350298333681415,1.1811119194939734,25,35,30,4
GATA4,PGD2,0.041928024385403995,0.5940267390508936,0.8333333333333334,0.7128320868610724,0.19339796580324603,-0.4766104483666729,0.9972159659790476,25,30,30,4
DHH,SRY,0.40422922183728616,0.593887069452287,0.9,0.6598745216136521,0.47018008742813805,-0.28476090420532735,2.107747807107582,27,30,30,1
SRY,WT1pKTS,0.065572858817167,0.5913620311102821,0.8333333333333334,0.7096344373323384,0.08572526200179219,-0.6724684797375992,1.1017799718082042,25,33,30,3
CBX2,UGR,0.03797256107910058,0.5879700995461866,0.8333333333333334,0.7055641194554239,-0.2632753034720902,-0.5725527731446677,0.4463698501723783,25,34,30,4
UGR,SOX9,0.001991361298549703,0.5841819657358763,0.8333333333333334,0.7010183588830515,0.362549028578861,-0.6747279726152279,2.247930536395497,25,35,30,2
FGF9,AMH,0.07778852654203765,0.5822113808896417,0.8,0.7277642261120522,0.4889864260588998,-0.7562460204357357,1.8386458266988468,24,30,30,1
WNT4,PGD2,0.025959450175605824,0.5771723710535305,0.8666666666666667,0.6659681204463813,-0.08425630291720541,-0.4318368279351045,0.48631892160682244,26,30,30,6
WT1pKTS,FOXL2,0.11821441980337631,0.5697762123248394,0.8333333333333334,0.6837314547898072,0.31175059893303175,-0.7403499208023594,1.4183758194641292,25,30,30,2
DKK1,GATA4,0.00972678848929188,0.5694024744802523,0.7666666666666667,0.7426988797568508,0.13250851782754558,-0.7022495518791996,1.4519515863732486,23,35,30,3
FGF9,WNT4,0.005955157049084964,0.5615665102758924,0.6666666666666666,0.8423497654138387,0.3697880834379789,-0.7119742701839529,2.2497684780342917,20,39,30,2
GATA4,RSPO1,0.05537726584684667,0.5567235901958124,0.8333333333333334,0.6680683082349749,-0.09871505897778853,-0.5185478370308557,0.8947246954200754,25,30,30,6
NR5A1,DKK1,0.09805695215476772,0.5386572500142548,0.7333333333333333,0.734532613655802,0.7541533946451133,-0.7700045885580475,2.082202606470808,22,30,30,2
WT1mKTS,WT1mKTS,0.7294775400021777,0.5338285106706159,0.8,0.6672856383382698,0.3433343742515796,-0.28500605717253247,1.5240475338059472,24,30,30,2
DMRT1,DHH,0.035500852383260804,0.5282254333964479,0.7333333333333333,0.7203074091769744,0.209574326709584,-0.6619534212094178,1.8932190545967988,22,33,30,2
CTNNB1,SOX9,9.326561375771212e-37,0.5274401161436894,0.7,0.7534858802052705,0.19731755868728468,-0.7638594085654739,1.9645036376176432,21,33,30,1
AMH,DHH,0.03352557309358386,0.5219050886043639,0.7,0.7455786980062342,0.5409720656068912,-0.6929509376682739,1.849239857402985,21,30,30,2
SOX9,DMRT1,0.12219466946846338,0.5200790393859044,0.7333333333333333,0.7091986900716878,0.457245619500102,-1.0820128283056376,1.9907223040608741,22,32,30,1
WT1pKTS,WT1pKTS,0.1323513560677671,0.5185603415599584,0.7666666666666667,0.6763830542086414,0.20202614014448445,-0.8632935630186668,1.442227507424548,23,34,30,3
WNT4,NR0B1,0.011938592853678544,0.5169366208670557,0.8,0.6461707760838196,-0.25716124359563214,-0.5169482980150444,-0.04244855276741829,24,30,30,6
DHH,DHH,0.02085170298127014,0.5165255155830034,0.7333333333333333,0.7043529757950048,0.20743456884066533,-0.6930554172732759,0.9822501616659687,22,30,30,4
WT1pKTS,UGR,0.06693820504919493,0.5070311813790075,0.8,0.6337889767237593,-0.15631430139561095,-0.6674953298756912,0.37591141920494453,24,34,30,5
NR5A1,DMRT1,0.07652853756895642,0.4928710156484756,0.7,0.7041014509263938,0.41780748626934866,-0.698819645414565,1.4918935986401738,21,30,30,2
SOX9,AMH,0.040495351099892926,0.48887835102810945,0.6666666666666666,0.7333175265421642,0.6903585300473648,-0.7052623232646608,3.29799021674365,20,30,30,1
DMRT1,RSPO1,0.06314427857887396,0.48351437701679245,0.6666666666666666,0.7252715655251887,0.07344672216883087,-0.5927295927880705,2.4721097160303813,20,34,30,1
WNT4,DMRT1,0.08061879056212067,0.48296561380394326,0.7,0.6899508768627761,0.33679064275448617,-0.7217247524890674,2.1083269905019404,21,30,30,1
NR0B1,DHH,0.021569806005346047,0.48257116117019494,0.7333333333333333,0.6580515834139022,-0.03607454012371384,-0.6735098462506441,0.9953396380089727,22,30,30,5
DMRT1,PGD2,0.029543582169412646,0.4823979364704002,0.6666666666666666,0.7235969047056003,0.017559830611536854,-0.6235712681861243,1.2674309823879777,20,38,30,3
WNT4,NR5A1,0.027165768133858084,0.47555791036105877,0.7,0.6793684433729411,-0.38599973192211984,-0.5791626589043998,-0.09957265324292108,21,30,30,5
DMRT1,NR0B1,0.019553176067890483,0.47424174352217824,0.7,0.6774882050316833,-0.021685608346798214,-0.8235244764516811,1.0004045160591555,21,34,30,4
SRY,FOXL2,0.11097523076229297,0.47411120356886943,0.7,0.6773017193840992,0.3894871438050309,-0.6113297057884657,2.334941740064642,21,31,30,1
WT1mKTS,DMRT1,0.07667035319961417,0.4737173477171189,0.7333333333333333,0.6459782014324349,0.2517963481587131,-0.6712523151607256,2.082853982658844,22,32,30,1
GATA4,FGF9,0.006995012032941983,0.4679782908921089,0.7,0.6685404155601556,-0.2297809071519678,-0.5284754356981933,0.5557784089639177,21,32,30,5
DHH,SOX9,0.0024990752793624953,0.4671236082584471,0.5,0.9342472165168942,0.031715631884565686,-0.596033927573742,1.9588657709173312,15,43,30,2
DMRT1,WNT4,0.0032433831524306496,0.4652789332118851,0.7333333333333333,0.6344712725616616,-0.25300124306932276,-0.622189551419242,0.2834142233332382,22,30,30,5
DHH,WT1pKTS,0.012396990544494625,0.46238296923799177,0.7,0.6605470989114168,-0.1451551223628327,-0.5260378000653142,1.6402098664715397,21,31,30,3
DMRT1,CTNNB1,0.03321274313829883,0.46169214489214483,0.6,0.7694869081535748,-0.48921256218411263,-0.5948799907783281,0.22664398562958019,18,41,30,8
NR0B1,DKK1,0.0467936375647703,0.4616578231215912,0.7,0.6595111758879875,0.033587799363998076,-0.6264386991872262,1.262023758576635,21,30,30,3
AMH,NR5A1,4.2401425816744914e-38,0.4334342078045226,0.36666666666666664,1.1820932940123343,-1.0019807480883567,-0.6458780219997692,-0.372255997084041,11,59,30,8
WT1pKTS,DHH,0.04713923846396544,0.4331306832816495,0.6333333333333333,0.6838905525499729,0.2896366243645595,-0.7657271574198747,2.8371761983797215,19,31,30,1
NR0B1,SOX9,0.0018055013396155075,0.42896362256351006,0.6,0.7149393709391835,-0.18967297891907686,-0.6093044323783219,0.9155278213398499,18,40,30,3
CBX2,SOX9,0.0005425368791765593,0.4199050556504163,0.5333333333333333,0.7873219793445306,-0.21751363271630558,-0.7092487021620032,0.8041953012649594,16,37,30,4
DKK1,NR0B1,0.018518017061008005,0.4178377825877826,0.6333333333333333,0.6597438672438672,-0.18728764848223808,-0.7049299741024858,0.7359158622814045,19,34,30,4
PGD2,FOXL2,0.10247658005863354,0.4172683135154531,0.6666666666666666,0.6259024702731797,0.23003837592897028,-0.6220686063278599,1.3059776134644965,20,30,30,3
GATA4,GATA4,0.00488223946955461,0.4144898281178474,0.6666666666666666,0.6217347421767712,-0.23628232450550862,-0.6199688657441849,0.30433342572349453,20,31,30,4
NR5A1,FOXL2,0.3534468417998736,0.4080552696519515,0.5666666666666667,0.7200975346799144,0.8024857282789994,-0.9054853219371769,3.6723812271879592,17,30,30,1
PGD2,UGR,0.023447933838761117,0.406899004538135,0.6333333333333333,0.6424721124286342,-0.1626554618627662,-0.5121265610137785,1.609793441280199,19,30,30,2
DMRT1,FGF9,0.0059785413299837005,0.4043078916520945,0.5666666666666667,0.7134845146801668,-0.2782340242191394,-0.6689186085191603,1.5601729852919668,17,39,30,2
AMH,FOXL2,0.08829526211935514,0.3991226419144039,0.6666666666666666,0.5986839628716059,0.12772203145366803,-0.6402692005914388,1.0010049237829848,20,30,30,4
WT1mKTS,FOXL2,0.10878324705061812,0.39335896752201094,0.6333333333333333,0.6210931066137015,0.2702976936295839,-0.6778730434108421,2.221632403043962,19,31,30,1
