Parent	Type	Child	Weight	Probability	Score
DHH	-	NR0B1	-0.132617	0.645549	-0.099144
CTNNB1	+	NR0B1	0.060303	0.044672	0.003120
PGD2	-	NR0B1	-0.133901	0.647799	-0.100453
WT1mKTS	+	NR0B1	0.764294	0.000000	0.000000
SRY	+	NR0B1	0.856887	0.000000	0.000000
DKK1	+	NR0B1	0.050787	0.035197	0.002070
WNT4	+	NR0B1	0.335305	0.000000	0.000000
CBX2	+	NR0B1	0.563912	0.000000	0.000000
AMH	-	NR0B1	-0.180160	0.951616	-0.198544
NR0B1	+	NR0B1	1.488463	0.000000	0.000000
NR5A1	+	NR0B1	0.053660	0.017622	0.001095
WT1pKTS	+	NR0B1	0.249333	0.000000	0.000000
FOXL2	+	NR0B1	0.055703	0.042621	0.002749
UGR	-	NR0B1	-0.074475	0.211152	-0.018211
SOX9	+	NR0B1	0.073742	0.026536	0.002266
GATA4	+	NR0B1	0.241542	0.000000	0.000000
DMRT1	-	NR5A1	-0.178084	0.992216	-0.204630
FGF9	+	NR5A1	0.102090	0.038511	0.004553
RSPO1	-	NR5A1	-0.130644	0.560878	-0.084858
DHH	-	NR5A1	-0.011734	0.078519	-0.001067
CTNNB1	+	NR5A1	0.052286	0.064810	0.003924
PGD2	+	NR5A1	0.178649	0.006275	0.001298
WT1mKTS	+	NR5A1	0.556312	0.000000	0.000000
SRY	+	NR5A1	0.105539	0.013380	0.001635
DKK1	-	NR5A1	-0.168048	0.974157	-0.189583
WNT4	-	NR5A1	-0.044948	0.119809	-0.006237
CBX2	+	NR5A1	0.010289	0.067515	0.000804
AMH	+	NR5A1	0.145732	0.015004	0.002532
NR0B1	+	NR5A1	0.119581	0.009246	0.001280
NR5A1	+	NR5A1	0.848595	0.000000	0.000000
WT1pKTS	+	NR5A1	0.252265	0.000000	0.000000
FOXL2	+	NR5A1	0.020384	0.041658	0.000983
UGR	+	NR5A1	0.161939	0.002275	0.000427
SOX9	+	NR5A1	0.095250	0.036722	0.004051
GATA4	+	NR5A1	0.320462	0.000000	0.000000
DMRT1	+	WT1pKTS	0.066958	0.036807	0.002854
FGF9	+	WT1pKTS	0.034207	0.081212	0.003217
RSPO1	+	WT1pKTS	0.024027	0.078671	0.002189
DHH	+	WT1pKTS	0.012851	0.075250	0.001120
CTNNB1	+	WT1pKTS	0.030656	0.082173	0.002917
PGD2	+	WT1pKTS	0.043549	0.078572	0.003963
WT1mKTS	+	WT1pKTS	0.454254	1.000000	0.526062
SRY	+	WT1pKTS	0.044854	0.054727	0.002843
DKK1	+	WT1pKTS	0.006827	0.081594	0.000645
WNT4	+	WT1pKTS	0.042999	0.072038	0.003587
CBX2	+	WT1pKTS	0.023032	0.078965	0.002106
AMH	-	WT1pKTS	-0.004863	0.072427	-0.000408
NR0B1	+	WT1pKTS	0.072228	0.030400	0.002543
NR5A1	+	WT1pKTS	0.067403	0.020666	0.001613
WT1pKTS	+	WT1pKTS	0.468623	1.000000	0.542702
FOXL2	+	WT1pKTS	0.052088	0.095489	0.005760
UGR	+	WT1pKTS	0.096752	0.056553	0.006336
SOX9	+	WT1pKTS	0.010151	0.074734	0.000879
GATA4	+	WT1pKTS	0.430298	1.000000	0.498319
DMRT1	+	FOXL2	0.045130	0.023624	0.001235
FGF9	+	FOXL2	0.072676	0.017202	0.001448
RSPO1	+	FOXL2	0.028756	0.039175	0.001305
DHH	-	FOXL2	-0.075162	0.287290	-0.025007
CTNNB1	+	FOXL2	0.112492	0.009041	0.001178
PGD2	+	FOXL2	0.040582	0.036726	0.001726
WT1mKTS	+	FOXL2	0.658644	0.000000	0.000000
SRY	+	FOXL2	0.103637	0.000070	0.000008
DKK1	+	FOXL2	0.031579	0.037575	0.001374
WNT4	-	FOXL2	-0.030640	0.116155	-0.004122
CBX2	+	FOXL2	0.200808	0.000000	0.000000
AMH	-	FOXL2	-0.002824	0.065298	-0.000214
NR0B1	+	FOXL2	0.012346	0.049488	0.000708
NR5A1	-	FOXL2	-0.085470	0.860333	-0.085156
WT1pKTS	+	FOXL2	0.170265	0.000000	0.000000
FOXL2	+	FOXL2	0.216177	0.000470	0.000118
UGR	+	FOXL2	0.459313	0.000000	0.000000
SOX9	+	FOXL2	0.061474	0.017160	0.001222
GATA4	+	FOXL2	0.038477	0.002557	0.000114
DMRT1	-	UGR	-0.071341	0.273102	-0.022563
FGF9	+	UGR	0.117248	0.012165	0.001652
RSPO1	+	UGR	0.028121	0.041101	0.001338
DHH	+	UGR	0.017125	0.059170	0.001173
CTNNB1	+	UGR	0.009515	0.034205	0.000377
PGD2	+	UGR	0.076993	0.033640	0.002999
WT1mKTS	+	UGR	0.604951	0.000000	0.000000
SRY	-	UGR	-0.361869	1.000000	-0.419073
DKK1	+	UGR	0.000556	0.078895	0.000051
WNT4	-	UGR	-0.056473	0.162517	-0.010629
CBX2	+	UGR	0.386177	0.000000	0.000000
AMH	-	UGR	-0.010606	0.072349	-0.000889
NR0B1	+	UGR	0.000276	0.064253	0.000021
NR5A1	+	UGR	0.016102	0.062979	0.001174
WT1pKTS	+	UGR	0.166605	0.000000	0.000000
FOXL2	+	UGR	0.360235	0.000048	0.000020
UGR	+	UGR	1.487016	0.000000	0.000000
SOX9	-	UGR	-0.128458	0.639820	-0.095182
GATA4	+	UGR	0.627722	0.000000	0.000000
DMRT1	+	SOX9	0.321588	0.123038	0.045822
FGF9	+	SOX9	0.211928	0.102926	0.025261
RSPO1	-	SOX9	-0.135855	0.158004	-0.024859
DHH	+	SOX9	0.073287	0.084184	0.007145
CTNNB1	+	SOX9	0.037968	0.054390	0.002392
PGD2	-	SOX9	-0.010898	0.073985	-0.000934
WT1mKTS	+	SOX9	0.100631	0.074092	0.008635
SRY	+	SOX9	0.259670	0.062279	0.018728
DKK1	+	SOX9	0.238613	0.079257	0.021901
WNT4	-	SOX9	-0.300599	0.973901	-0.339032
CBX2	-	SOX9	-0.095624	0.126234	-0.013979
AMH	+	SOX9	0.248516	0.120516	0.034685
NR0B1	+	SOX9	0.094166	0.085095	0.009280
NR5A1	+	SOX9	0.319270	0.053923	0.019937
WT1pKTS	+	SOX9	0.034524	0.093378	0.003733
FOXL2	+	SOX9	0.003314	0.033336	0.000128
UGR	-	SOX9	-0.033691	0.069562	-0.002714
SOX9	+	SOX9	0.471231	0.931284	0.508223
GATA4	-	SOX9	-0.096038	0.190241	-0.021158
DMRT1	+	GATA4	0.062299	0.022982	0.001658
FGF9	+	GATA4	0.049375	0.059868	0.003423
RSPO1	+	GATA4	0.030542	0.078136	0.002764
DHH	+	GATA4	0.021536	0.076289	0.001903
CTNNB1	+	GATA4	0.021925	0.070609	0.001793
PGD2	+	GATA4	0.024336	0.076353	0.002152
WT1mKTS	+	GATA4	0.533140	1.000000	0.617418
SRY	+	GATA4	0.032941	0.056241	0.002145
DKK1	-	GATA4	-0.003062	0.085714	-0.000304
WNT4	+	GATA4	0.044621	0.056656	0.002928
CBX2	+	GATA4	0.019197	0.074295	0.001652
AMH	-	GATA4	-0.001846	0.070833	-0.000151
NR0B1	+	GATA4	0.074770	0.010592	0.000917
NR5A1	+	GATA4	0.050791	0.021577	0.001269
WT1pKTS	+	GATA4	0.304176	0.655494	0.230904
FOXL2	+	GATA4	0.050141	0.087116	0.005059
UGR	+	GATA4	0.106980	0.009989	0.001238
SOX9	+	GATA4	0.010568	0.072910	0.000892
GATA4	+	GATA4	0.557615	1.000000	0.645762
