SourceGENES,TargetGENES,Interaction,Edges
NR0B1,GATA4,0.00358845114504804,activation
RSPO1,SRY,0.00342760840873449,repression
PGD2,DHH,0.00319707989585824,activation
AMH,FGF9,0.00295776694121116,activation
AMH,DHH,0.00282635238919289,activation
NR0B1,WT1mKTS,0.00277538753176122,activation
RSPO1,UGR,0.00257677983826612,repression
RSPO1,CTNNB1,0.00233099645564528,activation
PGD2,RSPO1,0.0023155302351027,repression
DKK1,CTNNB1,0.00221785447941362,activation
DHH,PGD2,0.00214569158346806,activation
DKK1,CBX2,0.00203623589488186,repression
DKK1,SOX9,0.0019414563810724,activation
DHH,FGF9,0.00192234348495105,activation
DHH,AMH,0.0017054365822939,activation
NR0B1,WT1pKTS,0.00164455799867995,activation
FGF9,PGD2,0.00162310285681187,activation
FGF9,FGF9,0.00146596232720109,activation
PGD2,AMH,0.00143950361811969,activation
FGF9,NR5A1,0.00132832711899765,activation
DHH,DHH,0.00128037012701243,activation
PGD2,PGD2,0.00125398067578147,activation
FGF9,AMH,0.00122909306158484,activation
DHH,NR5A1,0.0011454469164399,repression
DHH,WNT4,0.000974420081218699,repression
FGF9,DHH,0.000939861051353634,activation
FGF9,WNT4,0.000933637186757823,repression
AMH,PGD2,0.000776099188583081,activation
DHH,RSPO1,0.000759828069855679,repression
NR0B1,UGR,0.00070776026625371,repression
AMH,RSPO1,0.000636041317249882,repression
RSPO1,DMRT1,0.000621951533066872,activation
AMH,AMH,0.000564419165474913,activation
FGF9,RSPO1,0.000511841788458808,repression
NR0B1,WNT4,0.00043755322081928,activation
NR0B1,RSPO1,0.000320108253276863,repression
DHH,GATA4,0.000187215213358078,repression
RSPO1,NR0B1,0.000136594063355706,repression
NR0B1,NR0B1,0.000121674331869424,activation
WNT4,FOXL2,8.32143484438656e-36,repression
DMRT1,RSPO1,2.5656576575183e-36,activation
WNT4,DMRT1,2.33748126100208e-36,repression
WT1pKTS,SOX9,2.0770420478693e-36,repression
GATA4,SOX9,1.92202785260872e-36,repression
DMRT1,NR5A1,1.8658663639328e-36,repression
WT1mKTS,SOX9,1.85135531381302e-36,repression
SOX9,DMRT1,1.61248918053251e-36,activation
WNT4,WT1pKTS,1.39518105828322e-36,repression
DMRT1,CBX2,1.39491775202666e-36,repression
DMRT1,CTNNB1,1.38400910159214e-36,repression
WNT4,UGR,1.35813412849889e-36,repression
SOX9,DKK1,1.32270212548872e-36,activation
WNT4,CTNNB1,1.31238724726646e-36,activation
WT1mKTS,WNT4,1.26730582927918e-36,repression
WNT4,DKK1,1.21777033397609e-36,repression
WT1pKTS,FGF9,1.1757533464596e-36,repression
WT1mKTS,FOXL2,1.12603457807164e-36,repression
WT1pKTS,DHH,1.01068506993759e-36,repression
WNT4,SRY,8.19177244967794e-37,repression
GATA4,WNT4,7.24425677471083e-37,repression
DMRT1,SOX9,6.57657262435828e-37,activation
WT1mKTS,UGR,6.21834455866214e-37,activation
WT1pKTS,WNT4,4.18569614467687e-37,repression
SOX9,NR5A1,4.15252085413026e-37,activation
DMRT1,WT1pKTS,4.13239672847057e-37,repression
SOX9,CTNNB1,3.90828075768042e-37,repression
DMRT1,UGR,3.71595540964467e-37,repression
WT1pKTS,SRY,3.63955499494565e-37,repression
WT1mKTS,RSPO1,3.12226122970251e-37,repression
WNT4,WNT4,2.95431156564243e-37,activation
GATA4,RSPO1,2.13971378315637e-37,activation
WT1pKTS,RSPO1,1.83113757455848e-37,repression
DMRT1,WT1mKTS,1.79874958396028e-37,activation
WNT4,CBX2,1.68896528707472e-37,repression
WT1pKTS,AMH,1.62880218364083e-37,repression
DMRT1,GATA4,1.41257221315961e-37,repression
WT1mKTS,NR0B1,1.2772453418937e-37,activation
GATA4,FGF9,1.1323558390929e-37,repression
WT1mKTS,SRY,9.6261180064968e-38,repression
WNT4,WT1mKTS,9.3205520517028e-38,repression
WNT4,NR5A1,6.99090108749244e-38,repression
WT1pKTS,CBX2,5.39386368794245e-38,repression
GATA4,NR5A1,4.66689636281957e-38,activation
WT1pKTS,UGR,2.60178245312462e-38,repression
GATA4,DHH,3.7560455669885e-39,repression
DMRT1,DMRT1,0,no regulation
DMRT1,FGF9,0,no regulation
DMRT1,DHH,0,no regulation
DMRT1,PGD2,0,no regulation
DMRT1,SRY,0,no regulation
DMRT1,DKK1,0,no regulation
DMRT1,WNT4,0,no regulation
DMRT1,AMH,0,no regulation
DMRT1,NR0B1,0,no regulation
DMRT1,FOXL2,0,no regulation
FGF9,DMRT1,0,no regulation
FGF9,CTNNB1,0,no regulation
FGF9,WT1mKTS,0,no regulation
FGF9,SRY,0,no regulation
FGF9,DKK1,0,no regulation
FGF9,CBX2,0,no regulation
FGF9,NR0B1,0,no regulation
FGF9,WT1pKTS,0,no regulation
FGF9,FOXL2,0,no regulation
FGF9,UGR,0,no regulation
FGF9,GATA4,0,no regulation
RSPO1,FGF9,0,no regulation
RSPO1,RSPO1,0,no regulation
RSPO1,DHH,0,no regulation
RSPO1,PGD2,0,no regulation
RSPO1,WT1mKTS,0,no regulation
RSPO1,DKK1,0,no regulation
RSPO1,AMH,0,no regulation
RSPO1,NR5A1,0,no regulation
RSPO1,WT1pKTS,0,no regulation
RSPO1,FOXL2,0,no regulation
RSPO1,SOX9,0,no regulation
RSPO1,GATA4,0,no regulation
DHH,DMRT1,0,no regulation
DHH,CTNNB1,0,no regulation
DHH,WT1mKTS,0,no regulation
DHH,SRY,0,no regulation
DHH,DKK1,0,no regulation
DHH,CBX2,0,no regulation
DHH,NR0B1,0,no regulation
DHH,WT1pKTS,0,no regulation
DHH,FOXL2,0,no regulation
DHH,UGR,0,no regulation
CTNNB1,FGF9,0,no regulation
CTNNB1,DHH,0,no regulation
CTNNB1,PGD2,0,no regulation
CTNNB1,DKK1,0,no regulation
CTNNB1,AMH,0,no regulation
CTNNB1,NR5A1,0,no regulation
CTNNB1,WT1pKTS,0,no regulation
CTNNB1,FOXL2,0,no regulation
CTNNB1,SOX9,0,no regulation
CTNNB1,GATA4,0,no regulation
PGD2,DMRT1,0,no regulation
PGD2,CTNNB1,0,no regulation
PGD2,WT1mKTS,0,no regulation
PGD2,SRY,0,no regulation
PGD2,DKK1,0,no regulation
PGD2,WNT4,0,no regulation
PGD2,CBX2,0,no regulation
PGD2,NR0B1,0,no regulation
PGD2,WT1pKTS,0,no regulation
PGD2,FOXL2,0,no regulation
PGD2,UGR,0,no regulation
PGD2,GATA4,0,no regulation
WT1mKTS,DMRT1,0,no regulation
WT1mKTS,FGF9,0,no regulation
WT1mKTS,DHH,0,no regulation
WT1mKTS,CTNNB1,0,no regulation
WT1mKTS,PGD2,0,no regulation
WT1mKTS,WT1mKTS,0,no regulation
WT1mKTS,DKK1,0,no regulation
WT1mKTS,CBX2,0,no regulation
WT1mKTS,AMH,0,no regulation
WT1mKTS,NR5A1,0,no regulation
WT1mKTS,WT1pKTS,0,no regulation
WT1mKTS,GATA4,0,no regulation
SRY,DMRT1,0,no regulation
SRY,RSPO1,0,no regulation
SRY,CTNNB1,0,no regulation
SRY,DKK1,0,no regulation
SRY,WNT4,0,no regulation
SRY,CBX2,0,no regulation
SRY,NR5A1,0,no regulation
DKK1,DMRT1,0,no regulation
DKK1,FGF9,0,no regulation
DKK1,DHH,0,no regulation
DKK1,PGD2,0,no regulation
DKK1,WT1mKTS,0,no regulation
DKK1,SRY,0,no regulation
DKK1,DKK1,0,no regulation
DKK1,WNT4,0,no regulation
DKK1,AMH,0,no regulation
DKK1,NR0B1,0,no regulation
DKK1,WT1pKTS,0,no regulation
DKK1,FOXL2,0,no regulation
DKK1,UGR,0,no regulation
DKK1,GATA4,0,no regulation
WNT4,FGF9,0,no regulation
WNT4,RSPO1,0,no regulation
WNT4,DHH,0,no regulation
WNT4,PGD2,0,no regulation
WNT4,AMH,0,no regulation
WNT4,NR0B1,0,no regulation
WNT4,SOX9,0,no regulation
WNT4,GATA4,0,no regulation
CBX2,DMRT1,0,no regulation
CBX2,FGF9,0,no regulation
CBX2,DHH,0,no regulation
CBX2,PGD2,0,no regulation
CBX2,DKK1,0,no regulation
CBX2,AMH,0,no regulation
CBX2,NR5A1,0,no regulation
CBX2,SOX9,0,no regulation
CBX2,GATA4,0,no regulation
AMH,DMRT1,0,no regulation
AMH,CTNNB1,0,no regulation
AMH,WT1mKTS,0,no regulation
AMH,SRY,0,no regulation
AMH,DKK1,0,no regulation
AMH,WNT4,0,no regulation
AMH,CBX2,0,no regulation
AMH,NR0B1,0,no regulation
AMH,WT1pKTS,0,no regulation
AMH,FOXL2,0,no regulation
AMH,UGR,0,no regulation
AMH,GATA4,0,no regulation
NR0B1,DMRT1,0,no regulation
NR0B1,CTNNB1,0,no regulation
NR0B1,SRY,0,no regulation
NR0B1,DKK1,0,no regulation
NR0B1,CBX2,0,no regulation
NR0B1,NR5A1,0,no regulation
NR5A1,FGF9,0,no regulation
NR5A1,DHH,0,no regulation
NR5A1,PGD2,0,no regulation
NR5A1,SRY,0,no regulation
NR5A1,AMH,0,no regulation
NR5A1,NR0B1,0,no regulation
NR5A1,NR5A1,0,no regulation
NR5A1,WT1pKTS,0,no regulation
NR5A1,FOXL2,0,no regulation
NR5A1,SOX9,0,no regulation
NR5A1,GATA4,0,no regulation
WT1pKTS,DMRT1,0,no regulation
WT1pKTS,CTNNB1,0,no regulation
WT1pKTS,PGD2,0,no regulation
WT1pKTS,WT1mKTS,0,no regulation
WT1pKTS,DKK1,0,no regulation
WT1pKTS,NR0B1,0,no regulation
WT1pKTS,NR5A1,0,no regulation
WT1pKTS,WT1pKTS,0,no regulation
WT1pKTS,FOXL2,0,no regulation
WT1pKTS,GATA4,0,no regulation
FOXL2,DMRT1,0,no regulation
FOXL2,RSPO1,0,no regulation
FOXL2,CTNNB1,0,no regulation
FOXL2,DKK1,0,no regulation
FOXL2,WNT4,0,no regulation
FOXL2,CBX2,0,no regulation
FOXL2,NR5A1,0,no regulation
FOXL2,SOX9,0,no regulation
UGR,DMRT1,0,no regulation
UGR,FGF9,0,no regulation
UGR,RSPO1,0,no regulation
UGR,DHH,0,no regulation
UGR,CTNNB1,0,no regulation
UGR,PGD2,0,no regulation
UGR,DKK1,0,no regulation
UGR,NR5A1,0,no regulation
UGR,SOX9,0,no regulation
UGR,GATA4,0,no regulation
SOX9,FGF9,0,no regulation
SOX9,RSPO1,0,no regulation
SOX9,DHH,0,no regulation
SOX9,PGD2,0,no regulation
SOX9,WT1mKTS,0,no regulation
SOX9,SRY,0,no regulation
SOX9,WNT4,0,no regulation
SOX9,CBX2,0,no regulation
SOX9,AMH,0,no regulation
SOX9,NR0B1,0,no regulation
SOX9,WT1pKTS,0,no regulation
SOX9,FOXL2,0,no regulation
SOX9,UGR,0,no regulation
SOX9,SOX9,0,no regulation
SOX9,GATA4,0,no regulation
GATA4,DMRT1,0,no regulation
GATA4,CTNNB1,0,no regulation
GATA4,PGD2,0,no regulation
GATA4,WT1mKTS,0,no regulation
GATA4,SRY,0,no regulation
GATA4,DKK1,0,no regulation
GATA4,CBX2,0,no regulation
GATA4,AMH,0,no regulation
GATA4,NR0B1,0,no regulation
GATA4,WT1pKTS,0,no regulation
GATA4,FOXL2,0,no regulation
GATA4,UGR,0,no regulation
GATA4,GATA4,0,no regulation
