Parent	Type	Child	Weight	Probability	Score
FGF9	+	SRY	0.143800	0.169511	0.025546
RSPO1	+	SRY	0.035844	0.070159	0.002635
DHH	+	SRY	0.085697	0.110420	0.009917
CTNNB1	+	SRY	0.086635	0.103208	0.009371
PGD2	+	SRY	0.068056	0.100047	0.007136
WT1mKTS	+	SRY	0.241947	0.543472	0.137802
SRY	+	SRY	0.614466	1.000000	0.643955
DKK1	+	SRY	0.214184	0.457174	0.102619
WNT4	+	SRY	0.252544	0.840522	0.222456
CBX2	-	SRY	-0.153887	0.189326	-0.030533
AMH	+	SRY	0.012854	0.073117	0.000985
NR0B1	+	SRY	0.213225	0.517410	0.115620
NR5A1	+	SRY	0.036645	0.098474	0.003782
WT1pKTS	+	SRY	0.599900	1.000000	0.628690
FOXL2	-	SRY	-0.059609	0.072113	-0.004505
UGR	-	SRY	-0.318056	0.999566	-0.333176
SOX9	+	SRY	0.086138	0.111274	0.010045
GATA4	-	SRY	-0.370273	0.939326	-0.364499
DMRT1	+	DKK1	0.932326	0.000000	0.000000
FGF9	-	DKK1	-0.033306	0.116011	-0.004049
RSPO1	+	DKK1	0.134073	0.006505	0.000914
DHH	+	DKK1	0.000517	0.067249	0.000036
CTNNB1	-	DKK1	-0.057010	0.126627	-0.007566
PGD2	+	DKK1	0.235580	0.000000	0.000000
WT1mKTS	+	DKK1	0.140232	0.000000	0.000000
SRY	+	DKK1	0.459004	0.000000	0.000000
DKK1	+	DKK1	0.861463	0.000000	0.000000
WNT4	-	DKK1	-0.133962	0.901524	-0.126566
CBX2	-	DKK1	-0.161589	0.996348	-0.168725
AMH	-	DKK1	-0.031257	0.109121	-0.003574
NR0B1	+	DKK1	0.030932	0.046498	0.001507
NR5A1	-	DKK1	-0.293793	1.000000	-0.307892
WT1pKTS	+	DKK1	0.696623	0.000000	0.000000
FOXL2	-	DKK1	-0.014179	0.041529	-0.000617
UGR	-	DKK1	-0.036516	0.110149	-0.004215
SOX9	+	DKK1	0.215239	0.000000	0.000000
GATA4	+	DKK1	0.635150	0.000000	0.000000
DMRT1	-	WNT4	-0.154920	0.153692	-0.024953
FGF9	-	WNT4	-0.026477	0.076755	-0.002130
RSPO1	+	WNT4	0.253376	0.327692	0.087014
DHH	-	WNT4	-0.036259	0.079916	-0.003037
CTNNB1	+	WNT4	0.104964	0.098563	0.010842
PGD2	-	WNT4	-0.123133	0.124995	-0.016130
WT1mKTS	+	WNT4	0.065130	0.118083	0.008060
SRY	+	WNT4	0.459225	0.997781	0.480196
DKK1	-	WNT4	-0.309522	0.747787	-0.242565
WNT4	+	WNT4	0.805164	1.000000	0.843805
CBX2	+	WNT4	0.148595	0.129161	0.020114
AMH	-	WNT4	-0.097676	0.109059	-0.011164
NR0B1	+	WNT4	0.165272	0.147270	0.025508
NR5A1	+	WNT4	0.794086	0.000000	0.000000
WT1pKTS	+	WNT4	0.233561	0.281671	0.068945
FOXL2	+	WNT4	0.103324	0.088058	0.009535
UGR	-	WNT4	-0.079577	0.089057	-0.007427
SOX9	-	WNT4	-0.078323	0.100137	-0.008219
GATA4	+	WNT4	0.256613	0.341516	0.091843
DMRT1	-	CBX2	-0.294129	0.563165	-0.173593
FGF9	-	CBX2	-0.015206	0.067651	-0.001078
RSPO1	+	CBX2	0.078995	0.090260	0.007472
DHH	+	CBX2	0.056803	0.080686	0.004803
CTNNB1	+	CBX2	0.076783	0.084206	0.006776
PGD2	+	CBX2	0.034347	0.073136	0.002633
WT1mKTS	+	CBX2	0.806889	1.000000	0.845612
SRY	-	CBX2	-0.327017	0.747552	-0.256194
DKK1	-	CBX2	-0.236372	0.285323	-0.070679
WNT4	+	CBX2	0.201304	0.208986	0.044089
CBX2	+	CBX2	0.497819	0.999980	0.521699
AMH	-	CBX2	-0.100648	0.102207	-0.010781
NR0B1	+	CBX2	0.013474	0.067525	0.000953
NR5A1	+	CBX2	0.270822	0.371250	0.105368
WT1pKTS	-	CBX2	-0.618377	0.998917	-0.647352
FOXL2	+	CBX2	0.174212	0.129029	0.023557
UGR	+	CBX2	0.405786	0.996314	0.423693
SOX9	-	CBX2	-0.181064	0.161046	-0.030559
GATA4	+	CBX2	0.605740	0.999920	0.634759
DMRT1	-	AMH	-0.004132	0.079412	-0.000344
FGF9	+	AMH	0.417208	0.527525	0.230650
RSPO1	+	AMH	0.010054	0.041691	0.000439
DHH	+	AMH	0.293091	0.096172	0.029540
CTNNB1	+	AMH	0.033160	0.054302	0.001887
PGD2	+	AMH	0.490337	0.966047	0.496421
WT1mKTS	-	AMH	-0.073733	0.191759	-0.014817
SRY	+	AMH	0.251873	0.024487	0.006464
DKK1	+	AMH	0.094317	0.073238	0.007239
WNT4	-	AMH	-0.017249	0.064776	-0.001171
CBX2	+	AMH	0.087218	0.084346	0.007710
AMH	+	AMH	0.334359	0.141696	0.049651
NR0B1	-	AMH	-0.302392	0.999746	-0.316823
NR5A1	+	AMH	0.175661	0.027082	0.004986
WT1pKTS	-	AMH	-0.024289	0.128415	-0.003269
FOXL2	-	AMH	-0.015417	0.037548	-0.000607
UGR	-	AMH	-0.072391	0.101647	-0.007711
SOX9	+	AMH	0.041309	0.076716	0.003321
GATA4	+	AMH	0.146947	0.044721	0.006887
DMRT1	-	NR0B1	-0.068611	0.287307	-0.020658
FGF9	-	NR0B1	-0.121887	0.526772	-0.067288
RSPO1	+	NR0B1	0.050881	0.044862	0.002392
DHH	-	NR0B1	-0.165275	0.883769	-0.153075
CTNNB1	+	NR0B1	0.064196	0.044052	0.002964
PGD2	-	NR0B1	-0.175985	0.926984	-0.170964
WT1mKTS	+	NR0B1	0.869799	0.000000	0.000000
SRY	+	NR0B1	0.933648	0.000000	0.000000
DKK1	-	NR0B1	-0.046457	0.183409	-0.008929
WNT4	+	NR0B1	0.241395	0.000000	0.000000
CBX2	+	NR0B1	0.557533	0.000000	0.000000
AMH	-	NR0B1	-0.216789	0.995618	-0.226197
NR0B1	+	NR0B1	1.494590	0.000000	0.000000
NR5A1	+	NR0B1	0.010084	0.072746	0.000769
WT1pKTS	+	NR0B1	0.450282	0.000000	0.000000
FOXL2	+	NR0B1	0.102653	0.042039	0.004522
UGR	-	NR0B1	-0.090886	0.285276	-0.027172
SOX9	+	NR0B1	0.182674	0.000220	0.000042
GATA4	+	NR0B1	0.176587	0.000000	0.000000
DMRT1	-	NR5A1	-0.116030	0.584495	-0.071074
FGF9	+	NR5A1	0.050994	0.072535	0.003876
RSPO1	-	NR5A1	-0.106821	0.312912	-0.035030
DHH	-	NR5A1	-0.001108	0.071988	-0.000084
CTNNB1	+	NR5A1	0.047011	0.069128	0.003406
PGD2	+	NR5A1	0.165572	0.024365	0.004228
WT1mKTS	+	NR5A1	0.137662	0.000847	0.000122
SRY	+	NR5A1	0.082453	0.040091	0.003464
DKK1	-	NR5A1	-0.128766	0.704584	-0.095081
WNT4	-	NR5A1	-0.041541	0.109383	-0.004762
CBX2	+	NR5A1	0.028610	0.071862	0.002155
AMH	+	NR5A1	0.100436	0.053109	0.005590
NR0B1	+	NR5A1	0.100862	0.030438	0.003217
NR5A1	+	NR5A1	0.954206	1.000000	1.000000
WT1pKTS	+	NR5A1	0.273516	0.000003	0.000001
FOXL2	+	NR5A1	0.032806	0.054074	0.001859
UGR	+	NR5A1	0.121423	0.029952	0.003811
SOX9	+	NR5A1	0.046654	0.069916	0.003418
GATA4	+	NR5A1	0.317953	0.000001	0.000000
DMRT1	+	WT1pKTS	0.024484	0.074678	0.001916
FGF9	+	WT1pKTS	0.000823	0.070274	0.000061
RSPO1	+	WT1pKTS	0.018126	0.073540	0.001397
DHH	-	WT1pKTS	-0.004684	0.072307	-0.000355
CTNNB1	+	WT1pKTS	0.029110	0.081954	0.002500
PGD2	+	WT1pKTS	0.039539	0.075473	0.003127
WT1mKTS	+	WT1pKTS	0.396934	1.000000	0.415983
SRY	+	WT1pKTS	0.053124	0.035008	0.001949
DKK1	+	WT1pKTS	0.055213	0.039464	0.002283
WNT4	+	WT1pKTS	0.033001	0.073835	0.002554
CBX2	+	WT1pKTS	0.017519	0.076998	0.001414
AMH	+	WT1pKTS	0.032348	0.078474	0.002660
NR0B1	+	WT1pKTS	0.061820	0.028483	0.001845
NR5A1	+	WT1pKTS	0.066559	0.013387	0.000934
WT1pKTS	+	WT1pKTS	0.541632	1.000000	0.567625
FOXL2	+	WT1pKTS	0.041500	0.088686	0.003857
UGR	+	WT1pKTS	0.099104	0.060774	0.006312
SOX9	-	WT1pKTS	-0.002137	0.074349	-0.000167
GATA4	+	WT1pKTS	0.392429	1.000000	0.411263
DMRT1	+	FOXL2	0.143152	0.154199	0.023133
FGF9	+	FOXL2	0.016690	0.068667	0.001201
RSPO1	-	FOXL2	-0.030179	0.055788	-0.001764
DHH	+	FOXL2	0.007206	0.063994	0.000483
CTNNB1	+	FOXL2	0.148540	0.140782	0.021915
PGD2	+	FOXL2	0.023347	0.072877	0.001783
WT1mKTS	+	FOXL2	0.481737	0.960535	0.484932
SRY	-	FOXL2	-0.117504	0.119243	-0.014684
DKK1	+	FOXL2	0.114703	0.125140	0.015043
WNT4	+	FOXL2	0.039837	0.078141	0.003262
CBX2	+	FOXL2	0.149695	0.158124	0.024806
AMH	+	FOXL2	0.015134	0.066444	0.001054
NR0B1	+	FOXL2	0.064767	0.097476	0.006616
NR5A1	+	FOXL2	0.079725	0.109220	0.009126
WT1pKTS	-	FOXL2	-0.180945	0.186586	-0.035382
FOXL2	+	FOXL2	0.191313	0.163137	0.032708
UGR	+	FOXL2	0.196288	0.268376	0.055207
SOX9	-	FOXL2	-0.033629	0.077298	-0.002724
GATA4	-	FOXL2	-0.227076	0.244735	-0.058240
DMRT1	-	UGR	-0.057989	0.218134	-0.013256
FGF9	+	UGR	0.170433	0.001154	0.000206
RSPO1	-	UGR	-0.025548	0.063161	-0.001691
DHH	-	UGR	-0.117358	0.403279	-0.049599
CTNNB1	+	UGR	0.027166	0.036492	0.001039
PGD2	+	UGR	0.157850	0.002061	0.000341
WT1mKTS	+	UGR	0.950166	0.000000	0.000000
SRY	-	UGR	-0.390171	1.000000	-0.408896
DKK1	+	UGR	0.051292	0.032331	0.001738
WNT4	-	UGR	-0.060393	0.201577	-0.012758
CBX2	+	UGR	0.787089	0.000000	0.000000
AMH	+	UGR	0.041770	0.044987	0.001969
NR0B1	-	UGR	-0.012979	0.081581	-0.001110
NR5A1	-	UGR	-0.023745	0.183635	-0.004570
WT1pKTS	+	UGR	0.203817	0.000000	0.000000
FOXL2	+	UGR	0.362929	0.000008	0.000003
UGR	+	UGR	1.495686	0.000000	0.000000
SOX9	-	UGR	-0.111358	0.553072	-0.064545
GATA4	+	UGR	0.829016	0.000000	0.000000
DMRT1	+	SOX9	1.376722	0.000000	0.000000
FGF9	+	SOX9	0.207253	0.000000	0.000000
RSPO1	-	SOX9	-0.131019	0.958598	-0.131622
DHH	+	SOX9	0.035130	0.025893	0.000953
CTNNB1	-	SOX9	-0.004592	0.045425	-0.000219
PGD2	+	SOX9	0.345314	0.000000	0.000000
WT1mKTS	-	SOX9	-0.021323	0.539427	-0.012054
SRY	+	SOX9	0.749256	0.000000	0.000000
DKK1	+	SOX9	1.009376	0.000000	0.000000
WNT4	-	SOX9	-0.198142	1.000000	-0.207651
CBX2	-	SOX9	-0.140848	0.996605	-0.147106
AMH	+	SOX9	0.663853	0.000000	0.000000
NR0B1	+	SOX9	0.164063	0.000000	0.000000
NR5A1	+	SOX9	1.639877	0.000000	0.000000
WT1pKTS	+	SOX9	0.964220	0.000000	0.000000
FOXL2	+	SOX9	0.013541	0.029719	0.000422
UGR	-	SOX9	-0.024859	0.098527	-0.002567
SOX9	+	SOX9	1.452861	0.000000	0.000000
GATA4	-	SOX9	-0.054561	0.946581	-0.054125
DMRT1	+	GATA4	0.021122	0.077238	0.001710
FGF9	-	GATA4	-0.005434	0.075278	-0.000429
RSPO1	+	GATA4	0.046728	0.081087	0.003971
DHH	+	GATA4	0.019702	0.078835	0.001628
CTNNB1	-	GATA4	-0.006496	0.047731	-0.000325
PGD2	+	GATA4	0.032263	0.079336	0.002682
WT1mKTS	+	GATA4	0.425264	1.000000	0.445673
SRY	+	GATA4	0.041905	0.050717	0.002227
DKK1	+	GATA4	0.038850	0.060925	0.002481
WNT4	+	GATA4	0.032046	0.075307	0.002529
CBX2	+	GATA4	0.026505	0.077638	0.002157
AMH	+	GATA4	0.035360	0.077938	0.002888
NR0B1	+	GATA4	0.078393	0.016615	0.001365
NR5A1	+	GATA4	0.055203	0.024371	0.001410
WT1pKTS	+	GATA4	0.395052	1.000000	0.414011
FOXL2	+	GATA4	0.046837	0.092565	0.004544
UGR	+	GATA4	0.100245	0.063970	0.006720
SOX9	+	GATA4	0.016261	0.077479	0.001320
GATA4	+	GATA4	0.521470	1.000000	0.546496
