Gene1	Gene2	corVal	pValue
WT1mKTS	FOXL2	0.0292500757370537	0.244788790675079
NR5A1	FGF9	0.0253090440189087	0.314254456935465
FGF9	NR5A1	0.0253090440189086	0.314254456935466
CBX2	GATA4	0.0250466120537819	0.31930023869987
GATA4	CBX2	0.0250466120537818	0.319300238699871
FGF9	CTNNB1	0.0239682931165911	0.340585780192471
CTNNB1	FGF9	0.0239682931165909	0.340585780192474
WT1mKTS	UGR	0.0224956301953234	0.371087432404885
UGR	WT1mKTS	0.0224956301953233	0.371087432404887
FOXL2	GATA4	0.02148512695961	0.392966126267113
GATA4	FOXL2	0.0214851269596099	0.392966126267114
WT1pKTS	DKK1	0.0209467771723206	0.404934379325738
DKK1	WT1pKTS	0.0209467771723205	0.404934379325741
RSPO1	NR0B1	0.0177492426694239	0.48038363399182
NR0B1	RSPO1	0.0177492426694237	0.480383633991825
FGF9	SOX9	0.0128797248718699	0.608608186137876
SOX9	FGF9	0.0128797248718698	0.608608186137878
SRY	SOX9	0.0123465747442033	0.623523342910266
SOX9	SRY	0.0123465747442033	0.623523342910266
CBX2	WT1mKTS	0.0121071914888773	0.630271221545007
WT1mKTS	CBX2	0.0121071914888772	0.630271221545009
WT1mKTS	NR0B1	0.00859757435915639	0.732495978238029
NR0B1	WT1mKTS	0.00859757435915634	0.73249597823803
FOXL2	DHH	0.00525899837961191	0.83438924124391
DHH	FOXL2	0.00525899837961187	0.834389241243912
WNT4	WT1pKTS	0.00260214366666898	0.917606062895601
WT1pKTS	WNT4	0.00260214366666892	0.917606062895603
WNT4	SRY	0.000701808533455995	0.977741306096496
SRY	WNT4	0.000701808533455853	0.977741306096501
UGR	GATA4	-0.0010074491829222	0.968051940629079
GATA4	UGR	-0.0010074491829222	0.968051940629079
DHH	NR5A1	-0.00133500345453454	0.957673139657085
NR5A1	DHH	-0.00133500345453458	0.957673139657084
FGF9	FOXL2	-0.0050477121475534	0.840952226203407
FOXL2	FGF9	-0.00504771214755341	0.840952226203407
RSPO1	DMRT1	-0.00769998315621949	0.759512331150489
DMRT1	RSPO1	-0.00769998315621959	0.759512331150485
CTNNB1	GATA4	-0.012541577534812	0.618049690428303
GATA4	CTNNB1	-0.0125415775348121	0.618049690428302
FGF9	DMRT1	-0.0127280565005702	0.61283503163114
DMRT1	FGF9	-0.0127280565005703	0.612835031631137
UGR	FGF9	-0.0128011439618024	0.610796539174786
FGF9	UGR	-0.0128011439618025	0.610796539174785
WT1pKTS	RSPO1	-0.0138773960387744	0.581133738846348
RSPO1	WT1pKTS	-0.0138773960387744	0.581133738846346
CTNNB1	CBX2	-0.0141721009707899	0.573130330500095
CBX2	CTNNB1	-0.0141721009707899	0.573130330500095
NR5A1	GATA4	-0.016169243291848	0.520315961460129
GATA4	NR5A1	-0.0161692432918481	0.520315961460128
SRY	NR5A1	-0.0164586733610447	0.512875279239063
NR5A1	SRY	-0.0164586733610448	0.51287527923906
CBX2	SRY	-0.0190431755342016	0.448966177590346
SRY	CBX2	-0.0190431755342016	0.448966177590346
NR5A1	PGD2	-0.0206816767533249	0.410907073303522
PGD2	NR5A1	-0.0206816767533249	0.410907073303522
CBX2	FOXL2	-0.0212966340289796	0.397132006133053
FOXL2	CBX2	-0.0212966340289796	0.397132006133052
PGD2	FOXL2	-0.0226369801450438	0.368088386448329
FOXL2	PGD2	-0.0226369801450438	0.368088386448329
DMRT1	PGD2	-0.0227270390521005	0.366185476734357
PGD2	DMRT1	-0.0227270390521006	0.366185476734355
DKK1	UGR	-0.0265995913120543	0.290207154745996
UGR	DKK1	-0.0265995913120544	0.290207154745995
SOX9	AMH	-0.0270829761856547	0.281527227829947
AMH	SOX9	-0.0270829761856547	0.281527227829947
WNT4	CBX2	-0.0272518887256326	0.278536065323793
CBX2	WNT4	-0.0272518887256326	0.278536065323793
DHH	CTNNB1	-0.0305418100114798	0.224561294331723
CTNNB1	DHH	-0.0305418100114798	0.224561294331723
DKK1	CTNNB1	-0.0316860522574309	0.207665270132826
CTNNB1	DKK1	-0.0316860522574309	0.207665270132826
CTNNB1	SOX9	-0.0327664889870168	0.192575395635469
SOX9	CTNNB1	-0.0327664889870169	0.192575395635468
DKK1	AMH	-0.0334165587846579	0.18389309252356
AMH	DKK1	-0.0334165587846579	0.18389309252356
DKK1	FGF9	-0.0361825308725979	0.150171518852156
FGF9	DKK1	-0.0361825308725979	0.150171518852156
DHH	DKK1	-0.0363269669126272	0.148549562344866
DKK1	DHH	-0.0363269669126273	0.148549562344865
GATA4	NR0B1	-0.036993954184487	0.141232475852091
NR0B1	GATA4	-0.036993954184487	0.14123247585209
SOX9	FOXL2	-0.037186281254225	0.139174840732515
FOXL2	SOX9	-0.0371862812542251	0.139174840732514
DMRT1	AMH	-0.0383021030001095	0.12768908120606
AMH	DMRT1	-0.0383021030001095	0.12768908120606
DMRT1	NR0B1	-0.0386367051670486	0.124392416525609
NR0B1	DMRT1	-0.0386367051670487	0.124392416525608
WT1pKTS	NR0B1	-0.0406149274840797	0.10623851210323
NR0B1	WT1pKTS	-0.0406149274840798	0.106238512103229
DMRT1	CBX2	-0.0409131235528649	0.103693960440288
CBX2	DMRT1	-0.040913123552865	0.103693960440288
DMRT1	DHH	-0.0415943287925277	0.0980626285155614
DHH	DMRT1	-0.0415943287925278	0.0980626285155607
WNT4	DHH	-0.0431050626156155	0.0864442149647462
DHH	WNT4	-0.0431050626156157	0.0864442149647452
UGR	AMH	-0.0436020202917747	0.0828746142527769
AMH	UGR	-0.0436020202917747	0.0828746142527767
WT1mKTS	CTNNB1	-0.0444680915935571	0.0769395597135422
CTNNB1	WT1mKTS	-0.0444680915935572	0.0769395597135414
NR5A1	AMH	-0.0455878564821063	0.0697838752585228
AMH	NR5A1	-0.0455878564821064	0.0697838752585224
WNT4	FOXL2	-0.0466062041171895	0.0637591167105168
FOXL2	WNT4	-0.0466062041171896	0.0637591167105166
AMH	CBX2	-0.0472797437574155	0.0600152197447799
CBX2	AMH	-0.0472797437574155	0.0600152197447799
NR5A1	WNT4	-0.0477109041980402	0.0577156019661016
WNT4	NR5A1	-0.0477109041980403	0.0577156019661012
FGF9	SRY	-0.0477332608409097	0.0575983851951833
SRY	FGF9	-0.0477332608409097	0.0575983851951832
DKK1	NR0B1	-0.0517945337668752	0.0393506846354502
NR0B1	DKK1	-0.0517945337668752	0.0393506846354501
AMH	CTNNB1	-0.0534848372224415	0.033350373342265
CTNNB1	AMH	-0.0534848372224415	0.033350373342265
PGD2	DKK1	-0.0567903144140372	0.0238491184141718
DKK1	PGD2	-0.0567903144140373	0.0238491184141716
CTNNB1	PGD2	-0.0568105969043581	0.0237989472784765
PGD2	CTNNB1	-0.0568105969043581	0.0237989472784764
WNT4	GATA4	-0.0571238209147031	0.0230356856520131
GATA4	WNT4	-0.0571238209147032	0.0230356856520129
WNT4	WT1mKTS	-0.0575291461483914	0.0220795828115018
WT1mKTS	WNT4	-0.0575291461483914	0.0220795828115016
UGR	SOX9	-0.0579327085996991	0.0211620883465021
SOX9	UGR	-0.0579327085996992	0.021162088346502
FOXL2	DMRT1	-0.0603442685986133	0.0163411703355622
DMRT1	FOXL2	-0.0603442685986135	0.0163411703355619
UGR	PGD2	-0.0615990784893982	0.0142368806733032
PGD2	UGR	-0.0615990784893982	0.0142368806733032
WT1mKTS	NR5A1	-0.0616507666116439	0.0141555723363565
NR5A1	WT1mKTS	-0.0616507666116439	0.0141555723363565
DKK1	RSPO1	-0.0618145162584457	0.0139006812349015
RSPO1	DKK1	-0.0618145162584457	0.0139006812349015
SOX9	NR0B1	-0.0619457943589171	0.0136992675179663
NR0B1	SOX9	-0.0619457943589172	0.0136992675179662
WT1mKTS	RSPO1	-0.0619612708120857	0.0136756932521939
RSPO1	WT1mKTS	-0.0619612708120858	0.0136756932521938
RSPO1	GATA4	-0.0628508121144272	0.0123794686718129
GATA4	RSPO1	-0.0628508121144273	0.0123794686718128
WNT4	AMH	-0.0672013385202401	0.00748079938955928
AMH	WNT4	-0.0672013385202401	0.00748079938955927
SRY	AMH	-0.0688024597043565	0.00617160326793248
AMH	SRY	-0.0688024597043566	0.00617160326793246
WT1mKTS	DKK1	-0.0692209402309484	0.0058652936836579
DKK1	WT1mKTS	-0.0692209402309485	0.00586529368365786
FOXL2	AMH	-0.0692751180832775	0.0058266554227751
AMH	FOXL2	-0.0692751180832775	0.0058266554227751
WT1mKTS	DMRT1	-0.0698682403355782	0.00541840449160289
DMRT1	WT1mKTS	-0.0698682403355783	0.00541840449160281
PGD2	WT1pKTS	-0.0710266918968414	0.004694626940069
WT1pKTS	PGD2	-0.0710266918968415	0.00469462694006897
WNT4	UGR	-0.0717402367033027	0.00429353914453883
UGR	WNT4	-0.0717402367033028	0.00429353914453876
PGD2	SRY	-0.0723541785532903	0.00397356909991184
SRY	PGD2	-0.0723541785532903	0.00397356909991182
UGR	CTNNB1	-0.0728562502561653	0.00372815392384528
CTNNB1	UGR	-0.0728562502561655	0.00372815392384522
DHH	CBX2	-0.0735369053963984	0.00341742051386024
CBX2	DHH	-0.0735369053963985	0.00341742051386023
WT1mKTS	DHH	-0.0762118855221142	0.00241130079730662
DHH	WT1mKTS	-0.0762118855221143	0.00241130079730658
UGR	DHH	-0.0769162513061197	0.00219583219216307
DHH	UGR	-0.0769162513061197	0.00219583219216307
CBX2	NR0B1	-0.0770795249791464	0.00214847206988142
NR0B1	CBX2	-0.0770795249791465	0.00214847206988142
RSPO1	SOX9	-0.078447907864577	0.00178683111572325
SOX9	RSPO1	-0.078447907864577	0.00178683111572325
GATA4	FGF9	-0.078800059673215	0.00170327923407693
FGF9	GATA4	-0.078800059673215	0.00170327923407693
CBX2	RSPO1	-0.0799223959794698	0.00146036279289091
RSPO1	CBX2	-0.0799223959794698	0.00146036279289091
WT1pKTS	DHH	-0.0827252340988324	0.000986210573431947
DHH	WT1pKTS	-0.0827252340988325	0.00098621057343194
WT1mKTS	SOX9	-0.0839513674206115	0.000827488648515117
SOX9	WT1mKTS	-0.0839513674206116	0.00082748864851511
PGD2	RSPO1	-0.0842565265574674	0.000791847484113061
RSPO1	PGD2	-0.0842565265574674	0.000791847484113057
RSPO1	UGR	-0.0881266589814581	0.00044751519427615
UGR	RSPO1	-0.0881266589814582	0.000447515194276141
SRY	DHH	-0.0947405456524821	0.00016003871750558
DHH	SRY	-0.0947405456524822	0.000160038717505578
PGD2	GATA4	-0.0987428413019619	8.3130383781255e-05
GATA4	PGD2	-0.098742841301962	8.31303837812541e-05
UGR	DMRT1	-0.100049095509453	6.67702284251162e-05
DMRT1	UGR	-0.100049095509453	6.67702284251157e-05
AMH	WT1pKTS	-0.100630175725702	6.05164925608288e-05
WT1pKTS	AMH	-0.100630175725702	6.05164925608283e-05
DKK1	CBX2	-0.101864503728832	4.90223168669127e-05
CBX2	DKK1	-0.101864503728832	4.90223168669123e-05
FGF9	CBX2	-0.102359540744603	4.50210292919433e-05
CBX2	FGF9	-0.102359540744603	4.50210292919426e-05
PGD2	WNT4	-0.103562353505074	3.65489981849421e-05
WNT4	PGD2	-0.103562353505075	3.65489981849419e-05
NR0B1	PGD2	-0.106068907991403	2.3498619978958e-05
PGD2	NR0B1	-0.106068907991403	2.3498619978958e-05
WNT4	SOX9	-0.106797109024525	2.0630517984427e-05
SOX9	WNT4	-0.106797109024525	2.06305179844268e-05
CBX2	PGD2	-0.106975337679052	1.99810696046632e-05
PGD2	CBX2	-0.106975337679052	1.99810696046629e-05
GATA4	DKK1	-0.107502795309388	1.81710935320923e-05
DKK1	GATA4	-0.107502795309388	1.8171093532092e-05
PGD2	WT1mKTS	-0.109290770982423	1.31274741279875e-05
WT1mKTS	PGD2	-0.109290770982423	1.31274741279875e-05
FGF9	WT1mKTS	-0.111764083523379	8.30339448870239e-06
WT1mKTS	FGF9	-0.111764083523379	8.30339448870236e-06
CBX2	SOX9	-0.11241566899132	7.34770790272836e-06
SOX9	CBX2	-0.11241566899132	7.34770790272831e-06
RSPO1	AMH	-0.113170912647925	6.37140804823314e-06
AMH	RSPO1	-0.113170912647925	6.37140804823309e-06
SRY	CTNNB1	-0.11349156832824	5.99554850633065e-06
CTNNB1	SRY	-0.113491568328241	5.99554850633049e-06
CTNNB1	WT1pKTS	-0.114118562328963	5.32096980978855e-06
WT1pKTS	CTNNB1	-0.114118562328963	5.32096980978842e-06
WT1mKTS	AMH	-0.1165087621619	3.35655650496092e-06
AMH	WT1mKTS	-0.1165087621619	3.35655650496089e-06
GATA4	SOX9	-0.117415275880535	2.81173630357422e-06
SOX9	GATA4	-0.117415275880535	2.81173630357419e-06
FGF9	WT1pKTS	-0.118750653787641	2.1608837351081e-06
WT1pKTS	FGF9	-0.118750653787641	2.16088373510808e-06
FGF9	NR0B1	-0.120062317432212	1.66386454595848e-06
NR0B1	FGF9	-0.120062317432212	1.66386454595847e-06
DMRT1	GATA4	-0.121226246787869	1.31641128749654e-06
GATA4	DMRT1	-0.121226246787869	1.31641128749651e-06
SRY	GATA4	-0.123838063812716	7.72143688901527e-07
GATA4	SRY	-0.123838063812716	7.72143688901515e-07
WNT4	FGF9	-0.124005111261158	7.45964246959364e-07
FGF9	WNT4	-0.124005111261158	7.45964246959342e-07
NR0B1	NR5A1	-0.124110558828198	7.2988076183766e-07
NR5A1	NR0B1	-0.124110558828198	7.2988076183765e-07
AMH	GATA4	-0.12552650239513	5.43740177974013e-07
GATA4	AMH	-0.12552650239513	5.4374017797401e-07
DHH	NR0B1	-0.126078900390934	4.84317927801428e-07
NR0B1	DHH	-0.126078900390934	4.84317927801416e-07
UGR	NR0B1	-0.127014266908873	3.97684752489716e-07
NR0B1	UGR	-0.127014266908873	3.97684752489703e-07
RSPO1	FGF9	-0.131082002700113	1.66034501566078e-07
FGF9	RSPO1	-0.131082002700113	1.66034501566078e-07
DHH	GATA4	-0.132857366340383	1.12459651478821e-07
GATA4	DHH	-0.132857366340383	1.12459651478818e-07
DHH	RSPO1	-0.133445022671516	9.87419414899382e-08
RSPO1	DHH	-0.133445022671516	9.87419414899361e-08
FOXL2	DKK1	-0.133945587736486	8.83461149681586e-08
DKK1	FOXL2	-0.133945587736486	8.83461149681551e-08
UGR	SRY	-0.136189304233405	5.33893891503728e-08
SRY	UGR	-0.136189304233405	5.33893891503728e-08
NR0B1	AMH	-0.13710403890352	4.33771071633279e-08
AMH	NR0B1	-0.137104038903521	4.33771071633274e-08
DKK1	WNT4	-0.139881739092634	2.28952551720276e-08
WNT4	DKK1	-0.139881739092634	2.28952551720275e-08
DMRT1	CTNNB1	-0.146271978414103	5.01758417070227e-09
CTNNB1	DMRT1	-0.146271978414103	5.01758417070214e-09
SOX9	WT1pKTS	-0.152844669912985	9.81662275679066e-10
WT1pKTS	SOX9	-0.152844669912986	9.81662275679047e-10
NR5A1	CTNNB1	-0.155531532626497	4.93594137990625e-10
CTNNB1	NR5A1	-0.155531532626497	4.93594137990619e-10
SRY	RSPO1	-0.160017424377705	1.52479843637621e-10
RSPO1	SRY	-0.160017424377705	1.52479843637618e-10
FOXL2	NR5A1	-0.161354190327609	1.06748991432357e-10
NR5A1	FOXL2	-0.16135419032761	1.06748991432343e-10
WNT4	DMRT1	-0.161730345186529	9.65064194047284e-11
DMRT1	WNT4	-0.16173034518653	9.6506419404727e-11
DKK1	NR5A1	-0.176518659730665	1.51402564718046e-12
NR5A1	DKK1	-0.176518659730665	1.51402564718043e-12
FOXL2	SRY	-0.197731274144847	2.03132664397785e-15
SRY	FOXL2	-0.197731274144848	2.03132664397784e-15
NR5A1	DMRT1	-0.225544662024434	1.0471777436957e-19
DMRT1	NR5A1	-0.225544662024434	1.04717774369569e-19
SRY	WT1mKTS	-0.230115050832097	1.80885847752793e-20
WT1mKTS	SRY	-0.230115050832097	1.80885847752777e-20
NR5A1	RSPO1	-0.31511229821845	7.91991836266368e-38
RSPO1	NR5A1	-0.31511229821845	7.91991836266368e-38
WT1pKTS	FOXL2	-0.326740091049839	1.06321412043388e-40
FOXL2	WT1pKTS	-0.32674009104984	1.0632141204337e-40
