Parent	Type	Child	Weight	Probability	Score
NR5A1	+	DHH	0.109720	0.038270	0.005181
WT1pKTS	+	DHH	0.026996	0.070548	0.002350
FOXL2	+	DHH	0.143083	0.017820	0.003146
UGR	+	DHH	0.256792	0.001411	0.000447
SOX9	+	DHH	0.117082	0.075832	0.010955
GATA4	-	DHH	-0.018178	0.129206	-0.002898
DMRT1	+	CTNNB1	0.053429	0.036704	0.002420
FGF9	+	CTNNB1	0.005502	0.037787	0.000257
RSPO1	+	CTNNB1	1.334008	0.000000	0.000000
DHH	+	CTNNB1	0.005141	0.034359	0.000218
CTNNB1	+	CTNNB1	1.149383	0.000000	0.000000
PGD2	+	CTNNB1	0.091780	0.024943	0.002825
WT1mKTS	+	CTNNB1	1.394282	0.000000	0.000000
SRY	-	CTNNB1	-0.032497	0.103944	-0.004168
DKK1	+	CTNNB1	0.096865	0.015963	0.001908
WNT4	+	CTNNB1	0.192559	0.000000	0.000000
CBX2	-	CTNNB1	-0.305221	1.000000	-0.376613
AMH	+	CTNNB1	0.126951	0.007431	0.001164
NR0B1	+	CTNNB1	0.539648	0.000000	0.000000
NR5A1	-	CTNNB1	-0.072931	0.574050	-0.051658
WT1pKTS	+	CTNNB1	0.015817	0.049052	0.000957
FOXL2	+	CTNNB1	0.472767	0.000000	0.000000
UGR	-	CTNNB1	-0.086135	0.589819	-0.062687
SOX9	+	CTNNB1	0.085985	0.024426	0.002591
GATA4	+	CTNNB1	0.132609	0.000000	0.000000
DMRT1	+	PGD2	0.078675	0.019305	0.001874
FGF9	+	PGD2	0.106283	0.011620	0.001524
RSPO1	+	PGD2	0.127888	0.000000	0.000000
DHH	+	PGD2	0.164232	0.000747	0.000151
CTNNB1	+	PGD2	0.529856	0.000000	0.000000
PGD2	+	PGD2	0.146555	0.002934	0.000531
WT1mKTS	+	PGD2	0.962789	0.000000	0.000000
SRY	-	PGD2	-0.000476	0.039189	-0.000023
DKK1	+	PGD2	0.134087	0.002010	0.000333
WNT4	+	PGD2	0.353262	0.000000	0.000000
CBX2	+	PGD2	0.034361	0.030630	0.001299
AMH	+	PGD2	0.142680	0.002296	0.000404
NR0B1	+	PGD2	0.231515	0.000000	0.000000
NR5A1	+	PGD2	0.060526	0.005096	0.000381
WT1pKTS	-	PGD2	-0.024066	0.151784	-0.004507
FOXL2	-	PGD2	-0.003466	0.074737	-0.000320
UGR	+	PGD2	0.292805	0.000000	0.000000
SOX9	+	PGD2	0.114757	0.007460	0.001056
GATA4	+	PGD2	0.088880	0.000000	0.000000
DMRT1	+	WT1mKTS	0.005422	0.041442	0.000277
FGF9	+	WT1mKTS	0.020495	0.071229	0.001801
RSPO1	+	WT1mKTS	0.056827	0.010029	0.000703
DHH	+	WT1mKTS	0.026260	0.079247	0.002568
CTNNB1	+	WT1mKTS	0.010229	0.078637	0.000992
PGD2	+	WT1mKTS	0.016263	0.063205	0.001268
WT1mKTS	+	WT1mKTS	0.623665	1.000000	0.769540
SRY	-	WT1mKTS	-0.014311	0.083668	-0.001477
DKK1	+	WT1mKTS	0.009918	0.052602	0.000644
WNT4	+	WT1mKTS	0.022814	0.054289	0.001528
CBX2	+	WT1mKTS	0.041290	0.054681	0.002786
AMH	+	WT1mKTS	0.013763	0.059420	0.001009
NR0B1	+	WT1mKTS	0.072437	0.001315	0.000117
NR5A1	+	WT1mKTS	0.029573	0.059841	0.002184
WT1pKTS	+	WT1mKTS	0.028701	0.055289	0.001958
FOXL2	+	WT1mKTS	0.041233	0.035866	0.001825
UGR	+	WT1mKTS	0.047129	0.049724	0.002892
SOX9	+	WT1mKTS	0.007539	0.045264	0.000421
GATA4	+	WT1mKTS	0.531852	1.000000	0.656252
DMRT1	+	SRY	0.057689	0.052663	0.003749
FGF9	+	SRY	0.051748	0.049416	0.003155
RSPO1	+	SRY	0.005646	0.082002	0.000571
DHH	+	SRY	0.002365	0.035535	0.000104
CTNNB1	-	SRY	-0.191023	0.907095	-0.213806
PGD2	+	SRY	0.073673	0.055302	0.005027
WT1mKTS	+	SRY	0.682450	0.000000	0.000000
SRY	+	SRY	0.551638	0.000000	0.000000
DKK1	+	SRY	0.130803	0.058136	0.009383
WNT4	+	SRY	0.986664	0.000000	0.000000
CBX2	+	SRY	0.186030	0.010753	0.002468
AMH	+	SRY	0.091294	0.059507	0.006703
NR0B1	+	SRY	0.479735	0.000000	0.000000
NR5A1	+	SRY	0.285058	0.000038	0.000013
WT1pKTS	+	SRY	0.057326	0.055176	0.003903
FOXL2	-	SRY	-0.337963	1.000000	-0.417013
UGR	+	SRY	0.065471	0.061932	0.005003
SOX9	+	SRY	0.082726	0.058662	0.005988
GATA4	-	SRY	-0.180817	0.962464	-0.214736
DMRT1	+	DKK1	0.166576	0.129193	0.026554
FGF9	+	DKK1	0.142054	0.108566	0.019030
RSPO1	+	DKK1	0.129458	0.127423	0.020354
DHH	+	DKK1	0.134330	0.105665	0.017514
CTNNB1	+	DKK1	0.114742	0.119404	0.016905
PGD2	+	DKK1	0.147924	0.110957	0.020252
WT1mKTS	-	DKK1	-0.287162	0.268499	-0.095137
SRY	+	DKK1	0.136508	0.122917	0.020704
DKK1	+	DKK1	0.152346	0.118805	0.022333
WNT4	+	DKK1	0.098899	0.106358	0.012979
CBX2	+	DKK1	0.001319	0.065084	0.000106
AMH	+	DKK1	0.004910	0.037961	0.000230
NR0B1	-	DKK1	-0.068832	0.097588	-0.008288
NR5A1	+	DKK1	0.158910	0.152172	0.029838
WT1pKTS	+	DKK1	0.047555	0.088489	0.005192
FOXL2	-	DKK1	-0.076601	0.093947	-0.008880
UGR	+	DKK1	0.107533	0.112337	0.014905
SOX9	+	DKK1	0.064437	0.068592	0.005454
GATA4	+	DKK1	0.333762	0.317932	0.130934
DMRT1	-	WNT4	-0.006493	0.040897	-0.000328
FGF9	-	WNT4	-0.064164	0.188474	-0.014922
RSPO1	+	WNT4	0.097470	0.000006	0.000001
DHH	+	WNT4	0.004462	0.034518	0.000190
CTNNB1	+	WNT4	0.085615	0.000065	0.000007
PGD2	+	WNT4	0.007020	0.035810	0.000310
WT1mKTS	+	WNT4	0.922166	0.000000	0.000000
SRY	+	WNT4	0.303623	0.000000	0.000000
DKK1	-	WNT4	-0.049337	0.144753	-0.008812
WNT4	+	WNT4	1.286518	0.000000	0.000000
CBX2	-	WNT4	-0.060719	0.384007	-0.028770
AMH	-	WNT4	-0.019430	0.058253	-0.001397
NR0B1	+	WNT4	1.274759	0.000000	0.000000
NR5A1	+	WNT4	0.001027	0.068736	0.000087
WT1pKTS	-	WNT4	-0.000653	0.071734	-0.000058
FOXL2	+	WNT4	0.090513	0.000070	0.000008
UGR	-	WNT4	-0.115576	0.995894	-0.142024
SOX9	-	WNT4	-0.018311	0.055913	-0.001263
GATA4	+	WNT4	0.122543	0.000000	0.000000
DMRT1	-	CBX2	-0.004319	0.038401	-0.000205
FGF9	+	CBX2	0.084726	0.030635	0.003203
RSPO1	-	CBX2	-0.244838	1.000000	-0.302106
DHH	+	CBX2	0.075137	0.033612	0.003116
CTNNB1	-	CBX2	-0.334569	1.000000	-0.412825
PGD2	+	CBX2	0.017017	0.034889	0.000733
WT1mKTS	+	CBX2	0.103890	0.000000	0.000000
SRY	+	CBX2	0.404078	0.000000	0.000000
DKK1	+	CBX2	0.025447	0.035793	0.001124
WNT4	-	CBX2	-0.032854	0.281443	-0.011409
CBX2	+	CBX2	1.113792	0.000000	0.000000
AMH	+	CBX2	0.039566	0.036359	0.001775
NR0B1	-	CBX2	-0.131487	0.995833	-0.161566
NR5A1	+	CBX2	0.465095	0.000000	0.000000
WT1pKTS	-	CBX2	-0.025055	0.152361	-0.004710
FOXL2	-	CBX2	-0.074374	0.393310	-0.036094
UGR	+	CBX2	0.837111	0.000000	0.000000
SOX9	+	CBX2	0.074463	0.032917	0.003024
GATA4	+	CBX2	2.536087	0.000000	0.000000
DMRT1	-	AMH	-0.004876	0.036936	-0.000222
FGF9	+	AMH	0.152985	0.125068	0.023609
RSPO1	+	AMH	0.051035	0.099086	0.006240
DHH	+	AMH	0.098420	0.092681	0.011255
CTNNB1	+	AMH	0.124674	0.141653	0.021791
PGD2	+	AMH	0.118183	0.102176	0.014900
WT1mKTS	-	AMH	-0.316444	0.448026	-0.174936
SRY	+	AMH	0.070449	0.091796	0.007980
DKK1	+	AMH	0.060986	0.073422	0.005525
WNT4	+	AMH	0.027652	0.089615	0.003058
CBX2	+	AMH	0.026151	0.074699	0.002410
AMH	+	AMH	0.152920	0.127282	0.024017
NR0B1	+	AMH	0.695580	0.000000	0.000000
NR5A1	+	AMH	0.018648	0.074121	0.001706
WT1pKTS	-	AMH	-0.008052	0.068793	-0.000684
FOXL2	+	AMH	0.020199	0.073567	0.001834
UGR	+	AMH	0.167493	0.198106	0.040942
SOX9	+	AMH	0.151838	0.128653	0.024104
GATA4	+	AMH	0.533346	0.995952	0.655432
DMRT1	-	NR0B1	-0.023463	0.077465	-0.002243
FGF9	-	NR0B1	-0.059098	0.223131	-0.016271
RSPO1	+	NR0B1	0.104400	0.000000	0.000000
DHH	-	NR0B1	-0.037176	0.112994	-0.005183
CTNNB1	+	NR0B1	0.545804	0.000000	0.000000
PGD2	+	NR0B1	0.001272	0.036178	0.000057
WT1mKTS	+	NR0B1	1.154133	0.000000	0.000000
SRY	+	NR0B1	0.292748	0.000000	0.000000
DKK1	+	NR0B1	0.397807	0.000000	0.000000
WNT4	+	NR0B1	1.839309	0.000000	0.000000
CBX2	-	NR0B1	-0.021953	0.127735	-0.003460
AMH	+	NR0B1	0.036456	0.032470	0.001461
NR0B1	+	NR0B1	1.732695	0.000000	0.000000
NR5A1	-	NR0B1	-0.002721	0.073817	-0.000248
WT1pKTS	-	NR0B1	-0.010869	0.105485	-0.001415
FOXL2	+	NR0B1	0.011394	0.045094	0.000634
UGR	-	NR0B1	-0.080873	0.903207	-0.090131
SOX9	-	NR0B1	-0.016545	0.058046	-0.001185
GATA4	+	NR0B1	0.032238	0.000089	0.000004
DMRT1	+	NR5A1	0.079331	0.068691	0.006724
FGF9	+	NR5A1	0.038281	0.050085	0.002366
RSPO1	-	NR5A1	-0.080562	0.211342	-0.021009
DHH	+	NR5A1	0.241222	0.057448	0.017099
CTNNB1	-	NR5A1	-0.169972	0.811977	-0.170295
PGD2	+	NR5A1	0.053876	0.056537	0.003758
WT1mKTS	+	NR5A1	0.391838	0.000000	0.000000
SRY	+	NR5A1	0.174834	0.029198	0.006299
DKK1	+	NR5A1	0.101360	0.071278	0.008915
WNT4	-	NR5A1	-0.001594	0.089808	-0.000177
CBX2	+	NR5A1	0.282372	0.001258	0.000438
AMH	+	NR5A1	0.077247	0.066779	0.006365
NR0B1	-	NR5A1	-0.015079	0.099007	-0.001842
NR5A1	+	NR5A1	0.558562	0.000000	0.000000
WT1pKTS	+	NR5A1	0.370910	0.000000	0.000000
FOXL2	-	NR5A1	-0.395245	1.000000	-0.487693
UGR	+	NR5A1	0.036855	0.063786	0.002901
SOX9	-	NR5A1	-0.026378	0.048073	-0.001565
GATA4	+	NR5A1	0.633130	0.000000	0.000000
DMRT1	-	WT1pKTS	-0.020006	0.048446	-0.001196
FGF9	+	WT1pKTS	0.008771	0.037644	0.000407
RSPO1	+	WT1pKTS	0.083078	0.007631	0.000782
DHH	+	WT1pKTS	0.176212	0.008712	0.001894
CTNNB1	-	WT1pKTS	-0.063989	0.304394	-0.024034
PGD2	+	WT1pKTS	0.170202	0.012667	0.002660
WT1mKTS	+	WT1pKTS	1.656103	0.000000	0.000000
SRY	+	WT1pKTS	0.099300	0.016434	0.002014
DKK1	+	WT1pKTS	0.046083	0.042304	0.002405
WNT4	+	WT1pKTS	0.014922	0.059750	0.001100
CBX2	+	WT1pKTS	0.032877	0.047349	0.001921
AMH	-	WT1pKTS	-0.005282	0.039304	-0.000256
NR0B1	-	WT1pKTS	-0.009499	0.109465	-0.001283
NR5A1	+	WT1pKTS	0.224045	0.000000	0.000000
WT1pKTS	+	WT1pKTS	1.587017	0.000000	0.000000
FOXL2	-	WT1pKTS	-0.390095	1.000000	-0.481339
UGR	+	WT1pKTS	0.068330	0.028311	0.002387
SOX9	-	WT1pKTS	-0.007403	0.038740	-0.000354
GATA4	+	WT1pKTS	0.298027	0.000000	0.000000
DMRT1	-	FOXL2	-0.031306	0.053148	-0.002053
FGF9	+	FOXL2	0.008976	0.040818	0.000452
RSPO1	+	FOXL2	0.135867	0.156921	0.026307
DHH	-	FOXL2	-0.015179	0.039686	-0.000743
CTNNB1	+	FOXL2	0.242408	0.626314	0.187335
PGD2	+	FOXL2	0.023254	0.045353	0.001301
WT1mKTS	+	FOXL2	0.810438	1.000000	1.000000
SRY	-	FOXL2	-0.098571	0.115915	-0.014098
DKK1	-	FOXL2	-0.037090	0.058737	-0.002688
WNT4	-	FOXL2	-0.031784	0.094006	-0.003687
CBX2	-	FOXL2	-0.049496	0.085562	-0.005226
AMH	+	FOXL2	0.046016	0.063381	0.003599
NR0B1	+	FOXL2	0.020911	0.089941	0.002321
NR5A1	-	FOXL2	-0.281394	0.831197	-0.288602
WT1pKTS	-	FOXL2	-0.396574	0.999982	-0.489325
FOXL2	+	FOXL2	0.788878	1.000000	0.973398
UGR	+	FOXL2	0.121237	0.137932	0.020634
SOX9	-	FOXL2	-0.038417	0.057356	-0.002719
GATA4	-	FOXL2	-0.080079	0.138908	-0.013725
DMRT1	+	UGR	0.051544	0.061148	0.003889
FGF9	+	UGR	0.165845	0.120471	0.024653
RSPO1	-	UGR	-0.244431	0.274585	-0.082816
DHH	+	UGR	0.104863	0.089187	0.011540
CTNNB1	-	UGR	-0.035197	0.091543	-0.003976
PGD2	+	UGR	0.129922	0.100201	0.016063
WT1mKTS	-	UGR	-0.330728	0.459856	-0.187661
SRY	-	UGR	-0.074690	0.085372	-0.007868
DKK1	+	UGR	0.180948	0.138296	0.030878
WNT4	-	UGR	-0.358049	0.866852	-0.382973
CBX2	+	UGR	0.391442	0.964569	0.465888
AMH	+	UGR	0.210755	0.160129	0.041642
NR0B1	-	UGR	-0.239283	0.289106	-0.085359
NR5A1	+	UGR	0.168629	0.152205	0.031669
WT1pKTS	+	UGR	0.054122	0.090669	0.006055
FOXL2	-	UGR	-0.907508	0.000000	-0.000000
UGR	+	UGR	0.689352	1.000000	0.850592
SOX9	+	UGR	0.152804	0.116239	0.021916
GATA4	+	UGR	0.805109	1.000000	0.993424
DMRT1	+	SOX9	0.198752	0.134614	0.033013
FGF9	+	SOX9	0.190908	0.125256	0.029505
RSPO1	+	SOX9	0.097857	0.089858	0.010850
DHH	-	SOX9	-0.010520	0.037438	-0.000486
CTNNB1	+	SOX9	0.051100	0.090554	0.005710
PGD2	+	SOX9	0.122396	0.093883	0.014179
WT1mKTS	+	SOX9	0.182351	0.075259	0.016933
SRY	+	SOX9	0.055316	0.077052	0.005259
DKK1	+	SOX9	0.100046	0.088208	0.010889
WNT4	+	SOX9	0.059931	0.089964	0.006653
CBX2	+	SOX9	0.037974	0.076001	0.003561
AMH	+	SOX9	0.086902	0.079876	0.008565
NR0B1	+	SOX9	0.079134	0.088032	0.008596
NR5A1	+	SOX9	0.153635	0.092772	0.017587
WT1pKTS	-	SOX9	-0.015717	0.074630	-0.001447
FOXL2	+	SOX9	0.041950	0.082258	0.004258
UGR	+	SOX9	0.185236	0.119218	0.027249
SOX9	+	SOX9	0.044349	0.055933	0.003061
GATA4	-	SOX9	-0.196531	0.321617	-0.077992
DMRT1	+	GATA4	0.013592	0.060731	0.001019
FGF9	+	GATA4	0.019315	0.068946	0.001643
RSPO1	+	GATA4	0.090421	0.000869	0.000097
DHH	+	GATA4	0.020165	0.070660	0.001758
CTNNB1	+	GATA4	0.002808	0.086148	0.000298
PGD2	+	GATA4	0.019678	0.068862	0.001672
WT1mKTS	+	GATA4	0.529531	1.000000	0.653389
SRY	-	GATA4	-0.001501	0.045090	-0.000084
DKK1	-	GATA4	-0.000626	0.037369	-0.000029
WNT4	+	GATA4	0.044240	0.018208	0.000994
CBX2	+	GATA4	0.068157	0.027092	0.002278
AMH	+	GATA4	0.006698	0.044134	0.000365
NR0B1	+	GATA4	0.049648	0.011999	0.000735
NR5A1	+	GATA4	0.017780	0.074260	0.001629
WT1pKTS	+	GATA4	0.008659	0.074061	0.000791
FOXL2	+	GATA4	0.015316	0.075055	0.001418
UGR	+	GATA4	0.056970	0.041079	0.002888
SOX9	+	GATA4	0.006327	0.042416	0.000331
GATA4	+	GATA4	0.631902	1.000000	0.779705
