Parent	Type	Child	Weight	Probability	Score
SOX9	-	RSPO1	-0.154780	0.135947	-0.022405
GATA4	+	RSPO1	0.404474	0.534558	0.230224
DMRT1	+	DHH	0.006130	0.075937	0.000496
FGF9	+	DHH	0.523275	0.997589	0.555836
RSPO1	-	DHH	-0.053733	0.084100	-0.004812
DHH	+	DHH	0.278341	0.119961	0.035553
CTNNB1	-	DHH	-0.017122	0.045333	-0.000826
PGD2	+	DHH	0.355440	0.275144	0.104133
WT1mKTS	-	DHH	-0.015108	0.122418	-0.001969
SRY	+	DHH	0.131249	0.070315	0.009827
DKK1	+	DHH	0.048121	0.081596	0.004181
WNT4	-	DHH	-0.073444	0.111659	-0.008732
CBX2	+	DHH	0.027070	0.068909	0.001986
AMH	+	DHH	0.381496	0.412026	0.167371
NR0B1	-	DHH	-0.189482	0.522167	-0.105352
NR5A1	+	DHH	0.124214	0.058035	0.007676
WT1pKTS	+	DHH	0.095244	0.064923	0.006584
FOXL2	-	DHH	-0.156526	0.160518	-0.026753
UGR	-	DHH	-0.016356	0.048214	-0.000840
SOX9	+	DHH	0.151327	0.076994	0.012406
GATA4	+	DHH	0.072737	0.073567	0.005698
DMRT1	-	CTNNB1	-0.059109	0.097051	-0.006108
FGF9	+	CTNNB1	0.037730	0.067777	0.002723
RSPO1	+	CTNNB1	0.520248	0.999132	0.553475
DHH	-	CTNNB1	-0.105441	0.106055	-0.011907
CTNNB1	+	CTNNB1	0.561982	0.999789	0.598268
PGD2	+	CTNNB1	0.041412	0.069360	0.003058
WT1mKTS	+	CTNNB1	0.039258	0.095293	0.003983
SRY	+	CTNNB1	0.282056	0.097595	0.029311
DKK1	-	CTNNB1	-0.076502	0.107589	-0.008764
WNT4	+	CTNNB1	0.067234	0.083296	0.005963
CBX2	+	CTNNB1	0.134985	0.098014	0.014088
AMH	+	CTNNB1	0.039583	0.068128	0.002871
NR0B1	+	CTNNB1	0.056671	0.082351	0.004969
NR5A1	+	CTNNB1	0.057236	0.087652	0.005342
WT1pKTS	+	CTNNB1	0.008757	0.102138	0.000952
FOXL2	+	CTNNB1	0.037150	0.044655	0.001766
UGR	-	CTNNB1	-0.004290	0.050032	-0.000229
SOX9	-	CTNNB1	-0.026510	0.072383	-0.002043
GATA4	-	CTNNB1	-0.054640	0.126081	-0.007335
DMRT1	+	PGD2	0.044608	0.092005	0.004370
FGF9	+	PGD2	0.383869	0.993082	0.405913
RSPO1	-	PGD2	-0.051724	0.076876	-0.004234
DHH	+	PGD2	0.359529	0.973046	0.372505
CTNNB1	+	PGD2	0.040197	0.060039	0.002570
PGD2	+	PGD2	0.321490	0.865255	0.296194
WT1mKTS	+	PGD2	0.001854	0.109157	0.000215
SRY	+	PGD2	0.072876	0.102577	0.007960
DKK1	+	PGD2	0.078746	0.107691	0.009030
WNT4	-	PGD2	-0.054518	0.088795	-0.005155
CBX2	+	PGD2	0.070580	0.094215	0.007081
AMH	+	PGD2	0.433190	0.999864	0.461194
NR0B1	-	PGD2	-0.182821	0.270977	-0.052750
NR5A1	+	PGD2	0.106066	0.122687	0.013856
WT1pKTS	+	PGD2	0.376827	0.705520	0.283084
FOXL2	-	PGD2	-0.018229	0.038673	-0.000751
UGR	-	PGD2	-0.097334	0.110188	-0.011420
SOX9	+	PGD2	0.145893	0.153400	0.023830
GATA4	-	PGD2	-0.295614	0.408802	-0.128677
DMRT1	+	WT1mKTS	0.022185	0.073526	0.001737
FGF9	+	WT1mKTS	0.023148	0.078678	0.001939
RSPO1	+	WT1mKTS	0.032210	0.080324	0.002755
DHH	+	WT1mKTS	0.037377	0.072123	0.002870
CTNNB1	+	WT1mKTS	0.002960	0.041735	0.000132
PGD2	+	WT1mKTS	0.004348	0.071607	0.000332
WT1mKTS	+	WT1mKTS	0.562815	1.000000	0.599281
SRY	+	WT1mKTS	0.043027	0.039675	0.001818
DKK1	+	WT1mKTS	0.024555	0.071356	0.001866
WNT4	+	WT1mKTS	0.017535	0.075474	0.001409
CBX2	+	WT1mKTS	0.014053	0.074983	0.001122
AMH	+	WT1mKTS	0.019928	0.077987	0.001655
NR0B1	+	WT1mKTS	0.061864	0.018433	0.001214
NR5A1	+	WT1mKTS	0.050017	0.021363	0.001138
WT1pKTS	+	WT1mKTS	0.340393	1.000000	0.362448
FOXL2	+	WT1mKTS	0.029371	0.077366	0.002420
UGR	+	WT1mKTS	0.084053	0.027259	0.002440
SOX9	-	WT1mKTS	-0.001975	0.072714	-0.000153
GATA4	+	WT1mKTS	0.452499	1.000000	0.481817
DMRT1	-	SRY	-0.026641	0.085783	-0.002433
FGF9	+	SRY	0.180455	0.273417	0.052536
RSPO1	+	SRY	0.029636	0.064608	0.002039
DHH	+	SRY	0.053821	0.092193	0.005283
CTNNB1	+	SRY	0.057175	0.082483	0.005021
PGD2	+	SRY	0.030397	0.080049	0.002591
WT1mKTS	+	SRY	0.168699	0.250888	0.045067
SRY	+	SRY	0.603255	1.000000	0.642340
DKK1	+	SRY	0.251538	0.721807	0.193326
WNT4	+	SRY	0.310491	0.996396	0.329417
CBX2	-	SRY	-0.159954	0.202376	-0.034468
AMH	+	SRY	0.001508	0.069890	0.000112
NR0B1	+	SRY	0.185471	0.322609	0.063711
NR5A1	+	SRY	0.009727	0.093539	0.000969
WT1pKTS	+	SRY	0.740039	1.000000	0.787988
FOXL2	+	SRY	0.004615	0.035789	0.000176
UGR	-	SRY	-0.314865	0.999478	-0.335091
SOX9	+	SRY	0.170869	0.227234	0.041343
GATA4	-	SRY	-0.469934	0.995675	-0.498218
DMRT1	+	DKK1	1.297575	0.000000	0.000000
FGF9	+	DKK1	0.118079	0.000686	0.000086
RSPO1	+	DKK1	0.176499	0.000017	0.000003
DHH	+	DKK1	0.083176	0.007412	0.000656
CTNNB1	-	DKK1	-0.017855	0.057256	-0.001089
PGD2	+	DKK1	0.077367	0.009857	0.000812
WT1mKTS	+	DKK1	0.972060	0.000000	0.000000
SRY	+	DKK1	0.700212	0.000000	0.000000
DKK1	+	DKK1	1.059029	0.000000	0.000000
WNT4	-	DKK1	-0.148522	0.995609	-0.157451
CBX2	-	DKK1	-0.143328	0.994329	-0.151749
AMH	-	DKK1	-0.043530	0.168077	-0.007790
NR0B1	-	DKK1	-0.003358	0.071565	-0.000256
NR5A1	-	DKK1	-0.315554	1.000000	-0.335999
WT1pKTS	+	DKK1	0.163913	0.000000	0.000000
FOXL2	-	DKK1	-0.026483	0.057391	-0.001618
UGR	-	DKK1	-0.081426	0.481873	-0.041779
SOX9	+	DKK1	0.445319	0.000000	0.000000
GATA4	+	DKK1	1.535075	0.000000	0.000000
DMRT1	-	WNT4	-0.113884	0.849235	-0.102981
FGF9	-	WNT4	-0.187886	0.993355	-0.198730
RSPO1	+	WNT4	0.377798	0.000000	0.000000
DHH	+	WNT4	0.043317	0.041249	0.001903
CTNNB1	+	WNT4	0.084641	0.027804	0.002506
PGD2	+	WNT4	0.031951	0.047305	0.001609
WT1mKTS	+	WNT4	0.546184	0.000000	0.000000
SRY	+	WNT4	1.407928	0.000000	0.000000
DKK1	-	WNT4	-0.244636	1.000000	-0.260487
WNT4	+	WNT4	1.562409	0.000000	0.000000
CBX2	+	WNT4	0.067164	0.020473	0.001464
AMH	-	WNT4	-0.094405	0.393531	-0.039558
NR0B1	+	WNT4	0.278845	0.000000	0.000000
NR5A1	-	WNT4	-0.068149	0.578448	-0.041975
WT1pKTS	+	WNT4	0.123506	0.000000	0.000000
FOXL2	+	WNT4	0.056874	0.038921	0.002357
UGR	-	WNT4	-0.002605	0.051059	-0.000142
SOX9	-	WNT4	-0.174306	0.994270	-0.184536
GATA4	+	WNT4	0.789508	0.000000	0.000000
DMRT1	-	CBX2	-0.255620	0.321057	-0.087386
FGF9	+	CBX2	0.028146	0.069881	0.002094
RSPO1	+	CBX2	0.062611	0.079884	0.005326
DHH	-	CBX2	-0.002056	0.066214	-0.000145
CTNNB1	+	CBX2	0.052091	0.067572	0.003748
PGD2	-	CBX2	-0.042300	0.077740	-0.003501
WT1mKTS	+	CBX2	0.374727	0.851617	0.339801
SRY	-	CBX2	-0.308637	0.567826	-0.186607
DKK1	-	CBX2	-0.277325	0.405091	-0.119621
WNT4	+	CBX2	0.246621	0.346927	0.091103
CBX2	+	CBX2	0.404496	0.974084	0.419542
AMH	-	CBX2	-0.117612	0.113315	-0.014191
NR0B1	-	CBX2	-0.012279	0.068009	-0.000889
NR5A1	+	CBX2	0.296159	0.482944	0.152295
WT1pKTS	-	CBX2	-0.214337	0.255740	-0.058366
FOXL2	+	CBX2	0.145305	0.108118	0.016728
UGR	+	CBX2	0.478260	0.999989	0.509242
SOX9	-	CBX2	-0.109401	0.107192	-0.012487
GATA4	+	CBX2	0.680078	1.000000	0.724141
DMRT1	-	AMH	-0.014862	0.080906	-0.001280
FGF9	+	AMH	0.439158	0.223711	0.104610
RSPO1	-	AMH	-0.060842	0.091626	-0.005936
DHH	+	AMH	0.387320	0.088770	0.036610
CTNNB1	+	AMH	0.052771	0.065401	0.003675
PGD2	+	AMH	0.411966	0.129391	0.056758
WT1mKTS	-	AMH	-0.247365	0.852096	-0.224435
SRY	+	AMH	0.191100	0.020582	0.004188
DKK1	+	AMH	0.060282	0.073585	0.004723
WNT4	+	AMH	0.031771	0.067296	0.002277
CBX2	+	AMH	0.093016	0.075538	0.007481
AMH	+	AMH	0.312731	0.044808	0.014921
NR0B1	-	AMH	-0.277175	0.998751	-0.294765
NR5A1	+	AMH	0.026933	0.080662	0.002313
WT1pKTS	+	AMH	0.213305	0.011729	0.002664
FOXL2	-	AMH	-0.030705	0.047749	-0.001561
UGR	-	AMH	-0.100921	0.147925	-0.015896
SOX9	+	AMH	0.134524	0.055942	0.008013
GATA4	+	AMH	0.294080	0.005093	0.001595
DMRT1	-	NR0B1	-0.019843	0.076462	-0.001616
FGF9	-	NR0B1	-0.217415	0.215529	-0.049895
RSPO1	+	NR0B1	0.021851	0.052916	0.001231
DHH	-	NR0B1	-0.175275	0.154460	-0.028827
CTNNB1	+	NR0B1	0.108467	0.103171	0.011916
PGD2	-	NR0B1	-0.143144	0.126815	-0.019329
WT1mKTS	+	NR0B1	0.067123	0.122824	0.008778
SRY	+	NR0B1	0.483013	0.999914	0.514263
DKK1	-	NR0B1	-0.016230	0.077008	-0.001331
WNT4	+	NR0B1	0.188389	0.181498	0.036407
CBX2	+	NR0B1	0.640973	0.000000	0.000000
AMH	-	NR0B1	-0.157782	0.137326	-0.023071
NR0B1	+	NR0B1	0.820286	1.000000	0.873433
NR5A1	+	NR0B1	0.069164	0.102283	0.007533
WT1pKTS	+	NR0B1	0.576459	0.999883	0.613737
FOXL2	+	NR0B1	0.090422	0.080319	0.007733
UGR	-	NR0B1	-0.037168	0.065024	-0.002573
SOX9	+	NR0B1	0.051814	0.083833	0.004625
GATA4	-	NR0B1	-0.209940	0.220317	-0.049250
DMRT1	-	NR5A1	-0.144821	0.852160	-0.131406
FGF9	+	NR5A1	0.123849	0.050351	0.006640
RSPO1	-	NR5A1	-0.101007	0.271272	-0.029176
DHH	-	NR5A1	-0.014130	0.078264	-0.001178
CTNNB1	+	NR5A1	0.008555	0.041355	0.000377
PGD2	+	NR5A1	0.143660	0.042069	0.006435
WT1mKTS	+	NR5A1	0.184433	0.000252	0.000050
SRY	+	NR5A1	0.056074	0.061524	0.003673
DKK1	-	NR5A1	-0.122930	0.603564	-0.079004
WNT4	-	NR5A1	-0.035704	0.097295	-0.003699
CBX2	+	NR5A1	0.022867	0.071330	0.001737
AMH	+	NR5A1	0.107688	0.056290	0.006455
NR0B1	+	NR5A1	0.088705	0.044790	0.004231
NR5A1	+	NR5A1	0.922855	1.000000	0.982648
WT1pKTS	+	NR5A1	0.360944	0.000001	0.000001
FOXL2	+	NR5A1	0.050495	0.066985	0.003602
UGR	+	NR5A1	0.090733	0.056658	0.005474
SOX9	+	NR5A1	0.001967	0.073943	0.000155
GATA4	+	NR5A1	0.300663	0.000005	0.000002
DMRT1	+	WT1pKTS	0.036343	0.061993	0.002399
FGF9	+	WT1pKTS	0.017462	0.080078	0.001489
RSPO1	+	WT1pKTS	0.016686	0.073124	0.001299
DHH	+	WT1pKTS	0.014223	0.078234	0.001185
CTNNB1	+	WT1pKTS	0.017876	0.070559	0.001343
PGD2	+	WT1pKTS	0.013679	0.077691	0.001132
WT1mKTS	+	WT1pKTS	0.443259	1.000000	0.471978
SRY	+	WT1pKTS	0.052562	0.034045	0.001905
DKK1	+	WT1pKTS	0.011205	0.080142	0.000956
WNT4	+	WT1pKTS	0.023352	0.078410	0.001950
CBX2	+	WT1pKTS	0.022254	0.078327	0.001856
AMH	+	WT1pKTS	0.009042	0.073124	0.000704
NR0B1	+	WT1pKTS	0.045494	0.046996	0.002277
NR5A1	+	WT1pKTS	0.044732	0.034101	0.001624
WT1pKTS	+	WT1pKTS	0.485037	1.000000	0.516464
FOXL2	+	WT1pKTS	0.058013	0.105222	0.006500
UGR	+	WT1pKTS	0.070327	0.049789	0.003728
SOX9	+	WT1pKTS	0.006438	0.072857	0.000499
GATA4	+	WT1pKTS	0.436340	1.000000	0.464611
DMRT1	+	FOXL2	0.011822	0.081641	0.001028
FGF9	+	FOXL2	0.043733	0.082463	0.003840
RSPO1	+	FOXL2	0.050340	0.076531	0.004102
DHH	-	FOXL2	-0.003799	0.066172	-0.000268
CTNNB1	+	FOXL2	0.133688	0.118820	0.016914
PGD2	+	FOXL2	0.067440	0.094351	0.006775
WT1mKTS	+	FOXL2	0.333274	0.334734	0.118786
SRY	-	FOXL2	-0.084625	0.113034	-0.010185
DKK1	+	FOXL2	0.180632	0.162052	0.031168
WNT4	-	FOXL2	-0.001924	0.059200	-0.000121
CBX2	+	FOXL2	0.118577	0.111550	0.014084
AMH	+	FOXL2	0.014090	0.068756	0.001032
NR0B1	+	FOXL2	0.075460	0.096270	0.007735
NR5A1	-	FOXL2	-0.008150	0.089246	-0.000774
WT1pKTS	+	FOXL2	0.124032	0.106693	0.014091
FOXL2	+	FOXL2	0.195849	0.153804	0.032074
UGR	+	FOXL2	0.262366	0.563738	0.157489
SOX9	-	FOXL2	-0.025053	0.074196	-0.001979
GATA4	-	FOXL2	-0.298509	0.541106	-0.171990
DMRT1	-	UGR	-0.068784	0.092885	-0.006803
FGF9	+	UGR	0.161844	0.132695	0.022867
RSPO1	-	UGR	-0.018217	0.044526	-0.000864
DHH	-	UGR	-0.157111	0.122593	-0.020509
CTNNB1	+	UGR	0.034171	0.051212	0.001863
PGD2	+	UGR	0.102732	0.101878	0.011144
WT1mKTS	+	UGR	0.109999	0.139333	0.016320
SRY	-	UGR	-0.502955	0.999990	-0.535536
DKK1	+	UGR	0.038625	0.081986	0.003372
WNT4	-	UGR	-0.033283	0.068947	-0.002443
CBX2	+	UGR	0.312863	0.702480	0.234020
AMH	+	UGR	0.101372	0.101458	0.010951
NR0B1	+	UGR	0.048607	0.082437	0.004267
NR5A1	+	UGR	0.007471	0.092285	0.000734
WT1pKTS	-	UGR	-0.087256	0.132832	-0.012341
FOXL2	+	UGR	0.290567	0.329018	0.101796
UGR	+	UGR	0.939151	1.000000	1.000000
SOX9	-	UGR	-0.095083	0.101665	-0.010293
GATA4	+	UGR	0.488837	0.999442	0.520219
DMRT1	+	SOX9	0.953058	0.000000	0.000000
FGF9	+	SOX9	0.785096	0.000000	0.000000
RSPO1	-	SOX9	-0.133296	0.816948	-0.115952
DHH	+	SOX9	0.062437	0.017458	0.001161
CTNNB1	+	SOX9	0.109137	0.011119	0.001292
PGD2	+	SOX9	0.016506	0.053550	0.000941
WT1mKTS	-	SOX9	-0.045727	0.818334	-0.039844
SRY	+	SOX9	0.876546	0.000000	0.000000
DKK1	+	SOX9	0.253181	0.000000	0.000000
WNT4	-	SOX9	-0.265600	1.000000	-0.282809
CBX2	-	SOX9	-0.186579	0.999822	-0.198632
AMH	+	SOX9	0.201411	0.000000	0.000000
NR0B1	+	SOX9	0.229433	0.000000	0.000000
NR5A1	+	SOX9	1.250696	0.000000	0.000000
WT1pKTS	+	SOX9	0.736065	0.000000	0.000000
FOXL2	-	SOX9	-0.014391	0.041713	-0.000639
UGR	-	SOX9	-0.012286	0.063594	-0.000832
SOX9	+	SOX9	1.124661	0.000000	0.000000
GATA4	+	SOX9	0.105230	0.000000	0.000000
DMRT1	+	GATA4	0.045648	0.049473	0.002405
FGF9	+	GATA4	0.009377	0.072994	0.000729
RSPO1	+	GATA4	0.036733	0.082023	0.003208
DHH	+	GATA4	0.054583	0.063904	0.003714
CTNNB1	-	GATA4	-0.006499	0.048042	-0.000332
PGD2	+	GATA4	0.016140	0.076875	0.001321
WT1mKTS	+	GATA4	0.428935	1.000000	0.456727
SRY	+	GATA4	0.045028	0.042309	0.002028
DKK1	-	GATA4	-0.003128	0.084571	-0.000282
WNT4	+	GATA4	0.030628	0.074304	0.002423
CBX2	+	GATA4	0.026737	0.076365	0.002174
AMH	-	GATA4	-0.012493	0.084258	-0.001121
NR0B1	+	GATA4	0.045498	0.046361	0.002246
NR5A1	+	GATA4	0.040491	0.038707	0.001669
WT1pKTS	+	GATA4	0.401010	1.000000	0.426992
FOXL2	+	GATA4	0.058728	0.104626	0.006543
UGR	+	GATA4	0.076463	0.043682	0.003556
SOX9	+	GATA4	0.004842	0.071444	0.000368
GATA4	+	GATA4	0.529700	1.000000	0.564020
