Gene1	Gene2	corVal	pValue
NR0B1	FOXL2	0.0359604287526263	0.15269191033463
NR0B1	RSPO1	0.0343120148155706	0.172412392131175
RSPO1	NR0B1	0.0343120148155706	0.172412392131176
WT1pKTS	DKK1	0.029417827187568	0.242092050300689
DKK1	WT1pKTS	0.029417827187568	0.242092050300689
FGF9	CTNNB1	0.0270614620002633	0.281909766125881
CTNNB1	FGF9	0.0270614620002632	0.281909766125881
SOX9	SRY	0.0253903815180966	0.312701273314191
SRY	SOX9	0.0253903815180966	0.312701273314192
UGR	WT1mKTS	0.0231330642312387	0.357682666121349
WT1mKTS	UGR	0.0231330642312387	0.357682666121349
FOXL2	RSPO1	0.021152826779664	0.400328114003239
RSPO1	FOXL2	0.0211528267796638	0.400328114003246
GATA4	CBX2	0.0172747956006223	0.492196512454689
CBX2	GATA4	0.0172747956006223	0.49219651245469
WT1mKTS	CBX2	0.0147721902140097	0.556996931294012
CBX2	WT1mKTS	0.0147721902140096	0.556996931294014
FOXL2	GATA4	0.00971645904698215	0.69928054143414
GATA4	FOXL2	0.00971645904698214	0.69928054143414
UGR	NR5A1	0.00740781831154392	0.768371593052239
NR5A1	UGR	0.00740781831154387	0.768371593052241
FGF9	DMRT1	0.00703731965259863	0.779649632883563
DMRT1	FGF9	0.00703731965259862	0.779649632883563
GATA4	UGR	0.0062125002945501	0.804921023031294
UGR	GATA4	0.00621250029455009	0.804921023031294
WNT4	SRY	0.00306936208967324	0.902879754843609
SRY	WNT4	0.00306936208967316	0.902879754843612
DKK1	DHH	0.00215818610591596	0.931625505245351
DHH	DKK1	0.00215818610591594	0.931625505245352
DHH	FOXL2	-0.000882857905680293	0.972001223317333
FOXL2	DHH	-0.000882857905680293	0.972001223317333
WT1pKTS	NR0B1	-0.00209157397018595	0.933730943109564
NR0B1	WT1pKTS	-0.00209157397018613	0.933730943109558
DMRT1	RSPO1	-0.00405108931475342	0.872051061026412
RSPO1	DMRT1	-0.00405108931475353	0.872051061026409
SRY	NR5A1	-0.00537512298685736	0.830787043115092
NR5A1	SRY	-0.00537512298685738	0.830787043115092
DHH	NR5A1	-0.00541818614209886	0.829452117369465
NR5A1	DHH	-0.00541818614209888	0.829452117369465
WT1pKTS	RSPO1	-0.00565070824979865	0.822252695388732
RSPO1	WT1pKTS	-0.00565070824979896	0.822252695388722
FOXL2	PGD2	-0.00733308134623294	0.770642743596349
PGD2	FOXL2	-0.00733308134623299	0.770642743596347
SOX9	AMH	-0.00856023337916426	0.733613580467825
AMH	SOX9	-0.00856023337916429	0.733613580467824
WT1pKTS	WNT4	-0.00925907266455562	0.71279346034391
WNT4	WT1pKTS	-0.00925907266455573	0.712793460343907
CTNNB1	CBX2	-0.0115142508688098	0.647117678456105
CBX2	CTNNB1	-0.0115142508688099	0.647117678456104
FOXL2	CBX2	-0.0120355182034103	0.632297634180796
CBX2	FOXL2	-0.0120355182034104	0.632297634180794
SRY	CBX2	-0.0137581052423631	0.584388150062715
CBX2	SRY	-0.0137581052423632	0.584388150062714
WT1mKTS	NR0B1	-0.0148544443562041	0.554802873567425
NR0B1	WT1mKTS	-0.0148544443562042	0.554802873567424
WT1pKTS	PGD2	-0.0206742604286021	0.411074910631766
PGD2	WT1pKTS	-0.0206742604286022	0.411074910631764
GATA4	CTNNB1	-0.0232991855478171	0.354239905598564
CTNNB1	GATA4	-0.0232991855478172	0.354239905598563
UGR	FGF9	-0.0235299061920781	0.349493185359443
FGF9	UGR	-0.0235299061920781	0.349493185359442
NR5A1	GATA4	-0.0265499645993035	0.291108356789092
GATA4	NR5A1	-0.0265499645993035	0.291108356789092
GATA4	NR0B1	-0.0295600555449288	0.239822027141343
NR0B1	GATA4	-0.0295600555449288	0.239822027141342
DKK1	UGR	-0.0322313922475301	0.199945015480325
UGR	DKK1	-0.0322313922475301	0.199945015480325
SOX9	CTNNB1	-0.0342754676276379	0.172870229912596
CTNNB1	SOX9	-0.0342754676276379	0.172870229912596
DHH	DMRT1	-0.0368300545365815	0.143004343063595
DMRT1	DHH	-0.0368300545365815	0.143004343063594
FOXL2	FGF9	-0.0388172045128733	0.122641798343339
FGF9	FOXL2	-0.0388172045128734	0.122641798343339
SOX9	NR0B1	-0.0405566951723451	0.106741142272943
NR0B1	SOX9	-0.0405566951723451	0.106741142272943
WNT4	WT1mKTS	-0.0405942563713936	0.106416719021191
WT1mKTS	WNT4	-0.0405942563713936	0.10641671902119
NR0B1	DMRT1	-0.0410073050945739	0.102900427808916
DMRT1	NR0B1	-0.041007305094574	0.102900427808915
PGD2	DMRT1	-0.0419386532355474	0.0953105350308801
DMRT1	PGD2	-0.0419386532355474	0.0953105350308797
WT1mKTS	CTNNB1	-0.0424309328995884	0.0914835935590095
CTNNB1	WT1mKTS	-0.0424309328995884	0.0914835935590094
SOX9	UGR	-0.0425839809674266	0.0903192803623797
UGR	SOX9	-0.0425839809674266	0.0903192803623794
AMH	DMRT1	-0.0435568500985418	0.0831940565163689
DMRT1	AMH	-0.0435568500985419	0.0831940565163683
DMRT1	CBX2	-0.0439921822348092	0.0801565452556004
CBX2	DMRT1	-0.0439921822348093	0.0801565452555998
CBX2	WNT4	-0.0456235217286796	0.0695652499235586
WNT4	CBX2	-0.0456235217286797	0.0695652499235582
CTNNB1	PGD2	-0.0472353748330574	0.0602561127097926
PGD2	CTNNB1	-0.0472353748330574	0.0602561127097923
WT1mKTS	DMRT1	-0.0480995969901985	0.0557056695418485
DMRT1	WT1mKTS	-0.0480995969901987	0.0557056695418472
CTNNB1	DKK1	-0.0505507237618287	0.0443301888011807
DKK1	CTNNB1	-0.0505507237618287	0.0443301888011805
AMH	CTNNB1	-0.0508237707380802	0.0431937842374877
CTNNB1	AMH	-0.0508237707380803	0.0431937842374876
PGD2	DKK1	-0.0512212790159331	0.0415834107144544
DKK1	PGD2	-0.0512212790159331	0.0415834107144543
PGD2	NR5A1	-0.0540294363036567	0.0315918088194203
NR5A1	PGD2	-0.0540294363036568	0.0315918088194199
WNT4	GATA4	-0.0551780810076922	0.0281417301426337
GATA4	WNT4	-0.0551780810076922	0.0281417301426336
AMH	CBX2	-0.0556296010328926	0.0268771902661582
CBX2	AMH	-0.0556296010328926	0.0268771902661581
DHH	CTNNB1	-0.056180148651435	0.0254018888755116
CTNNB1	DHH	-0.056180148651435	0.0254018888755116
SRY	FGF9	-0.0582114401619315	0.0205479341787053
FGF9	SRY	-0.0582114401619315	0.0205479341787052
WNT4	NR5A1	-0.0585929396412811	0.0197325439944673
NR5A1	WNT4	-0.0585929396412813	0.0197325439944668
FOXL2	SOX9	-0.0588851005665582	0.0191273272683821
SOX9	FOXL2	-0.0588851005665583	0.019127327268382
SRY	PGD2	-0.0590076104445297	0.0188784096884122
PGD2	SRY	-0.0590076104445299	0.0188784096884119
RSPO1	GATA4	-0.0599217777692697	0.0171087097265206
GATA4	RSPO1	-0.0599217777692697	0.0171087097265206
UGR	AMH	-0.0606394968225944	0.015822928239239
AMH	UGR	-0.0606394968225944	0.015822928239239
DHH	CBX2	-0.0606443838600461	0.0158144724705716
CBX2	DHH	-0.0606443838600461	0.0158144724705714
RSPO1	SOX9	-0.0612512281381671	0.0147948548534859
SOX9	RSPO1	-0.0612512281381672	0.0147948548534858
WNT4	DHH	-0.06154182189292	0.0143274288377055
DHH	WNT4	-0.06154182189292	0.0143274288377055
DMRT1	FOXL2	-0.0622162093984269	0.0132924812834451
FOXL2	DMRT1	-0.0622162093984269	0.013292481283445
DKK1	RSPO1	-0.0631806160771182	0.011927251176616
RSPO1	DKK1	-0.0631806160771183	0.011927251176616
DKK1	FGF9	-0.0635892455306895	0.0113872876382014
FGF9	DKK1	-0.0635892455306895	0.0113872876382013
AMH	DKK1	-0.0645568879461592	0.0101941898935766
DKK1	AMH	-0.0645568879461592	0.0101941898935766
RSPO1	WT1mKTS	-0.0671366300289098	0.00753858999431012
WT1mKTS	RSPO1	-0.0671366300289098	0.00753858999431009
WNT4	FOXL2	-0.0691818679295874	0.00589330209672139
FOXL2	WNT4	-0.0691818679295874	0.00589330209672138
NR5A1	WT1mKTS	-0.070276634822323	0.00515249496476228
WT1mKTS	NR5A1	-0.070276634822323	0.00515249496476226
UGR	DHH	-0.0706356545149618	0.00492852744634432
DHH	UGR	-0.0706356545149618	0.00492852744634431
UGR	CTNNB1	-0.071230806378555	0.00457656583357059
CTNNB1	UGR	-0.0712308063785551	0.00457656583357058
WT1mKTS	DHH	-0.0714316264314954	0.00446303868329622
DHH	WT1mKTS	-0.0714316264314955	0.00446303868329616
WT1mKTS	DKK1	-0.0723776453632558	0.00396177962617294
DKK1	WT1mKTS	-0.0723776453632558	0.00396177962617292
WT1mKTS	SOX9	-0.073325842137425	0.00351115840927438
SOX9	WT1mKTS	-0.0733258421374251	0.00351115840927435
WNT4	UGR	-0.0734252170546333	0.00346673641593005
UGR	WNT4	-0.0734252170546333	0.00346673641593003
WT1pKTS	DHH	-0.0736347004975562	0.00337476401246482
DHH	WT1pKTS	-0.0736347004975563	0.00337476401246481
RSPO1	CBX2	-0.0739145361500468	0.0032553668387866
CBX2	RSPO1	-0.0739145361500471	0.0032553668387865
FOXL2	AMH	-0.0743084865173562	0.00309379222341572
AMH	FOXL2	-0.0743084865173563	0.00309379222341571
AMH	SRY	-0.075354633510787	0.002699552365287
SRY	AMH	-0.0753546335107871	0.00269955236528697
PGD2	UGR	-0.0754803243281942	0.002655408403876
UGR	PGD2	-0.0754803243281943	0.00265540840387599
AMH	NR5A1	-0.0759397915919165	0.00249958959890678
NR5A1	AMH	-0.0759397915919165	0.00249958959890677
FGF9	GATA4	-0.0768893973010744	0.00220371254631438
GATA4	FGF9	-0.0768893973010745	0.00220371254631436
AMH	WT1pKTS	-0.0913569686946192	0.000273109281640476
WT1pKTS	AMH	-0.0913569686946192	0.000273109281640476
CBX2	NR0B1	-0.0922585168824321	0.000237267712090333
NR0B1	CBX2	-0.0922585168824322	0.000237267712090332
RSPO1	UGR	-0.0968131710876978	0.000114355326231193
UGR	RSPO1	-0.0968131710876978	0.000114355326231193
WNT4	PGD2	-0.0984898850007881	8.67077293719955e-05
PGD2	WNT4	-0.0984898850007882	8.67077293719945e-05
DKK1	NR0B1	-0.0995319446417407	7.28452821552117e-05
NR0B1	DKK1	-0.0995319446417409	7.28452821552098e-05
DKK1	CBX2	-0.100885703157775	5.794558894555e-05
CBX2	DKK1	-0.100885703157775	5.79455889455489e-05
WNT4	AMH	-0.10107897736184	5.60700407318405e-05
AMH	WNT4	-0.10107897736184	5.60700407318401e-05
AMH	RSPO1	-0.101958945592869	4.82338575940177e-05
RSPO1	AMH	-0.101958945592869	4.82338575940166e-05
SRY	CTNNB1	-0.102846654092014	4.13872770023256e-05
CTNNB1	SRY	-0.102846654092014	4.13872770023239e-05
DKK1	GATA4	-0.103843649043879	3.47984426963565e-05
GATA4	DKK1	-0.103843649043879	3.47984426963564e-05
DHH	NR0B1	-0.105192813936327	2.74522264531517e-05
NR0B1	DHH	-0.105192813936327	2.74522264531516e-05
PGD2	CBX2	-0.106359995557618	2.23093935495665e-05
CBX2	PGD2	-0.106359995557618	2.23093935495661e-05
PGD2	RSPO1	-0.108530886277429	1.50819484342317e-05
RSPO1	PGD2	-0.108530886277429	1.50819484342315e-05
WT1pKTS	CTNNB1	-0.109696259191222	1.21858317330509e-05
CTNNB1	WT1pKTS	-0.109696259191222	1.21858317330509e-05
UGR	DMRT1	-0.114318424750615	5.12165011227544e-06
DMRT1	UGR	-0.114318424750615	5.12165011227544e-06
AMH	WT1mKTS	-0.116220955416293	3.54973813643684e-06
WT1mKTS	AMH	-0.116220955416293	3.54973813643682e-06
GATA4	PGD2	-0.117309752303982	2.87050053733541e-06
PGD2	GATA4	-0.117309752303982	2.87050053733537e-06
AMH	GATA4	-0.117388769670933	2.82638773865719e-06
GATA4	AMH	-0.117388769670933	2.82638773865716e-06
FGF9	RSPO1	-0.118060776033559	2.4766054332875e-06
RSPO1	FGF9	-0.118060776033559	2.47660543328748e-06
CBX2	SOX9	-0.118766816551429	2.15397121566511e-06
SOX9	CBX2	-0.118766816551429	2.15397121566511e-06
WNT4	SOX9	-0.11961760048735	1.81860312373595e-06
SOX9	WNT4	-0.11961760048735	1.81860312373593e-06
RSPO1	DHH	-0.121237765348634	1.3133491308196e-06
DHH	RSPO1	-0.121237765348634	1.31334913081959e-06
FGF9	WT1mKTS	-0.121264954735776	1.30614807995846e-06
WT1mKTS	FGF9	-0.121264954735776	1.30614807995844e-06
SOX9	WT1pKTS	-0.124046124187228	7.39668588471971e-07
WT1pKTS	SOX9	-0.124046124187228	7.39668588471965e-07
GATA4	SOX9	-0.124250883888078	7.08994456058131e-07
SOX9	GATA4	-0.124250883888078	7.08994456058118e-07
FGF9	NR0B1	-0.124839959345532	6.27423993661478e-07
NR0B1	FGF9	-0.124839959345532	6.27423993661459e-07
SRY	DHH	-0.125173595142158	5.853152994703e-07
DHH	SRY	-0.125173595142158	5.85315299470285e-07
FGF9	CBX2	-0.126268094055977	4.6544404998546e-07
CBX2	FGF9	-0.126268094055977	4.65444049985449e-07
DHH	GATA4	-0.128265849816587	3.04828326682802e-07
GATA4	DHH	-0.128265849816587	3.04828326682801e-07
WNT4	DKK1	-0.128300873340385	3.02557513066497e-07
DKK1	WNT4	-0.128300873340385	3.02557513066493e-07
PGD2	NR0B1	-0.128819187375347	2.70800529040103e-07
NR0B1	PGD2	-0.128819187375347	2.70800529040086e-07
WT1mKTS	PGD2	-0.130036134552789	2.08371833502057e-07
PGD2	WT1mKTS	-0.130036134552789	2.08371833502056e-07
WNT4	FGF9	-0.132233293129047	1.29040713776353e-07
FGF9	WNT4	-0.132233293129047	1.29040713776353e-07
FOXL2	DKK1	-0.133598445339391	9.54359856807887e-08
DKK1	FOXL2	-0.133598445339391	9.54359856807882e-08
SRY	GATA4	-0.138116985632604	3.44105722732047e-08
GATA4	SRY	-0.138116985632605	3.44105722732042e-08
DMRT1	GATA4	-0.138946139155001	2.84334873269755e-08
GATA4	DMRT1	-0.138946139155001	2.8433487326975e-08
UGR	NR0B1	-0.139233855353927	2.66049995780168e-08
NR0B1	UGR	-0.139233855353927	2.66049995780167e-08
CTNNB1	DMRT1	-0.14648265223358	4.76721298096063e-09
DMRT1	CTNNB1	-0.14648265223358	4.76721298096038e-09
WT1pKTS	FGF9	-0.149648411563458	2.18972755195767e-09
FGF9	WT1pKTS	-0.149648411563458	2.18972755195756e-09
UGR	SRY	-0.150974493982333	1.57298269669744e-09
SRY	UGR	-0.150974493982333	1.57298269669743e-09
NR5A1	NR0B1	-0.151886928421276	1.25065580634296e-09
NR0B1	NR5A1	-0.151886928421276	1.25065580634296e-09
FOXL2	NR5A1	-0.155367930973509	5.14873038100631e-10
NR5A1	FOXL2	-0.155367930973509	5.14873038100621e-10
NR5A1	CTNNB1	-0.156498014442949	3.84316576946384e-10
CTNNB1	NR5A1	-0.156498014442949	3.84316576946384e-10
AMH	NR0B1	-0.160142582688364	1.47492337354362e-10
NR0B1	AMH	-0.160142582688364	1.4749233735436e-10
DMRT1	WNT4	-0.170522165076742	8.53478158554735e-12
WNT4	DMRT1	-0.170522165076742	8.53478158554726e-12
RSPO1	SRY	-0.175272857679367	2.17950617134872e-12
SRY	RSPO1	-0.175272857679367	2.1795061713487e-12
SRY	FOXL2	-0.194488912865661	5.87217225973074e-15
FOXL2	SRY	-0.194488912865661	5.87217225973072e-15
NR5A1	DKK1	-0.205049556084168	1.72861974526653e-16
DKK1	NR5A1	-0.205049556084168	1.72861974526648e-16
NR5A1	DMRT1	-0.216549924719501	2.96898459517486e-18
DMRT1	NR5A1	-0.216549924719501	2.96898459517479e-18
SRY	WT1mKTS	-0.231196995953318	1.18695404515372e-20
WT1mKTS	SRY	-0.231196995953318	1.18695404515357e-20
NR5A1	RSPO1	-0.316967379499937	2.8117873373305e-38
RSPO1	NR5A1	-0.316967379499937	2.81178733733033e-38
FOXL2	WT1pKTS	-0.337540242398894	1.75439934116315e-43
WT1pKTS	FOXL2	-0.337540242398894	1.754399341163e-43
