Parent	Type	Child	Weight	Probability	Score
WT1pKTS	+	DHH	0.027631	0.081404	0.002836
FOXL2	+	DHH	0.106580	0.123580	0.016608
UGR	+	DHH	0.214432	0.355950	0.096242
SOX9	+	DHH	0.089181	0.087691	0.009861
GATA4	+	DHH	0.296843	0.648315	0.242662
DMRT1	+	CTNNB1	0.039470	0.046499	0.002314
FGF9	-	CTNNB1	-0.006797	0.040916	-0.000351
RSPO1	+	CTNNB1	1.145710	0.000000	0.000000
DHH	-	CTNNB1	-0.055597	0.110288	-0.007732
CTNNB1	+	CTNNB1	0.811084	0.000000	0.000000
PGD2	-	CTNNB1	-0.010649	0.043337	-0.000582
WT1mKTS	+	CTNNB1	0.878613	0.000000	0.000000
SRY	-	CTNNB1	-0.044438	0.116799	-0.006545
DKK1	+	CTNNB1	0.077371	0.043776	0.004271
WNT4	+	CTNNB1	0.170390	0.000000	0.000000
CBX2	-	CTNNB1	-0.264014	1.000000	-0.332901
AMH	+	CTNNB1	0.029071	0.041939	0.001537
NR0B1	+	CTNNB1	0.160926	0.000000	0.000000
NR5A1	-	CTNNB1	-0.086464	0.523265	-0.057049
WT1pKTS	+	CTNNB1	0.016704	0.057114	0.001203
FOXL2	+	CTNNB1	0.203923	0.000000	0.000000
UGR	-	CTNNB1	-0.071711	0.270250	-0.024437
SOX9	+	CTNNB1	0.013911	0.037035	0.000650
GATA4	+	CTNNB1	0.222179	0.000000	0.000000
DMRT1	+	PGD2	0.097003	0.011300	0.001382
FGF9	+	PGD2	0.145772	0.002047	0.000376
RSPO1	+	PGD2	0.409402	0.000000	0.000000
DHH	+	PGD2	0.121721	0.005870	0.000901
CTNNB1	+	PGD2	0.342805	0.000000	0.000000
PGD2	+	PGD2	0.052957	0.030209	0.002017
WT1mKTS	+	PGD2	0.040179	0.000196	0.000010
SRY	-	PGD2	-0.015080	0.057527	-0.001094
DKK1	+	PGD2	0.085633	0.016177	0.001747
WNT4	+	PGD2	0.019502	0.030654	0.000754
CBX2	+	PGD2	0.068664	0.005719	0.000495
AMH	+	PGD2	0.072972	0.023432	0.002156
NR0B1	-	PGD2	-0.035153	0.381324	-0.016902
NR5A1	-	PGD2	-0.001474	0.069672	-0.000129
WT1pKTS	+	PGD2	0.010766	0.048924	0.000664
FOXL2	+	PGD2	0.003882	0.060672	0.000297
UGR	+	PGD2	0.491238	0.000000	0.000000
SOX9	+	PGD2	0.165576	0.000402	0.000084
GATA4	+	PGD2	0.882628	0.000000	0.000000
DMRT1	+	WT1mKTS	0.010250	0.047894	0.000619
FGF9	+	WT1mKTS	0.016310	0.058324	0.001199
RSPO1	+	WT1mKTS	0.047501	0.036146	0.002165
DHH	+	WT1mKTS	0.062277	0.096390	0.007569
CTNNB1	+	WT1mKTS	0.034177	0.055775	0.002404
PGD2	+	WT1mKTS	0.027515	0.073859	0.002563
WT1mKTS	+	WT1mKTS	0.636879	1.000000	0.803056
SRY	-	WT1mKTS	-0.011228	0.065482	-0.000927
DKK1	+	WT1mKTS	0.038529	0.084803	0.004120
WNT4	+	WT1mKTS	0.078463	0.005176	0.000512
CBX2	+	WT1mKTS	0.041061	0.067635	0.003502
AMH	+	WT1mKTS	0.028815	0.076188	0.002768
NR0B1	+	WT1mKTS	0.122094	0.000300	0.000046
NR5A1	+	WT1mKTS	0.044449	0.052631	0.002950
WT1pKTS	+	WT1mKTS	0.027262	0.068199	0.002344
FOXL2	+	WT1mKTS	0.064858	0.020912	0.001710
UGR	+	WT1mKTS	0.109299	0.048914	0.006741
SOX9	+	WT1mKTS	0.011616	0.050462	0.000739
GATA4	+	WT1mKTS	0.516335	1.000000	0.651059
DMRT1	+	SRY	0.014416	0.038381	0.000698
FGF9	-	SRY	-0.021273	0.042126	-0.001130
RSPO1	-	SRY	-0.154147	0.246758	-0.047962
DHH	+	SRY	0.045070	0.050187	0.002852
CTNNB1	-	SRY	-0.179753	0.323012	-0.073212
PGD2	-	SRY	-0.014472	0.040301	-0.000735
WT1mKTS	-	SRY	-0.152391	0.345904	-0.066467
SRY	+	SRY	0.444191	0.628469	0.352000
DKK1	+	SRY	0.209125	0.108997	0.028742
WNT4	+	SRY	0.703000	0.873902	0.774653
CBX2	+	SRY	0.156081	0.087142	0.017150
AMH	+	SRY	0.135263	0.088908	0.015164
NR0B1	+	SRY	0.432559	0.021941	0.011967
NR5A1	+	SRY	0.336105	0.074574	0.031605
WT1pKTS	-	SRY	-0.043745	0.089572	-0.004941
FOXL2	-	SRY	-0.375884	0.999794	-0.473864
UGR	-	SRY	-0.029994	0.062204	-0.002353
SOX9	+	SRY	0.085756	0.072408	0.007830
GATA4	-	SRY	-0.028186	0.127302	-0.004524
DMRT1	+	DKK1	0.699510	0.000000	0.000000
FGF9	+	DKK1	0.213971	0.000000	0.000000
RSPO1	+	DKK1	1.282173	0.000000	0.000000
DHH	-	DKK1	-0.028987	0.087865	-0.003212
CTNNB1	+	DKK1	1.143587	0.000000	0.000000
PGD2	+	DKK1	0.241991	0.000000	0.000000
WT1mKTS	-	DKK1	-0.031684	0.846619	-0.033824
SRY	+	DKK1	0.535622	0.000000	0.000000
DKK1	+	DKK1	0.718581	0.000000	0.000000
WNT4	+	DKK1	0.007513	0.044203	0.000419
CBX2	+	DKK1	0.009480	0.042440	0.000507
AMH	+	DKK1	0.044452	0.014842	0.000832
NR0B1	+	DKK1	0.477461	0.000000	0.000000
NR5A1	+	DKK1	1.346805	0.000000	0.000000
WT1pKTS	+	DKK1	0.609667	0.000000	0.000000
FOXL2	-	DKK1	-0.064581	0.766009	-0.062378
UGR	+	DKK1	0.852121	0.000000	0.000000
SOX9	+	DKK1	0.128942	0.000119	0.000019
GATA4	+	DKK1	1.162468	0.000000	0.000000
DMRT1	-	WNT4	-0.028764	0.070286	-0.002549
FGF9	+	WNT4	0.017939	0.041228	0.000933
RSPO1	+	WNT4	0.072164	0.005205	0.000474
DHH	-	WNT4	-0.027237	0.064622	-0.002219
CTNNB1	+	WNT4	0.136337	0.000003	0.000000
PGD2	-	WNT4	-0.043864	0.093636	-0.005179
WT1mKTS	+	WNT4	0.639407	0.000000	0.000000
SRY	+	WNT4	0.214155	0.000000	0.000000
DKK1	-	WNT4	-0.057419	0.137009	-0.009920
WNT4	+	WNT4	0.867825	0.000000	0.000000
CBX2	-	WNT4	-0.046960	0.168493	-0.009977
AMH	-	WNT4	-0.051880	0.114654	-0.007500
NR0B1	+	WNT4	1.034830	0.000000	0.000000
NR5A1	+	WNT4	0.013914	0.061397	0.001077
WT1pKTS	+	WNT4	0.004179	0.066366	0.000350
FOXL2	+	WNT4	0.050529	0.026361	0.001680
UGR	-	WNT4	-0.127631	0.982955	-0.158189
SOX9	+	WNT4	0.003328	0.036396	0.000153
GATA4	+	WNT4	0.134201	0.000000	0.000000
DMRT1	+	CBX2	0.011255	0.037070	0.000526
FGF9	-	CBX2	-0.017612	0.043171	-0.000959
RSPO1	-	CBX2	-0.313700	0.999790	-0.395468
DHH	+	CBX2	0.167451	0.079050	0.016691
CTNNB1	-	CBX2	-0.352491	0.999994	-0.444462
PGD2	+	CBX2	0.049738	0.054534	0.003420
WT1mKTS	+	CBX2	0.459715	0.000000	0.000000
SRY	+	CBX2	0.144676	0.059916	0.010930
DKK1	+	CBX2	0.047878	0.055729	0.003364
WNT4	+	CBX2	0.055485	0.065079	0.004553
CBX2	+	CBX2	0.583222	0.008782	0.006458
AMH	+	CBX2	0.177769	0.078510	0.017598
NR0B1	-	CBX2	-0.076428	0.176655	-0.017024
NR5A1	+	CBX2	0.191278	0.019609	0.004729
WT1pKTS	-	CBX2	-0.027883	0.089397	-0.003143
FOXL2	-	CBX2	-0.111451	0.227364	-0.031952
UGR	+	CBX2	0.359935	0.003598	0.001633
SOX9	+	CBX2	0.042476	0.051847	0.002777
GATA4	+	CBX2	0.654336	0.000000	0.000000
DMRT1	+	AMH	0.061525	0.072756	0.005644
FGF9	+	AMH	0.153127	0.125196	0.024173
RSPO1	+	AMH	0.103312	0.122500	0.015958
DHH	+	AMH	0.130187	0.111133	0.018243
CTNNB1	+	AMH	0.052522	0.098448	0.006520
PGD2	+	AMH	0.125494	0.105685	0.016723
WT1mKTS	-	AMH	-0.333102	0.515015	-0.216314
SRY	+	AMH	0.050438	0.074733	0.004753
DKK1	+	AMH	0.045070	0.060777	0.003454
WNT4	-	AMH	-0.038581	0.093648	-0.004556
CBX2	+	AMH	0.083178	0.105961	0.011113
AMH	+	AMH	0.132255	0.112126	0.018699
NR0B1	+	AMH	0.654896	0.000000	0.000000
NR5A1	-	AMH	-0.005785	0.068267	-0.000498
WT1pKTS	-	AMH	-0.023663	0.073970	-0.002207
FOXL2	+	AMH	0.005519	0.066220	0.000461
UGR	+	AMH	0.111236	0.120325	0.016877
SOX9	+	AMH	0.092248	0.090159	0.010487
GATA4	+	AMH	0.614897	0.999903	0.775263
DMRT1	-	NR0B1	-0.017879	0.045901	-0.001035
FGF9	+	NR0B1	0.367070	0.000000	0.000000
RSPO1	+	NR0B1	0.033539	0.096605	0.004085
DHH	-	NR0B1	-0.046868	0.075926	-0.004487
CTNNB1	+	NR0B1	0.083437	0.130664	0.013747
PGD2	-	NR0B1	-0.025549	0.053317	-0.001718
WT1mKTS	+	NR0B1	0.596523	1.000000	0.752170
SRY	+	NR0B1	0.167575	0.453285	0.095779
DKK1	+	NR0B1	0.351669	0.000000	0.000000
WNT4	+	NR0B1	0.541501	1.000000	0.682792
CBX2	-	NR0B1	-0.053600	0.099089	-0.006697
AMH	+	NR0B1	0.001147	0.037062	0.000054
NR0B1	+	NR0B1	0.613682	1.000000	0.773806
NR5A1	+	NR0B1	0.305881	0.000000	0.000000
WT1pKTS	-	NR0B1	-0.036103	0.091950	-0.004186
FOXL2	-	NR0B1	-0.018668	0.077470	-0.001824
UGR	-	NR0B1	-0.151806	0.431356	-0.082569
SOX9	-	NR0B1	-0.000413	0.036758	-0.000019
GATA4	-	NR0B1	-0.175128	0.429532	-0.094851
DMRT1	+	NR5A1	0.083248	0.029363	0.003082
FGF9	-	NR5A1	-0.016546	0.048805	-0.001018
RSPO1	-	NR5A1	-0.090304	0.806972	-0.091887
DHH	+	NR5A1	0.141613	0.010185	0.001819
CTNNB1	-	NR5A1	-0.133118	0.990368	-0.166234
PGD2	+	NR5A1	0.033158	0.036521	0.001527
WT1mKTS	+	NR5A1	0.195952	0.000000	0.000000
SRY	+	NR5A1	0.303132	0.000000	0.000000
DKK1	+	NR5A1	0.105893	0.019992	0.002669
WNT4	+	NR5A1	0.031173	0.025399	0.000998
CBX2	+	NR5A1	0.301785	0.000000	0.000000
AMH	+	NR5A1	0.074971	0.033654	0.003181
NR0B1	+	NR5A1	0.066402	0.002542	0.000213
NR5A1	+	NR5A1	1.123120	0.000000	0.000000
WT1pKTS	+	NR5A1	1.135501	0.000000	0.000000
FOXL2	-	NR5A1	-0.297933	1.000000	-0.375670
UGR	+	NR5A1	0.276663	0.000000	0.000000
SOX9	+	NR5A1	0.076216	0.032853	0.003157
GATA4	+	NR5A1	1.760378	0.000000	0.000000
DMRT1	+	WT1pKTS	0.006619	0.036884	0.000308
FGF9	-	WT1pKTS	-0.023089	0.044163	-0.001286
RSPO1	+	WT1pKTS	0.073886	0.097995	0.009130
DHH	+	WT1pKTS	0.229655	0.225314	0.065246
CTNNB1	-	WT1pKTS	-0.078186	0.099124	-0.009772
PGD2	+	WT1pKTS	0.224954	0.201894	0.057267
WT1mKTS	+	WT1pKTS	0.658882	1.000000	0.830801
SRY	+	WT1pKTS	0.090468	0.101416	0.011569
DKK1	+	WT1pKTS	0.145136	0.123030	0.022515
WNT4	+	WT1pKTS	0.040972	0.097595	0.005042
CBX2	+	WT1pKTS	0.053035	0.087221	0.005833
AMH	+	WT1pKTS	0.070852	0.074970	0.006698
NR0B1	+	WT1pKTS	0.063491	0.103972	0.008324
NR5A1	+	WT1pKTS	0.176645	0.174767	0.038927
WT1pKTS	+	WT1pKTS	0.793069	1.000000	1.000000
FOXL2	-	WT1pKTS	-0.484498	0.999999	-0.610915
UGR	+	WT1pKTS	0.081823	0.102382	0.010563
SOX9	-	WT1pKTS	-0.057731	0.066158	-0.004816
GATA4	-	WT1pKTS	-0.099927	0.139535	-0.017581
DMRT1	-	FOXL2	-0.020362	0.048434	-0.001244
FGF9	+	FOXL2	0.012125	0.038093	0.000582
RSPO1	+	FOXL2	0.238073	0.000000	0.000000
DHH	-	FOXL2	-0.018195	0.045216	-0.001037
CTNNB1	+	FOXL2	0.229392	0.000000	0.000000
PGD2	-	FOXL2	-0.058633	0.094252	-0.006968
WT1mKTS	+	FOXL2	1.202544	0.000000	0.000000
SRY	-	FOXL2	-0.091067	0.276206	-0.031716
DKK1	-	FOXL2	-0.020431	0.049362	-0.001272
WNT4	+	FOXL2	0.110915	0.001590	0.000222
CBX2	-	FOXL2	-0.052760	0.144165	-0.009591
AMH	+	FOXL2	0.001937	0.036730	0.000090
NR0B1	-	FOXL2	-0.084104	0.534206	-0.056652
NR5A1	-	FOXL2	-0.252469	0.999998	-0.318344
WT1pKTS	-	FOXL2	-0.325685	1.000000	-0.410664
FOXL2	+	FOXL2	1.236284	0.000000	0.000000
UGR	+	FOXL2	0.152198	0.002583	0.000496
SOX9	-	FOXL2	-0.040791	0.072712	-0.003740
GATA4	+	FOXL2	0.416337	0.000000	0.000000
DMRT1	+	UGR	0.028873	0.046104	0.001678
FGF9	+	UGR	0.231816	0.192493	0.056266
RSPO1	-	UGR	-0.146824	0.136626	-0.025294
DHH	+	UGR	0.184056	0.140227	0.032544
CTNNB1	-	UGR	-0.096838	0.110286	-0.013466
PGD2	+	UGR	0.010899	0.040265	0.000553
WT1mKTS	+	UGR	0.004091	0.115063	0.000594
SRY	-	UGR	-0.025277	0.055818	-0.001779
DKK1	+	UGR	0.212551	0.178743	0.047905
WNT4	-	UGR	-0.329894	0.765272	-0.318331
CBX2	+	UGR	0.379596	0.969000	0.463804
AMH	+	UGR	0.196410	0.150617	0.037302
NR0B1	-	UGR	-0.308355	0.656537	-0.255269
NR5A1	+	UGR	0.128145	0.124021	0.020039
WT1pKTS	+	UGR	0.042759	0.086392	0.004658
FOXL2	-	UGR	-0.813506	0.000000	-0.000000
UGR	+	UGR	0.715437	1.000000	0.902112
SOX9	+	UGR	0.121471	0.100650	0.015416
GATA4	+	UGR	0.571563	0.999975	0.720680
DMRT1	+	SOX9	0.131296	0.112337	0.018598
FGF9	+	SOX9	0.120711	0.102126	0.015544
RSPO1	+	SOX9	0.135947	0.141211	0.024206
DHH	+	SOX9	0.070808	0.074213	0.006626
CTNNB1	-	SOX9	-0.035887	0.088561	-0.004007
PGD2	+	SOX9	0.158038	0.123042	0.024519
WT1mKTS	-	SOX9	-0.052945	0.116711	-0.007792
SRY	+	SOX9	0.109462	0.111818	0.015434
DKK1	+	SOX9	0.143037	0.119315	0.021519
WNT4	+	SOX9	0.067789	0.099271	0.008485
CBX2	-	SOX9	-0.063340	0.085894	-0.006860
AMH	+	SOX9	0.132000	0.109203	0.018176
NR0B1	-	SOX9	-0.089486	0.105418	-0.011895
NR5A1	+	SOX9	0.085737	0.107196	0.011589
WT1pKTS	+	SOX9	0.017255	0.075592	0.001645
FOXL2	+	SOX9	0.038877	0.085212	0.004177
UGR	+	SOX9	0.183180	0.205371	0.047436
SOX9	+	SOX9	0.018144	0.042370	0.000969
GATA4	+	SOX9	0.237438	0.351639	0.105278
DMRT1	+	GATA4	0.028670	0.077349	0.002796
FGF9	+	GATA4	0.019535	0.062841	0.001548
RSPO1	+	GATA4	0.098815	0.002250	0.000280
DHH	+	GATA4	0.056969	0.091612	0.006581
CTNNB1	+	GATA4	0.003017	0.086844	0.000330
PGD2	+	GATA4	0.039515	0.083490	0.004160
WT1mKTS	+	GATA4	0.483360	1.000000	0.609480
SRY	+	GATA4	0.006445	0.053223	0.000433
DKK1	+	GATA4	0.019413	0.065226	0.001597
WNT4	+	GATA4	0.096319	0.001275	0.000155
CBX2	+	GATA4	0.066379	0.042192	0.003531
AMH	+	GATA4	0.019414	0.062783	0.001537
NR0B1	+	GATA4	0.086147	0.002596	0.000282
NR5A1	+	GATA4	0.030763	0.067856	0.002632
WT1pKTS	+	GATA4	0.014983	0.074936	0.001416
FOXL2	+	GATA4	0.047086	0.041179	0.002445
UGR	+	GATA4	0.109908	0.038652	0.005357
SOX9	+	GATA4	0.010473	0.047966	0.000633
GATA4	+	GATA4	0.683044	1.000000	0.861267
