Parent	Type	Child	Weight	Probability	Score
UGR	+	WT1mKTS	0.118427	0.010205	0.001288
SOX9	+	WT1mKTS	0.017564	0.074227	0.001389
GATA4	+	WT1mKTS	0.482972	1.000000	0.514548
DMRT1	-	SRY	-0.067199	0.101570	-0.007272
FGF9	+	SRY	0.106794	0.128545	0.014625
RSPO1	-	SRY	-0.010301	0.048801	-0.000536
DHH	+	SRY	0.035451	0.083513	0.003154
CTNNB1	+	SRY	0.078499	0.098806	0.008263
PGD2	+	SRY	0.098286	0.121112	0.012682
WT1mKTS	-	SRY	-0.074469	0.140939	-0.011182
SRY	+	SRY	0.604958	1.000000	0.644509
DKK1	+	SRY	0.240664	0.610915	0.156638
WNT4	+	SRY	0.320607	0.999364	0.341351
CBX2	-	SRY	-0.199685	0.367774	-0.078240
AMH	+	SRY	0.052020	0.091946	0.005096
NR0B1	+	SRY	0.200405	0.453423	0.096809
NR5A1	-	SRY	-0.004435	0.093198	-0.000440
WT1pKTS	+	SRY	0.618623	1.000000	0.659068
FOXL2	+	SRY	0.024976	0.045774	0.001218
UGR	-	SRY	-0.318272	0.999767	-0.339002
SOX9	+	SRY	0.163800	0.219960	0.038385
GATA4	-	SRY	-0.048245	0.124997	-0.006425
DMRT1	+	DKK1	0.816102	0.000000	0.000000
FGF9	+	DKK1	0.107360	0.013080	0.001496
RSPO1	+	DKK1	0.124705	0.012164	0.001616
DHH	-	DKK1	-0.082713	0.255948	-0.022554
CTNNB1	+	DKK1	0.018023	0.041828	0.000803
PGD2	+	DKK1	0.122517	0.006960	0.000908
WT1mKTS	+	DKK1	0.271809	0.000000	0.000000
SRY	+	DKK1	0.348513	0.000000	0.000000
DKK1	+	DKK1	0.918037	0.000000	0.000000
WNT4	-	DKK1	-0.182191	0.997137	-0.193547
CBX2	-	DKK1	-0.178525	0.997383	-0.189699
AMH	+	DKK1	0.043878	0.048018	0.002245
NR0B1	+	DKK1	0.027708	0.051018	0.001506
NR5A1	-	DKK1	-0.286791	1.000000	-0.305541
WT1pKTS	+	DKK1	0.287514	0.000000	0.000000
FOXL2	-	DKK1	-0.022677	0.048605	-0.001174
UGR	-	DKK1	-0.075941	0.256010	-0.020713
SOX9	+	DKK1	0.104440	0.008445	0.000940
GATA4	+	DKK1	0.906551	0.000000	0.000000
DMRT1	-	WNT4	-0.123915	0.961941	-0.126992
FGF9	+	WNT4	0.053488	0.028805	0.001641
RSPO1	+	WNT4	0.491786	0.000000	0.000000
DHH	-	WNT4	-0.046788	0.166865	-0.008318
CTNNB1	+	WNT4	0.120760	0.006957	0.000895
PGD2	-	WNT4	-0.102095	0.604438	-0.065745
WT1mKTS	+	WNT4	0.146114	0.000000	0.000000
SRY	+	WNT4	1.456859	0.000000	0.000000
DKK1	-	WNT4	-0.247755	1.000000	-0.263953
WNT4	+	WNT4	1.768588	0.000000	0.000000
CBX2	+	WNT4	0.169299	0.000004	0.000001
AMH	-	WNT4	-0.045761	0.164956	-0.008042
NR0B1	+	WNT4	0.496874	0.000000	0.000000
NR5A1	-	WNT4	-0.118155	0.973147	-0.122499
WT1pKTS	+	WNT4	0.164456	0.000000	0.000000
FOXL2	+	WNT4	0.113190	0.021570	0.002601
UGR	-	WNT4	-0.060694	0.186724	-0.012074
SOX9	-	WNT4	-0.132524	0.958114	-0.135274
GATA4	+	WNT4	1.148733	0.000000	0.000000
DMRT1	-	CBX2	-0.377544	0.907947	-0.365201
FGF9	+	CBX2	0.010750	0.066237	0.000759
RSPO1	+	CBX2	0.062696	0.079362	0.005301
DHH	-	CBX2	-0.006127	0.064088	-0.000418
CTNNB1	+	CBX2	0.196701	0.166311	0.034852
PGD2	+	CBX2	0.066959	0.084361	0.006018
WT1mKTS	+	CBX2	0.938633	1.000000	1.000000
SRY	-	CBX2	-0.399430	0.940053	-0.400034
DKK1	-	CBX2	-0.253615	0.293327	-0.079256
WNT4	+	CBX2	0.196752	0.187878	0.039382
CBX2	+	CBX2	0.352587	0.800970	0.300875
AMH	-	CBX2	-0.105929	0.101153	-0.011416
NR0B1	+	CBX2	0.111574	0.111789	0.013288
NR5A1	+	CBX2	0.242297	0.275588	0.071140
WT1pKTS	-	CBX2	-0.402897	0.794598	-0.341072
FOXL2	+	CBX2	0.198801	0.143087	0.030306
UGR	+	CBX2	0.466884	0.999947	0.497382
SOX9	-	CBX2	-0.074108	0.092592	-0.007310
GATA4	+	CBX2	0.273168	0.405124	0.117902
DMRT1	-	AMH	-0.000073	0.079438	-0.000006
FGF9	+	AMH	0.377931	0.181865	0.073226
RSPO1	+	AMH	0.053910	0.070317	0.004039
DHH	+	AMH	0.445226	0.633780	0.300623
CTNNB1	-	AMH	-0.066476	0.090429	-0.006404
PGD2	+	AMH	0.393634	0.243196	0.101989
WT1mKTS	-	AMH	-0.430443	0.991820	-0.454834
SRY	+	AMH	0.203116	0.022738	0.004920
DKK1	+	AMH	0.075625	0.073331	0.005908
WNT4	+	AMH	0.006320	0.058888	0.000397
CBX2	+	AMH	0.033751	0.069353	0.002494
AMH	+	AMH	0.370603	0.162874	0.064308
NR0B1	-	AMH	-0.249515	0.986249	-0.262173
NR5A1	+	AMH	0.191347	0.014609	0.002978
WT1pKTS	+	AMH	0.138882	0.035148	0.005201
FOXL2	-	AMH	-0.068780	0.080960	-0.005933
UGR	-	AMH	-0.025481	0.057129	-0.001551
SOX9	+	AMH	0.067871	0.077072	0.005573
GATA4	+	AMH	0.424054	0.020069	0.009067
DMRT1	-	NR0B1	-0.029709	0.080961	-0.002563
FGF9	-	NR0B1	-0.243709	0.299062	-0.077649
RSPO1	-	NR0B1	-0.035879	0.060010	-0.002294
DHH	-	NR0B1	-0.186153	0.173349	-0.034379
CTNNB1	+	NR0B1	0.044459	0.061729	0.002924
PGD2	-	NR0B1	-0.183082	0.167528	-0.032677
WT1mKTS	-	NR0B1	-0.154976	0.187020	-0.030878
SRY	+	NR0B1	0.470285	0.999896	0.500979
DKK1	+	NR0B1	0.011647	0.077825	0.000966
WNT4	+	NR0B1	0.236502	0.322391	0.081231
CBX2	+	NR0B1	0.701656	0.000000	0.000000
AMH	-	NR0B1	-0.195997	0.185458	-0.038726
NR0B1	+	NR0B1	0.763400	1.000000	0.813310
NR5A1	+	NR0B1	0.067526	0.102570	0.007379
WT1pKTS	+	NR0B1	0.332161	0.763637	0.270234
FOXL2	+	NR0B1	0.086190	0.078955	0.007250
UGR	-	NR0B1	-0.057579	0.081737	-0.005014
SOX9	+	NR0B1	0.089848	0.101043	0.009672
GATA4	+	NR0B1	0.421539	0.987382	0.443431
DMRT1	-	NR5A1	-0.169248	0.883098	-0.159234
FGF9	+	NR5A1	0.025811	0.074040	0.002036
RSPO1	-	NR5A1	-0.103960	0.236011	-0.026140
DHH	+	NR5A1	0.005024	0.069743	0.000373
CTNNB1	+	NR5A1	0.009054	0.041733	0.000403
PGD2	+	NR5A1	0.265467	0.128823	0.036434
WT1mKTS	+	NR5A1	0.239442	0.000707	0.000180
SRY	+	NR5A1	0.074610	0.060762	0.004830
DKK1	-	NR5A1	-0.106339	0.312490	-0.035402
WNT4	-	NR5A1	-0.016594	0.071563	-0.001265
CBX2	+	NR5A1	0.061365	0.076487	0.005001
AMH	+	NR5A1	0.072388	0.077446	0.005973
NR0B1	+	NR5A1	0.128297	0.033009	0.004512
NR5A1	+	NR5A1	0.878821	1.000000	0.936277
WT1pKTS	+	NR5A1	0.212158	0.001142	0.000258
FOXL2	+	NR5A1	0.050893	0.067806	0.003676
UGR	+	NR5A1	0.133575	0.052410	0.007458
SOX9	+	NR5A1	0.093040	0.068523	0.006792
GATA4	+	NR5A1	0.247752	0.000675	0.000178
DMRT1	+	WT1pKTS	0.015473	0.080004	0.001319
FGF9	+	WT1pKTS	0.061753	0.069616	0.004580
RSPO1	+	WT1pKTS	0.016456	0.068724	0.001205
DHH	+	WT1pKTS	0.040168	0.079838	0.003417
CTNNB1	+	WT1pKTS	0.040989	0.086864	0.003793
PGD2	+	WT1pKTS	0.005300	0.071489	0.000404
WT1mKTS	+	WT1pKTS	0.502013	1.000000	0.534835
SRY	+	WT1pKTS	0.049587	0.048629	0.002569
DKK1	+	WT1pKTS	0.037797	0.067480	0.002717
WNT4	+	WT1pKTS	0.036644	0.075827	0.002960
CBX2	-	WT1pKTS	-0.006613	0.074464	-0.000525
AMH	-	WT1pKTS	-0.004220	0.071169	-0.000320
NR0B1	+	WT1pKTS	0.092559	0.017153	0.001691
NR5A1	+	WT1pKTS	0.037535	0.053949	0.002157
WT1pKTS	+	WT1pKTS	0.430054	1.000000	0.458170
FOXL2	+	WT1pKTS	0.055132	0.096158	0.005648
UGR	+	WT1pKTS	0.118791	0.120944	0.015306
SOX9	+	WT1pKTS	0.009539	0.074436	0.000756
GATA4	+	WT1pKTS	0.443415	1.000000	0.472405
DMRT1	+	FOXL2	0.045785	0.090403	0.004410
FGF9	+	FOXL2	0.023985	0.069632	0.001779
RSPO1	+	FOXL2	0.061989	0.085983	0.005678
DHH	-	FOXL2	-0.086756	0.099067	-0.009156
CTNNB1	+	FOXL2	0.046679	0.068191	0.003391
PGD2	-	FOXL2	-0.000839	0.066390	-0.000059
WT1mKTS	+	FOXL2	0.201042	0.156031	0.033420
SRY	-	FOXL2	-0.066691	0.101987	-0.007246
DKK1	+	FOXL2	0.132236	0.122097	0.017201
WNT4	+	FOXL2	0.029180	0.071831	0.002233
CBX2	+	FOXL2	0.136520	0.123748	0.017999
AMH	+	FOXL2	0.126453	0.114355	0.015406
NR0B1	+	FOXL2	0.044365	0.083373	0.003941
NR5A1	+	FOXL2	0.067894	0.097686	0.007066
WT1pKTS	+	FOXL2	0.128969	0.114427	0.015722
FOXL2	+	FOXL2	0.197240	0.156001	0.032781
UGR	+	FOXL2	0.208136	0.242214	0.053709
SOX9	-	FOXL2	-0.005329	0.070593	-0.000401
GATA4	-	FOXL2	-0.169304	0.241842	-0.043622
DMRT1	-	UGR	-0.006026	0.086382	-0.000555
FGF9	+	UGR	0.147061	0.002062	0.000323
RSPO1	-	UGR	-0.061324	0.138406	-0.009043
DHH	-	UGR	-0.044544	0.119655	-0.005678
CTNNB1	+	UGR	0.104517	0.025072	0.002792
PGD2	+	UGR	0.045305	0.042944	0.002073
WT1mKTS	+	UGR	1.303786	0.000000	0.000000
SRY	-	UGR	-0.367620	1.000000	-0.391654
DKK1	-	UGR	-0.046763	0.193901	-0.009660
WNT4	-	UGR	-0.038292	0.122587	-0.005001
CBX2	+	UGR	0.423533	0.000000	0.000000
AMH	+	UGR	0.032493	0.047660	0.001650
NR0B1	-	UGR	-0.002833	0.068223	-0.000206
NR5A1	-	UGR	-0.047809	0.348905	-0.017771
WT1pKTS	+	UGR	0.183786	0.000000	0.000000
FOXL2	+	UGR	0.328810	0.000030	0.000010
UGR	+	UGR	1.703923	0.000000	0.000000
SOX9	-	UGR	-0.097841	0.456052	-0.047538
GATA4	+	UGR	0.439836	0.000000	0.000000
DMRT1	+	SOX9	0.349323	0.926179	0.344688
FGF9	+	SOX9	0.160317	0.147322	0.025162
RSPO1	-	SOX9	-0.144140	0.136612	-0.020979
DHH	-	SOX9	-0.035944	0.077338	-0.002962
CTNNB1	-	SOX9	-0.036447	0.059563	-0.002313
PGD2	+	SOX9	0.243109	0.335391	0.086867
WT1mKTS	-	SOX9	-0.384055	0.665990	-0.272499
SRY	+	SOX9	0.225929	0.294695	0.070933
DKK1	+	SOX9	0.302135	0.675488	0.217432
WNT4	-	SOX9	-0.320440	0.913888	-0.311992
CBX2	-	SOX9	-0.133029	0.131464	-0.018632
AMH	+	SOX9	0.106027	0.110002	0.012426
NR0B1	+	SOX9	0.065570	0.094076	0.006572
NR5A1	+	SOX9	0.460428	0.999669	0.490368
WT1pKTS	+	SOX9	0.521299	0.942285	0.523327
FOXL2	-	SOX9	-0.012731	0.036431	-0.000494
UGR	-	SOX9	-0.048844	0.079745	-0.004150
SOX9	+	SOX9	0.324312	0.775838	0.268064
GATA4	-	SOX9	-0.165707	0.171984	-0.030362
DMRT1	+	GATA4	0.026038	0.067237	0.001865
FGF9	+	GATA4	0.047825	0.059068	0.003010
RSPO1	+	GATA4	0.048225	0.067229	0.003454
DHH	+	GATA4	0.040933	0.065910	0.002874
CTNNB1	+	GATA4	0.005868	0.045136	0.000282
PGD2	+	GATA4	0.004450	0.070949	0.000336
WT1mKTS	+	GATA4	0.514750	1.000000	0.548404
SRY	+	GATA4	0.045789	0.034424	0.001679
DKK1	+	GATA4	0.040346	0.048520	0.002086
WNT4	+	GATA4	0.037460	0.062148	0.002480
CBX2	+	GATA4	0.021097	0.072848	0.001637
AMH	+	GATA4	0.006630	0.069223	0.000489
NR0B1	+	GATA4	0.086549	0.003538	0.000326
NR5A1	+	GATA4	0.063433	0.009081	0.000614
WT1pKTS	+	GATA4	0.278533	0.000113	0.000034
FOXL2	+	GATA4	0.058153	0.086250	0.005344
UGR	+	GATA4	0.115429	0.006048	0.000744
SOX9	+	GATA4	0.009657	0.073056	0.000752
GATA4	+	GATA4	0.602560	1.000000	0.641954
