Regulator	Target	SINGE_Score
NR5A1	PGD2	5e-05
WNT4	WT1mKTS	5e-05
WT1pKTS	WT1mKTS	5e-05
DHH	NR0B1	5e-05
CBX2	SOX9	5e-05
PGD2	FGF9	5e-05
NR5A1	AMH	5e-05
WT1pKTS	PGD2	5e-05
WT1pKTS	GATA4	5e-05
DHH	SRY	5e-05
CBX2	FGF9	5e-05
CBX2	PGD2	5e-05
CBX2	AMH	5e-05
UGR	GATA4	5e-05
NR0B1	FGF9	5e-05
