DMRT1,FGF9,RSPO1,DHH,CTNNB1,PGD2,WT1mKTS,SRY,DKK1,WNT4,CBX2,AMH,NR0B1,NR5A1,WT1pKTS,FOXL2,UGR,SOX9,GATA4,PseudoTime
3.3107459963,4.3327702832,3.9300227178,2.7837808161,3.9050999918,0.6066723066,10.5356151359,7.52747003,5.3522309734,9.9659704384,10.180675887,2.7357546302,10.0019162779,10.6583321737,10.5961729509,4.6740608255,8.2101194782,4.458872233,10.5887646485,38.7941221925323
6.7539353835,4.7169831383,8.3314101113,1.5649256963,7.888744184,1.9472811885,10.7089889858,9.649915346,3.8878232759,10.1194978306,10.3364912274,3.9326582101,10.0161975919,9.9446176129,10.4341576498,0.7699005057,3.5252896305,2.7754829576,9.9388276657,49.7975158965364
5.6551527597,0.865388839,4.9469758629,0.9174610249,1.124584058,3.0131473159,10.733596203,6.2611677164,1.5038824341,7.4072829472,11.0072852756,4.2069106392,4.5522428058,11.173512264,10.3373235114,3.310185153,9.8674693681,5.3793061881,10.3246221865,26.4343620586243
10.4634663281,5.0716120684,6.6237579444,1.5962504089,6.8205669762,2.0723858295,9.9710778556,10.4003644946,10.4202670453,7.9764630227,1.8471694082,1.9983852565,10.2237483845,8.0998015181,10.3316900722,4.7318750739,2.066201402,8.2765297367,10.3105580429,101.290756318098
9.8843243022,7.8928400978,3.80810584,7.8916638038,1.7231377357,7.5515932377,10.0619459499,9.8364399457,10.1056667233,4.2388782163,1.9168221734,8.0123437007,9.4603038705,10.4372356667,10.2320102874,3.7152669031,3.2248278761,9.773212012,9.7088542165,119.435071951183
3.6575971915,3.8494612876,1.4082883879,4.3265064329,2.4886249642,1.6551795407,10.2028824485,6.3098656088,2.8277300579,9.8310115523,10.3281768376,3.9129971482,9.8747159006,10.0898790174,10.9112262585,3.4471826367,10.2796825556,5.379254479,10.269102954,33.1663166004213
9.4378718311,2.8679922397,10.4292214302,1.2376180525,9.3761628097,4.1283831912,10.4085972603,8.7545338534,9.5323490028,10.1118916282,6.3322562735,3.3521994007,10.3402773517,4.6950546384,10.1776161019,5.5223732484,2.0066299038,1.971587787,9.953611789,74.0048319617941
10.3414659284,9.3966315321,2.9957844844,9.4841845872,3.3544678561,9.6376467902,10.1679155197,9.2419747554,9.5258963851,4.1370979043,4.4647404092,9.5142733198,4.2780480219,9.6592335387,9.7378206747,5.1663554482,0.9856478699,9.7097997442,9.4417532415,136.099542166255
9.5261188794,10.0086441474,5.1845067409,9.6567870484,0.7931619039,9.4717374836,9.8711883557,9.4941856372,9.6894280578,3.2488811526,2.2984874615,9.8662823824,6.0050913771,9.530590015,9.4397425401,3.1786917938,1.3505383837,10.1280009205,9.3132607132,158.159293820173
10.1906142602,3.5006125716,7.413933032,6.6058519319,7.1642406531,2.0902701516,10.6752331972,10.1948088397,10.2398225815,7.3344036846,6.4044672219,1.0549145954,10.3177808021,7.4863965526,9.904090655,3.8064440641,3.887076027,7.7031637267,10.5582889427,97.3578594912588
5.2829152075,4.0971689221,2.8119909089,3.5194685767,4.7488931728,3.2157212843,10.1016117717,9.6398751519,6.2051686112,9.7345087166,9.9281719746,1.0719033557,10.1142272361,10.8798907367,10.6053000182,4.8174049837,8.3541449874,1.9731023049,10.2285868158,47.3476372768905
3.7983206122,2.9837394871,1.5938819516,1.8086221488,1.6178519673,5.1701301729,10.4090882916,4.3706172933,3.6401858754,5.9948627684,10.8366748597,3.8968839355,5.8068130194,10.5322566588,10.4618807641,1.4224226846,9.984777318,5.3844995159,11.3697481465,8.25992253918902
9.654751524,9.8182693277,2.75669513,9.6410912939,4.3841665433,9.2003829958,9.6144106779,9.7601053729,10.1738959755,4.0737735778,2.8740510067,9.7511077057,3.8872055265,9.4250318013,9.1968857795,2.0836743789,2.0712512083,9.8658102725,9.926465634,137.738557975594
10.0589118865,3.8916601126,6.530276616,3.247439716,1.3543482526,1.8447072773,10.2449152333,10.3354266758,10.3705167853,2.8496240774,3.0709371496,2.7667263702,10.3594590041,8.8605041944,10.1990255301,4.0936078183,6.2419790047,9.4025943779,10.2923927851,108.126411734608
10.0791828122,2.1322357735,9.4332185759,1.5091904586,1.6838486235,4.1575832555,9.722134269,9.8308126615,10.2521974008,9.8771311829,9.4530632007,3.2182008295,10.3390684768,5.9453822986,10.2210408656,2.2514802097,2.1205219409,3.2216578805,9.9988744863,82.7291496826034
9.5814774342,9.8690601206,1.1026353996,10.0268771034,1.325182827,9.8097058185,9.5896232078,9.6768691691,9.7735494368,1.1218674,1.3827290821,9.8339611688,2.1696352328,9.3623338209,9.6610483076,5.3663848518,4.1026267392,9.5770932849,9.4431409957,153.254333917205
9.7265321152,9.8812244154,0.458561776,9.3426624542,1.5255060547,9.8148099278,9.5377557394,9.7514484156,9.4704763215,1.6096536849,3.2029346562,9.9630870606,4.5551763286,9.3369455876,9.8489890169,4.2509000114,4.3407654368,9.5767206931,9.8981393675,142.70754263754
10.0341758381,5.8002273744,7.2592774254,0.5120181215,7.2362201915,4.6426841858,10.1377144933,10.2290819535,10.0504158775,6.1378827467,1.8294130775,2.0595000779,10.5755645758,9.3828792833,10.4932433864,1.9552723668,1.9649522361,9.2233345943,9.7788507944,106.973845194384
6.5157949212,6.0228362824,3.684021934,5.7645645453,5.9559432965,4.1968571694,10.4013385456,7.8900130443,2.296046875,9.0738805346,10.4229793499,5.0236455088,10.175512612,10.6855750996,10.2722534506,1.6573856921,9.3754408647,4.7824344319,10.492894733,37.5916408945031
10.0067879115,9.6810065165,3.6235487662,9.9154996699,5.0669635956,9.6112038756,9.5659713322,9.7178827152,9.3310678261,2.4887591524,5.2254847629,9.441346853,3.8338936558,9.8263007118,9.7116991098,2.635067897,4.4369488347,9.749977602,9.5384881892,144.476355145741
9.5966965712,9.1378914003,4.0592021204,9.6562593041,2.0468400282,9.5487609104,9.5384740614,9.2104449723,9.6472974705,0.5651403047,3.5646589981,9.805973421,7.4898826181,9.7733263857,10.1565661989,1.7221144728,1.1079940183,9.5857411553,10.0876757767,147.089175677323
4.7388654784,2.6706302816,2.1729587713,2.7716363992,1.8606908864,2.7971412746,10.7850493702,7.6594868594,2.108037884,10.3563619689,10.3655495816,4.0506875316,9.5278764486,10.2876816344,10.7290346481,4.9562301675,3.7657251608,2.5549583368,10.6530421693,40.6995480673107
3.748044591,6.6199307764,1.6883819493,5.6675430121,0.6543704985,4.3275151184,11.0337479242,5.6119320973,2.5458174243,5.722745288,10.368000223,2.2770103235,5.3259781745,10.2506238608,10.2819457197,4.1691083285,11.1229393216,5.379814043,10.5583209901,0.415176948278113
9.6391738891,9.890970167,4.1378189363,9.5191886539,3.5378900665,9.5748793539,9.5153777099,9.766521343,9.8175042845,3.6354696398,2.8169090839,9.0408628871,6.7113243328,9.9549199513,10.1405443657,2.5709799134,2.7383557611,9.5575543538,9.4572173522,147.128249574824
2.6828971494,3.0580733846,4.5479273182,4.0680412415,3.2242174052,3.9682474956,10.3923130257,7.2009071729,1.9033681103,10.4362922084,0.6422170143,2.6452148437,10.4482477225,10.9655634874,10.6664069623,2.0387645501,5.1550533999,0.0372582942,10.9571158665,50.2855267958837
1.6934700877,2.2780081448,1.2388351008,2.3725860846,3.8349068166,6.4882972263,10.8742081279,4.9327449438,4.6609459015,2.8729013785,10.5301558516,4.367857102,7.1475456477,10.5074862607,10.2763108244,4.5825174418,10.7466348533,3.2410952397,10.8692762889,26.3264148579344
9.3706957654,10.0925440475,0.8989946609,9.3611404078,3.5973549869,9.5602074905,9.539017863,9.9296770876,9.6426879247,3.1073345653,1.162661078,9.5979564829,5.4334130236,10.0091362714,9.4728548807,3.4974222725,2.1489070339,9.5916792872,9.9108543879,142.30816609645
6.725093009,3.4843274635,9.6423849317,4.0613708458,10.2361110132,2.0318835799,10.3085347283,10.0992547309,6.7303912141,10.0577107501,4.7609774334,4.9150671422,10.7640741993,3.9454533347,9.9440101088,7.9232201128,0.904456916,2.1586799704,10.3365862737,71.6365698467999
9.8082225566,3.7701056879,9.4494216491,2.6225130456,7.0592556907,4.9301847101,9.8611851838,10.1741937125,10.1635583584,10.0054082189,5.654445152,0.555448059,9.9632315664,9.4449390014,9.9842471579,3.5523854023,2.0331123887,7.761700442,9.9464112173,82.0398654410443
