Regulator	Target	SINGE_Score
FGF9	FOXL2	0.00014
RSPO1	DMRT1	0.00014
CBX2	FOXL2	0.00014
FOXL2	AMH	0.00014
FOXL2	CTNNB1	0.00013
CTNNB1	WNT4	0.00013
DMRT1	DKK1	0.00013
RSPO1	FGF9	0.00013
NR5A1	CBX2	0.00013
CBX2	SOX9	0.00013
SRY	FGF9	0.00013
SRY	DKK1	0.00012
UGR	NR0B1	0.00012
DKK1	CTNNB1	0.00012
CTNNB1	WT1pKTS	0.00012
NR5A1	CTNNB1	0.00012
FGF9	NR0B1	0.00012
PGD2	DKK1	0.00012
NR0B1	SOX9	0.00012
DKK1	SRY	0.00011
CBX2	SRY	0.00011
CBX2	AMH	0.00011
DHH	NR0B1	0.00011
WNT4	CBX2	0.00011
CBX2	WT1pKTS	0.00011
SRY	FOXL2	0.00011
SRY	DMRT1	0.00011
WNT4	DMRT1	0.00011
FOXL2	CBX2	0.00011
FOXL2	FGF9	0.0001
UGR	DHH	0.0001
CTNNB1	RSPO1	0.0001
RSPO1	CTNNB1	0.0001
DKK1	RSPO1	0.0001
NR5A1	UGR	0.0001
DMRT1	RSPO1	0.0001
SRY	NR5A1	0.0001
SRY	WNT4	0.0001
WT1mKTS	GATA4	0.0001
NR5A1	DMRT1	9e-05
CTNNB1	NR5A1	9e-05
NR5A1	WNT4	9e-05
CTNNB1	NR0B1	9e-05
RSPO1	DKK1	9e-05
DKK1	SOX9	9e-05
NR0B1	PGD2	9e-05
DMRT1	FGF9	9e-05
SRY	CTNNB1	9e-05
CTNNB1	FGF9	9e-05
WNT4	AMH	9e-05
NR0B1	WNT4	9e-05
AMH	CTNNB1	9e-05
PGD2	DMRT1	8e-05
PGD2	GATA4	8e-05
NR0B1	DHH	8e-05
DKK1	FGF9	8e-05
WT1pKTS	NR5A1	8e-05
CBX2	DKK1	8e-05
FGF9	WT1mKTS	8e-05
DKK1	AMH	8e-05
FOXL2	DMRT1	8e-05
RSPO1	UGR	8e-05
WT1pKTS	DHH	8e-05
UGR	AMH	8e-05
NR5A1	AMH	8e-05
WT1pKTS	SOX9	8e-05
RSPO1	PGD2	7e-05
DKK1	GATA4	7e-05
UGR	FGF9	7e-05
WT1pKTS	PGD2	7e-05
RSPO1	WNT4	7e-05
DMRT1	UGR	7e-05
DHH	DKK1	7e-05
NR5A1	PGD2	7e-05
DKK1	WT1mKTS	7e-05
SRY	SOX9	7e-05
RSPO1	AMH	7e-05
DHH	FGF9	7e-05
DHH	WT1mKTS	7e-05
AMH	WT1mKTS	7e-05
DMRT1	CTNNB1	7e-05
WNT4	SRY	7e-05
WNT4	CTNNB1	7e-05
GATA4	SOX9	7e-05
AMH	DKK1	6e-05
CBX2	PGD2	6e-05
UGR	DMRT1	6e-05
WNT4	NR0B1	6e-05
WT1pKTS	WNT4	6e-05
FOXL2	GATA4	6e-05
FGF9	RSPO1	6e-05
SRY	DHH	6e-05
PGD2	WT1mKTS	6e-05
UGR	SRY	6e-05
WNT4	DHH	6e-05
DMRT1	WT1mKTS	6e-05
FOXL2	DHH	6e-05
SRY	WT1mKTS	6e-05
UGR	DKK1	6e-05
FOXL2	WNT4	6e-05
DMRT1	GATA4	6e-05
UGR	WNT4	6e-05
FGF9	GATA4	6e-05
CTNNB1	DMRT1	6e-05
WT1pKTS	CTNNB1	6e-05
AMH	GATA4	6e-05
NR5A1	SOX9	6e-05
CTNNB1	DHH	6e-05
SRY	AMH	5e-05
DMRT1	CBX2	5e-05
WT1pKTS	DKK1	5e-05
SRY	GATA4	5e-05
SOX9	WT1mKTS	5e-05
NR5A1	RSPO1	5e-05
AMH	WNT4	5e-05
WT1pKTS	CBX2	5e-05
WT1pKTS	NR0B1	5e-05
FOXL2	WT1mKTS	5e-05
DMRT1	DHH	5e-05
WNT4	WT1mKTS	5e-05
WT1pKTS	WT1mKTS	5e-05
RSPO1	SOX9	5e-05
CTNNB1	PGD2	5e-05
WNT4	GATA4	5e-05
WT1pKTS	SRY	5e-05
WT1pKTS	GATA4	5e-05
DHH	GATA4	5e-05
UGR	GATA4	5e-05
CTNNB1	SRY	5e-05
