Parent	Type	Child	Weight	Probability	Score
UGR	-	SRY	-0.313453	0.999774	-0.425360
SOX9	+	SRY	0.158029	0.204056	0.043769
GATA4	-	SRY	-0.389776	0.960732	-0.508277
DMRT1	+	DKK1	0.839803	0.000000	0.000000
FGF9	+	DKK1	0.062353	0.031823	0.002693
RSPO1	+	DKK1	0.172549	0.000535	0.000125
DHH	+	DKK1	0.038341	0.047599	0.002477
CTNNB1	-	DKK1	-0.011537	0.047844	-0.000749
PGD2	+	DKK1	0.043296	0.044782	0.002632
WT1mKTS	+	DKK1	0.469641	0.000000	0.000000
SRY	+	DKK1	0.561661	0.000000	0.000000
DKK1	+	DKK1	0.948084	0.000000	0.000000
WNT4	-	DKK1	-0.166732	0.995487	-0.225287
CBX2	-	DKK1	-0.173041	0.998743	-0.234577
AMH	-	DKK1	-0.005293	0.069388	-0.000499
NR0B1	+	DKK1	0.002209	0.064034	0.000192
NR5A1	-	DKK1	-0.291354	1.000000	-0.395461
WT1pKTS	+	DKK1	0.183213	0.000000	0.000000
FOXL2	-	DKK1	-0.046257	0.081704	-0.005130
UGR	-	DKK1	-0.060687	0.196187	-0.016160
SOX9	+	DKK1	0.216302	0.000000	0.000000
GATA4	+	DKK1	1.026321	0.000000	0.000000
DMRT1	-	WNT4	-0.065861	0.609606	-0.054496
FGF9	-	WNT4	-0.049107	0.239697	-0.015977
RSPO1	+	WNT4	0.873694	0.000000	0.000000
DHH	-	WNT4	-0.065946	0.383559	-0.034333
CTNNB1	+	WNT4	0.064818	0.018970	0.001669
PGD2	-	WNT4	-0.074995	0.476518	-0.048506
WT1mKTS	+	WNT4	1.355580	0.000000	0.000000
SRY	+	WNT4	1.914054	0.000000	0.000000
DKK1	-	WNT4	-0.237403	1.000000	-0.322233
WNT4	+	WNT4	2.113584	0.000000	0.000000
CBX2	+	WNT4	0.537141	0.000000	0.000000
AMH	-	WNT4	-0.072012	0.446077	-0.043601
NR0B1	+	WNT4	0.906823	0.000000	0.000000
NR5A1	-	WNT4	-0.050139	0.655586	-0.044616
WT1pKTS	+	WNT4	0.080629	0.000000	0.000000
FOXL2	+	WNT4	0.229180	0.000019	0.000006
UGR	-	WNT4	-0.060565	0.262134	-0.021549
SOX9	-	WNT4	-0.118485	0.964126	-0.155053
GATA4	+	WNT4	0.525094	0.000000	0.000000
DMRT1	-	CBX2	-0.256269	0.954827	-0.332126
FGF9	+	CBX2	0.070475	0.060749	0.005811
RSPO1	+	CBX2	0.100318	0.006454	0.000879
DHH	-	CBX2	-0.052293	0.103356	-0.007336
CTNNB1	+	CBX2	0.225199	0.000000	0.000000
PGD2	+	CBX2	0.028100	0.062378	0.002379
WT1mKTS	+	CBX2	2.463277	0.000000	0.000000
SRY	-	CBX2	-0.287793	1.000000	-0.390627
DKK1	-	CBX2	-0.272023	0.989366	-0.365296
WNT4	+	CBX2	1.161663	0.000000	0.000000
CBX2	+	CBX2	1.873274	0.000000	0.000000
AMH	-	CBX2	-0.105121	0.218955	-0.031241
NR0B1	+	CBX2	0.030232	0.029793	0.001223
NR5A1	+	CBX2	1.526100	0.000000	0.000000
WT1pKTS	-	CBX2	-0.142470	0.999989	-0.193375
FOXL2	+	CBX2	0.274757	0.000001	0.000000
UGR	+	CBX2	1.988791	0.000000	0.000000
SOX9	-	CBX2	-0.087431	0.167455	-0.019872
GATA4	+	CBX2	1.157479	0.000000	0.000000
DMRT1	+	AMH	0.001674	0.073792	0.000168
FGF9	+	AMH	0.449356	0.141795	0.086484
RSPO1	+	AMH	0.057223	0.073658	0.005721
DHH	+	AMH	0.305818	0.033298	0.013822
CTNNB1	-	AMH	-0.004183	0.037962	-0.000216
PGD2	+	AMH	0.458169	0.171091	0.106398
WT1mKTS	-	AMH	-0.048010	0.178121	-0.011607
SRY	+	AMH	0.307160	0.002131	0.000889
DKK1	-	AMH	-0.010762	0.080293	-0.001173
WNT4	-	AMH	-0.012169	0.063677	-0.001052
CBX2	+	AMH	0.071801	0.077131	0.007517
AMH	+	AMH	0.336435	0.034111	0.015577
NR0B1	-	AMH	-0.316770	0.999978	-0.429949
NR5A1	+	AMH	0.140773	0.023347	0.004461
WT1pKTS	-	AMH	-0.025020	0.141527	-0.004806
FOXL2	-	AMH	-0.031365	0.048238	-0.002054
UGR	-	AMH	-0.074629	0.108770	-0.011018
SOX9	+	AMH	0.088308	0.069150	0.008288
GATA4	+	AMH	0.187242	0.013035	0.003313
DMRT1	-	NR0B1	-0.019144	0.104302	-0.002710
FGF9	-	NR0B1	-0.112701	0.478085	-0.073133
RSPO1	-	NR0B1	-0.002964	0.045486	-0.000183
DHH	-	NR0B1	-0.172599	0.942725	-0.220855
CTNNB1	+	NR0B1	0.078969	0.037275	0.003995
PGD2	-	NR0B1	-0.145206	0.774520	-0.152651
WT1mKTS	+	NR0B1	0.767053	0.000000	0.000000
SRY	+	NR0B1	1.009078	0.000000	0.000000
DKK1	+	NR0B1	0.001537	0.075964	0.000159
WNT4	+	NR0B1	0.357934	0.000000	0.000000
CBX2	+	NR0B1	0.639446	0.000000	0.000000
AMH	-	NR0B1	-0.229070	0.999166	-0.310663
NR0B1	+	NR0B1	1.574613	0.000000	0.000000
NR5A1	+	NR0B1	0.123259	0.000086	0.000014
WT1pKTS	+	NR0B1	0.293616	0.000000	0.000000
FOXL2	+	NR0B1	0.122481	0.032695	0.005435
UGR	-	NR0B1	-0.026687	0.079213	-0.002869
SOX9	+	NR0B1	0.084792	0.017191	0.001979
GATA4	+	NR0B1	0.118670	0.000000	0.000000
DMRT1	-	NR5A1	-0.136876	0.994454	-0.184754
FGF9	+	NR5A1	0.061234	0.035873	0.002982
RSPO1	-	NR5A1	-0.108615	0.706778	-0.104198
DHH	+	NR5A1	0.022726	0.060154	0.001856
CTNNB1	+	NR5A1	0.017779	0.042795	0.001033
PGD2	+	NR5A1	0.218480	0.000000	0.000000
WT1mKTS	+	NR5A1	0.293790	0.000000	0.000000
SRY	+	NR5A1	0.029950	0.046233	0.001879
DKK1	-	NR5A1	-0.106954	0.875783	-0.127138
WNT4	-	NR5A1	-0.013356	0.076458	-0.001386
CBX2	+	NR5A1	0.057681	0.031984	0.002504
AMH	+	NR5A1	0.072832	0.025876	0.002558
NR0B1	+	NR5A1	0.100683	0.001187	0.000162
NR5A1	+	NR5A1	1.234955	0.000000	0.000000
WT1pKTS	+	NR5A1	0.751188	0.000000	0.000000
FOXL2	+	NR5A1	0.021633	0.040888	0.001201
UGR	+	NR5A1	0.078233	0.016961	0.001801
SOX9	+	NR5A1	0.072980	0.021313	0.002111
GATA4	+	NR5A1	0.216108	0.000000	0.000000
DMRT1	+	WT1pKTS	0.039952	0.060605	0.003286
FGF9	+	WT1pKTS	0.012280	0.075777	0.001263
RSPO1	+	WT1pKTS	0.012908	0.065333	0.001145
DHH	+	WT1pKTS	0.036931	0.078071	0.003914
CTNNB1	+	WT1pKTS	0.020543	0.073440	0.002048
PGD2	+	WT1pKTS	0.009450	0.073623	0.000944
WT1mKTS	+	WT1pKTS	0.436359	1.000000	0.592280
SRY	+	WT1pKTS	0.032049	0.063779	0.002774
DKK1	+	WT1pKTS	0.035990	0.065286	0.003189
WNT4	+	WT1pKTS	0.036123	0.072704	0.003565
CBX2	+	WT1pKTS	0.022687	0.078455	0.002416
AMH	+	WT1pKTS	0.011185	0.074334	0.001128
NR0B1	+	WT1pKTS	0.065459	0.027020	0.002401
NR5A1	+	WT1pKTS	0.048210	0.032321	0.002115
WT1pKTS	+	WT1pKTS	0.456047	1.000000	0.619003
FOXL2	+	WT1pKTS	0.038434	0.086747	0.004525
UGR	+	WT1pKTS	0.081710	0.049658	0.005507
SOX9	+	WT1pKTS	0.008501	0.074588	0.000861
GATA4	+	WT1pKTS	0.464516	1.000000	0.630498
DMRT1	+	FOXL2	0.025524	0.076823	0.002662
FGF9	+	FOXL2	0.021793	0.066578	0.001969
RSPO1	+	FOXL2	0.037486	0.060335	0.003070
DHH	-	FOXL2	-0.057353	0.096110	-0.007482
CTNNB1	+	FOXL2	0.085446	0.075815	0.008793
PGD2	+	FOXL2	0.113233	0.066007	0.010145
WT1mKTS	+	FOXL2	0.227797	0.002948	0.000911
SRY	-	FOXL2	-0.086482	0.175742	-0.020629
DKK1	+	FOXL2	0.210207	0.006572	0.001875
WNT4	-	FOXL2	-0.028800	0.073132	-0.002859
CBX2	+	FOXL2	0.184777	0.022340	0.005603
AMH	+	FOXL2	0.062464	0.072826	0.006174
NR0B1	+	FOXL2	0.107605	0.050737	0.007410
NR5A1	-	FOXL2	-0.027160	0.109520	-0.004037
WT1pKTS	+	FOXL2	0.212180	0.004019	0.001157
FOXL2	+	FOXL2	0.139092	0.082255	0.015529
UGR	+	FOXL2	0.245760	0.010904	0.003637
SOX9	-	FOXL2	-0.030526	0.083799	-0.003472
GATA4	-	FOXL2	-0.222315	0.843486	-0.254525
DMRT1	-	UGR	-0.075069	0.415845	-0.042372
FGF9	+	UGR	0.149419	0.001361	0.000276
RSPO1	-	UGR	-0.001980	0.040961	-0.000110
DHH	-	UGR	-0.072305	0.219733	-0.021565
CTNNB1	+	UGR	0.056879	0.036134	0.002790
PGD2	+	UGR	0.183117	0.000131	0.000033
WT1mKTS	+	UGR	1.014227	0.000000	0.000000
SRY	-	UGR	-0.343842	1.000000	-0.466705
DKK1	+	UGR	0.001515	0.077545	0.000159
WNT4	-	UGR	-0.047342	0.165085	-0.010608
CBX2	+	UGR	0.589792	0.000000	0.000000
AMH	-	UGR	-0.039654	0.122112	-0.006572
NR0B1	+	UGR	0.003845	0.060450	0.000316
NR5A1	-	UGR	-0.031183	0.262791	-0.011123
WT1pKTS	+	UGR	0.168909	0.000000	0.000000
FOXL2	+	UGR	0.419276	0.000000	0.000000
UGR	+	UGR	1.825834	0.000000	0.000000
SOX9	-	UGR	-0.095020	0.499368	-0.064405
GATA4	+	UGR	1.073504	0.000000	0.000000
DMRT1	+	SOX9	0.235530	0.307799	0.098400
FGF9	+	SOX9	0.226860	0.262977	0.080976
RSPO1	-	SOX9	-0.180610	0.184740	-0.045288
DHH	-	SOX9	-0.024645	0.075258	-0.002518
CTNNB1	+	SOX9	0.058293	0.071849	0.005685
PGD2	+	SOX9	0.144060	0.131424	0.025698
WT1mKTS	-	SOX9	-0.329901	0.532575	-0.238477
SRY	+	SOX9	0.198305	0.210692	0.056711
DKK1	+	SOX9	0.261401	0.415291	0.147347
WNT4	-	SOX9	-0.311692	0.864573	-0.365771
CBX2	-	SOX9	-0.154300	0.155615	-0.032591
AMH	+	SOX9	0.196811	0.197693	0.052811
NR0B1	+	SOX9	0.114744	0.117217	0.018256
NR5A1	+	SOX9	0.241491	0.314908	0.103221
WT1pKTS	+	SOX9	0.414511	0.834533	0.469529
FOXL2	-	SOX9	-0.084578	0.081732	-0.009383
UGR	-	SOX9	-0.010359	0.051850	-0.000729
SOX9	+	SOX9	0.462202	0.999894	0.627290
GATA4	+	SOX9	0.116611	0.131713	0.020847
DMRT1	+	GATA4	0.018725	0.077339	0.001966
FGF9	+	GATA4	0.023186	0.079457	0.002501
RSPO1	+	GATA4	0.024866	0.080238	0.002708
DHH	+	GATA4	0.065187	0.055079	0.004873
CTNNB1	+	GATA4	0.007958	0.049328	0.000533
PGD2	+	GATA4	0.006593	0.071101	0.000636
WT1mKTS	+	GATA4	0.421948	1.000000	0.572719
SRY	+	GATA4	0.014715	0.076800	0.001534
DKK1	+	GATA4	0.041088	0.054854	0.003059
WNT4	+	GATA4	0.034249	0.071785	0.003337
CBX2	+	GATA4	0.020048	0.077359	0.002105
AMH	+	GATA4	0.000229	0.069476	0.000022
NR0B1	+	GATA4	0.079188	0.012490	0.001343
NR5A1	+	GATA4	0.049714	0.027319	0.001843
WT1pKTS	+	GATA4	0.392431	1.000000	0.532656
FOXL2	+	GATA4	0.035740	0.083742	0.004062
UGR	+	GATA4	0.084779	0.036951	0.004252
SOX9	-	GATA4	-0.006235	0.077802	-0.000658
GATA4	+	GATA4	0.543976	1.000000	0.738351
