Parent	Type	Child	Weight	Probability	Score
DKK1	-	DHH	-0.035805	0.072451	-0.002841
WNT4	-	DHH	-0.034271	0.251146	-0.009426
CBX2	+	DHH	0.028762	0.047540	0.001497
AMH	+	DHH	0.181995	0.003790	0.000755
NR0B1	+	DHH	0.441311	0.000000	0.000000
NR5A1	+	DHH	0.139454	0.000030	0.000005
WT1pKTS	-	DHH	-0.042219	0.193711	-0.008956
FOXL2	+	DHH	0.064202	0.013642	0.000959
UGR	+	DHH	0.203290	0.000000	0.000000
SOX9	+	DHH	0.082984	0.035668	0.003241
GATA4	+	DHH	0.148968	0.000000	0.000000
DMRT1	+	CTNNB1	0.071308	0.049213	0.003843
FGF9	-	CTNNB1	-0.030064	0.062723	-0.002065
RSPO1	+	CTNNB1	0.944835	0.000000	0.000000
DHH	-	CTNNB1	-0.043072	0.081795	-0.003858
CTNNB1	+	CTNNB1	0.783478	0.000000	0.000000
PGD2	+	CTNNB1	0.010097	0.036822	0.000407
WT1mKTS	+	CTNNB1	0.251298	0.000000	0.000000
SRY	-	CTNNB1	-0.067719	0.184525	-0.013685
DKK1	+	CTNNB1	0.128136	0.022326	0.003133
WNT4	+	CTNNB1	0.207049	0.000000	0.000000
CBX2	-	CTNNB1	-0.298832	1.000000	-0.327263
AMH	+	CTNNB1	0.061279	0.050901	0.003416
NR0B1	+	CTNNB1	0.137424	0.000004	0.000001
NR5A1	-	CTNNB1	-0.079706	0.395109	-0.034489
WT1pKTS	+	CTNNB1	0.027095	0.052090	0.001546
FOXL2	+	CTNNB1	0.246638	0.000000	0.000000
UGR	-	CTNNB1	-0.108572	0.611877	-0.072753
SOX9	-	CTNNB1	-0.010476	0.042769	-0.000491
GATA4	+	CTNNB1	0.871770	0.000000	0.000000
DMRT1	+	PGD2	0.049481	0.065768	0.003564
FGF9	+	PGD2	0.154694	0.131505	0.022278
RSPO1	+	PGD2	0.090432	0.118241	0.011710
DHH	+	PGD2	0.106621	0.099623	0.011632
CTNNB1	+	PGD2	0.051542	0.099312	0.005606
PGD2	+	PGD2	0.022080	0.043942	0.001063
WT1mKTS	+	PGD2	0.513640	0.999988	0.562501
SRY	-	PGD2	-0.002012	0.040257	-0.000089
DKK1	+	PGD2	0.034291	0.054696	0.002054
WNT4	-	PGD2	-0.018317	0.091468	-0.001835
CBX2	+	PGD2	0.009107	0.066015	0.000658
AMH	+	PGD2	0.145511	0.125971	0.020074
NR0B1	+	PGD2	0.725820	0.000000	0.000000
NR5A1	+	PGD2	0.037731	0.086662	0.003581
WT1pKTS	+	PGD2	0.000066	0.068893	0.000005
FOXL2	-	PGD2	-0.001630	0.064809	-0.000116
UGR	+	PGD2	0.109847	0.125058	0.015044
SOX9	+	PGD2	0.091481	0.092365	0.009254
GATA4	-	PGD2	-0.152143	0.176337	-0.029381
DMRT1	+	WT1mKTS	0.040903	0.084654	0.003792
FGF9	+	WT1mKTS	0.034324	0.081511	0.003064
RSPO1	+	WT1mKTS	0.016011	0.074063	0.001299
DHH	+	WT1mKTS	0.061001	0.094185	0.006292
CTNNB1	+	WT1mKTS	0.053896	0.018507	0.001092
PGD2	+	WT1mKTS	0.042658	0.086812	0.004056
WT1mKTS	+	WT1mKTS	0.665853	1.000000	0.729202
SRY	+	WT1mKTS	0.014929	0.069678	0.001139
DKK1	+	WT1mKTS	0.030730	0.080278	0.002702
WNT4	+	WT1mKTS	0.077282	0.002264	0.000192
CBX2	+	WT1mKTS	0.016307	0.075172	0.001342
AMH	+	WT1mKTS	0.014069	0.055941	0.000862
NR0B1	+	WT1mKTS	0.066307	0.005346	0.000388
NR5A1	+	WT1mKTS	0.022236	0.071726	0.001747
WT1pKTS	+	WT1mKTS	0.013947	0.074370	0.001136
FOXL2	+	WT1mKTS	0.043872	0.036707	0.001764
UGR	+	WT1mKTS	0.102156	0.024043	0.002690
SOX9	+	WT1mKTS	0.015765	0.060093	0.001037
GATA4	+	WT1mKTS	0.507936	1.000000	0.556261
DMRT1	+	SRY	0.054709	0.041620	0.002494
FGF9	+	SRY	0.037595	0.038373	0.001580
RSPO1	+	SRY	0.061353	0.022929	0.001541
DHH	+	SRY	0.027100	0.036270	0.001076
CTNNB1	-	SRY	-0.251525	0.999975	-0.275448
PGD2	+	SRY	0.012519	0.035743	0.000490
WT1mKTS	+	SRY	0.485417	0.000000	0.000000
SRY	+	SRY	0.640229	0.000000	0.000000
DKK1	+	SRY	0.143377	0.023427	0.003678
WNT4	+	SRY	1.364904	0.000000	0.000000
CBX2	+	SRY	0.284205	0.000000	0.000000
AMH	+	SRY	0.176130	0.017221	0.003322
NR0B1	+	SRY	1.289153	0.000000	0.000000
NR5A1	+	SRY	0.459795	0.000000	0.000000
WT1pKTS	+	SRY	0.006659	0.066676	0.000486
FOXL2	-	SRY	-0.282478	1.000000	-0.309353
UGR	-	SRY	-0.061047	0.137375	-0.009184
SOX9	+	SRY	0.082256	0.042528	0.003831
GATA4	-	SRY	-0.147267	0.994411	-0.160376
DMRT1	+	DKK1	0.093127	0.088394	0.009015
FGF9	+	DKK1	0.089214	0.081490	0.007962
RSPO1	+	DKK1	0.166068	0.160851	0.029254
DHH	+	DKK1	0.079107	0.076326	0.006612
CTNNB1	+	DKK1	0.130183	0.128699	0.018348
PGD2	+	DKK1	0.094456	0.083713	0.008660
WT1mKTS	-	DKK1	-0.243492	0.216994	-0.057863
SRY	+	DKK1	0.137592	0.124477	0.018757
DKK1	+	DKK1	0.100099	0.091766	0.010060
WNT4	+	DKK1	0.046685	0.093175	0.004764
CBX2	-	DKK1	-0.005467	0.064929	-0.000389
AMH	+	DKK1	0.096254	0.086671	0.009136
NR0B1	-	DKK1	-0.052594	0.093623	-0.005392
NR5A1	+	DKK1	0.181341	0.186295	0.036997
WT1pKTS	+	DKK1	0.063487	0.095839	0.006663
FOXL2	-	DKK1	-0.132078	0.119731	-0.017318
UGR	+	DKK1	0.084410	0.101113	0.009347
SOX9	+	DKK1	0.106744	0.093149	0.010889
GATA4	+	DKK1	0.359462	0.479492	0.188757
DMRT1	-	WNT4	-0.015387	0.054673	-0.000921
FGF9	-	WNT4	-0.048683	0.155629	-0.008297
RSPO1	+	WNT4	0.030632	0.012060	0.000405
DHH	-	WNT4	-0.048493	0.157015	-0.008338
CTNNB1	+	WNT4	0.501116	0.000000	0.000000
PGD2	+	WNT4	0.354428	0.000000	0.000000
WT1mKTS	+	WNT4	1.277695	0.000000	0.000000
SRY	+	WNT4	0.304129	0.000000	0.000000
DKK1	-	WNT4	-0.015543	0.058590	-0.000997
WNT4	+	WNT4	1.424962	0.000000	0.000000
CBX2	-	WNT4	-0.052048	0.403076	-0.022975
AMH	-	WNT4	-0.040711	0.125620	-0.005601
NR0B1	+	WNT4	1.673803	0.000000	0.000000
NR5A1	+	WNT4	0.026592	0.027538	0.000802
WT1pKTS	+	WNT4	0.007711	0.054671	0.000462
FOXL2	+	WNT4	0.094707	0.000000	0.000000
UGR	-	WNT4	-0.115455	0.999468	-0.126372
SOX9	+	WNT4	0.006954	0.034092	0.000260
GATA4	+	WNT4	0.096163	0.000000	0.000000
DMRT1	+	CBX2	0.079042	0.083089	0.007192
FGF9	+	CBX2	0.049206	0.059916	0.003229
RSPO1	-	CBX2	-0.390747	0.989473	-0.423417
DHH	+	CBX2	0.169223	0.136628	0.025320
CTNNB1	-	CBX2	-0.394740	0.991851	-0.428772
PGD2	+	CBX2	0.091004	0.085183	0.008490
WT1mKTS	-	CBX2	-0.036707	0.121050	-0.004866
SRY	+	CBX2	0.227895	0.322469	0.080481
DKK1	-	CBX2	-0.024523	0.046374	-0.001245
WNT4	+	CBX2	0.042872	0.095037	0.004462
CBX2	+	CBX2	0.467692	0.999975	0.512175
AMH	+	CBX2	0.085270	0.083591	0.007806
NR0B1	-	CBX2	-0.124386	0.125733	-0.017127
NR5A1	+	CBX2	0.122001	0.123937	0.016559
WT1pKTS	-	CBX2	-0.006516	0.074074	-0.000529
FOXL2	-	CBX2	-0.097271	0.110110	-0.011730
UGR	+	CBX2	0.346795	0.972183	0.369225
SOX9	+	CBX2	0.083104	0.083387	0.007589
GATA4	+	CBX2	0.913126	1.000000	1.000000
DMRT1	+	AMH	0.061467	0.045563	0.003067
FGF9	+	AMH	0.164488	0.015321	0.002760
RSPO1	+	AMH	0.166428	0.000000	0.000000
DHH	+	AMH	0.138771	0.024046	0.003654
CTNNB1	+	AMH	0.038387	0.036372	0.001529
PGD2	+	AMH	0.128945	0.030262	0.004273
WT1mKTS	+	AMH	0.201652	0.000000	0.000000
SRY	+	AMH	0.110795	0.014586	0.001770
DKK1	+	AMH	0.082324	0.042086	0.003794
WNT4	+	AMH	0.037696	0.030369	0.001254
CBX2	+	AMH	0.122656	0.002206	0.000296
AMH	+	AMH	0.121474	0.030669	0.004080
NR0B1	-	AMH	-0.188158	0.999059	-0.205865
NR5A1	-	AMH	-0.022187	0.102868	-0.002500
WT1pKTS	-	AMH	-0.027677	0.120389	-0.003649
FOXL2	+	AMH	0.040423	0.040888	0.001810
UGR	+	AMH	0.089832	0.019143	0.001883
SOX9	+	AMH	0.156468	0.014853	0.002545
GATA4	+	AMH	0.520160	0.000000	0.000000
DMRT1	+	NR0B1	0.022482	0.049749	0.001225
FGF9	-	NR0B1	-0.052682	0.078861	-0.004550
RSPO1	+	NR0B1	0.054331	0.107180	0.006377
DHH	-	NR0B1	-0.045462	0.072619	-0.003616
CTNNB1	+	NR0B1	0.082878	0.128868	0.011696
PGD2	-	NR0B1	-0.031317	0.057274	-0.001964
WT1mKTS	+	NR0B1	0.655530	1.000000	0.717897
SRY	+	NR0B1	0.141687	0.262711	0.040764
DKK1	-	NR0B1	-0.049295	0.079156	-0.004273
WNT4	+	NR0B1	0.517186	1.000000	0.566391
CBX2	-	NR0B1	-0.035760	0.084170	-0.003296
AMH	-	NR0B1	-0.024545	0.051650	-0.001388
NR0B1	+	NR0B1	0.643977	1.000000	0.705244
NR5A1	+	NR0B1	0.003193	0.068726	0.000240
WT1pKTS	-	NR0B1	-0.023844	0.080867	-0.002112
FOXL2	+	NR0B1	0.002779	0.068265	0.000208
UGR	-	NR0B1	-0.176630	0.642283	-0.124240
SOX9	-	NR0B1	-0.025728	0.053693	-0.001513
GATA4	-	NR0B1	-0.287909	0.918169	-0.289499
DMRT1	+	NR5A1	0.098378	0.045719	0.004926
FGF9	+	NR5A1	0.044945	0.045659	0.002247
RSPO1	-	NR5A1	-0.105634	0.632711	-0.073195
DHH	+	NR5A1	0.228862	0.007043	0.001765
CTNNB1	-	NR5A1	-0.094245	0.506970	-0.052325
PGD2	-	NR5A1	-0.038441	0.062767	-0.002642
WT1mKTS	+	NR5A1	0.365745	0.000000	0.000000
SRY	+	NR5A1	0.223740	0.000089	0.000022
DKK1	+	NR5A1	0.107391	0.042507	0.004999
WNT4	+	NR5A1	0.087857	0.007097	0.000683
CBX2	+	NR5A1	0.315245	0.000000	0.000000
AMH	+	NR5A1	0.029507	0.040665	0.001314
NR0B1	-	NR5A1	-0.009186	0.106080	-0.001067
NR5A1	+	NR5A1	0.595643	0.000000	0.000000
WT1pKTS	+	NR5A1	0.649348	0.000000	0.000000
FOXL2	-	NR5A1	-0.352741	1.000000	-0.386301
UGR	+	NR5A1	0.209127	0.000047	0.000011
SOX9	+	NR5A1	0.079164	0.050324	0.004363
GATA4	+	NR5A1	0.940721	0.000000	0.000000
DMRT1	+	WT1pKTS	0.012007	0.037899	0.000498
FGF9	+	WT1pKTS	0.092706	0.087508	0.008884
RSPO1	+	WT1pKTS	0.033507	0.085676	0.003144
DHH	+	WT1pKTS	0.117697	0.102505	0.013212
CTNNB1	-	WT1pKTS	-0.027253	0.083475	-0.002491
PGD2	+	WT1pKTS	0.136173	0.111774	0.016669
WT1mKTS	+	WT1pKTS	0.756130	1.000000	0.828068
SRY	+	WT1pKTS	0.105605	0.110649	0.012797
DKK1	+	WT1pKTS	0.124810	0.111319	0.015215
WNT4	+	WT1pKTS	0.031408	0.092513	0.003182
CBX2	-	WT1pKTS	-0.019352	0.067185	-0.001424
AMH	+	WT1pKTS	0.035676	0.051601	0.002016
NR0B1	-	WT1pKTS	-0.005118	0.087437	-0.000490
NR5A1	+	WT1pKTS	0.211068	0.251775	0.058198
WT1pKTS	+	WT1pKTS	0.781889	1.000000	0.856277
FOXL2	-	WT1pKTS	-0.491431	1.000000	-0.538185
UGR	+	WT1pKTS	0.091572	0.108687	0.010900
SOX9	+	WT1pKTS	0.013372	0.040344	0.000591
GATA4	-	WT1pKTS	-0.132056	0.162521	-0.023504
DMRT1	-	FOXL2	-0.085784	0.094356	-0.008864
FGF9	+	FOXL2	0.056723	0.069629	0.004325
RSPO1	+	FOXL2	0.200287	0.299675	0.065731
DHH	-	FOXL2	-0.019700	0.042921	-0.000926
CTNNB1	+	FOXL2	0.261614	0.688680	0.197309
PGD2	-	FOXL2	-0.082435	0.086221	-0.007784
WT1mKTS	+	FOXL2	0.749536	1.000000	0.820846
SRY	-	FOXL2	-0.107953	0.118712	-0.014035
DKK1	-	FOXL2	-0.068685	0.082466	-0.006203
WNT4	-	FOXL2	-0.095783	0.115165	-0.012080
CBX2	-	FOXL2	-0.030091	0.075224	-0.002479
AMH	+	FOXL2	0.048816	0.064289	0.003437
NR0B1	+	FOXL2	0.129243	0.135365	0.019160
NR5A1	-	FOXL2	-0.225317	0.389524	-0.096116
WT1pKTS	-	FOXL2	-0.422246	0.999998	-0.462417
FOXL2	+	FOXL2	0.764801	1.000000	0.837564
UGR	+	FOXL2	0.156908	0.184976	0.031786
SOX9	-	FOXL2	-0.083596	0.090276	-0.008265
GATA4	-	FOXL2	-0.034329	0.120770	-0.004540
DMRT1	-	UGR	-0.033121	0.048672	-0.001765
FGF9	+	UGR	0.264892	0.210637	0.061105
RSPO1	-	UGR	-0.170211	0.225690	-0.042070
DHH	+	UGR	0.141018	0.103009	0.015908
CTNNB1	-	UGR	-0.107277	0.136044	-0.015983
PGD2	+	UGR	0.073549	0.070505	0.005679
WT1mKTS	+	UGR	0.415574	0.566646	0.257887
SRY	-	UGR	-0.011606	0.048381	-0.000615
DKK1	+	UGR	0.118094	0.095706	0.012378
WNT4	-	UGR	-0.293866	0.869555	-0.279844
CBX2	+	UGR	0.372406	0.770518	0.314245
AMH	+	UGR	0.144690	0.104784	0.016604
NR0B1	-	UGR	-0.323517	0.966941	-0.342584
NR5A1	+	UGR	0.052021	0.085261	0.004857
WT1pKTS	+	UGR	0.071638	0.090612	0.007109
FOXL2	-	UGR	-0.627172	0.000000	-0.000000
UGR	+	UGR	0.714422	1.000000	0.782392
SOX9	+	UGR	0.150540	0.108161	0.017832
GATA4	+	UGR	0.369789	0.334197	0.135340
DMRT1	+	SOX9	0.104326	0.097441	0.011133
FGF9	+	SOX9	0.128920	0.106060	0.014974
RSPO1	+	SOX9	0.148184	0.162699	0.026403
DHH	+	SOX9	0.063221	0.068993	0.004777
CTNNB1	+	SOX9	0.007125	0.087353	0.000682
PGD2	+	SOX9	0.118137	0.099528	0.012877
WT1mKTS	+	SOX9	0.384406	0.793276	0.333952
SRY	+	SOX9	0.110212	0.113880	0.013745
DKK1	+	SOX9	0.127497	0.109919	0.015348
WNT4	+	SOX9	0.063451	0.102005	0.007088
CBX2	-	SOX9	-0.004143	0.063395	-0.000288
AMH	+	SOX9	0.081113	0.080691	0.007168
NR0B1	-	SOX9	-0.023334	0.089875	-0.002297
NR5A1	+	SOX9	0.033412	0.079847	0.002922
WT1pKTS	-	SOX9	-0.015684	0.071512	-0.001228
FOXL2	-	SOX9	-0.050216	0.083976	-0.004618
UGR	+	SOX9	0.207622	0.335494	0.076283
SOX9	+	SOX9	0.070239	0.075113	0.005778
GATA4	-	SOX9	-0.212247	0.203090	-0.047206
DMRT1	+	GATA4	0.047108	0.087182	0.004498
FGF9	+	GATA4	0.034488	0.081803	0.003090
RSPO1	+	GATA4	0.045308	0.035704	0.001772
DHH	+	GATA4	0.056138	0.093430	0.005744
CTNNB1	+	GATA4	0.060484	0.017883	0.001185
PGD2	+	GATA4	0.041792	0.086921	0.003978
WT1mKTS	+	GATA4	0.516486	1.000000	0.565625
SRY	+	GATA4	0.014679	0.069134	0.001111
DKK1	+	GATA4	0.026927	0.077343	0.002281
WNT4	+	GATA4	0.082308	0.002389	0.000215
CBX2	+	GATA4	0.059563	0.043042	0.002808
AMH	+	GATA4	0.007245	0.043254	0.000343
NR0B1	+	GATA4	0.062923	0.009390	0.000647
NR5A1	+	GATA4	0.013064	0.075596	0.001082
WT1pKTS	+	GATA4	0.002238	0.072409	0.000177
FOXL2	+	GATA4	0.029441	0.064498	0.002080
UGR	+	GATA4	0.108924	0.042418	0.005060
SOX9	+	GATA4	0.022140	0.070115	0.001700
GATA4	+	GATA4	0.649747	1.000000	0.711563
