Parent	Type	Child	Weight	Probability	Score
WT1pKTS	+	DKK1	0.812465	0.000000	0.000000
FOXL2	-	DKK1	-0.065549	0.578973	-0.044514
UGR	+	DKK1	0.722943	0.000000	0.000000
SOX9	+	DKK1	0.464805	0.000000	0.000000
GATA4	+	DKK1	1.807106	0.000000	0.000000
DMRT1	+	WNT4	0.028868	0.041974	0.001421
FGF9	-	WNT4	-0.029144	0.077612	-0.002653
RSPO1	+	WNT4	0.015892	0.048386	0.000902
DHH	-	WNT4	-0.027113	0.072692	-0.002312
CTNNB1	+	WNT4	0.217252	0.000000	0.000000
PGD2	-	WNT4	-0.045384	0.115089	-0.006126
WT1mKTS	+	WNT4	0.918327	0.000000	0.000000
SRY	+	WNT4	0.220844	0.000000	0.000000
DKK1	-	WNT4	-0.047962	0.138492	-0.007791
WNT4	+	WNT4	1.208457	0.000000	0.000000
CBX2	-	WNT4	-0.042183	0.200153	-0.009903
AMH	-	WNT4	-0.046193	0.126867	-0.006874
NR0B1	+	WNT4	1.289931	0.000000	0.000000
NR5A1	+	WNT4	0.020095	0.047794	0.001127
WT1pKTS	+	WNT4	0.013199	0.053388	0.000827
FOXL2	+	WNT4	0.092281	0.000032	0.000003
UGR	-	WNT4	-0.130895	0.999702	-0.153484
SOX9	+	WNT4	0.022208	0.039584	0.001031
GATA4	+	WNT4	0.111527	0.000000	0.000000
DMRT1	+	CBX2	0.046122	0.060241	0.003259
FGF9	+	CBX2	0.016999	0.041767	0.000833
RSPO1	-	CBX2	-0.316249	0.786332	-0.291679
DHH	+	CBX2	0.050810	0.061063	0.003639
CTNNB1	-	CBX2	-0.396334	0.994363	-0.462249
PGD2	+	CBX2	0.062168	0.067577	0.004928
WT1mKTS	-	CBX2	-0.068741	0.128176	-0.010335
SRY	+	CBX2	0.208184	0.253680	0.061945
DKK1	-	CBX2	-0.030063	0.048470	-0.001709
WNT4	+	CBX2	0.000982	0.092579	0.000107
CBX2	+	CBX2	0.552618	1.000000	0.648179
AMH	+	CBX2	0.146771	0.120391	0.020726
NR0B1	-	CBX2	-0.128691	0.131120	-0.019792
NR5A1	+	CBX2	0.195244	0.226214	0.051804
WT1pKTS	+	CBX2	0.024123	0.079132	0.002239
FOXL2	-	CBX2	-0.003498	0.070260	-0.000288
UGR	+	CBX2	0.313823	0.884770	0.325676
SOX9	+	CBX2	0.021168	0.043391	0.001077
GATA4	+	CBX2	0.852570	1.000000	1.000000
DMRT1	+	AMH	0.081540	0.010102	0.000966
FGF9	+	AMH	0.317880	0.000000	0.000000
RSPO1	+	AMH	0.327781	0.000000	0.000000
DHH	+	AMH	0.200453	0.000002	0.000001
CTNNB1	+	AMH	0.745105	0.000000	0.000000
PGD2	+	AMH	0.226350	0.000000	0.000000
WT1mKTS	+	AMH	0.045541	0.000002	0.000000
SRY	+	AMH	0.028949	0.025735	0.000874
DKK1	+	AMH	0.003148	0.035532	0.000131
WNT4	+	AMH	0.051094	0.000468	0.000028
CBX2	+	AMH	0.016812	0.040352	0.000796
AMH	+	AMH	0.142207	0.000511	0.000085
NR0B1	+	AMH	0.306152	0.000000	0.000000
NR5A1	+	AMH	0.026184	0.024777	0.000761
WT1pKTS	+	AMH	0.037072	0.010021	0.000436
FOXL2	+	AMH	0.093642	0.000000	0.000000
UGR	+	AMH	0.722171	0.000000	0.000000
SOX9	+	AMH	0.121303	0.001894	0.000270
GATA4	+	AMH	1.212149	0.000000	0.000000
DMRT1	-	NR0B1	-0.047220	0.138109	-0.007649
FGF9	-	NR0B1	-0.011937	0.048030	-0.000672
RSPO1	+	NR0B1	0.042962	0.008448	0.000426
DHH	+	NR0B1	0.013354	0.034912	0.000547
CTNNB1	+	NR0B1	0.171622	0.000000	0.000000
PGD2	-	NR0B1	-0.046480	0.118019	-0.006434
WT1mKTS	+	NR0B1	1.004626	0.000000	0.000000
SRY	+	NR0B1	0.276048	0.000000	0.000000
DKK1	+	NR0B1	0.347480	0.000000	0.000000
WNT4	+	NR0B1	1.459029	0.000000	0.000000
CBX2	-	NR0B1	-0.044116	0.221006	-0.011436
AMH	-	NR0B1	-0.002908	0.039664	-0.000135
NR0B1	+	NR0B1	1.307463	0.000000	0.000000
NR5A1	+	NR0B1	0.009607	0.056800	0.000640
WT1pKTS	+	NR0B1	0.000189	0.070065	0.000016
FOXL2	+	NR0B1	0.079052	0.000269	0.000025
UGR	-	NR0B1	-0.132311	0.999842	-0.155167
SOX9	-	NR0B1	-0.013940	0.050877	-0.000832
GATA4	+	NR0B1	0.117574	0.000000	0.000000
DMRT1	+	NR5A1	0.075199	0.037995	0.003351
FGF9	+	NR5A1	0.017671	0.036764	0.000762
RSPO1	-	NR5A1	-0.115216	0.929396	-0.125598
DHH	+	NR5A1	0.215686	0.001402	0.000355
CTNNB1	-	NR5A1	-0.114238	0.917994	-0.123004
PGD2	+	NR5A1	0.068170	0.040847	0.003266
WT1mKTS	+	NR5A1	0.253981	0.000000	0.000000
SRY	+	NR5A1	0.285799	0.000000	0.000000
DKK1	+	NR5A1	0.123782	0.019101	0.002773
WNT4	+	NR5A1	0.125695	0.000019	0.000003
CBX2	+	NR5A1	0.184588	0.000008	0.000002
AMH	+	NR5A1	0.021259	0.036847	0.000919
NR0B1	-	NR5A1	-0.019872	0.156567	-0.003649
NR5A1	+	NR5A1	1.119681	0.000000	0.000000
WT1pKTS	+	NR5A1	0.641777	0.000000	0.000000
FOXL2	-	NR5A1	-0.324474	1.000000	-0.380584
UGR	+	NR5A1	0.281369	0.000000	0.000000
SOX9	-	NR5A1	-0.036013	0.068873	-0.002909
GATA4	+	NR5A1	1.601045	0.000000	0.000000
DMRT1	+	WT1pKTS	0.047364	0.061627	0.003424
FGF9	+	WT1pKTS	0.037740	0.052718	0.002334
RSPO1	+	WT1pKTS	0.052768	0.092558	0.005729
DHH	+	WT1pKTS	0.108752	0.096718	0.012337
CTNNB1	-	WT1pKTS	-0.038615	0.087125	-0.003946
PGD2	+	WT1pKTS	0.175413	0.138237	0.028442
WT1mKTS	+	WT1pKTS	0.792401	1.000000	0.929426
SRY	+	WT1pKTS	0.089451	0.100524	0.010547
DKK1	+	WT1pKTS	0.135959	0.116827	0.018630
WNT4	+	WT1pKTS	0.068664	0.106323	0.008563
CBX2	+	WT1pKTS	0.015056	0.067186	0.001186
AMH	+	WT1pKTS	0.043057	0.056921	0.002875
NR0B1	+	WT1pKTS	0.033952	0.095814	0.003816
NR5A1	+	WT1pKTS	0.162758	0.156943	0.029961
WT1pKTS	+	WT1pKTS	0.750996	1.000000	0.880862
FOXL2	-	WT1pKTS	-0.531715	1.000000	-0.623662
UGR	+	WT1pKTS	0.134276	0.139888	0.022032
SOX9	-	WT1pKTS	-0.056924	0.065451	-0.004370
GATA4	-	WT1pKTS	-0.166321	0.195323	-0.038104
DMRT1	-	FOXL2	-0.032860	0.067863	-0.002616
FGF9	+	FOXL2	0.019213	0.038168	0.000860
RSPO1	+	FOXL2	0.135729	0.000023	0.000004
DHH	+	FOXL2	0.032844	0.040765	0.001570
CTNNB1	+	FOXL2	0.348664	0.000000	0.000000
PGD2	+	FOXL2	0.005396	0.036903	0.000234
WT1mKTS	+	FOXL2	1.542326	0.000000	0.000000
SRY	-	FOXL2	-0.094480	0.371027	-0.041117
DKK1	-	FOXL2	-0.075170	0.154612	-0.013632
WNT4	+	FOXL2	0.017698	0.055368	0.001149
CBX2	-	FOXL2	-0.062397	0.199172	-0.014577
AMH	+	FOXL2	0.086489	0.041406	0.004200
NR0B1	+	FOXL2	0.025287	0.043933	0.001303
NR5A1	-	FOXL2	-0.246598	1.000000	-0.289240
WT1pKTS	-	FOXL2	-0.317283	1.000000	-0.372149
FOXL2	+	FOXL2	1.422644	0.000000	0.000000
UGR	+	FOXL2	0.147114	0.000965	0.000167
SOX9	-	FOXL2	-0.050616	0.093900	-0.005575
GATA4	+	FOXL2	0.309883	0.000000	0.000000
DMRT1	-	UGR	-0.008529	0.040525	-0.000405
FGF9	+	UGR	0.247485	0.000736	0.000214
RSPO1	-	UGR	-0.138142	0.944606	-0.153055
DHH	+	UGR	0.136728	0.020760	0.003329
CTNNB1	+	UGR	0.007635	0.072771	0.000652
PGD2	+	UGR	0.101145	0.035189	0.004175
WT1mKTS	+	UGR	0.248875	0.000000	0.000000
SRY	-	UGR	-0.066042	0.165427	-0.012814
DKK1	+	UGR	0.169258	0.007059	0.001401
WNT4	-	UGR	-0.264019	1.000000	-0.309674
CBX2	+	UGR	0.749026	0.000000	0.000000
AMH	+	UGR	0.253234	0.000361	0.000107
NR0B1	-	UGR	-0.185123	0.999949	-0.217125
NR5A1	+	UGR	0.173573	0.000002	0.000000
WT1pKTS	+	UGR	0.061509	0.016623	0.001199
FOXL2	-	UGR	-0.831491	0.000000	-0.000000
UGR	+	UGR	1.379811	0.000000	0.000000
SOX9	+	UGR	0.062667	0.040320	0.002964
GATA4	+	UGR	1.286607	0.000000	0.000000
DMRT1	+	SOX9	0.185192	0.103007	0.022375
FGF9	+	SOX9	0.094696	0.079553	0.008836
RSPO1	+	SOX9	0.179908	0.031220	0.006588
DHH	+	SOX9	0.051278	0.058453	0.003516
CTNNB1	-	SOX9	-0.031744	0.098691	-0.003675
PGD2	+	SOX9	0.098975	0.080490	0.009344
WT1mKTS	+	SOX9	0.071300	0.065970	0.005517
SRY	+	SOX9	0.129389	0.085992	0.013050
DKK1	+	SOX9	0.048342	0.059625	0.003381
WNT4	+	SOX9	0.157130	0.043043	0.007933
CBX2	-	SOX9	-0.025448	0.070769	-0.002112
AMH	+	SOX9	0.130537	0.091011	0.013935
NR0B1	-	SOX9	-0.084876	0.148859	-0.014819
NR5A1	+	SOX9	0.094982	0.077915	0.008680
WT1pKTS	-	SOX9	-0.036363	0.086687	-0.003697
FOXL2	-	SOX9	-0.024481	0.074817	-0.002148
UGR	+	SOX9	0.229348	0.063793	0.017161
SOX9	+	SOX9	0.143460	0.093976	0.015813
GATA4	+	SOX9	0.032894	0.087296	0.003368
DMRT1	+	GATA4	0.030472	0.080928	0.002893
FGF9	-	GATA4	-0.007265	0.045995	-0.000392
RSPO1	+	GATA4	0.083856	0.004542	0.000447
DHH	+	GATA4	0.045053	0.089092	0.004708
CTNNB1	+	GATA4	0.009907	0.081472	0.000947
PGD2	+	GATA4	0.032866	0.080632	0.003108
WT1mKTS	+	GATA4	0.535475	1.000000	0.628071
SRY	-	GATA4	-0.001158	0.045853	-0.000062
DKK1	+	GATA4	0.013773	0.056815	0.000918
WNT4	+	GATA4	0.120472	0.000256	0.000036
CBX2	+	GATA4	0.064292	0.044086	0.003325
AMH	+	GATA4	0.027102	0.075727	0.002407
NR0B1	+	GATA4	0.071486	0.006652	0.000558
NR5A1	+	GATA4	0.026592	0.071213	0.002221
WT1pKTS	+	GATA4	0.007574	0.073643	0.000654
FOXL2	+	GATA4	0.025556	0.070736	0.002120
UGR	+	GATA4	0.098352	0.044977	0.005189
SOX9	-	GATA4	-0.006752	0.044818	-0.000355
GATA4	+	GATA4	0.629630	1.000000	0.738509
