Regulator	Target	SINGE_Score
CTNNB1	SRY	7e-05
SOX9	FGF9	7e-05
FOXL2	SOX9	7e-05
DKK1	CBX2	7e-05
CTNNB1	UGR	7e-05
RSPO1	WT1pKTS	7e-05
FOXL2	CTNNB1	7e-05
RSPO1	DHH	7e-05
UGR	FGF9	7e-05
DMRT1	WT1mKTS	7e-05
NR5A1	DMRT1	7e-05
RSPO1	NR5A1	7e-05
RSPO1	SOX9	7e-05
AMH	PGD2	7e-05
SRY	GATA4	7e-05
WT1pKTS	FGF9	7e-05
PGD2	AMH	7e-05
WT1pKTS	DMRT1	6e-05
WT1pKTS	WNT4	6e-05
DKK1	SOX9	6e-05
WT1pKTS	SRY	6e-05
SRY	WT1mKTS	6e-05
SRY	FGF9	6e-05
NR0B1	AMH	6e-05
SRY	DKK1	6e-05
RSPO1	DKK1	6e-05
FOXL2	NR5A1	6e-05
FOXL2	FGF9	6e-05
FOXL2	RSPO1	6e-05
SOX9	GATA4	6e-05
SOX9	NR0B1	6e-05
FGF9	CBX2	6e-05
NR0B1	NR5A1	6e-05
DMRT1	WT1pKTS	6e-05
DKK1	GATA4	6e-05
DHH	GATA4	6e-05
FGF9	DHH	6e-05
CBX2	CTNNB1	6e-05
DHH	NR0B1	6e-05
DHH	SRY	6e-05
RSPO1	DMRT1	6e-05
DKK1	CTNNB1	5e-05
DMRT1	GATA4	5e-05
FOXL2	UGR	5e-05
CBX2	WT1mKTS	5e-05
WNT4	PGD2	5e-05
NR0B1	GATA4	5e-05
FOXL2	PGD2	5e-05
AMH	DHH	5e-05
WT1pKTS	DHH	5e-05
DHH	WT1mKTS	5e-05
WT1mKTS	FGF9	5e-05
DKK1	WT1mKTS	5e-05
FOXL2	DHH	5e-05
RSPO1	WNT4	5e-05
DHH	CTNNB1	5e-05
CBX2	WT1pKTS	5e-05
SOX9	WT1mKTS	5e-05
FGF9	GATA4	5e-05
RSPO1	FGF9	5e-05
DMRT1	RSPO1	5e-05
