Parent	Type	Child	Weight	Probability	Score
SRY	+	DHH	1.079627	0.000000	0.000000
DKK1	+	DHH	0.647822	0.000000	0.000000
WNT4	-	DHH	-0.019697	0.147828	-0.003665
CBX2	+	DHH	0.008945	0.037407	0.000421
AMH	+	DHH	1.768700	0.000000	0.000000
NR0B1	-	DHH	-0.118815	0.999980	-0.149566
NR5A1	+	DHH	1.225149	0.000000	0.000000
WT1pKTS	+	DHH	0.093501	0.000000	0.000000
FOXL2	-	DHH	-0.086359	0.538370	-0.058527
UGR	-	DHH	-0.020835	0.106656	-0.002797
SOX9	+	DHH	0.532995	0.000000	0.000000
GATA4	+	DHH	1.242153	0.000000	0.000000
DMRT1	-	CTNNB1	-0.086845	0.115744	-0.012654
FGF9	+	CTNNB1	0.110654	0.088251	0.012293
RSPO1	+	CTNNB1	0.525536	0.998639	0.660663
DHH	-	CTNNB1	-0.130411	0.123638	-0.020297
CTNNB1	+	CTNNB1	0.540132	0.998499	0.678916
PGD2	-	CTNNB1	-0.018281	0.066931	-0.001540
WT1mKTS	-	CTNNB1	-0.072325	0.148729	-0.013541
SRY	+	CTNNB1	0.133564	0.081125	0.013640
DKK1	-	CTNNB1	-0.017228	0.078452	-0.001701
WNT4	+	CTNNB1	0.149535	0.088665	0.016690
CBX2	+	CTNNB1	0.099054	0.086843	0.010829
AMH	+	CTNNB1	0.067001	0.077502	0.006537
NR0B1	+	CTNNB1	0.072850	0.084350	0.007735
NR5A1	+	CTNNB1	0.081462	0.083885	0.008602
WT1pKTS	+	CTNNB1	0.071230	0.085213	0.007641
FOXL2	+	CTNNB1	0.103692	0.079596	0.010390
UGR	-	CTNNB1	-0.092999	0.102358	-0.011983
SOX9	-	CTNNB1	-0.021271	0.071387	-0.001911
GATA4	+	CTNNB1	0.066671	0.086098	0.007226
DMRT1	+	PGD2	0.591996	0.000000	0.000000
FGF9	+	PGD2	1.077889	0.000000	0.000000
RSPO1	-	PGD2	-0.088708	0.619166	-0.069141
DHH	+	PGD2	1.067580	0.000000	0.000000
CTNNB1	+	PGD2	0.007250	0.036343	0.000332
PGD2	+	PGD2	0.968417	0.000000	0.000000
WT1mKTS	+	PGD2	0.101896	0.000000	0.000000
SRY	+	PGD2	0.639195	0.000000	0.000000
DKK1	-	PGD2	-0.009343	0.118013	-0.001388
WNT4	-	PGD2	-0.037663	0.182663	-0.008660
CBX2	+	PGD2	0.063710	0.009482	0.000760
AMH	+	PGD2	1.179119	0.000000	0.000000
NR0B1	-	PGD2	-0.154745	0.999992	-0.194797
NR5A1	+	PGD2	0.635847	0.000000	0.000000
WT1pKTS	+	PGD2	0.867735	0.000000	0.000000
FOXL2	-	PGD2	-0.028654	0.064920	-0.002342
UGR	-	PGD2	-0.069347	0.368134	-0.032137
SOX9	+	PGD2	0.426015	0.000000	0.000000
GATA4	-	PGD2	-0.077343	0.981389	-0.095550
DMRT1	+	WT1mKTS	0.016223	0.065961	0.001347
FGF9	+	WT1mKTS	0.033917	0.054800	0.002340
RSPO1	+	WT1mKTS	0.016969	0.065529	0.001400
DHH	+	WT1mKTS	0.041588	0.043293	0.002266
CTNNB1	+	WT1mKTS	0.022463	0.067396	0.001906
PGD2	+	WT1mKTS	0.016956	0.069023	0.001473
WT1mKTS	+	WT1mKTS	0.664821	1.000000	0.836900
SRY	+	WT1mKTS	0.038858	0.022644	0.001108
DKK1	+	WT1mKTS	0.042899	0.020882	0.001128
WNT4	+	WT1mKTS	0.029779	0.054039	0.002026
CBX2	+	WT1mKTS	0.021953	0.063443	0.001753
AMH	-	WT1mKTS	-0.002136	0.071437	-0.000192
NR0B1	+	WT1mKTS	0.079543	0.000221	0.000022
NR5A1	+	WT1mKTS	0.033962	0.021017	0.000899
WT1pKTS	+	WT1mKTS	0.198347	0.000000	0.000000
FOXL2	+	WT1mKTS	0.048749	0.071346	0.004378
UGR	+	WT1mKTS	0.096064	0.000215	0.000026
SOX9	+	WT1mKTS	0.023125	0.061645	0.001795
GATA4	+	WT1mKTS	0.599552	1.000000	0.754737
DMRT1	+	SRY	0.062603	0.102522	0.008079
FGF9	+	SRY	0.121164	0.140916	0.021493
RSPO1	+	SRY	0.060930	0.091513	0.007019
DHH	+	SRY	0.039138	0.085225	0.004199
CTNNB1	+	SRY	0.030845	0.060415	0.002346
PGD2	+	SRY	0.071741	0.102701	0.009275
WT1mKTS	-	SRY	-0.084457	0.142908	-0.015194
SRY	+	SRY	0.642811	1.000000	0.809192
DKK1	+	SRY	0.131349	0.158084	0.026139
WNT4	+	SRY	0.266552	0.931496	0.312559
CBX2	-	SRY	-0.125704	0.145577	-0.023036
AMH	+	SRY	0.058676	0.095117	0.007026
NR0B1	+	SRY	0.217340	0.574922	0.157296
NR5A1	-	SRY	-0.028380	0.095446	-0.003410
WT1pKTS	+	SRY	0.759034	1.000000	0.955499
FOXL2	-	SRY	-0.005515	0.035736	-0.000248
UGR	-	SRY	-0.293343	0.997460	-0.368332
SOX9	+	SRY	0.211658	0.427782	0.113979
GATA4	-	SRY	-0.337108	0.853380	-0.362143
DMRT1	+	DKK1	1.060001	0.000000	0.000000
FGF9	+	DKK1	0.085914	0.008130	0.000879
RSPO1	+	DKK1	0.205759	0.000002	0.000001
DHH	+	DKK1	0.001518	0.066572	0.000127
CTNNB1	-	DKK1	-0.067040	0.182411	-0.015394
PGD2	+	DKK1	0.035570	0.042239	0.001891
WT1mKTS	+	DKK1	0.155552	0.000000	0.000000
SRY	+	DKK1	0.682523	0.000000	0.000000
DKK1	+	DKK1	1.092773	0.000000	0.000000
WNT4	-	DKK1	-0.157679	0.997357	-0.197968
CBX2	-	DKK1	-0.146239	0.994461	-0.183071
AMH	+	DKK1	0.047469	0.033321	0.001991
NR0B1	+	DKK1	0.032685	0.037260	0.001533
NR5A1	-	DKK1	-0.263493	1.000000	-0.331694
WT1pKTS	+	DKK1	0.713259	0.000000	0.000000
FOXL2	-	DKK1	-0.047017	0.090120	-0.005334
UGR	-	DKK1	-0.060969	0.241534	-0.018538
SOX9	+	DKK1	0.278698	0.000000	0.000000
GATA4	+	DKK1	1.069049	0.000000	0.000000
DMRT1	-	WNT4	-0.130011	0.867073	-0.141907
FGF9	-	WNT4	-0.018063	0.089182	-0.002028
RSPO1	+	WNT4	0.409953	0.000000	0.000000
DHH	-	WNT4	-0.085340	0.302981	-0.032549
CTNNB1	+	WNT4	0.046669	0.043202	0.002538
PGD2	-	WNT4	-0.070125	0.218293	-0.019270
WT1mKTS	+	WNT4	0.164627	0.000000	0.000000
SRY	+	WNT4	1.017577	0.000000	0.000000
DKK1	-	WNT4	-0.269972	1.000000	-0.339850
WNT4	+	WNT4	1.440648	0.000000	0.000000
CBX2	+	WNT4	0.154452	0.001148	0.000223
AMH	-	WNT4	-0.076625	0.247463	-0.023870
NR0B1	+	WNT4	0.200184	0.000000	0.000000
NR5A1	+	WNT4	0.570213	0.000000	0.000000
WT1pKTS	+	WNT4	0.250969	0.000000	0.000000
FOXL2	+	WNT4	0.103174	0.039824	0.005172
UGR	-	WNT4	-0.091757	0.262828	-0.030358
SOX9	-	WNT4	-0.046475	0.160293	-0.009378
GATA4	+	WNT4	0.726764	0.000000	0.000000
DMRT1	-	CBX2	-0.224829	0.999765	-0.282956
FGF9	-	CBX2	-0.026267	0.091317	-0.003019
RSPO1	+	CBX2	0.047945	0.030258	0.001826
DHH	+	CBX2	0.115141	0.017556	0.002545
CTNNB1	+	CBX2	0.199392	0.000008	0.000002
PGD2	-	CBX2	-0.028690	0.094496	-0.003413
WT1mKTS	+	CBX2	2.331770	0.000000	0.000000
SRY	-	CBX2	-0.215261	0.999988	-0.270975
DKK1	-	CBX2	-0.247367	0.999980	-0.311388
WNT4	+	CBX2	0.697345	0.000000	0.000000
CBX2	+	CBX2	1.570030	0.000000	0.000000
AMH	-	CBX2	-0.109829	0.398221	-0.055057
NR0B1	+	CBX2	0.006771	0.056270	0.000480
NR5A1	+	CBX2	1.411210	0.000000	0.000000
WT1pKTS	-	CBX2	-0.275288	1.000000	-0.346542
FOXL2	+	CBX2	0.291807	0.000000	0.000000
UGR	+	CBX2	1.667957	0.000000	0.000000
SOX9	-	CBX2	-0.179789	0.949700	-0.214940
GATA4	+	CBX2	1.878392	0.000000	0.000000
DMRT1	-	AMH	-0.014057	0.126276	-0.002235
FGF9	+	AMH	0.948622	0.000000	0.000000
RSPO1	-	AMH	-0.055884	0.219416	-0.015435
DHH	+	AMH	0.891293	0.000000	0.000000
CTNNB1	+	AMH	0.035296	0.029443	0.001308
PGD2	+	AMH	1.388253	0.000000	0.000000
WT1mKTS	-	AMH	-0.144005	0.999312	-0.181154
SRY	+	AMH	1.275853	0.000000	0.000000
DKK1	+	AMH	0.068803	0.000808	0.000070
WNT4	-	AMH	-0.006151	0.069832	-0.000541
CBX2	+	AMH	0.129698	0.000003	0.000001
AMH	+	AMH	1.111754	0.000000	0.000000
NR0B1	-	AMH	-0.236063	1.000000	-0.297165
NR5A1	+	AMH	0.210569	0.000000	0.000000
WT1pKTS	+	AMH	1.394008	0.000000	0.000000
FOXL2	-	AMH	-0.005496	0.036883	-0.000255
UGR	-	AMH	-0.062391	0.305440	-0.023989
SOX9	+	AMH	0.350538	0.000000	0.000000
GATA4	+	AMH	0.331015	0.000000	0.000000
DMRT1	+	NR0B1	0.005332	0.068408	0.000459
FGF9	-	NR0B1	-0.161773	0.972176	-0.197980
RSPO1	-	NR0B1	-0.007925	0.050841	-0.000507
DHH	-	NR0B1	-0.140192	0.901622	-0.159117
CTNNB1	+	NR0B1	0.064791	0.031037	0.002531
PGD2	-	NR0B1	-0.168020	0.982243	-0.207754
WT1mKTS	+	NR0B1	1.056655	0.000000	0.000000
SRY	+	NR0B1	1.250946	0.000000	0.000000
DKK1	-	NR0B1	-0.073019	0.461928	-0.042460
WNT4	+	NR0B1	0.490618	0.000000	0.000000
CBX2	+	NR0B1	0.551227	0.000000	0.000000
AMH	-	NR0B1	-0.174530	0.990286	-0.217570
NR0B1	+	NR0B1	1.927347	0.000000	0.000000
NR5A1	+	NR0B1	0.046641	0.009564	0.000562
WT1pKTS	+	NR0B1	0.154640	0.000000	0.000000
FOXL2	+	NR0B1	0.057714	0.035211	0.002558
UGR	-	NR0B1	-0.069132	0.267014	-0.023237
SOX9	+	NR0B1	0.195393	0.000000	0.000000
GATA4	+	NR0B1	1.014558	0.000000	0.000000
DMRT1	-	NR5A1	-0.184892	0.952491	-0.221690
FGF9	+	NR5A1	0.108083	0.073213	0.009961
RSPO1	-	NR5A1	-0.119593	0.284153	-0.042779
DHH	+	NR5A1	0.072585	0.079056	0.007223
CTNNB1	+	NR5A1	0.043589	0.067555	0.003707
PGD2	+	NR5A1	0.182362	0.061662	0.014155
WT1mKTS	+	NR5A1	0.381694	0.001374	0.000660
SRY	+	NR5A1	0.069176	0.065962	0.005744
DKK1	-	NR5A1	-0.127771	0.451992	-0.072699
WNT4	-	NR5A1	-0.027944	0.081083	-0.002852
CBX2	+	NR5A1	0.042301	0.077334	0.004118
AMH	+	NR5A1	0.039558	0.076917	0.003830
NR0B1	+	NR5A1	0.085596	0.063307	0.006821
NR5A1	+	NR5A1	0.794386	1.000000	1.000000
WT1pKTS	+	NR5A1	0.283335	0.000687	0.000245
FOXL2	+	NR5A1	0.089103	0.087188	0.009780
UGR	+	NR5A1	0.097106	0.070672	0.008639
SOX9	+	NR5A1	0.047003	0.076332	0.004516
GATA4	+	NR5A1	0.268207	0.000866	0.000292
DMRT1	+	WT1pKTS	0.015601	0.079396	0.001559
FGF9	+	WT1pKTS	0.044477	0.075378	0.004220
RSPO1	+	WT1pKTS	0.012114	0.063237	0.000964
DHH	+	WT1pKTS	0.024421	0.080425	0.002472
CTNNB1	+	WT1pKTS	0.028569	0.081405	0.002928
PGD2	+	WT1pKTS	0.010043	0.073334	0.000927
WT1mKTS	+	WT1pKTS	0.487187	1.000000	0.613288
SRY	+	WT1pKTS	0.052940	0.039764	0.002650
DKK1	+	WT1pKTS	0.034586	0.067431	0.002936
WNT4	+	WT1pKTS	0.029762	0.077558	0.002906
CBX2	+	WT1pKTS	0.016060	0.076636	0.001549
AMH	-	WT1pKTS	-0.011904	0.080679	-0.001209
NR0B1	+	WT1pKTS	0.063421	0.032076	0.002561
NR5A1	+	WT1pKTS	0.032027	0.056762	0.002288
WT1pKTS	+	WT1pKTS	0.431936	1.000000	0.543736
FOXL2	+	WT1pKTS	0.064695	0.107848	0.008783
UGR	+	WT1pKTS	0.088844	0.048043	0.005373
SOX9	+	WT1pKTS	0.015358	0.077501	0.001498
GATA4	+	WT1pKTS	0.461196	1.000000	0.580570
DMRT1	+	FOXL2	0.155541	0.000000	0.000000
FGF9	+	FOXL2	0.098062	0.005277	0.000651
RSPO1	+	FOXL2	0.008252	0.043448	0.000451
DHH	-	FOXL2	-0.090670	0.411940	-0.047018
CTNNB1	+	FOXL2	0.099022	0.012762	0.001591
PGD2	+	FOXL2	0.182658	0.000002	0.000000
WT1mKTS	+	FOXL2	0.350125	0.000000	0.000000
SRY	-	FOXL2	-0.010917	0.113872	-0.001565
DKK1	+	FOXL2	0.036152	0.029711	0.001352
WNT4	+	FOXL2	0.113325	0.000228	0.000033
CBX2	+	FOXL2	0.157636	0.000001	0.000000
AMH	-	FOXL2	-0.002706	0.068753	-0.000234
NR0B1	+	FOXL2	0.012679	0.050123	0.000800
NR5A1	-	FOXL2	-0.050985	0.498542	-0.031997
WT1pKTS	+	FOXL2	0.434190	0.000000	0.000000
FOXL2	+	FOXL2	0.117413	0.017328	0.002561
UGR	+	FOXL2	0.545502	0.000000	0.000000
SOX9	-	FOXL2	-0.020320	0.108605	-0.002778
GATA4	+	FOXL2	0.020891	0.020585	0.000541
DMRT1	-	UGR	-0.068124	0.283460	-0.024309
FGF9	+	UGR	0.041019	0.043236	0.002233
RSPO1	+	UGR	0.021962	0.037423	0.001035
DHH	-	UGR	-0.018883	0.082760	-0.001967
CTNNB1	+	UGR	0.008071	0.035112	0.000357
PGD2	+	UGR	0.106166	0.007660	0.001024
WT1mKTS	+	UGR	0.859020	0.000000	0.000000
SRY	-	UGR	-0.340051	1.000000	-0.428068
DKK1	-	UGR	-0.592120	0.000000	-0.000000
WNT4	-	UGR	-0.042899	0.142603	-0.007701
CBX2	+	UGR	0.635839	0.000000	0.000000
AMH	+	UGR	0.050299	0.037907	0.002400
NR0B1	+	UGR	0.007933	0.056193	0.000561
NR5A1	-	UGR	-0.029758	0.231246	-0.008663
WT1pKTS	+	UGR	0.164179	0.000000	0.000000
FOXL2	+	UGR	0.276344	0.000144	0.000050
UGR	+	UGR	1.807830	0.000000	0.000000
SOX9	-	UGR	-0.087098	0.386762	-0.042405
GATA4	+	UGR	0.925172	0.000000	0.000000
DMRT1	+	SOX9	0.350865	0.913645	0.403539
FGF9	+	SOX9	0.163273	0.145230	0.029850
RSPO1	-	SOX9	-0.155029	0.154909	-0.030231
DHH	+	SOX9	0.067375	0.092008	0.007804
CTNNB1	-	SOX9	-0.019672	0.049281	-0.001220
PGD2	+	SOX9	0.174059	0.156456	0.034281
WT1mKTS	+	SOX9	0.042748	0.112218	0.006039
SRY	+	SOX9	0.114203	0.115474	0.016601
DKK1	+	SOX9	0.321225	0.745994	0.301657
WNT4	-	SOX9	-0.270983	0.632337	-0.215704
CBX2	-	SOX9	-0.120573	0.125061	-0.018982
AMH	+	SOX9	0.168598	0.152208	0.032304
NR0B1	+	SOX9	0.125386	0.121256	0.019139
NR5A1	+	SOX9	0.394036	0.962168	0.477260
WT1pKTS	+	SOX9	0.519791	0.946665	0.619432
FOXL2	-	SOX9	-0.028331	0.043707	-0.001559
UGR	-	SOX9	-0.068470	0.094682	-0.008161
SOX9	+	SOX9	0.337983	0.816470	0.347379
GATA4	-	SOX9	-0.509928	0.958471	-0.615257
DMRT1	+	GATA4	0.014829	0.074238	0.001386
FGF9	+	GATA4	0.047484	0.057171	0.003417
RSPO1	+	GATA4	0.025029	0.074741	0.002355
DHH	+	GATA4	0.059658	0.044042	0.003308
CTNNB1	+	GATA4	0.017661	0.065737	0.001461
PGD2	+	GATA4	0.002374	0.070464	0.000211
WT1mKTS	+	GATA4	0.500642	1.000000	0.630225
SRY	+	GATA4	0.030103	0.053048	0.002010
DKK1	+	GATA4	0.033765	0.052893	0.002248
WNT4	+	GATA4	0.037337	0.058082	0.002730
CBX2	+	GATA4	0.025356	0.070193	0.002241
AMH	-	GATA4	-0.024639	0.116703	-0.003620
NR0B1	+	GATA4	0.072149	0.006362	0.000578
NR5A1	+	GATA4	0.038718	0.029541	0.001440
WT1pKTS	+	GATA4	0.272549	0.000136	0.000047
FOXL2	+	GATA4	0.076656	0.093373	0.009010
UGR	+	GATA4	0.082130	0.010447	0.001080
SOX9	+	GATA4	0.015505	0.073097	0.001427
GATA4	+	GATA4	0.631158	1.000000	0.794524
