Parent	Type	Child	Weight	Probability	Score
PGD2	+	RSPO1	0.074670	0.080110	0.007584
WT1mKTS	+	RSPO1	0.390102	0.177857	0.087968
SRY	-	RSPO1	-0.109803	0.171770	-0.023913
DKK1	+	RSPO1	0.027197	0.050877	0.001754
WNT4	-	RSPO1	-0.008355	0.095314	-0.001010
CBX2	-	RSPO1	-0.347665	1.000000	-0.440794
AMH	+	RSPO1	0.125114	0.104566	0.016587
NR0B1	+	RSPO1	0.098857	0.068239	0.008553
NR5A1	-	RSPO1	-0.073809	0.127895	-0.011968
WT1pKTS	+	RSPO1	0.055861	0.082283	0.005828
FOXL2	+	RSPO1	0.114313	0.075805	0.010987
UGR	-	RSPO1	-0.128044	0.240747	-0.039084
SOX9	-	RSPO1	-0.018469	0.044906	-0.001052
GATA4	+	RSPO1	0.381857	0.136376	0.066026
DMRT1	+	DHH	0.229471	0.000000	0.000000
FGF9	+	DHH	0.106296	0.005561	0.000749
RSPO1	+	DHH	0.734852	0.000000	0.000000
DHH	+	DHH	0.074686	0.015364	0.001455
CTNNB1	+	DHH	0.122334	0.000000	0.000000
PGD2	+	DHH	0.055429	0.022707	0.001596
WT1mKTS	-	DHH	-0.018991	0.602317	-0.014503
SRY	+	DHH	0.008785	0.034101	0.000380
DKK1	-	DHH	-0.051015	0.153781	-0.009947
WNT4	+	DHH	0.062141	0.000045	0.000004
CBX2	+	DHH	0.107323	0.000016	0.000002
AMH	+	DHH	0.168636	0.000074	0.000016
NR0B1	-	DHH	-0.076350	0.937024	-0.090705
NR5A1	+	DHH	0.032541	0.017591	0.000726
WT1pKTS	+	DHH	0.047424	0.003939	0.000237
FOXL2	+	DHH	0.638646	0.000000	0.000000
UGR	+	DHH	0.727583	0.000000	0.000000
SOX9	+	DHH	0.180970	0.000015	0.000003
GATA4	+	DHH	1.172716	0.000000	0.000000
DMRT1	+	CTNNB1	0.058951	0.072102	0.005389
FGF9	+	CTNNB1	0.086513	0.082682	0.009069
RSPO1	+	CTNNB1	0.566619	0.999313	0.717906
DHH	-	CTNNB1	-0.117099	0.144740	-0.021489
CTNNB1	+	CTNNB1	0.400395	0.044258	0.022468
PGD2	+	CTNNB1	0.054001	0.065370	0.004476
WT1mKTS	+	CTNNB1	0.238714	0.003595	0.001088
SRY	-	CTNNB1	-0.115591	0.186369	-0.027313
DKK1	+	CTNNB1	0.128949	0.096012	0.015697
WNT4	+	CTNNB1	0.160930	0.024121	0.004922
CBX2	-	CTNNB1	-0.354876	1.000000	-0.449937
AMH	+	CTNNB1	0.133771	0.098419	0.016692
NR0B1	+	CTNNB1	0.191349	0.015792	0.003831
NR5A1	-	CTNNB1	-0.074588	0.135672	-0.012830
WT1pKTS	+	CTNNB1	0.046057	0.077272	0.004512
FOXL2	+	CTNNB1	0.199852	0.028166	0.007137
UGR	-	CTNNB1	-0.153242	0.395922	-0.076924
SOX9	+	CTNNB1	0.049278	0.064463	0.004028
GATA4	+	CTNNB1	0.405043	0.001959	0.001006
DMRT1	+	PGD2	0.019286	0.036477	0.000892
FGF9	+	PGD2	0.028657	0.039739	0.001444
RSPO1	+	PGD2	0.017075	0.061003	0.001321
DHH	+	PGD2	0.047053	0.043552	0.002598
CTNNB1	+	PGD2	0.201654	0.000000	0.000000
PGD2	+	PGD2	0.077229	0.044401	0.004348
WT1mKTS	+	PGD2	0.187973	0.000000	0.000000
SRY	-	PGD2	-0.011348	0.045758	-0.000658
DKK1	+	PGD2	0.038878	0.043000	0.002120
WNT4	-	PGD2	-0.036231	0.222571	-0.010224
CBX2	+	PGD2	0.098027	0.007242	0.000900
AMH	+	PGD2	0.016124	0.036412	0.000744
NR0B1	+	PGD2	0.345259	0.000000	0.000000
NR5A1	+	PGD2	0.013048	0.058368	0.000966
WT1pKTS	-	PGD2	-0.014835	0.091812	-0.001727
FOXL2	-	PGD2	-0.014857	0.085760	-0.001615
UGR	+	PGD2	0.237850	0.000000	0.000000
SOX9	+	PGD2	0.142586	0.016846	0.003045
GATA4	+	PGD2	0.528505	0.000000	0.000000
DMRT1	+	WT1mKTS	0.029004	0.077434	0.002847
FGF9	+	WT1mKTS	0.058579	0.094278	0.007002
RSPO1	+	WT1mKTS	0.046200	0.040323	0.002362
DHH	+	WT1mKTS	0.064297	0.097616	0.007958
CTNNB1	+	WT1mKTS	0.041499	0.047575	0.002503
PGD2	+	WT1mKTS	0.027338	0.072521	0.002514
WT1mKTS	+	WT1mKTS	0.624585	1.000000	0.791894
SRY	-	WT1mKTS	-0.014005	0.070771	-0.001257
DKK1	+	WT1mKTS	0.048876	0.087844	0.005443
WNT4	+	WT1mKTS	0.081497	0.005674	0.000586
CBX2	+	WT1mKTS	0.050380	0.059733	0.003815
AMH	+	WT1mKTS	0.026652	0.072897	0.002463
NR0B1	+	WT1mKTS	0.128185	0.000324	0.000053
NR5A1	+	WT1mKTS	0.022472	0.075009	0.002137
WT1pKTS	+	WT1mKTS	0.003248	0.072500	0.000299
FOXL2	+	WT1mKTS	0.028314	0.070080	0.002516
UGR	+	WT1mKTS	0.116147	0.050844	0.007487
SOX9	+	WT1mKTS	0.013045	0.052647	0.000871
GATA4	+	WT1mKTS	0.547778	1.000000	0.694511
DMRT1	+	SRY	0.067872	0.057702	0.004965
FGF9	+	SRY	0.020177	0.038631	0.000988
RSPO1	-	SRY	-0.014295	0.095485	-0.001731
DHH	+	SRY	0.013102	0.036886	0.000613
CTNNB1	-	SRY	-0.186224	0.775239	-0.183040
PGD2	+	SRY	0.105095	0.064866	0.008643
WT1mKTS	+	SRY	0.839821	0.000000	0.000000
SRY	+	SRY	0.552007	0.000006	0.000004
DKK1	+	SRY	0.058670	0.054789	0.004076
WNT4	+	SRY	0.887143	0.000000	0.000000
CBX2	+	SRY	0.140416	0.041546	0.007396
AMH	+	SRY	0.085252	0.061256	0.006621
NR0B1	+	SRY	0.308676	0.000013	0.000005
NR5A1	+	SRY	0.438358	0.000000	0.000000
WT1pKTS	+	SRY	0.044189	0.064278	0.003601
FOXL2	-	SRY	-0.294120	0.999748	-0.372813
UGR	-	SRY	-0.027577	0.064708	-0.002262
SOX9	+	SRY	0.020204	0.039073	0.001001
GATA4	+	SRY	0.613374	0.000000	0.000000
DMRT1	+	DKK1	0.169495	0.061964	0.013316
FGF9	+	DKK1	0.166417	0.068472	0.014447
RSPO1	+	DKK1	0.194059	0.002603	0.000640
DHH	+	DKK1	0.049753	0.052248	0.003296
CTNNB1	+	DKK1	0.189380	0.003046	0.000731
PGD2	+	DKK1	0.136689	0.071682	0.012423
WT1mKTS	-	DKK1	-0.238951	0.915911	-0.277483
SRY	+	DKK1	0.134486	0.052787	0.009001
DKK1	+	DKK1	0.094747	0.068800	0.008265
WNT4	+	DKK1	0.066939	0.050432	0.004280
CBX2	+	DKK1	0.109108	0.051131	0.007073
AMH	+	DKK1	0.060787	0.057655	0.004444
NR0B1	-	DKK1	-0.016495	0.098771	-0.002066
NR5A1	+	DKK1	0.220429	0.001689	0.000472
WT1pKTS	+	DKK1	0.057559	0.062603	0.004569
FOXL2	-	DKK1	-0.086204	0.169609	-0.018537
UGR	+	DKK1	0.071788	0.067196	0.006116
SOX9	+	DKK1	0.116679	0.070329	0.010404
GATA4	+	DKK1	0.198276	0.003023	0.000760
DMRT1	-	WNT4	-0.004749	0.037598	-0.000226
FGF9	-	WNT4	-0.027318	0.057121	-0.001978
RSPO1	+	WNT4	0.111696	0.017743	0.002513
DHH	-	WNT4	-0.029466	0.059547	-0.002225
CTNNB1	+	WNT4	0.005529	0.084562	0.000593
PGD2	-	WNT4	-0.038730	0.069347	-0.003405
WT1mKTS	+	WNT4	0.398721	0.000000	0.000000
SRY	+	WNT4	0.175167	0.029101	0.006463
DKK1	-	WNT4	-0.070474	0.119898	-0.010713
WNT4	+	WNT4	0.721895	0.999999	0.915269
CBX2	-	WNT4	-0.062949	0.144464	-0.011530
AMH	-	WNT4	-0.014739	0.043814	-0.000819
NR0B1	+	WNT4	0.618987	0.007878	0.006183
NR5A1	-	WNT4	-0.002182	0.072260	-0.000200
WT1pKTS	+	WNT4	0.021761	0.071557	0.001974
FOXL2	+	WNT4	0.082113	0.043084	0.004485
UGR	-	WNT4	-0.161217	0.951047	-0.194396
SOX9	+	WNT4	0.084176	0.079965	0.008534
GATA4	+	WNT4	0.146008	0.000751	0.000139
DMRT1	+	CBX2	0.033625	0.049844	0.002125
FGF9	+	CBX2	0.043482	0.054788	0.003020
RSPO1	-	CBX2	-0.306147	0.981176	-0.380848
DHH	+	CBX2	0.121011	0.093139	0.014290
CTNNB1	-	CBX2	-0.392165	0.999965	-0.497197
PGD2	+	CBX2	0.105874	0.086345	0.011591
WT1mKTS	+	CBX2	0.477176	0.364000	0.220219
SRY	+	CBX2	0.227228	0.144783	0.041711
DKK1	-	CBX2	-0.022433	0.045634	-0.001298
WNT4	+	CBX2	0.037707	0.085309	0.004078
CBX2	+	CBX2	0.527858	0.999845	0.669153
AMH	+	CBX2	0.115493	0.091453	0.013391
NR0B1	-	CBX2	-0.142891	0.237004	-0.042937
NR5A1	+	CBX2	0.233902	0.093309	0.027671
WT1pKTS	+	CBX2	0.004339	0.073963	0.000407
FOXL2	-	CBX2	-0.026181	0.079339	-0.002634
UGR	+	CBX2	0.319799	0.371681	0.150703
SOX9	+	CBX2	0.056812	0.064157	0.004621
GATA4	+	CBX2	0.480359	0.377854	0.230126
DMRT1	+	AMH	0.015646	0.040113	0.000796
FGF9	+	AMH	0.146786	0.120133	0.022358
RSPO1	+	AMH	0.078212	0.108293	0.010739
DHH	+	AMH	0.178340	0.147239	0.033293
CTNNB1	+	AMH	0.113213	0.126719	0.018189
PGD2	+	AMH	0.147972	0.119455	0.022411
WT1mKTS	-	AMH	-0.098859	0.132762	-0.016640
SRY	+	AMH	0.075786	0.092462	0.008884
DKK1	+	AMH	0.019040	0.043795	0.001057
WNT4	+	AMH	0.001606	0.090567	0.000184
CBX2	-	AMH	-0.027288	0.070622	-0.002443
AMH	+	AMH	0.156514	0.129149	0.025628
NR0B1	-	AMH	-0.202702	0.210652	-0.054138
NR5A1	+	AMH	0.078232	0.103391	0.010255
WT1pKTS	-	AMH	-0.038084	0.080902	-0.003906
FOXL2	+	AMH	0.039500	0.084686	0.004241
UGR	+	AMH	0.144186	0.149956	0.027413
SOX9	+	AMH	0.110611	0.100518	0.014097
GATA4	+	AMH	0.401700	0.976998	0.497589
DMRT1	+	NR0B1	0.022530	0.038087	0.001088
FGF9	-	NR0B1	-0.047954	0.122586	-0.007453
RSPO1	+	NR0B1	0.095677	0.000008	0.000001
DHH	+	NR0B1	0.015201	0.035939	0.000693
CTNNB1	+	NR0B1	0.087610	0.000044	0.000005
PGD2	-	NR0B1	-0.006332	0.041251	-0.000331
WT1mKTS	+	NR0B1	1.087887	0.000000	0.000000
SRY	+	NR0B1	0.232422	0.000000	0.000000
DKK1	-	NR0B1	-0.121571	0.829002	-0.127779
WNT4	+	NR0B1	1.454752	0.000000	0.000000
CBX2	-	NR0B1	-0.063489	0.427863	-0.034441
AMH	-	NR0B1	-0.059239	0.167567	-0.012586
NR0B1	+	NR0B1	1.308785	0.000000	0.000000
NR5A1	-	NR0B1	-0.016912	0.111998	-0.002402
WT1pKTS	-	NR0B1	-0.016827	0.118524	-0.002529
FOXL2	+	NR0B1	0.006071	0.059813	0.000460
UGR	-	NR0B1	-0.132790	0.999727	-0.168315
SOX9	+	NR0B1	0.046552	0.040368	0.002383
GATA4	+	NR0B1	0.141866	0.000000	0.000000
DMRT1	+	NR5A1	0.125209	0.110816	0.017592
FGF9	+	NR5A1	0.037569	0.052442	0.002498
RSPO1	-	NR5A1	-0.075141	0.103609	-0.009871
DHH	+	NR5A1	0.152654	0.123363	0.023876
CTNNB1	-	NR5A1	-0.103985	0.115717	-0.015256
PGD2	+	NR5A1	0.004799	0.038581	0.000235
WT1mKTS	-	NR5A1	-0.196435	0.219195	-0.054591
SRY	+	NR5A1	0.175403	0.175874	0.039112
DKK1	+	NR5A1	0.050989	0.064917	0.004197
WNT4	+	NR5A1	0.087059	0.111341	0.012290
CBX2	+	NR5A1	0.307246	0.776781	0.302593
AMH	+	NR5A1	0.133604	0.111998	0.018972
NR0B1	+	NR5A1	0.063043	0.102923	0.008227
NR5A1	+	NR5A1	0.505070	1.000000	0.640363
WT1pKTS	+	NR5A1	0.334990	0.931053	0.395440
FOXL2	-	NR5A1	-0.390503	0.998401	-0.494316
UGR	+	NR5A1	0.177599	0.187806	0.042289
SOX9	+	NR5A1	0.062556	0.070777	0.005613
GATA4	+	NR5A1	0.616484	0.999988	0.781612
DMRT1	+	WT1pKTS	0.073716	0.080021	0.007479
FGF9	+	WT1pKTS	0.023304	0.044090	0.001303
RSPO1	+	WT1pKTS	0.085021	0.104013	0.011212
DHH	+	WT1pKTS	0.192253	0.158469	0.038627
CTNNB1	-	WT1pKTS	-0.045900	0.089142	-0.005188
PGD2	+	WT1pKTS	0.146521	0.116381	0.021620
WT1mKTS	+	WT1pKTS	0.512352	0.999993	0.649592
SRY	+	WT1pKTS	0.084077	0.097294	0.010371
DKK1	+	WT1pKTS	0.119341	0.106727	0.016149
WNT4	+	WT1pKTS	0.046967	0.099073	0.005900
CBX2	+	WT1pKTS	0.059650	0.090912	0.006875
AMH	+	WT1pKTS	0.040964	0.054405	0.002826
NR0B1	+	WT1pKTS	0.067200	0.104830	0.008932
NR5A1	+	WT1pKTS	0.226182	0.285741	0.081942
WT1pKTS	+	WT1pKTS	0.788724	1.000000	1.000000
FOXL2	-	WT1pKTS	-0.467461	0.999988	-0.592673
UGR	+	WT1pKTS	0.087505	0.105701	0.011727
SOX9	+	WT1pKTS	0.011886	0.040187	0.000606
GATA4	+	WT1pKTS	0.029016	0.116572	0.004288
DMRT1	-	FOXL2	-0.053595	0.091097	-0.006190
FGF9	+	FOXL2	0.023807	0.040887	0.001234
RSPO1	+	FOXL2	0.162159	0.000096	0.000020
DHH	+	FOXL2	0.397586	0.000000	0.000000
CTNNB1	+	FOXL2	0.309197	0.000000	0.000000
PGD2	-	FOXL2	-0.033522	0.059133	-0.002513
WT1mKTS	+	FOXL2	1.109398	0.000000	0.000000
SRY	-	FOXL2	-0.096167	0.266452	-0.032488
DKK1	-	FOXL2	-0.051355	0.088130	-0.005738
WNT4	+	FOXL2	0.057885	0.024925	0.001829
CBX2	-	FOXL2	-0.083806	0.235327	-0.025005
AMH	+	FOXL2	0.002086	0.036078	0.000095
NR0B1	-	FOXL2	-0.005692	0.098125	-0.000708
NR5A1	-	FOXL2	-0.227532	0.999811	-0.288427
WT1pKTS	-	FOXL2	-0.345717	1.000000	-0.438325
FOXL2	+	FOXL2	1.129995	0.000000	0.000000
UGR	+	FOXL2	0.160418	0.003297	0.000671
SOX9	-	FOXL2	-0.085826	0.142652	-0.015523
GATA4	+	FOXL2	0.464428	0.000000	0.000000
DMRT1	-	UGR	-0.031255	0.054109	-0.002144
FGF9	+	UGR	0.204695	0.025894	0.006720
RSPO1	-	UGR	-0.181675	0.955116	-0.220003
DHH	+	UGR	0.130652	0.049306	0.008168
CTNNB1	-	UGR	-0.015091	0.104156	-0.001993
PGD2	+	UGR	0.082574	0.054289	0.005684
WT1mKTS	+	UGR	0.407184	0.000000	0.000000
SRY	-	UGR	-0.052730	0.096644	-0.006461
DKK1	+	UGR	0.210961	0.016038	0.004290
WNT4	-	UGR	-0.324270	1.000000	-0.411132
CBX2	+	UGR	0.515625	0.000000	0.000000
AMH	+	UGR	0.148513	0.043059	0.008108
NR0B1	-	UGR	-0.223942	0.999721	-0.283850
NR5A1	+	UGR	0.091393	0.024944	0.002890
WT1pKTS	+	UGR	0.042712	0.051542	0.002791
FOXL2	-	UGR	-0.776881	0.000000	-0.000000
UGR	+	UGR	0.934270	0.000000	0.000000
SOX9	+	UGR	0.195554	0.025046	0.006210
GATA4	+	UGR	0.803985	0.000000	0.000000
DMRT1	+	SOX9	0.168814	0.071290	0.015258
FGF9	+	SOX9	0.104734	0.074477	0.009890
RSPO1	+	SOX9	0.089117	0.047854	0.005407
DHH	+	SOX9	0.026739	0.043391	0.001471
CTNNB1	+	SOX9	0.090330	0.047209	0.005407
PGD2	+	SOX9	0.153153	0.078833	0.015308
WT1mKTS	+	SOX9	0.150105	0.002230	0.000424
SRY	+	SOX9	0.104349	0.069202	0.009156
DKK1	+	SOX9	0.131357	0.075354	0.012550
WNT4	+	SOX9	0.021987	0.078250	0.002181
CBX2	+	SOX9	0.034385	0.069159	0.003015
AMH	+	SOX9	0.093963	0.072768	0.008669
NR0B1	-	SOX9	-0.020956	0.100112	-0.002660
NR5A1	+	SOX9	0.090323	0.058205	0.006666
WT1pKTS	-	SOX9	-0.070934	0.141920	-0.012764
FOXL2	-	SOX9	-0.044927	0.097842	-0.005573
UGR	+	SOX9	0.185816	0.016394	0.003862
SOX9	+	SOX9	0.102946	0.074431	0.009715
GATA4	+	SOX9	0.050542	0.050571	0.003241
DMRT1	+	GATA4	0.043051	0.082696	0.004514
FGF9	+	GATA4	0.040097	0.081553	0.004146
RSPO1	+	GATA4	0.080255	0.004682	0.000476
DHH	+	GATA4	0.078112	0.097111	0.009618
CTNNB1	+	GATA4	0.025993	0.064476	0.002125
PGD2	+	GATA4	0.030002	0.073673	0.002802
WT1mKTS	+	GATA4	0.440604	1.000000	0.558629
SRY	+	GATA4	0.010318	0.058427	0.000764
DKK1	+	GATA4	0.021638	0.067542	0.001853
WNT4	+	GATA4	0.116757	0.000166	0.000025
CBX2	+	GATA4	0.054365	0.048308	0.003330
AMH	+	GATA4	0.024824	0.068971	0.002171
NR0B1	+	GATA4	0.090373	0.001455	0.000167
NR5A1	+	GATA4	0.016403	0.074337	0.001546
WT1pKTS	-	GATA4	-0.003493	0.075661	-0.000335
FOXL2	+	GATA4	0.019604	0.073456	0.001826
UGR	+	GATA4	0.127356	0.022729	0.003670
SOX9	+	GATA4	0.029507	0.074810	0.002799
GATA4	+	GATA4	0.735454	1.000000	0.932461
