SourceGENES,TargetGENES,Interaction,Edges
SOX9,PGD2,6.17370925306024e-36,activation
WNT4,PGD2,5.56438742712908e-36,repression
SRY,CBX2,5.56146181432219e-36,repression
DKK1,WNT4,5.07734947670149e-36,repression
UGR,SRY,4.93598515785355e-36,repression
FGF9,PGD2,4.72720137660457e-36,activation
CBX2,CBX2,4.2520302934095e-36,activation
DKK1,AMH,4.02727651677144e-36,activation
UGR,NR0B1,4.02410599055769e-36,repression
SRY,SRY,3.77349084062363e-36,activation
DKK1,NR0B1,3.73118137287315e-36,repression
GATA4,DKK1,3.71909772711064e-36,repression
DHH,PGD2,3.47720824432043e-36,activation
GATA4,GATA4,3.00495808353072e-36,activation
SRY,DKK1,2.98576010423123e-36,activation
DKK1,GATA4,2.97662563963337e-36,repression
DKK1,FGF9,2.84055461321194e-36,repression
SOX9,DHH,2.61127846478249e-36,activation
CBX2,NR0B1,2.53227120912425e-36,repression
CBX2,PGD2,2.44786552917466e-36,repression
GATA4,NR0B1,2.42208835571514e-36,repression
SOX9,DMRT1,2.2465170980864e-36,activation
SOX9,AMH,2.19975590984897e-36,repression
WNT4,WNT4,2.15150690351807e-36,activation
FGF9,WNT4,2.12721460871108e-36,repression
SOX9,UGR,2.0331312676524e-36,activation
DHH,WT1pKTS,1.91924303871143e-36,repression
SOX9,SOX9,1.89624489817879e-36,activation
SOX9,NR0B1,1.70400137848728e-36,repression
SOX9,WNT4,1.65394947060561e-36,repression
DHH,WNT4,1.61141574788027e-36,repression
SRY,DMRT1,1.60625744174918e-36,activation
DHH,DMRT1,1.53791758514654e-36,activation
WNT4,DMRT1,1.49038620804294e-36,repression
DKK1,SOX9,1.33827135437138e-36,activation
DKK1,DHH,1.2366642222127e-36,activation
SOX9,FGF9,1.15442511241449e-36,activation
SOX9,CBX2,1.12521191729454e-36,repression
SRY,RSPO1,1.05112012138577e-36,repression
SRY,NR0B1,1.04810745843892e-36,repression
DHH,AMH,9.88026341155446e-37,activation
FGF9,DMRT1,9.46509080120558e-37,activation
DKK1,DKK1,9.38930078076009e-37,activation
DKK1,WT1pKTS,8.40828261304802e-37,repression
FGF9,WT1pKTS,7.56562557938341e-37,repression
GATA4,CTNNB1,7.12477255138895e-37,repression
FGF9,NR0B1,7.00533678719858e-37,repression
DHH,GATA4,6.89291317295073e-37,repression
DKK1,CTNNB1,6.32529871733913e-37,repression
DKK1,CBX2,5.78357758660638e-37,repression
DHH,NR0B1,5.60310432898416e-37,repression
DKK1,WT1mKTS,4.80128788324186e-37,repression
FGF9,CBX2,4.71663864356388e-37,activation
SOX9,GATA4,3.98957515073171e-37,repression
SOX9,DKK1,3.56614961192051e-37,activation
FGF9,GATA4,2.32552988313986e-37,repression
SOX9,WT1mKTS,1.65532597988588e-37,repression
UGR,DKK1,1.38958553474902e-37,activation
DHH,WT1mKTS,2.216994479805e-38,repression
DMRT1,FGF9,0,no regulation
DMRT1,RSPO1,0,no regulation
DMRT1,DHH,0,no regulation
DMRT1,CTNNB1,0,no regulation
DMRT1,SRY,0,no regulation
DMRT1,DKK1,0,no regulation
DMRT1,CBX2,0,no regulation
DMRT1,NR5A1,0,no regulation
DMRT1,FOXL2,0,no regulation
DMRT1,UGR,0,no regulation
DMRT1,SOX9,0,no regulation
FGF9,FGF9,0,no regulation
FGF9,RSPO1,0,no regulation
FGF9,DHH,0,no regulation
FGF9,CTNNB1,0,no regulation
FGF9,WT1mKTS,0,no regulation
FGF9,SRY,0,no regulation
FGF9,DKK1,0,no regulation
FGF9,AMH,0,no regulation
FGF9,NR5A1,0,no regulation
FGF9,FOXL2,0,no regulation
FGF9,UGR,0,no regulation
FGF9,SOX9,0,no regulation
RSPO1,FGF9,0,no regulation
RSPO1,RSPO1,0,no regulation
RSPO1,DHH,0,no regulation
RSPO1,AMH,0,no regulation
RSPO1,NR5A1,0,no regulation
RSPO1,WT1pKTS,0,no regulation
RSPO1,FOXL2,0,no regulation
DHH,FGF9,0,no regulation
DHH,RSPO1,0,no regulation
DHH,DHH,0,no regulation
DHH,CTNNB1,0,no regulation
DHH,SRY,0,no regulation
DHH,DKK1,0,no regulation
DHH,CBX2,0,no regulation
DHH,NR5A1,0,no regulation
DHH,FOXL2,0,no regulation
DHH,UGR,0,no regulation
DHH,SOX9,0,no regulation
CTNNB1,DMRT1,0,no regulation
CTNNB1,FGF9,0,no regulation
CTNNB1,DHH,0,no regulation
CTNNB1,DKK1,0,no regulation
CTNNB1,AMH,0,no regulation
CTNNB1,NR5A1,0,no regulation
CTNNB1,WT1pKTS,0,no regulation
CTNNB1,FOXL2,0,no regulation
CTNNB1,SOX9,0,no regulation
PGD2,RSPO1,0,no regulation
PGD2,CTNNB1,0,no regulation
PGD2,SRY,0,no regulation
PGD2,DKK1,0,no regulation
PGD2,CBX2,0,no regulation
PGD2,NR5A1,0,no regulation
PGD2,FOXL2,0,no regulation
PGD2,UGR,0,no regulation
PGD2,SOX9,0,no regulation
WT1mKTS,RSPO1,0,no regulation
WT1mKTS,SRY,0,no regulation
WT1mKTS,CBX2,0,no regulation
WT1mKTS,NR5A1,0,no regulation
WT1mKTS,UGR,0,no regulation
SRY,CTNNB1,0,no regulation
SRY,WT1mKTS,0,no regulation
SRY,WNT4,0,no regulation
SRY,NR5A1,0,no regulation
SRY,WT1pKTS,0,no regulation
SRY,FOXL2,0,no regulation
SRY,GATA4,0,no regulation
DKK1,RSPO1,0,no regulation
DKK1,SRY,0,no regulation
DKK1,NR5A1,0,no regulation
DKK1,FOXL2,0,no regulation
DKK1,UGR,0,no regulation
WNT4,FGF9,0,no regulation
WNT4,RSPO1,0,no regulation
WNT4,CTNNB1,0,no regulation
WNT4,WT1mKTS,0,no regulation
WNT4,SRY,0,no regulation
WNT4,DKK1,0,no regulation
WNT4,CBX2,0,no regulation
WNT4,NR0B1,0,no regulation
WNT4,NR5A1,0,no regulation
WNT4,FOXL2,0,no regulation
WNT4,UGR,0,no regulation
WNT4,SOX9,0,no regulation
WNT4,GATA4,0,no regulation
CBX2,DMRT1,0,no regulation
CBX2,FGF9,0,no regulation
CBX2,RSPO1,0,no regulation
CBX2,DHH,0,no regulation
CBX2,CTNNB1,0,no regulation
CBX2,WT1mKTS,0,no regulation
CBX2,DKK1,0,no regulation
CBX2,WNT4,0,no regulation
CBX2,AMH,0,no regulation
CBX2,NR5A1,0,no regulation
CBX2,WT1pKTS,0,no regulation
CBX2,FOXL2,0,no regulation
CBX2,SOX9,0,no regulation
CBX2,GATA4,0,no regulation
AMH,RSPO1,0,no regulation
AMH,SRY,0,no regulation
AMH,CBX2,0,no regulation
AMH,NR5A1,0,no regulation
AMH,UGR,0,no regulation
AMH,SOX9,0,no regulation
NR0B1,RSPO1,0,no regulation
NR0B1,CTNNB1,0,no regulation
NR0B1,WT1mKTS,0,no regulation
NR0B1,SRY,0,no regulation
NR0B1,CBX2,0,no regulation
NR0B1,NR5A1,0,no regulation
NR0B1,FOXL2,0,no regulation
NR5A1,DMRT1,0,no regulation
NR5A1,FGF9,0,no regulation
NR5A1,DHH,0,no regulation
NR5A1,PGD2,0,no regulation
NR5A1,WT1mKTS,0,no regulation
NR5A1,DKK1,0,no regulation
NR5A1,WNT4,0,no regulation
NR5A1,AMH,0,no regulation
NR5A1,NR0B1,0,no regulation
NR5A1,WT1pKTS,0,no regulation
NR5A1,FOXL2,0,no regulation
NR5A1,GATA4,0,no regulation
WT1pKTS,DMRT1,0,no regulation
WT1pKTS,FGF9,0,no regulation
WT1pKTS,DHH,0,no regulation
WT1pKTS,PGD2,0,no regulation
WT1pKTS,WT1mKTS,0,no regulation
WT1pKTS,DKK1,0,no regulation
WT1pKTS,WNT4,0,no regulation
WT1pKTS,CBX2,0,no regulation
WT1pKTS,AMH,0,no regulation
WT1pKTS,NR0B1,0,no regulation
WT1pKTS,UGR,0,no regulation
WT1pKTS,SOX9,0,no regulation
WT1pKTS,GATA4,0,no regulation
FOXL2,DHH,0,no regulation
FOXL2,PGD2,0,no regulation
FOXL2,SRY,0,no regulation
FOXL2,WNT4,0,no regulation
FOXL2,AMH,0,no regulation
FOXL2,NR0B1,0,no regulation
FOXL2,WT1pKTS,0,no regulation
FOXL2,UGR,0,no regulation
UGR,DMRT1,0,no regulation
UGR,RSPO1,0,no regulation
UGR,CTNNB1,0,no regulation
UGR,WT1mKTS,0,no regulation
UGR,WNT4,0,no regulation
UGR,CBX2,0,no regulation
UGR,NR5A1,0,no regulation
UGR,WT1pKTS,0,no regulation
UGR,FOXL2,0,no regulation
UGR,GATA4,0,no regulation
SOX9,RSPO1,0,no regulation
SOX9,CTNNB1,0,no regulation
SOX9,SRY,0,no regulation
SOX9,NR5A1,0,no regulation
SOX9,WT1pKTS,0,no regulation
SOX9,FOXL2,0,no regulation
GATA4,RSPO1,0,no regulation
GATA4,WT1mKTS,0,no regulation
GATA4,SRY,0,no regulation
GATA4,CBX2,0,no regulation
GATA4,NR5A1,0,no regulation
GATA4,FOXL2,0,no regulation
GATA4,UGR,0,no regulation
GATA4,SOX9,0,no regulation
