Parent	Type	Child	Weight	Probability	Score
DHH	-	RSPO1	-0.200575	0.991588	-0.207125
CTNNB1	+	RSPO1	0.693488	0.000000	0.000000
PGD2	-	RSPO1	-0.019858	0.091907	-0.001901
WT1mKTS	+	RSPO1	0.824721	0.000000	0.000000
SRY	+	RSPO1	0.075520	0.006940	0.000546
DKK1	+	RSPO1	0.009510	0.070980	0.000703
WNT4	+	RSPO1	0.613920	0.000000	0.000000
CBX2	+	RSPO1	0.169574	0.000181	0.000032
AMH	+	RSPO1	0.127936	0.006287	0.000838
NR0B1	+	RSPO1	0.014771	0.052602	0.000809
NR5A1	-	RSPO1	-0.335854	1.000000	-0.349764
WT1pKTS	+	RSPO1	0.180204	0.000000	0.000000
FOXL2	+	RSPO1	0.026684	0.032504	0.000903
UGR	-	RSPO1	-0.059707	0.145254	-0.009032
SOX9	-	RSPO1	-0.112503	0.590779	-0.069217
GATA4	+	RSPO1	0.812427	0.000000	0.000000
DMRT1	-	DHH	-0.026610	0.087272	-0.002419
FGF9	+	DHH	0.486142	0.990606	0.501520
RSPO1	-	DHH	-0.108471	0.140676	-0.015891
DHH	+	DHH	0.271791	0.141099	0.039938
CTNNB1	-	DHH	-0.039642	0.064172	-0.002649
PGD2	+	DHH	0.433444	0.881873	0.398074
WT1mKTS	-	DHH	-0.019079	0.116681	-0.002318
SRY	+	DHH	0.161529	0.071128	0.011965
DKK1	+	DHH	0.118429	0.081183	0.010013
WNT4	+	DHH	0.001856	0.059804	0.000116
CBX2	+	DHH	0.075782	0.088929	0.007018
AMH	+	DHH	0.367954	0.464793	0.178105
NR0B1	-	DHH	-0.168782	0.355032	-0.062405
NR5A1	+	DHH	0.160875	0.057829	0.009689
WT1pKTS	-	DHH	-0.138100	0.260209	-0.037423
FOXL2	-	DHH	-0.087125	0.090475	-0.008209
UGR	-	DHH	-0.034344	0.064380	-0.002303
SOX9	+	DHH	0.141463	0.083466	0.012296
GATA4	+	DHH	0.146413	0.068919	0.010509
DMRT1	+	CTNNB1	0.057438	0.013428	0.000803
FGF9	+	CTNNB1	0.053382	0.026270	0.001460
RSPO1	+	CTNNB1	1.076702	0.000000	0.000000
DHH	-	CTNNB1	-0.067817	0.246439	-0.017405
CTNNB1	+	CTNNB1	1.082139	0.000000	0.000000
PGD2	-	CTNNB1	-0.001099	0.062281	-0.000071
WT1mKTS	-	CTNNB1	-0.011448	0.218019	-0.002599
SRY	+	CTNNB1	1.084256	0.000000	0.000000
DKK1	-	CTNNB1	-0.138418	0.942221	-0.135822
WNT4	+	CTNNB1	0.186097	0.000000	0.000000
CBX2	+	CTNNB1	0.117808	0.000151	0.000018
AMH	+	CTNNB1	0.000535	0.058336	0.000032
NR0B1	+	CTNNB1	0.035142	0.029130	0.001066
NR5A1	+	CTNNB1	0.261436	0.000000	0.000000
WT1pKTS	+	CTNNB1	0.769447	0.000000	0.000000
FOXL2	+	CTNNB1	0.013734	0.030539	0.000437
UGR	+	CTNNB1	0.021661	0.042132	0.000950
SOX9	-	CTNNB1	-0.014782	0.092962	-0.001431
GATA4	-	CTNNB1	-0.127625	0.982921	-0.130641
DMRT1	+	PGD2	0.137233	0.151042	0.021586
FGF9	+	PGD2	0.401249	0.996969	0.416600
RSPO1	-	PGD2	-0.028073	0.058417	-0.001708
DHH	+	PGD2	0.397530	0.996739	0.412644
CTNNB1	-	PGD2	-0.055975	0.077436	-0.004514
PGD2	+	PGD2	0.237492	0.342802	0.084784
WT1mKTS	-	PGD2	-0.053895	0.116347	-0.006530
SRY	+	PGD2	0.138880	0.143637	0.020774
DKK1	-	PGD2	-0.007442	0.083035	-0.000644
WNT4	-	PGD2	-0.046487	0.083756	-0.004055
CBX2	+	PGD2	0.005583	0.057475	0.000334
AMH	+	PGD2	0.397468	0.997314	0.412818
NR0B1	-	PGD2	-0.224884	0.462302	-0.108270
NR5A1	+	PGD2	0.179358	0.212233	0.039642
WT1pKTS	+	PGD2	0.423145	0.836875	0.368786
FOXL2	-	PGD2	-0.060614	0.068401	-0.004318
UGR	-	PGD2	-0.049173	0.079064	-0.004049
SOX9	+	PGD2	0.111378	0.121068	0.014043
GATA4	-	PGD2	-0.306256	0.437887	-0.139660
DMRT1	+	WT1mKTS	0.037243	0.057363	0.002225
FGF9	+	WT1mKTS	0.008725	0.074092	0.000673
RSPO1	+	WT1mKTS	0.035726	0.080937	0.003011
DHH	+	WT1mKTS	0.018413	0.078427	0.001504
CTNNB1	+	WT1mKTS	0.020873	0.072816	0.001583
PGD2	+	WT1mKTS	0.024082	0.079352	0.001990
WT1mKTS	+	WT1mKTS	0.533334	1.000000	0.555423
SRY	+	WT1mKTS	0.031829	0.059762	0.001981
DKK1	+	WT1mKTS	0.010424	0.080156	0.000870
WNT4	+	WT1mKTS	0.009111	0.068544	0.000650
CBX2	+	WT1mKTS	0.018050	0.076520	0.001438
AMH	+	WT1mKTS	0.029113	0.078152	0.002369
NR0B1	+	WT1mKTS	0.072024	0.013721	0.001029
NR5A1	+	WT1mKTS	0.042265	0.034832	0.001533
WT1pKTS	+	WT1mKTS	0.362288	1.000000	0.377292
FOXL2	+	WT1mKTS	0.010090	0.044919	0.000472
UGR	+	WT1mKTS	0.090073	0.032723	0.003070
SOX9	+	WT1mKTS	0.026253	0.075448	0.002063
GATA4	+	WT1mKTS	0.473033	1.000000	0.492624
DMRT1	+	SRY	0.129240	0.000000	0.000000
FGF9	+	SRY	0.261232	0.000000	0.000000
RSPO1	+	SRY	0.056790	0.019249	0.001138
DHH	+	SRY	0.135795	0.000003	0.000000
CTNNB1	+	SRY	0.065879	0.018944	0.001300
PGD2	-	SRY	-0.008338	0.090507	-0.000786
WT1mKTS	+	SRY	0.171292	0.000000	0.000000
SRY	+	SRY	1.708980	0.000000	0.000000
DKK1	+	SRY	0.763306	0.000000	0.000000
WNT4	+	SRY	0.781229	0.000000	0.000000
CBX2	-	SRY	-0.149758	0.999651	-0.155906
AMH	+	SRY	0.064538	0.007355	0.000494
NR0B1	+	SRY	0.730859	0.000000	0.000000
NR5A1	+	SRY	0.066924	0.000076	0.000005
WT1pKTS	+	SRY	1.552406	0.000000	0.000000
FOXL2	-	SRY	-0.006010	0.038990	-0.000244
UGR	-	SRY	-0.237515	1.000000	-0.247352
SOX9	+	SRY	0.125744	0.000001	0.000000
GATA4	+	SRY	0.006030	0.056226	0.000353
DMRT1	+	DKK1	0.897247	0.000000	0.000000
FGF9	+	DKK1	0.126029	0.002951	0.000387
RSPO1	+	DKK1	0.126945	0.007308	0.000966
DHH	-	DKK1	-0.031110	0.111006	-0.003596
CTNNB1	-	DKK1	-0.054985	0.122377	-0.007008
PGD2	+	DKK1	0.170372	0.000151	0.000027
WT1mKTS	+	DKK1	0.177624	0.000000	0.000000
SRY	+	DKK1	0.450468	0.000000	0.000000
DKK1	+	DKK1	1.039688	0.000000	0.000000
WNT4	-	DKK1	-0.161970	0.992924	-0.167484
CBX2	-	DKK1	-0.106553	0.676393	-0.075057
AMH	-	DKK1	-0.055161	0.176328	-0.010129
NR0B1	+	DKK1	0.022467	0.049854	0.001166
NR5A1	-	DKK1	-0.315220	1.000000	-0.328275
WT1pKTS	+	DKK1	0.651766	0.000000	0.000000
FOXL2	+	DKK1	0.025882	0.037010	0.000998
UGR	-	DKK1	-0.092869	0.482660	-0.046680
SOX9	+	DKK1	0.177617	0.000016	0.000003
GATA4	+	DKK1	0.963176	0.000000	0.000000
DMRT1	-	WNT4	-0.273986	0.489296	-0.139612
FGF9	-	WNT4	-0.116610	0.117653	-0.014288
RSPO1	+	WNT4	0.214987	0.221369	0.049563
DHH	+	WNT4	0.016253	0.069483	0.001176
CTNNB1	+	WNT4	0.137540	0.118640	0.016994
PGD2	-	WNT4	-0.102027	0.108662	-0.011546
WT1mKTS	-	WNT4	-0.129785	0.157821	-0.021331
SRY	+	WNT4	0.427460	0.991847	0.441535
DKK1	-	WNT4	-0.196320	0.203106	-0.041525
WNT4	+	WNT4	0.798310	1.000000	0.831373
CBX2	+	WNT4	0.115313	0.111367	0.013374
AMH	-	WNT4	-0.009051	0.068126	-0.000642
NR0B1	+	WNT4	0.225147	0.286166	0.067098
NR5A1	-	WNT4	-0.157995	0.146789	-0.024152
WT1pKTS	+	WNT4	0.362341	0.823708	0.310825
FOXL2	+	WNT4	0.071452	0.069675	0.005185
UGR	-	WNT4	-0.084376	0.091338	-0.008026
SOX9	-	WNT4	-0.112597	0.116107	-0.013615
GATA4	+	WNT4	0.312784	0.601354	0.195884
DMRT1	-	CBX2	-0.231803	0.999993	-0.241402
FGF9	+	CBX2	0.028542	0.047628	0.001416
RSPO1	+	CBX2	0.020325	0.038596	0.000817
DHH	-	CBX2	-0.001858	0.067344	-0.000130
CTNNB1	+	CBX2	0.176211	0.000303	0.000056
PGD2	+	CBX2	0.072810	0.025351	0.001922
WT1mKTS	+	CBX2	1.974771	0.000000	0.000000
SRY	-	CBX2	-0.302319	1.000000	-0.314840
DKK1	-	CBX2	-0.188014	0.998870	-0.195580
WNT4	+	CBX2	0.684868	0.000000	0.000000
CBX2	+	CBX2	1.323154	0.000000	0.000000
AMH	-	CBX2	-0.163942	0.942431	-0.160903
NR0B1	-	CBX2	-0.036774	0.175688	-0.006728
NR5A1	+	CBX2	0.940874	0.000000	0.000000
WT1pKTS	+	CBX2	0.007364	0.045703	0.000351
FOXL2	+	CBX2	0.168658	0.004727	0.000830
UGR	+	CBX2	1.374536	0.000000	0.000000
SOX9	-	CBX2	-0.104254	0.531377	-0.057692
GATA4	+	CBX2	1.893406	0.000000	0.000000
DMRT1	-	AMH	-0.047184	0.300200	-0.014751
FGF9	+	AMH	0.820663	0.000000	0.000000
RSPO1	-	AMH	-0.033796	0.093779	-0.003301
DHH	+	AMH	0.951816	0.000000	0.000000
CTNNB1	+	AMH	0.019271	0.033203	0.000666
PGD2	+	AMH	1.046781	0.000000	0.000000
WT1mKTS	+	AMH	0.064203	0.000019	0.000001
SRY	+	AMH	0.941523	0.000000	0.000000
DKK1	+	AMH	0.318101	0.000000	0.000000
WNT4	+	AMH	0.021877	0.041931	0.000955
CBX2	+	AMH	0.037868	0.033601	0.001325
AMH	+	AMH	0.758066	0.000000	0.000000
NR0B1	-	AMH	-0.260565	1.000000	-0.271357
NR5A1	+	AMH	0.148487	0.000000	0.000000
WT1pKTS	-	AMH	-0.033244	0.730907	-0.025304
FOXL2	-	AMH	-0.017152	0.044417	-0.000793
UGR	-	AMH	-0.048315	0.155414	-0.007820
SOX9	-	AMH	-0.009935	0.092723	-0.000959
GATA4	+	AMH	0.822585	0.000000	0.000000
DMRT1	-	NR0B1	-0.042284	0.087478	-0.003852
FGF9	-	NR0B1	-0.161065	0.143493	-0.024069
RSPO1	+	NR0B1	0.036705	0.062853	0.002403
DHH	-	NR0B1	-0.178117	0.161890	-0.030030
CTNNB1	+	NR0B1	0.058005	0.072981	0.004409
PGD2	-	NR0B1	-0.223384	0.235295	-0.054738
WT1mKTS	-	NR0B1	-0.183533	0.212090	-0.040538
SRY	+	NR0B1	0.454909	0.999435	0.473482
DKK1	-	NR0B1	-0.068228	0.096808	-0.006879
WNT4	+	NR0B1	0.219900	0.263348	0.060309
CBX2	+	NR0B1	0.752238	0.000000	0.000000
AMH	-	NR0B1	-0.199560	0.190762	-0.039645
NR0B1	+	NR0B1	0.790925	1.000000	0.823682
NR5A1	+	NR0B1	0.039418	0.096839	0.003975
WT1pKTS	+	NR0B1	0.552478	0.999966	0.575340
FOXL2	-	NR0B1	-0.030323	0.043012	-0.001358
UGR	-	NR0B1	-0.029980	0.063350	-0.001978
SOX9	+	NR0B1	0.138171	0.124515	0.017917
GATA4	+	NR0B1	0.229791	0.313637	0.075056
DMRT1	-	NR5A1	-0.156517	0.988329	-0.161097
FGF9	+	NR5A1	0.028039	0.065422	0.001910
RSPO1	-	NR5A1	-0.108714	0.467508	-0.052929
DHH	+	NR5A1	0.012696	0.067550	0.000893
CTNNB1	+	NR5A1	0.029215	0.051630	0.001571
PGD2	+	NR5A1	0.214706	0.000121	0.000027
WT1mKTS	+	NR5A1	0.381082	0.000000	0.000000
SRY	+	NR5A1	0.064332	0.029593	0.001983
DKK1	-	NR5A1	-0.155215	0.984013	-0.159059
WNT4	-	NR5A1	-0.037289	0.113177	-0.004395
CBX2	+	NR5A1	0.023837	0.064335	0.001597
AMH	+	NR5A1	0.092562	0.030199	0.002911
NR0B1	+	NR5A1	0.080157	0.022091	0.001844
NR5A1	+	NR5A1	1.017441	0.000000	0.000000
WT1pKTS	+	NR5A1	0.590505	0.000000	0.000000
FOXL2	+	NR5A1	0.019867	0.040850	0.000845
UGR	+	NR5A1	0.094668	0.021251	0.002095
SOX9	+	NR5A1	0.094336	0.024761	0.002433
GATA4	+	NR5A1	0.183977	0.000000	0.000000
DMRT1	+	WT1pKTS	0.071962	0.024848	0.001862
FGF9	+	WT1pKTS	0.006628	0.072741	0.000502
RSPO1	+	WT1pKTS	0.019469	0.075218	0.001525
DHH	+	WT1pKTS	0.012599	0.075888	0.000996
CTNNB1	+	WT1pKTS	0.020010	0.071798	0.001496
PGD2	+	WT1pKTS	0.027584	0.080794	0.002321
WT1mKTS	+	WT1pKTS	0.416991	1.000000	0.434261
SRY	+	WT1pKTS	0.020971	0.073908	0.001614
DKK1	-	WT1pKTS	-0.010037	0.095644	-0.001000
WNT4	+	WT1pKTS	0.036924	0.071200	0.002738
CBX2	+	WT1pKTS	0.018398	0.077522	0.001485
AMH	+	WT1pKTS	0.021161	0.079882	0.001760
NR0B1	+	WT1pKTS	0.054330	0.038049	0.002153
NR5A1	+	WT1pKTS	0.052005	0.027386	0.001483
WT1pKTS	+	WT1pKTS	0.521468	1.000000	0.543065
FOXL2	+	WT1pKTS	0.055780	0.100519	0.005839
UGR	+	WT1pKTS	0.068472	0.048565	0.003463
SOX9	+	WT1pKTS	0.011662	0.075439	0.000916
GATA4	+	WT1pKTS	0.434088	1.000000	0.452066
DMRT1	+	FOXL2	0.097287	0.117080	0.011862
FGF9	+	FOXL2	0.077499	0.103418	0.008347
RSPO1	+	FOXL2	0.088466	0.103763	0.009560
DHH	-	FOXL2	-0.000179	0.067422	-0.000013
CTNNB1	+	FOXL2	0.001834	0.039256	0.000075
PGD2	+	FOXL2	0.055403	0.091102	0.005256
WT1mKTS	+	FOXL2	0.755221	0.999967	0.786474
SRY	-	FOXL2	-0.084016	0.102959	-0.009008
DKK1	+	FOXL2	0.038298	0.090129	0.003595
WNT4	+	FOXL2	0.036102	0.076791	0.002887
CBX2	+	FOXL2	0.126764	0.131798	0.017399
AMH	-	FOXL2	-0.000476	0.066040	-0.000033
NR0B1	+	FOXL2	0.081653	0.105738	0.008991
NR5A1	+	FOXL2	0.034042	0.094264	0.003342
WT1pKTS	-	FOXL2	-0.201296	0.217403	-0.045575
FOXL2	+	FOXL2	0.193940	0.164030	0.033130
UGR	+	FOXL2	0.226046	0.424553	0.099943
SOX9	-	FOXL2	-0.006023	0.069919	-0.000439
GATA4	-	FOXL2	-0.498721	0.939737	-0.488077
DMRT1	-	UGR	-0.077839	0.117757	-0.009546
FGF9	+	UGR	0.096239	0.075816	0.007599
RSPO1	-	UGR	-0.008089	0.042412	-0.000357
DHH	-	UGR	-0.067704	0.096020	-0.006770
CTNNB1	+	UGR	0.098400	0.077081	0.007899
PGD2	+	UGR	0.132753	0.072552	0.010030
WT1mKTS	+	UGR	0.235254	0.001710	0.000419
SRY	-	UGR	-0.501759	1.000000	-0.522540
DKK1	-	UGR	-0.551656	0.000000	-0.000000
WNT4	-	UGR	-0.061455	0.100149	-0.006410
CBX2	+	UGR	0.394331	0.005486	0.002253
AMH	+	UGR	0.025793	0.066984	0.001799
NR0B1	+	UGR	0.024448	0.065802	0.001675
NR5A1	-	UGR	-0.038698	0.117274	-0.004726
WT1pKTS	+	UGR	0.140948	0.012230	0.001795
FOXL2	+	UGR	0.274366	0.110326	0.031523
UGR	+	UGR	0.960231	1.000000	1.000000
SOX9	-	UGR	-0.085051	0.124425	-0.011021
GATA4	+	UGR	0.329864	0.000151	0.000052
DMRT1	+	SOX9	0.278307	0.003515	0.001019
FGF9	+	SOX9	0.196968	0.036680	0.007524
RSPO1	-	SOX9	-0.088604	0.124941	-0.011529
DHH	-	SOX9	-0.015687	0.076485	-0.001249
CTNNB1	-	SOX9	-0.008621	0.042693	-0.000383
PGD2	+	SOX9	0.163156	0.049068	0.008337
WT1mKTS	+	SOX9	0.361444	0.000703	0.000265
SRY	+	SOX9	0.321037	0.000386	0.000129
DKK1	+	SOX9	0.271833	0.004350	0.001231
WNT4	-	SOX9	-0.323355	0.999951	-0.336731
CBX2	-	SOX9	-0.130739	0.253611	-0.034530
AMH	+	SOX9	0.126185	0.060394	0.007936
NR0B1	+	SOX9	0.058733	0.068385	0.004183
NR5A1	+	SOX9	0.487257	0.000001	0.000000
WT1pKTS	+	SOX9	0.310895	0.001288	0.000417
FOXL2	-	SOX9	-0.066170	0.074998	-0.005168
UGR	-	SOX9	-0.059059	0.102426	-0.006300
SOX9	+	SOX9	0.452959	0.001682	0.000793
GATA4	-	SOX9	-0.445361	0.998905	-0.463298
DMRT1	+	GATA4	0.083412	0.020602	0.001790
FGF9	-	GATA4	-0.004654	0.073310	-0.000355
RSPO1	+	GATA4	0.033804	0.080253	0.002825
DHH	+	GATA4	0.023270	0.078618	0.001905
CTNNB1	+	GATA4	0.005362	0.044733	0.000250
PGD2	+	GATA4	0.011260	0.073997	0.000868
WT1mKTS	+	GATA4	0.410254	1.000000	0.427246
SRY	+	GATA4	0.044159	0.041440	0.001906
DKK1	-	GATA4	-0.038982	0.205331	-0.008336
WNT4	+	GATA4	0.038362	0.064573	0.002580
CBX2	+	GATA4	0.019456	0.076018	0.001540
AMH	+	GATA4	0.019482	0.077480	0.001572
NR0B1	+	GATA4	0.044768	0.043880	0.002046
NR5A1	+	GATA4	0.053893	0.019824	0.001113
WT1pKTS	+	GATA4	0.358926	1.000000	0.373791
FOXL2	+	GATA4	0.035993	0.082790	0.003103
UGR	+	GATA4	0.087055	0.028888	0.002619
SOX9	+	GATA4	0.028970	0.072896	0.002199
GATA4	+	GATA4	0.592774	1.000000	0.617324
