Parent	Type	Child	Weight	Probability	Score
DHH	+	WNT4	0.010411	0.038730	0.000443
CTNNB1	+	WNT4	0.077351	0.060528	0.005145
PGD2	-	WNT4	-0.059160	0.094125	-0.006119
WT1mKTS	+	WNT4	0.278794	0.002080	0.000637
SRY	+	WNT4	0.138360	0.089780	0.013649
DKK1	-	WNT4	-0.006553	0.039711	-0.000286
WNT4	+	WNT4	0.641327	1.000000	0.704702
CBX2	-	WNT4	-0.052643	0.115752	-0.006696
AMH	-	WNT4	-0.003963	0.037839	-0.000165
NR0B1	+	WNT4	0.661759	1.000000	0.727152
NR5A1	+	WNT4	0.013031	0.072081	0.001032
WT1pKTS	+	WNT4	0.019250	0.074822	0.001583
FOXL2	+	WNT4	0.061897	0.073778	0.005018
UGR	-	WNT4	-0.130101	0.561942	-0.080334
SOX9	+	WNT4	0.043497	0.068339	0.003266
GATA4	+	WNT4	0.172881	0.005167	0.000981
DMRT1	+	CBX2	0.040659	0.053723	0.002400
FGF9	+	CBX2	0.003720	0.038790	0.000159
RSPO1	-	CBX2	-0.328944	0.998668	-0.360968
DHH	+	CBX2	0.116103	0.087166	0.011120
CTNNB1	-	CBX2	-0.423777	1.000000	-0.465654
PGD2	+	CBX2	0.107269	0.083183	0.009805
WT1mKTS	+	CBX2	0.537433	0.014327	0.008460
SRY	+	CBX2	0.286048	0.136944	0.043043
DKK1	-	CBX2	-0.030972	0.050771	-0.001728
WNT4	-	CBX2	-0.054625	0.127465	-0.007651
CBX2	+	CBX2	0.458233	0.742321	0.373770
AMH	+	CBX2	0.078619	0.073419	0.006343
NR0B1	-	CBX2	-0.134247	0.290975	-0.042922
NR5A1	+	CBX2	0.105394	0.076704	0.008883
WT1pKTS	+	CBX2	0.076135	0.078515	0.006568
FOXL2	-	CBX2	-0.002543	0.071866	-0.000201
UGR	+	CBX2	0.369812	0.317646	0.129077
SOX9	+	CBX2	0.027636	0.045226	0.001373
GATA4	+	CBX2	0.615434	0.101960	0.068950
DMRT1	+	AMH	0.072737	0.045915	0.003670
FGF9	+	AMH	0.224505	0.003373	0.000832
RSPO1	+	AMH	0.038146	0.039451	0.001654
DHH	+	AMH	0.235321	0.001980	0.000512
CTNNB1	+	AMH	0.032556	0.044922	0.001607
PGD2	+	AMH	0.230532	0.003946	0.001000
WT1mKTS	+	AMH	0.290353	0.000000	0.000000
SRY	+	AMH	0.061996	0.042589	0.002901
DKK1	+	AMH	0.089313	0.042181	0.004140
WNT4	+	AMH	0.021597	0.052548	0.001247
CBX2	-	AMH	-0.050729	0.141368	-0.007880
AMH	+	AMH	0.113109	0.035753	0.004444
NR0B1	-	AMH	-0.180791	0.998448	-0.198348
NR5A1	+	AMH	0.024963	0.052703	0.001446
WT1pKTS	-	AMH	-0.012771	0.085158	-0.001195
FOXL2	+	AMH	0.054896	0.030382	0.001833
UGR	+	AMH	0.096046	0.019374	0.002045
SOX9	+	AMH	0.033339	0.041109	0.001506
GATA4	+	AMH	0.687475	0.000000	0.000000
DMRT1	-	NR0B1	-0.041907	0.078868	-0.003632
FGF9	-	NR0B1	-0.038300	0.071070	-0.002991
RSPO1	+	NR0B1	0.189637	0.002695	0.000562
DHH	-	NR0B1	-0.022520	0.051301	-0.001269
CTNNB1	-	NR0B1	-0.005688	0.092023	-0.000575
PGD2	-	NR0B1	-0.009454	0.040563	-0.000421
WT1mKTS	+	NR0B1	0.322091	0.000015	0.000005
SRY	+	NR0B1	0.163131	0.058436	0.010475
DKK1	+	NR0B1	0.480773	0.000000	0.000000
WNT4	+	NR0B1	0.737260	1.000000	0.810115
CBX2	-	NR0B1	-0.032603	0.090358	-0.003237
AMH	-	NR0B1	-0.019636	0.049189	-0.001061
NR0B1	+	NR0B1	0.629843	1.000000	0.692083
NR5A1	+	NR0B1	0.004666	0.066668	0.000342
WT1pKTS	-	NR0B1	-0.011334	0.074476	-0.000927
FOXL2	-	NR0B1	-0.002363	0.068807	-0.000179
UGR	-	NR0B1	-0.126995	0.574746	-0.080202
SOX9	+	NR0B1	0.003768	0.037400	0.000155
GATA4	+	NR0B1	0.118917	0.006462	0.000844
DMRT1	+	NR5A1	0.071092	0.070931	0.005541
FGF9	+	NR5A1	0.027667	0.045526	0.001384
RSPO1	-	NR5A1	-0.135347	0.279289	-0.041536
DHH	+	NR5A1	0.161581	0.095390	0.016936
CTNNB1	-	NR5A1	-0.134477	0.272151	-0.040214
PGD2	+	NR5A1	0.070405	0.066963	0.005180
WT1mKTS	+	NR5A1	0.470218	0.000697	0.000360
SRY	+	NR5A1	0.227380	0.075359	0.018828
DKK1	+	NR5A1	0.090080	0.078620	0.007782
WNT4	+	NR5A1	0.033447	0.081277	0.002987
CBX2	+	NR5A1	0.228907	0.054417	0.013687
AMH	+	NR5A1	0.081668	0.073798	0.006623
NR0B1	+	NR5A1	0.017883	0.084151	0.001654
NR5A1	+	NR5A1	0.456893	0.064769	0.032517
WT1pKTS	+	NR5A1	0.402879	0.009325	0.004128
FOXL2	-	NR5A1	-0.383592	0.999998	-0.421497
UGR	+	NR5A1	0.156059	0.071658	0.012288
SOX9	+	NR5A1	0.017905	0.040922	0.000805
GATA4	+	NR5A1	0.333845	0.001498	0.000550
DMRT1	+	WT1pKTS	0.057331	0.068790	0.004334
FGF9	+	WT1pKTS	0.054034	0.063474	0.003769
RSPO1	+	WT1pKTS	0.016024	0.081373	0.001433
DHH	+	WT1pKTS	0.113012	0.099028	0.012297
CTNNB1	-	WT1pKTS	-0.018267	0.082678	-0.001659
PGD2	+	WT1pKTS	0.222381	0.194965	0.047641
WT1mKTS	+	WT1pKTS	0.910069	1.000000	1.000000
SRY	+	WT1pKTS	0.094775	0.103217	0.010749
DKK1	+	WT1pKTS	0.098926	0.094825	0.010308
WNT4	+	WT1pKTS	0.010272	0.090661	0.001023
CBX2	+	WT1pKTS	0.016829	0.068038	0.001258
AMH	+	WT1pKTS	0.026865	0.045956	0.001357
NR0B1	+	WT1pKTS	0.052478	0.099028	0.005710
NR5A1	+	WT1pKTS	0.116281	0.119564	0.015277
WT1pKTS	+	WT1pKTS	0.799491	1.000000	0.878496
FOXL2	-	WT1pKTS	-0.521629	1.000000	-0.573176
UGR	+	WT1pKTS	0.107754	0.119128	0.014105
SOX9	+	WT1pKTS	0.030024	0.048122	0.001588
GATA4	-	WT1pKTS	-0.343132	0.668968	-0.252227
DMRT1	-	FOXL2	-0.070882	0.135841	-0.010580
FGF9	+	FOXL2	0.071308	0.048649	0.003812
RSPO1	+	FOXL2	0.253588	0.000000	0.000000
DHH	+	FOXL2	0.025143	0.039042	0.001079
CTNNB1	+	FOXL2	0.286718	0.000000	0.000000
PGD2	-	FOXL2	-0.035056	0.064013	-0.002466
WT1mKTS	+	FOXL2	1.382400	0.000000	0.000000
SRY	-	FOXL2	-0.134000	0.752769	-0.110839
DKK1	-	FOXL2	-0.030620	0.063219	-0.002127
WNT4	-	FOXL2	-0.005920	0.103927	-0.000676
CBX2	-	FOXL2	-0.073570	0.229178	-0.018527
AMH	+	FOXL2	0.009077	0.036374	0.000363
NR0B1	+	FOXL2	0.030577	0.041494	0.001394
NR5A1	-	FOXL2	-0.195823	0.999409	-0.215047
WT1pKTS	-	FOXL2	-0.339183	1.000000	-0.372701
FOXL2	+	FOXL2	1.303323	0.000000	0.000000
UGR	+	FOXL2	0.139712	0.003122	0.000479
SOX9	-	FOXL2	-0.025790	0.055196	-0.001564
GATA4	+	FOXL2	0.356043	0.000000	0.000000
DMRT1	-	UGR	-0.050682	0.085811	-0.004779
FGF9	+	UGR	0.295513	0.000178	0.000058
RSPO1	-	UGR	-0.130259	0.902784	-0.129216
DHH	+	UGR	0.217921	0.003545	0.000849
CTNNB1	-	UGR	-0.037757	0.186357	-0.007732
PGD2	+	UGR	0.097155	0.040214	0.004293
WT1mKTS	+	UGR	1.109757	0.000000	0.000000
SRY	-	UGR	-0.017734	0.059542	-0.001160
DKK1	+	UGR	0.112746	0.031033	0.003845
WNT4	-	UGR	-0.293052	1.000000	-0.322011
CBX2	+	UGR	0.772456	0.000000	0.000000
AMH	+	UGR	0.222266	0.002683	0.000655
NR0B1	-	UGR	-0.208438	0.999993	-0.229034
NR5A1	+	UGR	0.152688	0.000100	0.000017
WT1pKTS	+	UGR	0.148390	0.000043	0.000007
FOXL2	-	UGR	-0.990446	0.000000	-0.000000
UGR	+	UGR	1.113427	0.000000	0.000000
SOX9	+	UGR	0.163953	0.014407	0.002595
GATA4	+	UGR	0.275742	0.000000	0.000000
DMRT1	+	SOX9	0.159659	0.133181	0.023365
FGF9	+	SOX9	0.090186	0.085832	0.008506
RSPO1	+	SOX9	0.191331	0.202801	0.042636
DHH	+	SOX9	0.016669	0.039783	0.000729
CTNNB1	-	SOX9	-0.091944	0.103548	-0.010461
PGD2	+	SOX9	0.010099	0.039035	0.000433
WT1mKTS	+	SOX9	0.445191	0.952929	0.466158
SRY	+	SOX9	0.128695	0.125909	0.017805
DKK1	+	SOX9	0.059322	0.070039	0.004565
WNT4	+	SOX9	0.069025	0.099848	0.007573
CBX2	-	SOX9	-0.009533	0.064356	-0.000674
AMH	+	SOX9	0.219589	0.202059	0.048754
NR0B1	-	SOX9	-0.072515	0.099561	-0.007933
NR5A1	+	SOX9	0.099801	0.113000	0.012392
WT1pKTS	-	SOX9	-0.038217	0.080558	-0.003383
FOXL2	-	SOX9	-0.001019	0.066274	-0.000074
UGR	+	SOX9	0.128127	0.133683	0.018821
SOX9	+	SOX9	0.088438	0.086077	0.008365
GATA4	-	SOX9	-0.234155	0.237554	-0.061121
DMRT1	+	GATA4	0.042756	0.085896	0.004036
FGF9	-	GATA4	-0.007660	0.047254	-0.000398
RSPO1	+	GATA4	0.052812	0.025283	0.001467
DHH	+	GATA4	0.016729	0.059807	0.001099
CTNNB1	+	GATA4	0.040593	0.042689	0.001904
PGD2	+	GATA4	0.052960	0.092917	0.005407
WT1mKTS	+	GATA4	0.497397	1.000000	0.546549
SRY	+	GATA4	0.008641	0.056791	0.000539
DKK1	+	GATA4	0.015321	0.060107	0.001012
WNT4	+	GATA4	0.101866	0.000501	0.000056
CBX2	+	GATA4	0.056316	0.049295	0.003050
AMH	+	GATA4	0.022361	0.069502	0.001708
NR0B1	+	GATA4	0.058445	0.012804	0.000822
NR5A1	+	GATA4	0.025470	0.070993	0.001987
WT1pKTS	+	GATA4	0.014158	0.074873	0.001165
FOXL2	+	GATA4	0.045891	0.038365	0.001935
UGR	+	GATA4	0.107281	0.042320	0.004989
SOX9	+	GATA4	0.031758	0.080234	0.002800
GATA4	+	GATA4	0.665193	1.000000	0.730926
