Parent	Type	Child	Weight	Probability	Score
CBX2	+	CTNNB1	0.157646	0.073760	0.012378
AMH	+	CTNNB1	0.092899	0.077051	0.007620
NR0B1	+	CTNNB1	0.058230	0.076823	0.004762
NR5A1	+	CTNNB1	0.144800	0.050957	0.007854
WT1pKTS	+	CTNNB1	0.010310	0.100771	0.001106
FOXL2	+	CTNNB1	0.091076	0.070618	0.006846
UGR	-	CTNNB1	-0.080815	0.096424	-0.008295
SOX9	+	CTNNB1	0.014974	0.067303	0.001073
GATA4	+	CTNNB1	0.309245	0.027035	0.008899
DMRT1	+	PGD2	0.077893	0.107227	0.008891
FGF9	+	PGD2	0.409344	0.998619	0.435138
RSPO1	+	PGD2	0.014469	0.046096	0.000710
DHH	+	PGD2	0.368268	0.981812	0.384885
CTNNB1	-	PGD2	-0.048436	0.069863	-0.003602
PGD2	+	PGD2	0.232900	0.332532	0.082441
WT1mKTS	-	PGD2	-0.084344	0.128665	-0.011552
SRY	+	PGD2	0.109175	0.121722	0.014146
DKK1	+	PGD2	0.000827	0.079698	0.000070
WNT4	-	PGD2	-0.109344	0.122623	-0.014273
CBX2	+	PGD2	0.014621	0.065166	0.001014
AMH	+	PGD2	0.450480	0.999962	0.479510
NR0B1	-	PGD2	-0.193712	0.268361	-0.055337
NR5A1	+	PGD2	0.161350	0.183070	0.031443
WT1pKTS	+	PGD2	0.497431	0.985357	0.521753
FOXL2	-	PGD2	-0.018945	0.039760	-0.000802
UGR	-	PGD2	-0.123372	0.138276	-0.018159
SOX9	+	PGD2	0.076842	0.102262	0.008365
GATA4	-	PGD2	-0.267649	0.356954	-0.101699
DMRT1	+	WT1mKTS	0.012645	0.078209	0.001053
FGF9	+	WT1mKTS	0.010322	0.073965	0.000813
RSPO1	+	WT1mKTS	0.028217	0.080495	0.002418
DHH	+	WT1mKTS	0.033439	0.074281	0.002644
CTNNB1	+	WT1mKTS	0.010823	0.056436	0.000650
PGD2	+	WT1mKTS	0.041116	0.068449	0.002996
WT1mKTS	+	WT1mKTS	0.567264	1.000000	0.603843
SRY	+	WT1mKTS	0.064556	0.014704	0.001010
DKK1	+	WT1mKTS	0.051368	0.033219	0.001816
WNT4	+	WT1mKTS	0.027732	0.073138	0.002159
CBX2	+	WT1mKTS	0.019903	0.075907	0.001608
AMH	-	WT1mKTS	-0.006412	0.075757	-0.000517
NR0B1	+	WT1mKTS	0.059529	0.021765	0.001379
NR5A1	+	WT1mKTS	0.048439	0.021879	0.001128
WT1pKTS	+	WT1mKTS	0.337387	1.000000	0.359143
FOXL2	+	WT1mKTS	0.020092	0.064835	0.001387
UGR	+	WT1mKTS	0.102545	0.037410	0.004084
SOX9	-	WT1mKTS	-0.002485	0.075338	-0.000199
GATA4	+	WT1mKTS	0.420543	1.000000	0.447660
DMRT1	+	SRY	0.072068	0.000876	0.000067
FGF9	+	SRY	0.550396	0.000000	0.000000
RSPO1	+	SRY	0.072183	0.011723	0.000901
DHH	-	SRY	-0.013149	0.097636	-0.001367
CTNNB1	+	SRY	0.030383	0.035003	0.001132
PGD2	+	SRY	0.059454	0.011140	0.000705
WT1mKTS	+	SRY	0.507968	0.000000	0.000000
SRY	+	SRY	1.574520	0.000000	0.000000
DKK1	+	SRY	0.839568	0.000000	0.000000
WNT4	+	SRY	0.805884	0.000000	0.000000
CBX2	-	SRY	-0.133685	0.997059	-0.141887
AMH	-	SRY	-0.010983	0.090349	-0.001056
NR0B1	+	SRY	0.657240	0.000000	0.000000
NR5A1	+	SRY	0.197562	0.000000	0.000000
WT1pKTS	+	SRY	1.686226	0.000000	0.000000
FOXL2	+	SRY	0.018195	0.032287	0.000625
UGR	-	SRY	-0.245706	1.000000	-0.261550
SOX9	+	SRY	0.331689	0.000000	0.000000
GATA4	-	SRY	-0.145432	0.999992	-0.154809
DMRT1	+	DKK1	0.541790	1.000000	0.576727
FGF9	+	DKK1	0.044811	0.085622	0.004084
RSPO1	+	DKK1	0.157676	0.177128	0.029730
DHH	-	DKK1	-0.012778	0.069681	-0.000948
CTNNB1	-	DKK1	-0.013701	0.044648	-0.000651
PGD2	+	DKK1	0.120848	0.134033	0.017242
WT1mKTS	+	DKK1	0.282669	0.741964	0.223255
SRY	+	DKK1	0.183479	0.242412	0.047346
DKK1	+	DKK1	0.427397	0.999954	0.454936
WNT4	-	DKK1	-0.197510	0.279334	-0.058729
CBX2	-	DKK1	-0.190789	0.296741	-0.060266
AMH	+	DKK1	0.036806	0.081024	0.003175
NR0B1	+	DKK1	0.068776	0.100162	0.007333
NR5A1	-	DKK1	-0.464582	0.999853	-0.494467
WT1pKTS	-	DKK1	-0.124673	0.181096	-0.024034
FOXL2	-	DKK1	-0.025822	0.044780	-0.001231
UGR	-	DKK1	-0.079751	0.105852	-0.008986
SOX9	+	DKK1	0.244757	0.475596	0.123912
GATA4	+	DKK1	0.634989	1.000000	0.675935
DMRT1	-	WNT4	-0.135862	0.995054	-0.143907
FGF9	-	WNT4	-0.002731	0.073986	-0.000215
RSPO1	+	WNT4	0.442316	0.000000	0.000000
DHH	-	WNT4	-0.066026	0.346725	-0.024369
CTNNB1	+	WNT4	0.176086	0.000041	0.000008
PGD2	-	WNT4	-0.035616	0.155189	-0.005884
WT1mKTS	+	WNT4	1.290279	0.000000	0.000000
SRY	+	WNT4	1.580667	0.000000	0.000000
DKK1	-	WNT4	-0.172921	0.999938	-0.184060
WNT4	+	WNT4	2.010866	0.000000	0.000000
CBX2	+	WNT4	0.380859	0.000000	0.000000
AMH	-	WNT4	-0.080180	0.496787	-0.042401
NR0B1	+	WNT4	0.873045	0.000000	0.000000
NR5A1	-	WNT4	-0.108222	0.982585	-0.113194
WT1pKTS	+	WNT4	0.089840	0.000000	0.000000
FOXL2	+	WNT4	0.163062	0.002557	0.000444
UGR	-	WNT4	-0.075822	0.371794	-0.030008
SOX9	-	WNT4	-0.145895	0.995912	-0.154668
GATA4	+	WNT4	0.769858	0.000000	0.000000
DMRT1	-	CBX2	-0.198955	0.999685	-0.211717
FGF9	+	CBX2	0.062148	0.028960	0.001916
RSPO1	+	CBX2	0.087716	0.013145	0.001227
DHH	-	CBX2	-0.042963	0.134071	-0.006132
CTNNB1	+	CBX2	0.151960	0.000994	0.000161
PGD2	+	CBX2	0.071530	0.025291	0.001926
WT1mKTS	+	CBX2	2.405653	0.000000	0.000000
SRY	-	CBX2	-0.274575	1.000000	-0.292280
DKK1	-	CBX2	-0.202039	0.999765	-0.215016
WNT4	+	CBX2	0.836506	0.000000	0.000000
CBX2	+	CBX2	1.428342	0.000000	0.000000
AMH	-	CBX2	-0.142120	0.820994	-0.124203
NR0B1	-	CBX2	-0.018833	0.109801	-0.002201
NR5A1	+	CBX2	1.432217	0.000000	0.000000
WT1pKTS	-	CBX2	-0.025303	0.763930	-0.020576
FOXL2	+	CBX2	0.218329	0.000342	0.000079
UGR	+	CBX2	1.397161	0.000000	0.000000
SOX9	-	CBX2	-0.145966	0.898083	-0.139542
GATA4	+	CBX2	0.826308	0.000000	0.000000
DMRT1	+	AMH	0.032933	0.016203	0.000568
FGF9	+	AMH	1.094178	0.000000	0.000000
RSPO1	-	AMH	-0.030214	0.096627	-0.003108
DHH	+	AMH	1.146751	0.000000	0.000000
CTNNB1	+	AMH	0.031227	0.029171	0.000970
PGD2	+	AMH	1.401266	0.000000	0.000000
WT1mKTS	-	AMH	-0.051168	0.928408	-0.050568
SRY	+	AMH	1.026519	0.000000	0.000000
DKK1	+	AMH	0.402858	0.000000	0.000000
WNT4	+	AMH	0.027587	0.030265	0.000889
CBX2	+	AMH	0.177594	0.000000	0.000000
AMH	+	AMH	1.071133	0.000000	0.000000
NR0B1	-	AMH	-0.218696	1.000000	-0.232798
NR5A1	+	AMH	0.402250	0.000000	0.000000
WT1pKTS	+	AMH	0.259406	0.000000	0.000000
FOXL2	+	AMH	0.031573	0.028022	0.000942
UGR	-	AMH	-0.089724	0.674304	-0.064403
SOX9	-	AMH	-0.014818	0.118589	-0.001871
GATA4	+	AMH	0.880505	0.000000	0.000000
DMRT1	-	NR0B1	-0.048401	0.197635	-0.010183
FGF9	-	NR0B1	-0.090565	0.344467	-0.033208
RSPO1	-	NR0B1	-0.007469	0.047773	-0.000380
DHH	-	NR0B1	-0.197919	0.994072	-0.209432
CTNNB1	+	NR0B1	0.062553	0.040763	0.002714
PGD2	-	NR0B1	-0.146860	0.831341	-0.129963
WT1mKTS	+	NR0B1	0.176457	0.000000	0.000000
SRY	+	NR0B1	1.015027	0.000000	0.000000
DKK1	+	NR0B1	0.005196	0.070923	0.000392
WNT4	+	NR0B1	0.344759	0.000000	0.000000
CBX2	+	NR0B1	0.603630	0.000000	0.000000
AMH	-	NR0B1	-0.191004	0.987515	-0.200782
NR0B1	+	NR0B1	1.586739	0.000000	0.000000
NR5A1	+	NR0B1	0.070991	0.005122	0.000387
WT1pKTS	+	NR0B1	0.911399	0.000000	0.000000
FOXL2	+	NR0B1	0.138500	0.026099	0.003848
UGR	-	NR0B1	-0.065849	0.191793	-0.013444
SOX9	+	NR0B1	0.033438	0.046652	0.001661
GATA4	+	NR0B1	0.314071	0.000000	0.000000
DMRT1	-	NR5A1	-0.144825	0.793503	-0.122329
FGF9	+	NR5A1	0.067103	0.076153	0.005440
RSPO1	-	NR5A1	-0.108458	0.284716	-0.032871
DHH	+	NR5A1	0.085734	0.071673	0.006541
CTNNB1	+	NR5A1	0.061575	0.079150	0.005188
PGD2	+	NR5A1	0.105826	0.065407	0.007368
WT1mKTS	+	NR5A1	0.278698	0.000197	0.000058
SRY	+	NR5A1	0.085624	0.049509	0.004513
DKK1	-	NR5A1	-0.127814	0.596257	-0.081124
WNT4	-	NR5A1	-0.020170	0.076781	-0.001649
CBX2	-	NR5A1	-0.016554	0.079327	-0.001398
AMH	+	NR5A1	0.036058	0.076623	0.002941
NR0B1	+	NR5A1	0.079793	0.057899	0.004918
NR5A1	+	NR5A1	0.911068	1.000000	0.969816
WT1pKTS	+	NR5A1	0.226091	0.000408	0.000098
FOXL2	+	NR5A1	0.009702	0.038016	0.000393
UGR	+	NR5A1	0.140812	0.038147	0.005718
SOX9	+	NR5A1	0.083936	0.067560	0.006036
GATA4	+	NR5A1	0.227014	0.000459	0.000111
DMRT1	+	WT1pKTS	0.019428	0.077628	0.001605
FGF9	+	WT1pKTS	0.009481	0.073532	0.000742
RSPO1	+	WT1pKTS	0.025934	0.081699	0.002255
DHH	+	WT1pKTS	0.012844	0.075279	0.001029
CTNNB1	+	WT1pKTS	0.024932	0.079363	0.002106
PGD2	+	WT1pKTS	0.043654	0.072057	0.003348
WT1mKTS	+	WT1pKTS	0.496511	1.000000	0.528527
SRY	+	WT1pKTS	0.066030	0.020581	0.001447
DKK1	+	WT1pKTS	0.035261	0.062878	0.002360
WNT4	+	WT1pKTS	0.030381	0.075302	0.002435
CBX2	+	WT1pKTS	0.019539	0.077856	0.001619
AMH	-	WT1pKTS	-0.007489	0.075324	-0.000600
NR0B1	+	WT1pKTS	0.049716	0.042599	0.002254
NR5A1	+	WT1pKTS	0.055617	0.020919	0.001238
WT1pKTS	+	WT1pKTS	0.454965	1.000000	0.484302
FOXL2	+	WT1pKTS	0.038582	0.087674	0.003601
UGR	+	WT1pKTS	0.094433	0.058718	0.005902
SOX9	+	WT1pKTS	0.010248	0.075813	0.000827
GATA4	+	WT1pKTS	0.379733	1.000000	0.404220
DMRT1	+	FOXL2	0.030647	0.081904	0.002672
FGF9	-	FOXL2	-0.020864	0.071368	-0.001585
RSPO1	+	FOXL2	0.079940	0.088656	0.007544
DHH	-	FOXL2	-0.029034	0.073703	-0.002278
CTNNB1	+	FOXL2	0.045030	0.064768	0.003105
PGD2	+	FOXL2	0.110156	0.092866	0.010889
WT1mKTS	+	FOXL2	0.421178	0.117333	0.052605
SRY	-	FOXL2	-0.083654	0.129159	-0.011501
DKK1	+	FOXL2	0.084711	0.086392	0.007790
WNT4	+	FOXL2	0.027002	0.069480	0.001997
CBX2	+	FOXL2	0.052946	0.081686	0.004604
AMH	+	FOXL2	0.048615	0.078622	0.004069
NR0B1	+	FOXL2	0.084345	0.085305	0.007659
NR5A1	+	FOXL2	0.015867	0.087673	0.001481
WT1pKTS	-	FOXL2	-0.510407	0.996729	-0.541542
FOXL2	+	FOXL2	0.120219	0.092523	0.011840
UGR	+	FOXL2	0.297717	0.388036	0.122974
SOX9	+	FOXL2	0.015609	0.071401	0.001186
GATA4	+	FOXL2	0.404291	0.098817	0.042527
DMRT1	-	UGR	-0.050332	0.095684	-0.005127
FGF9	+	UGR	0.100403	0.089777	0.009595
RSPO1	+	UGR	0.011215	0.040447	0.000483
DHH	-	UGR	-0.023212	0.071371	-0.001764
CTNNB1	+	UGR	0.011065	0.037673	0.000444
PGD2	+	UGR	0.106035	0.091076	0.010280
WT1mKTS	+	UGR	0.201867	0.032094	0.006897
SRY	-	UGR	-0.529781	1.000000	-0.563942
DKK1	+	UGR	0.013253	0.076274	0.001076
WNT4	-	UGR	-0.021766	0.064602	-0.001497
CBX2	+	UGR	0.352905	0.195933	0.073605
AMH	+	UGR	0.030926	0.072242	0.002378
NR0B1	+	UGR	0.014072	0.065515	0.000981
NR5A1	-	UGR	-0.042729	0.109365	-0.004974
WT1pKTS	+	UGR	0.182889	0.035494	0.006910
FOXL2	+	UGR	0.292322	0.207065	0.064433
UGR	+	UGR	0.939423	1.000000	1.000000
SOX9	-	UGR	-0.058159	0.093975	-0.005818
GATA4	+	UGR	0.292265	0.024486	0.007618
DMRT1	+	SOX9	0.296351	0.731586	0.230787
FGF9	+	SOX9	0.194663	0.209469	0.043405
RSPO1	-	SOX9	-0.125963	0.122261	-0.016393
DHH	+	SOX9	0.010270	0.073847	0.000807
CTNNB1	+	SOX9	0.050019	0.067035	0.003569
PGD2	+	SOX9	0.087023	0.102615	0.009506
WT1mKTS	-	SOX9	-0.379113	0.700919	-0.282862
SRY	+	SOX9	0.147150	0.149722	0.023452
DKK1	+	SOX9	0.251076	0.418131	0.111752
WNT4	-	SOX9	-0.331519	0.950566	-0.335452
CBX2	-	SOX9	-0.203108	0.262255	-0.056701
AMH	+	SOX9	0.204975	0.242796	0.052976
NR0B1	+	SOX9	0.142862	0.143833	0.021873
NR5A1	+	SOX9	0.412422	0.996323	0.437401
WT1pKTS	+	SOX9	0.546962	0.981677	0.571563
FOXL2	-	SOX9	-0.043764	0.054072	-0.002519
UGR	+	SOX9	0.001649	0.050246	0.000088
SOX9	+	SOX9	0.450922	0.999871	0.479937
GATA4	-	SOX9	-0.160614	0.174024	-0.029753
DMRT1	+	GATA4	0.019123	0.076541	0.001558
FGF9	+	GATA4	0.014379	0.076396	0.001169
RSPO1	+	GATA4	0.032303	0.081566	0.002805
DHH	+	GATA4	0.033511	0.076420	0.002726
CTNNB1	+	GATA4	0.011856	0.057758	0.000729
PGD2	+	GATA4	0.029964	0.077952	0.002486
WT1mKTS	+	GATA4	0.483367	1.000000	0.514536
SRY	+	GATA4	0.067917	0.015918	0.001151
DKK1	+	GATA4	0.027735	0.069702	0.002058
WNT4	+	GATA4	0.031543	0.072622	0.002438
CBX2	+	GATA4	0.026613	0.075478	0.002138
AMH	-	GATA4	-0.005762	0.074023	-0.000454
NR0B1	+	GATA4	0.052886	0.035418	0.001994
NR5A1	+	GATA4	0.049494	0.024949	0.001314
WT1pKTS	+	GATA4	0.342881	1.000000	0.364991
FOXL2	+	GATA4	0.050467	0.094466	0.005075
UGR	+	GATA4	0.099377	0.041533	0.004394
SOX9	+	GATA4	0.007256	0.073926	0.000571
GATA4	+	GATA4	0.518562	1.000000	0.552000
