Regulator	Target	SINGE_Score
DMRT1	DKK1	0.00036
WNT4	DMRT1	0.00035
NR5A1	RSPO1	0.00034
CBX2	UGR	0.00033
CTNNB1	SRY	0.00033
FGF9	DMRT1	0.00032
FOXL2	NR0B1	0.00032
SRY	NR5A1	0.00031
NR0B1	WNT4	0.00031
FOXL2	WNT4	0.0003
NR0B1	DKK1	0.0003
AMH	NR5A1	0.00029
SRY	WNT4	0.00029
FGF9	NR0B1	0.00028
NR5A1	WNT4	0.00028
CTNNB1	NR5A1	0.00028
CTNNB1	CBX2	0.00027
CBX2	WT1pKTS	0.00027
SOX9	PGD2	0.00026
AMH	PGD2	0.00026
FOXL2	UGR	0.00025
WNT4	PGD2	0.00025
NR5A1	UGR	0.00025
WT1pKTS	CBX2	0.00024
RSPO1	AMH	0.00024
DKK1	SOX9	0.00024
NR0B1	FOXL2	0.00024
SRY	RSPO1	0.00023
WT1pKTS	UGR	0.00023
CBX2	DMRT1	0.00023
FGF9	PGD2	0.00022
CBX2	NR0B1	0.00022
UGR	CTNNB1	0.00022
SRY	PGD2	0.00022
WT1mKTS	DKK1	0.00021
CBX2	WNT4	0.00021
FOXL2	DKK1	0.00021
DMRT1	UGR	0.00021
FGF9	FOXL2	0.0002
DMRT1	SOX9	0.0002
WT1pKTS	RSPO1	0.0002
FOXL2	RSPO1	0.0002
DMRT1	DHH	0.00019
GATA4	NR5A1	0.00019
GATA4	DKK1	0.00019
GATA4	WT1pKTS	0.00019
RSPO1	SRY	0.00018
RSPO1	FGF9	0.00018
UGR	NR5A1	0.00018
SRY	CBX2	0.00018
FOXL2	FGF9	0.00018
WNT4	DHH	0.00017
PGD2	FGF9	0.00017
CBX2	PGD2	0.00017
DKK1	FOXL2	0.00017
WNT4	DKK1	0.00017
WT1mKTS	FGF9	0.00016
CTNNB1	NR0B1	0.00016
UGR	FOXL2	0.00016
UGR	DKK1	0.00016
UGR	NR0B1	0.00016
SRY	CTNNB1	0.00016
WT1pKTS	FGF9	0.00015
WT1pKTS	NR5A1	0.00015
RSPO1	NR0B1	0.00015
AMH	UGR	0.00015
AMH	WT1pKTS	0.00015
UGR	SRY	0.00015
WT1pKTS	NR0B1	0.00015
RSPO1	PGD2	0.00014
NR5A1	PGD2	0.00014
SRY	FOXL2	0.00014
NR5A1	DHH	0.00014
SRY	UGR	0.00014
WT1pKTS	FOXL2	0.00014
CBX2	CTNNB1	0.00014
WNT4	NR0B1	0.00013
DHH	FOXL2	0.00013
UGR	DMRT1	0.00013
SOX9	DKK1	0.00013
CTNNB1	DMRT1	0.00013
CTNNB1	FOXL2	0.00012
CBX2	AMH	0.00012
FGF9	SRY	0.00012
DHH	FGF9	0.00012
UGR	DHH	0.00012
SOX9	SRY	0.00012
NR0B1	CTNNB1	0.00012
DHH	CBX2	0.00012
FOXL2	NR5A1	0.00012
WNT4	AMH	0.00011
AMH	DKK1	0.00011
DHH	AMH	0.00011
AMH	DMRT1	0.00011
AMH	SOX9	0.00011
DHH	DKK1	0.00011
UGR	PGD2	0.00011
AMH	FOXL2	0.00011
RSPO1	DMRT1	0.00011
WNT4	SOX9	0.00011
NR0B1	DHH	0.0001
DHH	WNT4	0.0001
UGR	WNT4	0.0001
CTNNB1	DKK1	0.0001
GATA4	AMH	0.0001
FOXL2	AMH	0.0001
RSPO1	DKK1	0.0001
NR0B1	PGD2	0.0001
DMRT1	AMH	0.0001
NR0B1	SOX9	0.0001
NR0B1	UGR	9e-05
CTNNB1	WT1pKTS	9e-05
UGR	RSPO1	9e-05
DMRT1	NR0B1	9e-05
NR5A1	SRY	9e-05
CTNNB1	WNT4	9e-05
FGF9	DKK1	9e-05
PGD2	DKK1	9e-05
FGF9	SOX9	9e-05
NR0B1	NR5A1	9e-05
WT1pKTS	AMH	9e-05
DHH	WT1mKTS	9e-05
UGR	FGF9	9e-05
DKK1	DMRT1	8e-05
DHH	PGD2	8e-05
NR5A1	SOX9	8e-05
CBX2	SOX9	8e-05
AMH	WNT4	8e-05
FGF9	WT1pKTS	8e-05
DMRT1	WNT4	8e-05
NR0B1	FGF9	8e-05
WT1pKTS	DKK1	8e-05
WT1pKTS	SRY	8e-05
DKK1	PGD2	8e-05
RSPO1	DHH	8e-05
SRY	FGF9	8e-05
UGR	SOX9	7e-05
DKK1	FGF9	7e-05
FOXL2	WT1pKTS	7e-05
SOX9	DHH	7e-05
WNT4	FGF9	7e-05
FOXL2	DHH	7e-05
CBX2	FGF9	7e-05
NR5A1	DKK1	7e-05
NR0B1	CBX2	7e-05
SRY	AMH	7e-05
CBX2	DKK1	7e-05
AMH	DHH	7e-05
FGF9	WT1mKTS	7e-05
PGD2	GATA4	7e-05
NR0B1	AMH	7e-05
WT1pKTS	WNT4	7e-05
AMH	WT1mKTS	7e-05
DMRT1	FGF9	7e-05
SOX9	GATA4	6e-05
SRY	WT1pKTS	6e-05
WT1pKTS	DMRT1	6e-05
DHH	NR5A1	6e-05
WT1pKTS	SOX9	6e-05
CTNNB1	AMH	6e-05
DHH	GATA4	6e-05
RSPO1	WNT4	6e-05
PGD2	WT1mKTS	6e-05
SRY	DMRT1	6e-05
SOX9	DMRT1	6e-05
NR0B1	RSPO1	6e-05
FGF9	GATA4	6e-05
SRY	NR0B1	6e-05
FGF9	DHH	6e-05
NR0B1	WT1mKTS	6e-05
NR5A1	DMRT1	6e-05
NR0B1	DMRT1	6e-05
SRY	SOX9	6e-05
FOXL2	SOX9	6e-05
DMRT1	PGD2	6e-05
WT1pKTS	DHH	5e-05
NR5A1	AMH	5e-05
DMRT1	GATA4	5e-05
AMH	GATA4	5e-05
RSPO1	SOX9	5e-05
WT1pKTS	GATA4	5e-05
AMH	NR0B1	5e-05
SRY	DKK1	5e-05
CBX2	DHH	5e-05
DKK1	GATA4	5e-05
UGR	AMH	5e-05
SOX9	AMH	5e-05
CBX2	GATA4	5e-05
DKK1	AMH	5e-05
DKK1	WT1mKTS	5e-05
NR5A1	FGF9	5e-05
CTNNB1	DHH	5e-05
CBX2	WT1mKTS	5e-05
FOXL2	GATA4	5e-05
DHH	NR0B1	5e-05
CTNNB1	FGF9	5e-05
SOX9	WT1mKTS	5e-05
WT1pKTS	PGD2	5e-05
FOXL2	PGD2	5e-05
DMRT1	WT1mKTS	5e-05
UGR	GATA4	5e-05
GATA4	WT1mKTS	5e-05
SRY	DHH	5e-05
WT1pKTS	WT1mKTS	5e-05
FOXL2	DMRT1	5e-05
NR0B1	GATA4	4e-05
FOXL2	WT1mKTS	4e-05
