Gene1	Gene2	corVal	pValue
FOXL2	WT1mKTS	0.0371105578221208	0.139982207921263
GATA4	CBX2	0.032703667734981	0.193430121072272
CBX2	GATA4	0.032703667734981	0.193430121072273
WT1pKTS	WNT4	0.0312902559923792	0.213402213012589
WNT4	WT1pKTS	0.0312902559923792	0.21340221301259
RSPO1	FOXL2	0.0288448740601972	0.251389411860408
FOXL2	RSPO1	0.0288448740601971	0.251389411860409
RSPO1	NR0B1	0.0279925934512037	0.26567503298779
NR0B1	RSPO1	0.0279925934512034	0.265675032987795
GATA4	FOXL2	0.0250374153350944	0.319478019442257
FOXL2	GATA4	0.0250374153350943	0.319478019442258
FGF9	CTNNB1	0.0241749999848942	0.336436647379784
CTNNB1	FGF9	0.0241749999848941	0.336436647379786
NR5A1	UGR	0.0230911356445114	0.358554924376045
UGR	NR5A1	0.0230911356445114	0.358554924376045
UGR	WT1mKTS	0.0219612894417483	0.382560925394663
WT1mKTS	UGR	0.0219612894417483	0.382560925394663
RSPO1	DMRT1	0.0167530968132928	0.505363453421763
DMRT1	RSPO1	0.0167530968132928	0.505363453421764
SOX9	SRY	0.0156320407678646	0.534272254950505
SRY	SOX9	0.0156320407678646	0.534272254950506
DHH	NR5A1	0.0114049716512005	0.65024263757213
NR5A1	DHH	0.0114049716512004	0.650242637572134
FGF9	NR5A1	0.00952450674448913	0.704940247644233
NR5A1	FGF9	0.00952450674448904	0.704940247644235
WT1mKTS	CBX2	0.008270763687372	0.742296280168701
CBX2	WT1mKTS	0.00827076368737193	0.742296280168703
WT1mKTS	NR0B1	0.00581661574046175	0.8171249034477
NR0B1	WT1mKTS	0.00581661574046167	0.817124903447703
DHH	FOXL2	0.00476249713345963	0.849829053459893
FOXL2	DHH	0.00476249713345958	0.849829053459895
DMRT1	FGF9	0.00171490434157677	0.945644786550299
FGF9	DMRT1	0.00171490434157675	0.9456447865503
SRY	WNT4	-0.00191823550090246	0.939211859619853
WNT4	SRY	-0.00191823550090269	0.939211859619846
NR5A1	SRY	-0.00461147877938705	0.854537027980146
SRY	NR5A1	-0.00461147877938715	0.854537027980143
PGD2	FOXL2	-0.0098564985942232	0.695161966100946
FOXL2	PGD2	-0.00985649859422321	0.695161966100945
GATA4	UGR	-0.0139027118094799	0.580444182312092
UGR	GATA4	-0.0139027118094799	0.580444182312092
AMH	DKK1	-0.0171983574297917	0.494114139836556
DKK1	AMH	-0.0171983574297917	0.494114139836555
DHH	DKK1	-0.0174411913678286	0.488035919299153
DKK1	DHH	-0.0174411913678287	0.48803591929915
CTNNB1	GATA4	-0.0191154173529892	0.447247122384873
GATA4	CTNNB1	-0.0191154173529893	0.447247122384871
FGF9	FOXL2	-0.0197121096803501	0.433192101293148
FOXL2	FGF9	-0.0197121096803501	0.433192101293148
GATA4	NR0B1	-0.0224967489844498	0.371063635542162
NR0B1	GATA4	-0.0224967489844498	0.371063635542161
SOX9	CTNNB1	-0.024862902385613	0.322863769798368
CTNNB1	SOX9	-0.0248629023856131	0.322863769798365
NR5A1	GATA4	-0.0258796814999453	0.303464582277173
GATA4	NR5A1	-0.0258796814999453	0.303464582277172
CBX2	FOXL2	-0.025904172294335	0.303007070617392
FOXL2	CBX2	-0.025904172294335	0.303007070617392
UGR	AMH	-0.0259745736595243	0.301694457863737
AMH	UGR	-0.0259745736595243	0.301694457863737
UGR	FGF9	-0.0263912708577693	0.294002781937921
FGF9	UGR	-0.0263912708577694	0.294002781937921
WT1pKTS	RSPO1	-0.0265767253114282	0.290622159231256
RSPO1	WT1pKTS	-0.0265767253114282	0.290622159231256
NR0B1	WT1pKTS	-0.0269622894795252	0.283677680543688
WT1pKTS	NR0B1	-0.0269622894795253	0.283677680543686
SOX9	AMH	-0.0286784132462545	0.254136638989407
AMH	SOX9	-0.0286784132462546	0.254136638989407
FOXL2	WNT4	-0.0287182986243609	0.25347648699676
WNT4	FOXL2	-0.028718298624361	0.253476486996759
FOXL2	SOX9	-0.0301506271809255	0.230556747021035
SOX9	FOXL2	-0.0301506271809256	0.230556747021034
NR5A1	PGD2	-0.0302541614216273	0.228958981772513
PGD2	NR5A1	-0.0302541614216273	0.228958981772512
DMRT1	PGD2	-0.0312385897458324	0.214159450093876
PGD2	DMRT1	-0.0312385897458324	0.214159450093875
CBX2	CTNNB1	-0.0315334971575138	0.209863127811902
CTNNB1	CBX2	-0.031533497157514	0.2098631278119
CBX2	WNT4	-0.0322777326999083	0.199298767652193
WNT4	CBX2	-0.0322777326999084	0.199298767652192
SRY	CBX2	-0.0340183374946586	0.176117078534896
CBX2	SRY	-0.0340183374946586	0.176117078534896
AMH	DMRT1	-0.0377398864596164	0.133380682661847
DMRT1	AMH	-0.0377398864596165	0.133380682661846
PGD2	DKK1	-0.0394269126242599	0.116870290910714
DKK1	PGD2	-0.0394269126242599	0.116870290910713
CTNNB1	DKK1	-0.0394502944947642	0.116653274945887
DKK1	CTNNB1	-0.0394502944947644	0.116653274945886
SRY	FGF9	-0.0398357832605174	0.113120805098175
FGF9	SRY	-0.0398357832605175	0.113120805098174
DHH	DMRT1	-0.043270139787001	0.085244969723233
DMRT1	DHH	-0.0432701397870011	0.0852449697232324
DHH	WNT4	-0.0434561725170436	0.0839096317126388
WNT4	DHH	-0.0434561725170437	0.0839096317126384
PGD2	WT1pKTS	-0.0444502560434998	0.07705819646221
WT1pKTS	PGD2	-0.0444502560434998	0.0770581964622099
CBX2	DMRT1	-0.0463344859090047	0.0653230683224256
DMRT1	CBX2	-0.0463344859090048	0.0653230683224254
DMRT1	NR0B1	-0.0478993593237467	0.0567337018126899
NR0B1	DMRT1	-0.0478993593237467	0.0567337018126899
DMRT1	WT1mKTS	-0.0485252412409466	0.0535718366839448
WT1mKTS	DMRT1	-0.0485252412409467	0.0535718366839446
CTNNB1	PGD2	-0.0497264231781993	0.0479148566512713
PGD2	CTNNB1	-0.0497264231781994	0.0479148566512712
UGR	DKK1	-0.050119887538677	0.0461745205444575
DKK1	UGR	-0.0501198875386771	0.0461745205444571
DHH	UGR	-0.0508420204681851	0.0431187148976052
UGR	DHH	-0.0508420204681851	0.0431187148976051
WT1mKTS	WNT4	-0.051545790720029	0.040306686817276
WNT4	WT1mKTS	-0.051545790720029	0.0403066868172759
CTNNB1	WT1mKTS	-0.0530825660795185	0.0347024829584712
WT1mKTS	CTNNB1	-0.0530825660795185	0.0347024829584711
UGR	SOX9	-0.0544723481482696	0.0302207691574116
SOX9	UGR	-0.0544723481482697	0.0302207691574113
SRY	PGD2	-0.0570357127009428	0.0232482097900785
PGD2	SRY	-0.0570357127009428	0.0232482097900784
GATA4	RSPO1	-0.057459661672702	0.0222409951742358
RSPO1	GATA4	-0.057459661672702	0.0222409951742358
NR0B1	SOX9	-0.0581895629773919	0.020595570225571
SOX9	NR0B1	-0.0581895629773919	0.0205955702255709
CBX2	AMH	-0.0587050510558993	0.0194983556457846
AMH	CBX2	-0.0587050510558994	0.0194983556457846
DHH	CTNNB1	-0.0599586746331781	0.0170404420617527
CTNNB1	DHH	-0.0599586746331781	0.0170404420617526
AMH	CTNNB1	-0.0606125843214263	0.015869564651559
CTNNB1	AMH	-0.0606125843214264	0.0158695646515588
CBX2	NR0B1	-0.0615830845199969	0.014262123349232
NR0B1	CBX2	-0.0615830845199969	0.014262123349232
UGR	RSPO1	-0.0621184929086749	0.0134382287741438
RSPO1	UGR	-0.0621184929086749	0.0134382287741438
DMRT1	FOXL2	-0.0625153481985539	0.0128549469862237
FOXL2	DMRT1	-0.0625153481985539	0.0128549469862237
RSPO1	WT1mKTS	-0.0644170928031872	0.0103593811640852
WT1mKTS	RSPO1	-0.0644170928031872	0.0103593811640851
GATA4	WNT4	-0.0654019089106279	0.00924462319900683
WNT4	GATA4	-0.0654019089106279	0.00924462319900683
WNT4	NR5A1	-0.0673132276934203	0.00738180804715017
NR5A1	WNT4	-0.0673132276934205	0.00738180804714995
DHH	WT1mKTS	-0.0673674490383514	0.00733426059140395
WT1mKTS	DHH	-0.0673674490383514	0.00733426059140393
UGR	WNT4	-0.0677423675105947	0.00701293245968174
WNT4	UGR	-0.0677423675105947	0.00701293245968174
AMH	FOXL2	-0.068510993362161	0.00639336787358036
FOXL2	AMH	-0.0685109933621611	0.00639336787358031
CBX2	DHH	-0.0706028517193178	0.00494861944783697
DHH	CBX2	-0.0706028517193179	0.00494861944783691
DKK1	NR0B1	-0.0707388120192207	0.00486582205646461
NR0B1	DKK1	-0.0707388120192207	0.00486582205646459
FGF9	DKK1	-0.0741785510552317	0.00314625806952802
DKK1	FGF9	-0.0741785510552317	0.00314625806952799
WT1mKTS	NR5A1	-0.0762238833044619	0.00240747422611541
NR5A1	WT1mKTS	-0.076223883304462	0.0024074742261154
WT1mKTS	DKK1	-0.078887559535047	0.0016830834189915
DKK1	WT1mKTS	-0.0788875595350471	0.00168308341899149
UGR	PGD2	-0.0792067242735943	0.00161126823771927
PGD2	UGR	-0.0792067242735944	0.00161126823771926
WNT4	AMH	-0.0809208874011401	0.00127149865929711
AMH	WNT4	-0.0809208874011402	0.0012714986592971
CBX2	RSPO1	-0.0812670297970176	0.00121147123648466
RSPO1	CBX2	-0.0812670297970177	0.00121147123648463
WT1pKTS	AMH	-0.0813711440171533	0.0011939342349187
AMH	WT1pKTS	-0.0813711440171533	0.0011939342349187
RSPO1	SOX9	-0.0814316502037562	0.00118385052856066
SOX9	RSPO1	-0.0814316502037562	0.00118385052856066
GATA4	PGD2	-0.0831807574488761	0.000924215470672976
PGD2	GATA4	-0.0831807574488761	0.000924215470672974
CTNNB1	UGR	-0.0849145836580465	0.000719780681925702
UGR	CTNNB1	-0.0849145836580465	0.000719780681925697
RSPO1	DKK1	-0.0849282246742816	0.000718353338096159
DKK1	RSPO1	-0.0849282246742817	0.000718353338096154
AMH	NR5A1	-0.0857843857959871	0.000633848088358684
NR5A1	AMH	-0.0857843857959873	0.000633848088358675
SOX9	WT1mKTS	-0.0858579248847728	0.000627038192553413
WT1mKTS	SOX9	-0.0858579248847728	0.000627038192553413
PGD2	CBX2	-0.0862241557134596	0.000594125502440143
CBX2	PGD2	-0.0862241557134596	0.000594125502440142
PGD2	RSPO1	-0.0881945512441352	0.000442967196134575
RSPO1	PGD2	-0.0881945512441352	0.000442967196134575
UGR	DMRT1	-0.0899540892022316	0.000339102898073854
DMRT1	UGR	-0.0899540892022316	0.000339102898073854
CBX2	DKK1	-0.0913218842120369	0.000274601665401619
DKK1	CBX2	-0.091321884212037	0.000274601665401615
SRY	DHH	-0.091393230236203	0.000271574812821133
DHH	SRY	-0.091393230236203	0.000271574812821133
WNT4	SOX9	-0.0937375679985441	0.000187856968934402
SOX9	WNT4	-0.0937375679985442	0.000187856968934399
GATA4	DKK1	-0.0939941260022703	0.000180338079297566
DKK1	GATA4	-0.0939941260022704	0.00018033807929756
FGF9	GATA4	-0.0956037619650255	0.000139245690112867
GATA4	FGF9	-0.0956037619650256	0.000139245690112867
WNT4	PGD2	-0.0964644717579216	0.00012106428952658
PGD2	WNT4	-0.0964644717579216	0.000121064289526579
CBX2	SOX9	-0.100734313891579	5.94559794114613e-05
SOX9	CBX2	-0.100734313891579	5.94559794114609e-05
AMH	SRY	-0.10221564496045	4.61510191364456e-05
SRY	AMH	-0.10221564496045	4.61510191364451e-05
RSPO1	AMH	-0.105045724817631	2.81750703256967e-05
AMH	RSPO1	-0.105045724817631	2.81750703256965e-05
NR0B1	PGD2	-0.10697712410885	1.99746595634803e-05
PGD2	NR0B1	-0.10697712410885	1.99746595634802e-05
GATA4	SOX9	-0.109376788832983	1.29221007127764e-05
SOX9	GATA4	-0.109376788832983	1.29221007127763e-05
CBX2	FGF9	-0.110474989232396	1.05550066065141e-05
FGF9	CBX2	-0.110474989232396	1.05550066065141e-05
WT1pKTS	DHH	-0.110520726620343	1.04660027234903e-05
DHH	WT1pKTS	-0.110520726620343	1.04660027234902e-05
DKK1	FOXL2	-0.111840587208138	8.18532184139252e-06
FOXL2	DKK1	-0.111840587208138	8.18532184139244e-06
DHH	NR0B1	-0.114397011944992	5.0452497239683e-06
NR0B1	DHH	-0.114397011944992	5.04524972396827e-06
FGF9	RSPO1	-0.115485708995548	4.09280554370769e-06
RSPO1	FGF9	-0.115485708995548	4.0928055437076e-06
FGF9	NR0B1	-0.118063331422912	2.47535818565112e-06
NR0B1	FGF9	-0.118063331422912	2.4753581856511e-06
PGD2	WT1mKTS	-0.118344990255634	2.34151599425696e-06
WT1mKTS	PGD2	-0.118344990255634	2.34151599425694e-06
DHH	GATA4	-0.118969587792373	2.06903244226826e-06
GATA4	DHH	-0.118969587792373	2.06903244226823e-06
FGF9	WT1pKTS	-0.119653189169501	1.80572825637155e-06
WT1pKTS	FGF9	-0.119653189169501	1.80572825637152e-06
RSPO1	DHH	-0.119768064410457	1.76476436618386e-06
DHH	RSPO1	-0.119768064410457	1.76476436618386e-06
WT1pKTS	CTNNB1	-0.120309322710565	1.58346486946072e-06
CTNNB1	WT1pKTS	-0.120309322710565	1.5834648694606e-06
WNT4	DKK1	-0.127631010784346	3.48954524953317e-07
DKK1	WNT4	-0.127631010784346	3.48954524953314e-07
AMH	GATA4	-0.128647510476397	2.80945098362055e-07
GATA4	AMH	-0.128647510476397	2.80945098362054e-07
AMH	NR0B1	-0.130099121443557	2.05551260045653e-07
NR0B1	AMH	-0.130099121443557	2.05551260045649e-07
CTNNB1	SRY	-0.130624582218743	1.83414735304873e-07
SRY	CTNNB1	-0.130624582218743	1.83414735304865e-07
AMH	WT1mKTS	-0.13239802571464	1.24447683152606e-07
WT1mKTS	AMH	-0.13239802571464	1.24447683152604e-07
WT1mKTS	FGF9	-0.13329158313501	1.02158900724777e-07
FGF9	WT1mKTS	-0.13329158313501	1.02158900724775e-07
SRY	GATA4	-0.135938724232328	5.65014242653166e-08
GATA4	SRY	-0.135938724232328	5.65014242653151e-08
SOX9	WT1pKTS	-0.138381604012933	3.2381731405767e-08
WT1pKTS	SOX9	-0.138381604012933	3.23817314057669e-08
NR5A1	NR0B1	-0.138661175027517	3.03642845802858e-08
NR0B1	NR5A1	-0.138661175027517	3.03642845802858e-08
CTNNB1	NR5A1	-0.140312064860197	2.07139594123761e-08
NR5A1	CTNNB1	-0.140312064860197	2.07139594123755e-08
UGR	NR0B1	-0.141097070810503	1.72426232492799e-08
NR0B1	UGR	-0.141097070810503	1.72426232492799e-08
SRY	UGR	-0.141509394702418	1.56526084476997e-08
UGR	SRY	-0.141509394702418	1.56526084476992e-08
DMRT1	CTNNB1	-0.142950836152283	1.11365540405968e-08
CTNNB1	DMRT1	-0.142950836152284	1.11365540405962e-08
FGF9	WNT4	-0.143860029153315	8.96896146418046e-09
WNT4	FGF9	-0.143860029153315	8.96896146418022e-09
DMRT1	GATA4	-0.15173765395706	1.29858713703245e-09
GATA4	DMRT1	-0.151737653957061	1.29858713703243e-09
SRY	RSPO1	-0.157536971244614	2.93159801354305e-10
RSPO1	SRY	-0.157536971244614	2.93159801354295e-10
NR5A1	FOXL2	-0.161976505571361	9.03300389842919e-11
FOXL2	NR5A1	-0.161976505571361	9.03300389842885e-11
WNT4	DMRT1	-0.175324038213054	2.1472395638662e-12
DMRT1	WNT4	-0.175324038213055	2.14723956386608e-12
SRY	FOXL2	-0.181727301135967	3.20709623512759e-13
FOXL2	SRY	-0.181727301135967	3.20709623512747e-13
DKK1	NR5A1	-0.211147589130749	2.0632683650519e-17
NR5A1	DKK1	-0.211147589130749	2.06326836505176e-17
DMRT1	NR5A1	-0.219289897753603	1.0885949314875e-18
NR5A1	DMRT1	-0.219289897753603	1.0885949314875e-18
WT1mKTS	SRY	-0.219442336721496	1.02908372903644e-18
SRY	WT1mKTS	-0.219442336721496	1.02908372903643e-18
FOXL2	WT1pKTS	-0.322841980920508	1.00833215251608e-39
WT1pKTS	FOXL2	-0.322841980920508	1.00833215251599e-39
RSPO1	NR5A1	-0.331328249507525	7.21466928519666e-42
NR5A1	RSPO1	-0.331328249507526	7.21466928519531e-42
